"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Clostridium_spiroforme",0.821831285088897,0.00368018867924528,"0",0.0029396,"0","YuJ_2015",0.821831285088897,0.879757719280185,"Nodiff"
"Desulfovibrio_termitidis",0.821831285088897,4.86792452830189e-05,"0",0.000334133333333333,"0","YuJ_2015",0.821831285088897,0.879757719280185,"Nodiff"
"Lactobacillus_rhamnosus",0.821831285088897,3.39622641509434e-06,"0",2.93333333333333e-06,"0","YuJ_2015",0.821831285088897,0.879757719280185,"Nodiff"
"Leuconostoc_citreum",0.821831285088897,2.41509433962264e-05,"0",2.62666666666667e-05,"0","YuJ_2015",0.821831285088897,0.879757719280185,"Nodiff"
"Mogibacterium_sp_CM50",0.821831285088897,0.00132905660377358,"0",0.0016268,"0","YuJ_2015",0.821831285088897,0.879757719280185,"Nodiff"
"Prevotella_veroralis",0.821831285088897,1.15094339622642e-05,"0",0.000158933333333333,"0","YuJ_2015",0.821831285088897,0.879757719280185,"Nodiff"
"Streptococcus_mutans",0.828915411498025,0.00223396226415094,"0",0.0132824,"0","YuJ_2015",0.828915411498025,0.885390967006682,"Nodiff"
"Abiotrophia_defectiva",0.833278017826899,0.000561132075471698,"0",0.00147946666666667,"0","YuJ_2015",0.833278017826899,0.888098940052353,"Nodiff"
"Bifidobacterium_pseudocatenulatum",0.839296684818827,0.635380566037736,"0.09971",1.09126266666667,"0.06062","YuJ_2015",0.839296684818827,0.892556211864223,"Nodiff"
"Clostridium_bartlettii",0.843164301555894,0.0935422641509434,"0.01003",0.132958533333333,"0.01023","YuJ_2015",0.843164301555894,0.893948788059643,"Nodiff"
"Dorea_unclassified",0.845284387137515,0.0140533962264151,"0",0.0194153333333333,"0","YuJ_2015",0.845284387137515,0.893948788059643,"Nodiff"
"Veillonella_parvula",0.846124367299251,0.128549811320755,"0.01519",0.168977466666667,"0.01765","YuJ_2015",0.846124367299251,0.893948788059643,"Nodiff"
"Lactobacillus_fermentum",0.852805477246786,0.000894150943396226,"0",0.00585866666666667,"0","YuJ_2015",0.852805477246786,0.898184710108182,"Nodiff"
"Streptococcus_parasanguinis",0.853829909609013,0.399987735849057,"0.04552",0.1979644,"0.03967","YuJ_2015",0.853829909609013,0.898184710108182,"Nodiff"
"Anaerostipes_unclassified",0.859650257547771,0.00504698113207547,"0",0.00453826666666667,"0","YuJ_2015",0.859650257547771,0.899690950431548,"Nodiff"
"Bacteroides_oleiciplenus",0.860069171137331,0.00635735849056604,"0",0.00146826666666667,"0","YuJ_2015",0.860069171137331,0.899690950431548,"Nodiff"
"Alistipes_unclassified",0.860815415536358,0.0359416981132075,"0",0.0368402666666667,"0","YuJ_2015",0.860815415536358,0.899690950431548,"Nodiff"
"Klebsiella_pneumoniae",0.882376324545758,0.920440943396226,"0.06061",0.7397672,"0.0179","YuJ_2015",0.882376324545758,0.920246553067035,"Nodiff"
"Gemella_unclassified",0.887169813228669,0.000283018867924528,"0",0.000481866666666667,"0","YuJ_2015",0.887169813228669,0.923264516550606,"Nodiff"
"Pyramidobacter_piscolens",0.892833626751641,0.0139269811320755,"0",0.0396301333333333,"0","YuJ_2015",0.892833626751641,0.927173381626704,"Nodiff"
"Rothia_unclassified",0.903350831150076,0.000374150943396226,"0",0.0005108,"0","YuJ_2015",0.903350831150076,0.936094891127797,"Nodiff"
"Prevotella_copri",0.910568956703156,3.49364094339623,"0.00367",4.64554706666667,"0.00633","YuJ_2015",0.910568956703156,0.941567048846242,"Nodiff"
"Alistipes_shahii",0.912764499535576,0.318388490566038,"0.07356",0.32622,"0.08294","YuJ_2015",0.912764499535576,0.941833432641805,"Nodiff"
"Oribacterium_sinus",0.919006704953783,0.00161094339622642,"0",0.000919866666666667,"0","YuJ_2015",0.919006704953783,0.944919805882887,"Nodiff"
"Coprobacillus_sp_29_1",0.919644173215238,0.00296603773584906,"0",0.00652186666666667,"0","YuJ_2015",0.919644173215238,0.944919805882887,"Nodiff"
"Bacteroides_thetaiotaomicron",0.926766409004558,0.929752075471698,"0.33572",1.27696333333333,"0.376","YuJ_2015",0.926766409004558,0.95022884973885,"Nodiff"
"Leuconostoc_unclassified",0.931092611412547,0.000105283018867925,"0",0.0003656,"0","YuJ_2015",0.931092611412547,0.950653380559869,"Nodiff"
"Parascardovia_denticolens",0.931092611412547,0.000160754716981132,"0",0.000877333333333333,"0","YuJ_2015",0.931092611412547,0.950653380559869,"Nodiff"
"Porphyromonas_bennonis",0.941278645356471,0.000352264150943396,"0",0.000446,"0","YuJ_2015",0.941278645356471,0.956329620052813,"Nodiff"
"Campylobacter_ureolyticus",0.942555325113781,0.000227358490566038,"0",0.000770133333333333,"0","YuJ_2015",0.942555325113781,0.956329620052813,"Nodiff"
"Streptococcus_sobrinus",0.942555325113781,0.000117924528301887,"0",0.000327466666666667,"0","YuJ_2015",0.942555325113781,0.956329620052813,"Nodiff"
"Scardovia_unclassified",0.95010462891717,0.000699056603773585,"0",0.00107093333333333,"0","YuJ_2015",0.95010462891717,0.961980936778634,"Nodiff"
"Megamonas_unclassified",0.953185151981957,2.20490547169811,"0.00359",2.18323253333333,"0.00293","YuJ_2015",0.953185151981957,0.963093521545179,"Nodiff"
"Bifidobacterium_breve",0.965514109005429,0.0438132075471698,"0",0.00132466666666667,"0","YuJ_2015",0.965514109005429,0.973526674225391,"Nodiff"
"Cellulophaga_unclassified",0.97061941025243,0.00021188679245283,"0",0.000288133333333333,"0","YuJ_2015",0.97061941025243,0.976648102241575,"Nodiff"
"Weissella_unclassified",0.977005427138761,0.000639622641509434,"0",0.000443066666666667,"0","YuJ_2015",0.977005427138761,0.981042639647599,"Nodiff"
"Parabacteroides_johnsonii",0.979771345248005,0.0386052830188679,"0",0.0522389333333333,"0","YuJ_2015",0.979771345248005,0.981791492351609,"Nodiff"
"Chlorobium_phaeobacteroides",0.988501519612401,0.000238301886792453,"0",0.000122533333333333,"0","YuJ_2015",0.988501519612401,0.988501519612401,"Nodiff"
