"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Flavonifractor_plautii",0.146964738680209,0.0772385,"0.01714",0.0933155,"0.03192","PRJDB4176",0.146964738680209,0.56250442957763,"Nodiff"
"Holdemania_unclassified",0.154192854836025,0.00664425,"0",0.00900025,"0","PRJDB4176",0.154192854836025,0.56250442957763,"Nodiff"
"Veillonella_atypica",0.158131787117907,0.25862975,"0.01809",0.10607975,"0.00454","PRJDB4176",0.158131787117907,0.56250442957763,"Nodiff"
"Desulfovibrio_desulfuricans",0.159481327616416,0.0017715,"0",0.02722675,"0","PRJDB4176",0.159481327616416,0.56250442957763,"Nodiff"
"Citrobacter_freundii",0.159611146374531,0.0070265,"0",0.018494,"0","PRJDB4176",0.159611146374531,0.56250442957763,"Nodiff"
"Actinomyces_naeslundii",0.159918138822782,0.00013775,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Aeromonas_hydrophila",0.159918138822782,0,"0",0.00264025,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Atopobium_vaginae",0.159918138822782,0,"0",0.001706,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Campylobacter_showae",0.159918138822782,0,"0",0.0001325,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Campylobacter_ureolyticus",0.159918138822782,0,"0",0.00035375,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Clostridium_bifermentans",0.159918138822782,0,"0",0.00311575,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Collinsella_intestinalis",0.159918138822782,0.03406075,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Corynebacterium_propinquum",0.159918138822782,0,"0",8.725e-05,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Eubacterium_saphenum",0.159918138822782,0.000188,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Gardnerella_vaginalis",0.159918138822782,0,"0",0.0003605,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Haemophilus_sputorum",0.159918138822782,0,"0",0.0003255,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Lachnospiraceae_bacterium_ICM7",0.159918138822782,0,"0",0.0008545,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Meiothermus_silvanus",0.159918138822782,0,"0",8.725e-05,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Neisseria_meningitidis",0.159918138822782,0,"0",9.025e-05,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Prevotella_oralis",0.159918138822782,0.000181,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Prevotella_oris",0.159918138822782,0,"0",0.01030075,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
"Propionibacterium_acnes",0.159918138822782,0.00012,"0",0,"0","PRJDB4176",0.159918138822782,0.56250442957763,"Nodiff"
