"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31"
"1","SZAXPI003417.4","SZAXPI015260.74","SZAXPI015244.32","SZAXPI015238.24","SZAXPI015243.31","SZAXPI003419.6","SZAXPI015268.109","SZAXPI015228.14","30.6943656408583","33.6278842551981","35.6203706214239","37.9371784540588","38.1989797768147","38.5960279227086","39.0964386145132","SZAXPI003426.11","SZAXPI017595.169","SZAXPI017590.136","SZAXPI017582.94","SZAXPI003418.8","SZAXPI015237.23","SZAXPI017583.102","SZAXPI015209.133","29.3048229957528","31.3275401650353","34.677485446853","36.1242057727585","36.6126716918446","36.9006100215254","37.2960826158472","37.7803362118484"
"2","SZAXPI003419.6","SZAXPI015228.14","SZAXPI015268.109","SZAXPI015261.75","SZAXPI003433.7","SZAXPI015271.93","SZAXPI003417.4","SZAXPI015272.108","29.1352117990465","33.9326256327388","34.2457035864384","36.9634473984124","37.3973201691552","38.1989797768147","38.2881429642938","SZAXPI017582.94","SZAXPI017583.102","SZAXPI015237.23","SZAXPI015209.133","SZAXPI015221.142","SZAXPI017461.32","SZAXPI003434.7","SZAXPI017585.109","27.0537129018311","27.5585760912787","29.513180068322","30.5678342007641","32.0730079184398","34.6672168292509","34.7616146421653","35.0495573132929"
"3","SZAXPI003429.3","SZAXPI015256.47","SZAXPI015240.26","SZAXPI015212.113","SZAXPI015273.95","SZAXPI015259.62","SZAXPI015235.21","SZAXPI003433.7","19.4084884475324","27.2060543304684","27.9761252519215","29.2626166517026","30.6273257655823","32.721496190451","32.7342509298853","SZAXPI017463.36","SZAXPI003422.11","SZAXPI017454.20","SZAXPI015218.16","SZAXPI015222.123","SZAXPI017587.113","SZAXPI017580.90","SZAXPI003427.1","24.5618026139207","27.9191617532565","29.7503026813527","30.505782754196","30.54967228109","31.0266363141882","31.4052156792307","31.4480194869232"
"4","SZAXPI003433.7","SZAXPI015247.35","SZAXPI015268.109","SZAXPI015235.21","SZAXPI015271.93","SZAXPI015251.41","SZAXPI015261.75","SZAXPI015244.32","21.8533669770129","22.226817000052","24.1519127404477","24.3501603097865","24.5812262085519","24.9764046437753","25.6605697468022","SZAXPI003427.1","SZAXPI017454.20","SZAXPI017588.123","SZAXPI015218.16","SZAXPI017580.90","SZAXPI015225.18","SZAXPI015221.142","SZAXPI017586.111","21.5392926429537","22.6205520290553","22.6985982982959","23.4496359652533","24.1695218939949","24.2368094002965","24.3320990610736","24.9250732700026"
"5","SZAXPI015212.113","SZAXPI015259.62","SZAXPI015273.95","SZAXPI015235.21","SZAXPI015271.93","SZAXPI015253.44","SZAXPI003429.3","SZAXPI015251.41","25.9252966229029","26.0694980116054","27.4593849750918","27.4998986356896","27.5836766108762","27.9761252519215","28.2134568607234","SZAXPI003422.11","SZAXPI015218.16","SZAXPI017454.20","SZAXPI017458.25","SZAXPI017587.113","SZAXPI017588.123","SZAXPI017586.111","SZAXPI017593.158","23.6961739617412","26.2320318668493","26.7568238795172","28.629928453152","28.6998956650455","29.1987622197397","29.4366130544514","30.1016167162696"
"6","SZAXPI015227.13","SZAXPI015255.46","SZAXPI015253.44","SZAXPI015241.27","SZAXPI015242.30","SZAXPI015230.16","SZAXPI015251.41","SZAXPI015264.87","14.9795126282299","17.5948353991704","22.5967255271311","22.6104347405484","22.7846934829789","23.0307056960702","23.0910636925695","SZAXPI017462.33","SZAXPI015223.158","SZAXPI017458.25","SZAXPI017594.166","SZAXPI017588.123","SZAXPI017586.111","SZAXPI017593.158","SZAXPI017454.20","19.8563840999866","20.1355453355105","21.3228734059108","21.41798634528","22.2489838800292","22.2832015595246","23.2170556741569","25.4264572985699"
"7","SZAXPI015228.14","SZAXPI003419.6","SZAXPI015268.109","SZAXPI003433.7","SZAXPI015261.75","SZAXPI015271.93","SZAXPI015257.56","SZAXPI015251.41","29.1352117990465","32.6039526567056","33.0420561209151","35.9130138177917","37.0214992992666","37.7636158986729","38.0194763512348","SZAXPI017582.94","SZAXPI017583.102","SZAXPI015237.23","SZAXPI003427.1","SZAXPI015209.133","SZAXPI015221.142","SZAXPI017454.20","SZAXPI003418.8","26.5339985623803","28.6777106965131","29.2869609972988","30.75596481036","32.0320754992164","33.8386742418878","34.7448576940085","35.3543994921339"
"8","SZAXPI015230.16","SZAXPI015242.30","SZAXPI015271.93","SZAXPI015253.44","SZAXPI015235.21","SZAXPI015255.46","SZAXPI015227.13","SZAXPI015251.41","18.4345121282203","19.3620355878095","20.4837920355436","20.5679418605727","22.5358699702541","22.7846934829789","23.5040665341149","SZAXPI017588.123","SZAXPI017458.25","SZAXPI017586.111","SZAXPI017594.166","SZAXPI015213.15","SZAXPI017452.17","SZAXPI017462.33","SZAXPI015218.16","17.7466601809495","19.9669308306159","20.4959599502658","22.7158662918168","23.7015832298414","23.7708537734891","24.1181608882871","24.9644029649419"
"9","SZAXPI015231.17","SZAXPI015245.33","SZAXPI015269.94","SZAXPI015263.84","SZAXPI015252.43","SZAXPI015264.87","SZAXPI015235.21","SZAXPI015273.95","27.6443189791031","42.2276029771061","43.5429889748786","44.7906577525738","49.0323692437016","56.3176649783938","57.6626520892614","SZAXPI017467.87","SZAXPI015220.136","SZAXPI017589.133","SZAXPI017468.88","SZAXPI003430.5","SZAXPI015226.14","SZAXPI003420.4","SZAXPI017593.158","13.4087636758539","18.7736588194497","21.8767741010232","26.5631376254388","27.5684881131737","36.9740602489056","41.2924321387055","43.7238565544635"
"10","SZAXPI015233.19","SZAXPI015227.13","SZAXPI015230.16","SZAXPI015253.44","SZAXPI015242.30","SZAXPI015255.46","SZAXPI015246.34","SZAXPI015251.41","29.1838094957649","29.5394933573682","30.8466872877656","33.4753155100934","34.0705961908652","34.2310781156992","34.567670293222","SZAXPI017466.84","SZAXPI015223.158","SZAXPI017452.17","SZAXPI017462.33","SZAXPI017458.25","SZAXPI017593.158","SZAXPI017594.166","SZAXPI017588.123","32.1491255880452","32.6378794365029","33.3175120174421","33.5943407715481","33.6205320709979","34.9450259706929","34.9494977088584","35.4472212824461"
"11","SZAXPI015234.20","SZAXPI015249.37","SZAXPI015227.13","SZAXPI015255.46","SZAXPI015263.84","SZAXPI015268.109","SZAXPI015253.44","SZAXPI015250.39","27.6662175335878","28.4059189509159","30.9346239596492","32.6973260185263","33.3858109969789","33.4086855740135","33.5527064172504","SZAXPI015223.158","SZAXPI017466.84","SZAXPI015216.169","SZAXPI003435.11","SZAXPI017453.19","SZAXPI017462.33","SZAXPI015225.18","SZAXPI017454.20","24.0460534355931","25.3672882847142","30.3068789676997","30.3224572017375","30.6658557677476","32.2744393889065","33.5552968376961","34.3094633109584"
"12","SZAXPI015235.21","SZAXPI015230.16","SZAXPI015259.62","SZAXPI015271.93","SZAXPI015258.57","SZAXPI015251.41","SZAXPI015253.44","SZAXPI015261.75","20.5679418605727","22.1496050625604","22.7743262911617","22.9474364530529","23.5090635396564","23.5936775994736","23.6266184419946","SZAXPI017588.123","SZAXPI015218.16","SZAXPI017458.25","SZAXPI017586.111","SZAXPI015226.14","SZAXPI017594.166","SZAXPI015213.15","SZAXPI003422.11","15.2837076769807","19.9657872509976","22.25602368988","23.3673737435254","23.6643265795311","23.7584823927792","23.7845937885557","24.3483677484426"
"13","SZAXPI015238.24","SZAXPI015260.74","SZAXPI015243.31","SZAXPI015267.102","SZAXPI003417.4","SZAXPI015229.15","SZAXPI015244.32","SZAXPI015241.27","22.1110407221664","23.4340067903656","35.4220491034327","35.6203706214239","35.7907500287365","36.2778283184371","38.7094406148216","SZAXPI017590.136","SZAXPI017595.169","SZAXPI003426.11","SZAXPI003415.12","SZAXPI017456.23","SZAXPI017453.19","SZAXPI017588.123","SZAXPI017458.25","20.5552217747438","24.2737742071047","30.7310025421365","31.3445274477715","31.6328173431628","40.2635751909589","41.0051395020539","43.6125182490762"
"14","SZAXPI015240.26","SZAXPI003429.3","SZAXPI015256.47","SZAXPI015268.109","SZAXPI015251.41","SZAXPI003433.7","SZAXPI015255.46","SZAXPI015244.32","27.2060543304684","31.2137882624714","31.2378934076115","32.0315161557816","34.4680958216972","34.6592907716272","34.8428592385154","SZAXPI017463.36","SZAXPI017580.90","SZAXPI017454.20","SZAXPI017586.111","SZAXPI015225.18","SZAXPI017588.123","SZAXPI015218.16","SZAXPI003422.11","21.3722772958288","26.7463944210692","31.0448031565172","31.5255444424755","32.7119955448701","33.0489493250618","34.0937476137194","34.9025051589868"
"15","SZAXPI015241.27","SZAXPI015255.46","SZAXPI015262.79","SZAXPI015227.13","SZAXPI017592.142","SZAXPI015250.39","SZAXPI015258.57","SZAXPI015265.88","19.3813108079098","20.8817276060459","22.5967255271311","22.6916606038364","25.7320223493627","26.289802081096","26.8039229359137","SZAXPI017594.166","SZAXPI017456.23","SZAXPI003412.1","SZAXPI017458.25","SZAXPI015221.142","SZAXPI015223.158","SZAXPI015216.169","SZAXPI017588.123","19.9512304888922","20.8429382255837","21.4404097716532","21.9010922158006","23.6304023763541","24.6598316095406","24.6778354090366","25.4235180449422"
"16","SZAXPI015242.30","SZAXPI015230.16","SZAXPI015253.44","SZAXPI015227.13","SZAXPI015255.46","SZAXPI015271.93","SZAXPI017591.140","SZAXPI015274.111","18.4345121282203","19.1766577792873","22.6104347405484","22.8980052646055","23.4899699408428","23.7099134098102","23.7264822149597","SZAXPI017586.111","SZAXPI015213.15","SZAXPI017588.123","SZAXPI017458.25","SZAXPI017462.33","SZAXPI017594.166","SZAXPI015218.16","SZAXPI017593.158","18.3378672052505","22.297337146507","22.3447566628863","23.4689397227591","24.3599647187142","25.8199130625454","28.1033816548489","28.1274109263384"
"17","SZAXPI015243.31","SZAXPI015260.74","SZAXPI015267.102","SZAXPI015238.24","SZAXPI015229.15","SZAXPI003417.4","SZAXPI015244.32","SZAXPI015253.44","20.2492838025595","20.3905468369659","23.4340067903656","30.0152975084539","37.9371784540588","44.1548987028268","52.1619405306273","SZAXPI017590.136","SZAXPI017595.169","SZAXPI003432.12","SZAXPI003426.11","SZAXPI003415.12","SZAXPI017456.23","SZAXPI003409.8","SZAXPI017588.123","15.3616413020484","24.0286669002173","32.7435479465512","37.5469490257264","46.0684371353099","47.4194633550782","50.1836052125542","51.979072347111"
"18","SZAXPI015244.32","SZAXPI015253.44","SZAXPI015251.41","SZAXPI015271.93","SZAXPI015268.109","SZAXPI015235.21","SZAXPI015261.75","SZAXPI015264.87","20.1028722841787","20.1691746766768","22.7002765541744","22.7405787635166","23.7973823588583","24.234935476186","24.3473950128633","SZAXPI003426.11","SZAXPI017588.123","SZAXPI015218.16","SZAXPI017454.20","SZAXPI003422.11","SZAXPI017594.166","SZAXPI017453.19","SZAXPI017462.33","17.4237660688268","18.7848017570828","19.8175903098132","20.2415012500481","23.6597535523407","24.6674260278023","24.940243835893","25.11371203893"
"19","SZAXPI015245.33","SZAXPI015263.84","SZAXPI015269.94","SZAXPI015252.43","SZAXPI015264.87","SZAXPI015231.17","SZAXPI015235.21","SZAXPI015273.95","22.4501431045506","23.2150321082203","25.8063007784339","26.4528765584671","27.6443189791031","34.9970801597962","35.2421126471215","SZAXPI015220.136","SZAXPI017468.88","SZAXPI015226.14","SZAXPI017589.133","SZAXPI017467.87","SZAXPI017593.158","SZAXPI003430.5","SZAXPI003420.4","16.3949266816933","16.4580070058133","17.7829943302893","19.0222685768338","21.3200671185927","22.2098421384327","23.3373081543738","26.0773514486767"
"20","SZAXPI015246.34","SZAXPI015248.36","SZAXPI015230.16","SZAXPI015233.19","SZAXPI015259.62","SZAXPI015242.30","SZAXPI015235.21","SZAXPI015252.43","32.2146445706266","32.2366644565796","34.2310781156992","36.662796128787","36.8831288234391","37.9458649937513","38.1885687857584","SZAXPI015224.13","SZAXPI017452.17","SZAXPI017458.25","SZAXPI017588.123","SZAXPI017594.166","SZAXPI015210.17","SZAXPI015223.158","SZAXPI017586.111","13.9266103856789","21.6421368649517","31.8775209529082","37.4966717759457","38.7772899141443","40.7217578076622","42.2131607023971","42.7007245378272"
"21","SZAXPI015247.35","SZAXPI003433.7","SZAXPI015266.89","SZAXPI015268.109","SZAXPI015261.75","SZAXPI015255.46","SZAXPI015271.93","SZAXPI015251.41","21.8533669770129","22.6245286414436","25.4595541289513","26.8589716082653","26.9848531164744","27.1342702606151","27.6556356875846","SZAXPI017454.20","SZAXPI017580.90","SZAXPI017586.111","SZAXPI003422.11","SZAXPI017588.123","SZAXPI015221.142","SZAXPI015218.16","SZAXPI017458.25","23.0609127369018","23.2944788416762","25.0458771714308","27.1849959302039","27.2696660353331","27.4788425611251","27.8062154798581","27.9539220364889"
"22","SZAXPI015248.36","SZAXPI015259.62","SZAXPI015235.21","SZAXPI015230.16","SZAXPI015252.43","SZAXPI015273.95","SZAXPI015241.27","SZAXPI015255.46","24.1045640384886","28.5792211778733","28.9384470280888","29.1542738422277","30.0507930808257","30.4610148932714","30.5263918855128","SZAXPI017458.25","SZAXPI017594.166","SZAXPI017452.17","SZAXPI015221.142","SZAXPI015223.158","SZAXPI017588.123","SZAXPI017586.111","SZAXPI003422.11","23.9553702905319","30.4313303106946","30.5158746115575","30.5439350541822","30.5504019881998","30.696264882741","31.6530553112365","32.9757282248383"
"23","SZAXPI015249.37","SZAXPI015255.46","SZAXPI015234.20","SZAXPI015227.13","SZAXPI015250.39","SZAXPI015251.41","SZAXPI015241.27","SZAXPI015268.109","27.3737469397943","27.6662175335878","28.0499900088824","28.6757518616548","29.1731080205966","29.6854733099996","29.9286770194073","SZAXPI015223.158","SZAXPI003435.11","SZAXPI017454.20","SZAXPI015221.142","SZAXPI015225.18","SZAXPI015218.16","SZAXPI017462.33","SZAXPI017466.84","22.4746339467187","26.6258276290372","28.3255428671191","28.7997022449799","29.093462984143","29.1241563343198","29.8149335638468","29.9361283183948"
"24","SZAXPI015250.39","SZAXPI015262.79","SZAXPI017592.142","SZAXPI015241.27","SZAXPI015254.45","SZAXPI015249.37","SZAXPI003433.7","SZAXPI015265.88","23.3557110178389","25.6437204088603","25.7320223493627","28.183571597993","28.6757518616548","30.7285258031947","30.7541251007389","SZAXPI003435.11","SZAXPI003412.1","SZAXPI015223.158","SZAXPI015221.142","SZAXPI015216.169","SZAXPI003424.12","SZAXPI017456.23","SZAXPI017458.25","13.1270924951034","22.0947671819031","23.6331360106525","25.6500999062518","26.1214958946305","26.7588742031237","28.1653458256667","29.1137910515944"
"25","SZAXPI015251.41","SZAXPI015253.44","SZAXPI015271.93","SZAXPI015244.32","SZAXPI015268.109","SZAXPI015255.46","SZAXPI015227.13","SZAXPI015230.16","18.4511008857439","19.9774586120232","20.1691746766768","22.0067337550533","22.1711764787415","23.0307056960702","23.5040665341149","SZAXPI015218.16","SZAXPI017454.20","SZAXPI017588.123","SZAXPI015225.18","SZAXPI017462.33","SZAXPI017586.111","SZAXPI003422.11","SZAXPI017580.90","18.6298802574386","18.9397448831498","19.8232960419856","20.5280617021311","21.1306094290439","22.0633198521891","23.0742611895332","24.089012849652"
"26","SZAXPI015252.43","SZAXPI015263.84","SZAXPI015269.94","SZAXPI015245.33","SZAXPI015227.13","SZAXPI015235.21","SZAXPI015258.57","SZAXPI015264.87","20.5465380522267","21.1641817824526","25.8063007784339","26.602021330117","27.331049068724","27.5929442509041","27.6888402067205","SZAXPI017593.158","SZAXPI017458.25","SZAXPI015223.158","SZAXPI015210.17","SZAXPI015226.14","SZAXPI017588.123","SZAXPI017594.166","SZAXPI017468.88","17.4570361328635","19.0254091678602","19.4858017997875","23.8914507006146","23.9200927233257","26.3452326013873","27.0661548146389","27.4147853469729"
"27","SZAXPI015254.45","SZAXPI015250.39","SZAXPI003433.7","SZAXPI015249.37","SZAXPI015244.32","SZAXPI015263.84","SZAXPI015241.27","SZAXPI015268.109","28.183571597993","29.679601766796","30.5981058139454","31.2807159354306","31.5751014170849","31.7311108569634","31.7579561255475","SZAXPI003435.11","SZAXPI015221.142","SZAXPI017454.20","SZAXPI015223.158","SZAXPI017458.25","SZAXPI015218.16","SZAXPI003413.4","SZAXPI015211.166","24.6086652631223","28.2922754757248","28.584545305077","28.7197386128461","29.2637659998179","29.4095167077648","29.5715627668864","29.9669120302143"
"28","SZAXPI015255.46","SZAXPI015227.13","SZAXPI015253.44","SZAXPI015241.27","SZAXPI015268.109","SZAXPI015271.93","SZAXPI015251.41","SZAXPI015230.16","14.9795126282299","19.1010729770974","19.3813108079098","21.4112842050004","21.6843271565848","22.1711764787415","22.5358699702541","SZAXPI017462.33","SZAXPI017594.166","SZAXPI017586.111","SZAXPI017588.123","SZAXPI017458.25","SZAXPI017454.20","SZAXPI015223.158","SZAXPI015213.15","17.5261051376368","18.8067916043035","19.8684895259579","20.1612207643411","20.1929191655342","22.7432145584502","22.8888124582011","23.5598947353357"
"29","SZAXPI015256.47","SZAXPI003429.3","SZAXPI015240.26","SZAXPI015259.62","SZAXPI015273.95","SZAXPI015212.113","SZAXPI003433.7","SZAXPI015268.109","19.4084884475324","31.2137882624714","35.0153786800843","35.1542792679426","36.4564780238986","36.8473609193426","37.6069494705021","SZAXPI017463.36","SZAXPI015222.123","SZAXPI003422.11","SZAXPI017587.113","SZAXPI015215.20","SZAXPI017580.90","SZAXPI003427.1","SZAXPI017454.20","28.3004409955923","29.1170945104452","32.6288515028387","33.0574878372495","34.5194695299769","35.3247344954495","35.5589661531814","36.3659494797963"
"30","SZAXPI015257.56","SZAXPI015271.93","SZAXPI015259.62","SZAXPI015258.57","SZAXPI015255.46","SZAXPI015251.41","SZAXPI015270.90","SZAXPI015230.16","25.9050682666172","25.9608313679628","28.3786006678219","29.2068812764544","29.5506463413442","29.6615341333822","29.9468311262294","SZAXPI015218.16","SZAXPI017454.20","SZAXPI017458.25","SZAXPI017586.111","SZAXPI015210.17","SZAXPI017585.109","SZAXPI017594.166","SZAXPI017588.123","27.7458993036178","28.8650443524308","29.1088779877944","29.3499438932411","29.451288485944","30.5568146666762","30.8469742180429","31.0748525255326"
"31","SZAXPI015258.57","SZAXPI015271.93","SZAXPI015255.46","SZAXPI015235.21","SZAXPI015230.16","SZAXPI015259.62","SZAXPI015273.95","SZAXPI015251.41","22.4542344372726","22.7261075810091","22.9474364530529","23.6120263422943","23.6330106182623","25.2487723920332","25.8255068040397","SZAXPI017594.166","SZAXPI017458.25","SZAXPI017588.123","SZAXPI017454.20","SZAXPI015218.16","SZAXPI017586.111","SZAXPI017457.24","SZAXPI015210.17","20.1279519069055","20.8071009052102","21.7186672150042","22.9318561743942","23.9282439321986","25.3416146812609","25.7284747784259","26.2078770766195"
"32","SZAXPI015260.74","SZAXPI015243.31","SZAXPI015238.24","SZAXPI015244.32","SZAXPI003417.4","SZAXPI015229.15","SZAXPI015253.44","SZAXPI015274.111","20.2492838025595","22.1110407221664","30.1810725080985","30.6943656408583","31.1975752012749","35.6783946447637","37.1955233922632","SZAXPI017590.136","SZAXPI017595.169","SZAXPI003426.11","SZAXPI017456.23","SZAXPI003415.12","SZAXPI017588.123","SZAXPI003437.3","SZAXPI003418.8","16.1489957825866","16.4482182509657","24.5837538780329","36.2137467584673","36.8439122150648","37.2340905494065","39.4645219819587","39.6576129747808"
"33","SZAXPI015261.75","SZAXPI015268.109","SZAXPI015235.21","SZAXPI015244.32","SZAXPI015251.41","SZAXPI003433.7","SZAXPI015271.93","SZAXPI015265.88","19.8199421985888","23.6266184419946","24.234935476186","24.7702826254809","24.9764046437753","25.3324056565913","25.8091904644547","SZAXPI015218.16","SZAXPI017454.20","SZAXPI017583.102","SZAXPI017588.123","SZAXPI017466.84","SZAXPI017461.32","SZAXPI015225.18","SZAXPI017586.111","20.2388927210236","23.3804716672055","23.7652920857918","24.5961088693557","24.8686529906467","25.2878310908805","25.4900126158914","25.5783902646668"
"34","SZAXPI015262.79","SZAXPI015241.27","SZAXPI017592.142","SZAXPI015250.39","SZAXPI003433.7","SZAXPI015265.88","SZAXPI015255.46","SZAXPI015227.13","20.8817276060459","22.0957013099834","23.3557110178389","26.0862072702875","26.3754743302429","27.76380466334","29.4882508834587","SZAXPI003412.1","SZAXPI015216.169","SZAXPI015221.142","SZAXPI003424.12","SZAXPI017456.23","SZAXPI015223.158","SZAXPI003435.11","SZAXPI017453.19","16.0876220156647","22.5337675842545","24.8034464316534","24.8293529228653","25.9212166354938","26.3906476740151","26.6657641693277","27.2063019337083"
"35","SZAXPI015263.84","SZAXPI015264.87","SZAXPI015269.94","SZAXPI015252.43","SZAXPI015245.33","SZAXPI015244.32","SZAXPI015227.13","SZAXPI015268.109","19.3095064666423","19.7603233575997","20.5465380522267","22.4501431045506","25.6135216183777","26.6362908892286","26.842144911754","SZAXPI017593.158","SZAXPI015226.14","SZAXPI015223.158","SZAXPI017454.20","SZAXPI017468.88","SZAXPI015218.16","SZAXPI015225.18","SZAXPI015210.17","15.1799133987088","19.1404198578793","23.17008700338","24.2523570569625","26.2344735659514","26.5565246090956","26.5742060342487","26.6840498314536"
"36","SZAXPI015264.87","SZAXPI015263.84","SZAXPI015253.44","SZAXPI015255.46","SZAXPI015227.13","SZAXPI015269.94","SZAXPI015251.41","SZAXPI015244.32","19.3095064666423","22.5362619089546","22.7578926815556","23.0910636925695","23.3633911376923","24.3168135939868","24.3473950128633","SZAXPI017593.158","SZAXPI017462.33","SZAXPI015226.14","SZAXPI017588.123","SZAXPI017594.166","SZAXPI017454.20","SZAXPI017466.84","SZAXPI015218.16","18.1292112944496","21.3113549886698","22.6581007020359","24.0180435730619","24.6106364253934","25.0584514589689","25.0817540036238","26.2306846157434"
"37","SZAXPI015266.89","SZAXPI015247.35","SZAXPI015242.30","SZAXPI015268.109","SZAXPI015259.62","SZAXPI015271.93","SZAXPI003433.7","SZAXPI015255.46","22.6245286414436","25.5783895563872","28.4990267992067","28.5243749926146","31.1295863310292","31.4848936552325","31.7187966059433","SZAXPI017586.111","SZAXPI017580.90","SZAXPI017458.25","SZAXPI017588.123","SZAXPI017457.24","SZAXPI017463.36","SZAXPI017454.20","SZAXPI015218.16","26.11197424408","27.2051071354112","31.0435170189075","31.5403115822577","31.568573789823","31.7790165581788","31.8200680200829","32.409584919184"
"38","SZAXPI015268.109","SZAXPI015261.75","SZAXPI015255.46","SZAXPI015251.41","SZAXPI003433.7","SZAXPI015244.32","SZAXPI015271.93","SZAXPI015253.44","19.8199421985888","21.4112842050004","22.0067337550533","22.226817000052","22.7405787635166","23.3957314893871","23.5617097025004","SZAXPI015218.16","SZAXPI017454.20","SZAXPI017462.33","SZAXPI017466.84","SZAXPI017588.123","SZAXPI017586.111","SZAXPI017583.102","SZAXPI003422.11","18.8637913226822","20.6687966485957","21.043497864205","21.3328747324827","22.083068175188","22.7924764081264","22.8437138153672","23.3437248262397"
"39","SZAXPI015269.94","SZAXPI015263.84","SZAXPI015252.43","SZAXPI015245.33","SZAXPI015264.87","SZAXPI015255.46","SZAXPI015227.13","SZAXPI015271.93","19.7603233575997","21.1641817824526","23.2150321082203","23.3633911376923","28.8866252156184","29.1129541810738","29.5486608813259","SZAXPI017593.158","SZAXPI015226.14","SZAXPI017468.88","SZAXPI015210.17","SZAXPI017458.25","SZAXPI015223.158","SZAXPI017594.166","SZAXPI015218.16","15.9607581953427","22.9582257279085","23.7082772003007","24.7034193059341","27.8245088925465","28.6755223690014","30.0998726777158","30.2118484848941"
"40","SZAXPI015270.90","SZAXPI015255.46","SZAXPI015271.93","SZAXPI015272.108","SZAXPI015230.16","SZAXPI015264.87","SZAXPI015244.32","SZAXPI015253.44","23.7064333005895","24.2545263062609","25.1883416050998","27.5176187251386","27.5568469076979","27.8787037243682","28.0841860742536","SZAXPI017586.111","SZAXPI017594.166","SZAXPI017462.33","SZAXPI017588.123","SZAXPI017454.20","SZAXPI015213.15","SZAXPI015218.16","SZAXPI017458.25","23.1256438760783","24.8213009279167","26.8611564177233","27.2138608708724","27.6569748810928","27.9962094923759","29.3351374917572","30.1859492119049"
"41","SZAXPI015271.93","SZAXPI015230.16","SZAXPI015251.41","SZAXPI015253.44","SZAXPI015255.46","SZAXPI015258.57","SZAXPI015244.32","SZAXPI015235.21","19.3620355878095","19.9774586120232","20.2462162499811","21.6843271565848","22.4542344372726","22.7002765541744","22.7743262911617","SZAXPI017586.111","SZAXPI015218.16","SZAXPI017454.20","SZAXPI017588.123","SZAXPI017458.25","SZAXPI017462.33","SZAXPI017594.166","SZAXPI017593.158","20.7969631029172","21.2420997510604","21.5097924375829","21.6131159495964","22.4716196501498","23.644727548553","23.8123748039229","24.3913060713977"
"42","SZAXPI015273.95","SZAXPI015259.62","SZAXPI015235.21","SZAXPI015258.57","SZAXPI015212.113","SZAXPI015244.32","SZAXPI015251.41","SZAXPI015271.93","23.1766067271031","23.839041271792","25.2487723920332","26.0694980116054","26.824262755567","26.9419545575966","27.2559402379316","SZAXPI003422.11","SZAXPI015210.17","SZAXPI017454.20","SZAXPI015218.16","SZAXPI015215.20","SZAXPI017588.123","SZAXPI017458.25","SZAXPI017593.158","22.4771760162659","24.28495821101","24.9227714319816","25.8411399326558","26.3918715146368","26.4592676660598","26.4727540838519","27.6716235910888"
"43","SZAXPI017592.142","SZAXPI015262.79","SZAXPI015241.27","SZAXPI015250.39","SZAXPI015227.13","SZAXPI015255.46","SZAXPI003433.7","SZAXPI015265.88","22.0957013099834","22.6916606038364","25.6437204088603","32.6334006612244","33.6075747029193","34.9278647511095","35.3795880175208","SZAXPI003412.1","SZAXPI003424.12","SZAXPI015216.169","SZAXPI017456.23","SZAXPI015221.142","SZAXPI017581.93","SZAXPI003415.12","SZAXPI015223.158","16.1175818641538","21.9153497119439","24.3144785754414","25.6832633572955","28.8610154616898","29.2469592108","29.2494504168779","30.3026490136754"
"44","SZAXPI003412.1","SZAXPI015262.79","SZAXPI017592.142","SZAXPI015241.27","SZAXPI015250.39","SZAXPI015265.88","SZAXPI015255.46","SZAXPI003433.7","16.0876220156647","16.1175818641538","21.4404097716532","22.0947671819031","30.7594429738511","30.7665975024344","31.2200903081573","SZAXPI003424.12","SZAXPI015216.169","SZAXPI017581.93","SZAXPI017456.23","SZAXPI017453.19","SZAXPI015221.142","SZAXPI003435.11","SZAXPI015223.158","17.6995111997902","19.3821492817102","23.363948156369","24.6884842971273","26.0931789973089","26.786448715483","27.5194098110461","27.9166315032581"
"45","SZAXPI003415.12","SZAXPI015241.27","SZAXPI017592.142","SZAXPI015238.24","SZAXPI015262.79","SZAXPI015244.32","SZAXPI015250.39","SZAXPI003433.7","28.426000995921","29.2494504168779","31.3445274477715","31.7304167589996","32.0352538421424","33.4487111513852","34.0756065938348","SZAXPI017456.23","SZAXPI017453.19","SZAXPI015221.142","SZAXPI003426.11","SZAXPI015216.169","SZAXPI003412.1","SZAXPI017581.93","SZAXPI003424.12","23.0071467228338","28.0169876002667","29.2439055402745","29.2937016362852","30.9297261596736","30.9522268143618","31.0574699319503","32.465821236716"
"46","SZAXPI003418.8","SZAXPI015244.32","SZAXPI015251.41","SZAXPI015268.109","SZAXPI015247.35","SZAXPI015261.75","SZAXPI015255.46","SZAXPI015253.44","27.3242199117413","28.6546278456151","28.8307096754745","30.1713655393239","30.4598499456136","30.7834239100851","31.1073277468927","SZAXPI017454.20","SZAXPI003426.11","SZAXPI003422.11","SZAXPI015218.16","SZAXPI017585.109","SZAXPI017588.123","SZAXPI015225.18","SZAXPI017453.19","22.9782005986","25.7915240994401","29.5536523130814","29.7401473168409","30.181181005572","30.6118491129154","30.8951065499732","30.9820378519167"
