"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Lachnospiraceae_bacterium_9_1_43BFAA",0.154565507042389,0.00449115384615385,"0",0.00446019230769231,"0","VogtmannE_2016",0.154565507042389,0.594126592058315,"Nodiff"
"Subdoligranulum_sp_4_3_54A2FAA",0.157430757590013,0.0952403846153846,"0",0.173333846153846,"0.089825","VogtmannE_2016",0.157430757590013,0.594126592058315,"Nodiff"
"Desulfovibrio_piger",0.158518108030635,0.126579807692308,"0",0.118013461538462,"0","VogtmannE_2016",0.158518108030635,0.594126592058315,"Nodiff"
"Acidaminococcus_sp_D21",0.159309393367584,0,"0",0.0504011538461538,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Actinomyces_cardiffensis",0.159309393367584,0,"0",0.00148019230769231,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Actinomyces_sp_HPA0247",0.159309393367584,0,"0",0.00238076923076923,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Actinomyces_turicensis",0.159309393367584,0,"0",0.000113653846153846,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Aeromonas_hydrophila",0.159309393367584,0,"0",0.0007675,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Aeromonas_unclassified",0.159309393367584,0,"0",0.000333269230769231,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Alloprevotella_tannerae",0.159309393367584,0,"0",0.0673423076923077,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Anaerococcus_prevotii",0.159309393367584,0,"0",0.000223076923076923,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Anaeroglobus_geminatus",0.159309393367584,0,"0",9.76923076923077e-05,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Arcobacter_butzleri",0.159309393367584,0.000256730769230769,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Atopobium_minutum",0.159309393367584,0,"0",0.00178019230769231,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Atopobium_vaginae",0.159309393367584,0,"0",0.000497884615384615,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Bacteroides_gallinarum",0.159309393367584,0,"0",2.51923076923077e-05,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Bacteroides_sp_2_1_16",0.159309393367584,0,"0",0.318408461538462,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Bacteroides_sp_4_3_47FAA",0.159309393367584,0.0394955769230769,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Campylobacter_hominis",0.159309393367584,0,"0",4.92307692307692e-05,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Cellulosilyticum_lentocellum",0.159309393367584,0,"0",0.00321307692307692,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Citrobacter_koseri",0.159309393367584,0.00719230769230769,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Dialister_micraerophilus",0.159309393367584,0,"0",0.001305,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Dialister_succinatiphilus",0.159309393367584,0.0426744230769231,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Eikenella_corrodens",0.159309393367584,0,"0",0.000438846153846154,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Enterococcus_faecium",0.159309393367584,0.00118365384615385,"0",0,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
"Eubacterium_saphenum",0.159309393367584,0,"0",1.71153846153846e-05,"0","VogtmannE_2016",0.159309393367584,0.594126592058315,"Nodiff"
