"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Alistipes_finegoldii",0.489056416148775,0.274104307692308,"0.04868",0.221020666666667,"0.04831","PRJEB27928",0.489056416148775,0.605241089598484,"Nodiff"
"Roseburia_unclassified",0.500526208151452,0.0742026153846154,"0",0.149835166666667,"0","PRJEB27928",0.500526208151452,0.61772931474339,"Nodiff"
"Bacteroides_fluxus",0.508166197673916,0.005344,"0",0.119244166666667,"0","PRJEB27928",0.508166197673916,0.622017640868619,"Nodiff"
"Lactobacillus_crispatus",0.508166197673916,2.86153846153846e-05,"0",0.0003175,"0","PRJEB27928",0.508166197673916,0.622017640868619,"Nodiff"
"Lactococcus_garvieae",0.508166197673916,3.76923076923077e-05,"0",0.000501666666666667,"0","PRJEB27928",0.508166197673916,0.622017640868619,"Nodiff"
"Bifidobacterium_catenulatum",0.515186226202733,0.0447418461538462,"0",0.0599665,"0","PRJEB27928",0.515186226202733,0.623112241637196,"Nodiff"
"Paraprevotella_unclassified",0.516836445474403,0.276784307692308,"0",0.227257,"0","PRJEB27928",0.516836445474403,0.623112241637196,"Nodiff"
"Bacteroides_oleiciplenus",0.520187451723909,1.09230769230769e-05,"0",0.000157666666666667,"0","PRJEB27928",0.520187451723909,0.623112241637196,"Nodiff"
"Burkholderia_unclassified",0.520187451723909,0.000143230769230769,"0",0.000288833333333333,"0","PRJEB27928",0.520187451723909,0.623112241637196,"Nodiff"
"Haemophilus_sputorum",0.520187451723909,5.53846153846154e-05,"0",0.0001485,"0","PRJEB27928",0.520187451723909,0.623112241637196,"Nodiff"
"Pediococcus_pentosaceus",0.520187451723909,0.000133538461538462,"0",0.000189333333333333,"0","PRJEB27928",0.520187451723909,0.623112241637196,"Nodiff"
"Prevotella_timonensis",0.520187451723909,0.00117,"0",0.00349116666666667,"0","PRJEB27928",0.520187451723909,0.623112241637196,"Nodiff"
"Streptococcus_macedonicus",0.520187451723909,0.000111692307692308,"0",0.000272833333333333,"0","PRJEB27928",0.520187451723909,0.623112241637196,"Nodiff"
"Coriobacteriaceae_bacterium_phI",0.531506055979486,0.0205087692307692,"0",0.0259825,"0","PRJEB27928",0.531506055979486,0.625969654320107,"Nodiff"
"Bacteroides_barnesiae",0.532353656910627,0.0214713846153846,"0",0.0035405,"0","PRJEB27928",0.532353656910627,0.625969654320107,"Nodiff"
"Clostridium_sp_ATCC_BAA_442",0.532353656910627,0.00688630769230769,"0",0.00849116666666667,"0","PRJEB27928",0.532353656910627,0.625969654320107,"Nodiff"
"Coprobacillus_sp_29_1",0.532353656910627,0.0125416923076923,"0",0.00678916666666667,"0","PRJEB27928",0.532353656910627,0.625969654320107,"Nodiff"
"Enterococcus_durans",0.532353656910627,0.000172153846153846,"0",0.000113,"0","PRJEB27928",0.532353656910627,0.625969654320107,"Nodiff"
"Gardnerella_vaginalis",0.532353656910627,5.16923076923077e-05,"0",5.18333333333333e-05,"0","PRJEB27928",0.532353656910627,0.625969654320107,"Nodiff"
"Lachnospiraceae_bacterium_6_1_63FAA",0.532353656910627,0.000566461538461538,"0",5.15e-05,"0","PRJEB27928",0.532353656910627,0.625969654320107,"Nodiff"
"Eubacterium_cylindroides",0.548450999920346,0.0646284615384615,"0",0.0839565,"0","PRJEB27928",0.548450999920346,0.643209549644804,"Nodiff"
"Enterobacteriaceae_bacterium_9_2_54FAA",0.560427532345829,0.000116769230769231,"0",0.000469166666666667,"0","PRJEB27928",0.560427532345829,0.65388401654723,"Nodiff"
"Lactobacillus_delbrueckii",0.56047201418334,0.00262769230769231,"0",0.000711166666666667,"0","PRJEB27928",0.56047201418334,0.65388401654723,"Nodiff"
"Ruminococcus_obeum",0.564815517324731,0.429587076923077,"0.30839",0.543659833333333,"0.3747","PRJEB27928",0.564815517324731,0.657239874705142,"Nodiff"
"Veillonella_unclassified",0.569096629959575,0.0278858461538462,"0.01052",0.1060155,"0.00681","PRJEB27928",0.569096629959575,0.660159462192316,"Nodiff"
"Leuconostoc_pseudomesenteroides",0.570271678277737,0.000166923076923077,"0",0.00157183333333333,"0","PRJEB27928",0.570271678277737,0.660159462192316,"Nodiff"
"Prevotella_bivia",0.58019749458858,7.43076923076923e-05,"0",0.00224616666666667,"0","PRJEB27928",0.58019749458858,0.66991875663836,"Nodiff"
"Klebsiella_pneumoniae",0.584890530768808,0.152546,"0",0.0174198333333333,"0","PRJEB27928",0.584890530768808,0.672847370282085,"Nodiff"
"Bacteroides_salyersiae",0.585737666093779,0.163308461538462,"0",0.336205666666667,"0","PRJEB27928",0.585737666093779,0.672847370282085,"Nodiff"
"Oscillibacter_unclassified",0.591808953961307,0.619415230769231,"0.26808",0.727829833333333,"0.36096","PRJEB27928",0.591808953961307,0.678082893541344,"Nodiff"
"Alloprevotella_unclassified",0.600288322839462,0.000200307692307692,"0",0.000226333333333333,"0","PRJEB27928",0.600288322839462,0.686043797530814,"Nodiff"
"Parabacteroides_merdae",0.607589684872312,1.57786969230769,"0.62364",1.33525533333333,"0.537755","PRJEB27928",0.607589684872312,0.692621320159786,"Nodiff"
"Brevibacterium_unclassified",0.614780365163334,0.000435692307692308,"0",8.7e-05,"0","PRJEB27928",0.614780365163334,0.695341012606329,"Nodiff"
"Weissella_confusa",0.614780365163334,0.00167738461538462,"0",0.000109,"0","PRJEB27928",0.614780365163334,0.695341012606329,"Nodiff"
"Leuconostoc_unclassified",0.615476898564737,0.000268461538461538,"0",0.0006525,"0","PRJEB27928",0.615476898564737,0.695341012606329,"Nodiff"
"Adlercreutzia_equolifaciens",0.616183888403376,0.137690153846154,"0.04434",0.069328,"0.02986","PRJEB27928",0.616183888403376,0.695341012606329,"Nodiff"
"Comamonas_unclassified",0.620687931782109,0.000390923076923077,"0",0.000103166666666667,"0","PRJEB27928",0.620687931782109,0.698663802609007,"Nodiff"
"Alistipes_sp_HGB5",0.624226418968707,0.0575643076923077,"0",0.177564,"0","PRJEB27928",0.624226418968707,0.699133589244952,"Nodiff"
"Haemophilus_pittmaniae",0.624226418968707,0.00184769230769231,"0",0.00423116666666667,"0","PRJEB27928",0.624226418968707,0.699133589244952,"Nodiff"
"Acidaminococcus_unclassified",0.627541467027225,0.149888307692308,"0",0.332860166666667,"0","PRJEB27928",0.627541467027225,0.699798633749489,"Nodiff"
"Collinsella_tanakaei",0.627944309748425,0.000634769230769231,"0",0.0017485,"0","PRJEB27928",0.627944309748425,0.699798633749489,"Nodiff"
"Anaerostipes_hadrus",0.642368582685245,0.0549070769230769,"0.01556",0.0574363333333333,"0.00827","PRJEB27928",0.642368582685245,0.71409708447392,"Nodiff"
"Lactococcus_lactis",0.65015344798651,0.0422743076923077,"0",0.0353371666666667,"0.00129","PRJEB27928",0.65015344798651,0.720962239351377,"Nodiff"
"Dorea_longicatena",0.654674249797635,0.814451538461539,"0.58615",0.805830166666667,"0.49892","PRJEB27928",0.654674249797635,0.724182873850223,"Nodiff"
"Bifidobacterium_longum",0.672019521499196,1.59305323076923,"0.80021",1.14030333333333,"0.6904","PRJEB27928",0.672019521499196,0.74153878234394,"Nodiff"
"Phascolarctobacterium_succinatutens",0.682921137349295,0.631664307692308,"0",0.411881,"0","PRJEB27928",0.682921137349295,0.750513528051524,"Nodiff"
"Subdoligranulum_unclassified",0.683503391618352,8.76747215384615,"7.08296",10.6177965,"6.213335","PRJEB27928",0.683503391618352,0.750513528051524,"Nodiff"
"Paraprevotella_xylaniphila",0.702844487572804,0.0726846153846154,"0",0.0430756666666667,"0","PRJEB27928",0.702844487572804,0.769863888588304,"Nodiff"
"Corynebacterium_variabile",0.710520818984693,0.00838307692307692,"0",0.00101533333333333,"0","PRJEB27928",0.710520818984693,0.776373968061323,"Nodiff"
"Bacteroides_finegoldii",0.713462427283377,0.285098769230769,"0",0.148197166666667,"0","PRJEB27928",0.713462427283377,0.777691404922027,"Nodiff"
"Collinsella_intestinalis",0.721390125321444,0.0194281538461538,"0",0.0188703333333333,"0","PRJEB27928",0.721390125321444,0.784424213941764,"Nodiff"
"Streptococcus_thermophilus",0.743195164575818,0.211246923076923,"0.03858",0.198743666666667,"0.03393","PRJEB27928",0.743195164575818,0.806177805641565,"Nodiff"
"Catenibacterium_mitsuokai",0.761869537743515,0.560806307692308,"0",0.312563833333333,"0","PRJEB27928",0.761869537743515,0.824438533596847,"Nodiff"
"Bifidobacterium_bifidum",0.769074769230563,0.168004,"0",0.109739166666667,"0","PRJEB27928",0.769074769230563,0.827270546371402,"Nodiff"
"Dialister_invisus",0.769170942902895,1.67457569230769,"0",1.80786316666667,"0.019575","PRJEB27928",0.769170942902895,0.827270546371402,"Nodiff"
"Eubacterium_ramulus",0.771823706327447,0.271301076923077,"0.16949",0.327417166666667,"0.131095","PRJEB27928",0.771823706327447,0.827270546371402,"Nodiff"
"Haemophilus_parainfluenzae",0.771872965141174,0.0457449230769231,"0.00321",0.05367,"0.00027","PRJEB27928",0.771872965141174,0.827270546371402,"Nodiff"
"Bifidobacterium_pseudocatenulatum",0.774291365126126,0.175342153846154,"0",0.1489795,"0","PRJEB27928",0.774291365126126,0.827881936936765,"Nodiff"
"Lactobacillus_casei_paracasei",0.789540554899816,0.0113390769230769,"0",0.010423,"0","PRJEB27928",0.789540554899816,0.842176591893137,"Nodiff"
"Citrobacter_unclassified",0.804050381395869,9e-04,"0",0.000311833333333333,"0","PRJEB27928",0.804050381395869,0.855616557874939,"Nodiff"
"Barnesiella_intestinihominis",0.840387939679242,0.983614769230769,"0.56811",1.38063683333333,"0.476425","PRJEB27928",0.840387939679242,0.892165395678437,"Nodiff"
"Citrobacter_freundii",0.903851081033015,0.00168507692307692,"0",0.00122983333333333,"0","PRJEB27928",0.903851081033015,0.957270175656716,"Nodiff"
"Coprococcus_comes",0.919294255647699,0.877227384615385,"0.68417",0.859492833333333,"0.69671","PRJEB27928",0.919294255647699,0.96785708812607,"Nodiff"
"Collinsella_unclassified",0.920298529732366,0.00378630769230769,"0",0.00695066666666667,"0","PRJEB27928",0.920298529732366,0.96785708812607,"Nodiff"
"Mitsuokella_multacida",0.921130529734922,0.0476773846153846,"0",0.0930888333333333,"0","PRJEB27928",0.921130529734922,0.96785708812607,"Nodiff"
"Bacteroides_vulgatus",0.927133715258498,2.63287569230769,"1.04805",2.336189,"1.244745","PRJEB27928",0.927133715258498,0.96785708812607,"Nodiff"
"Acidaminococcus_fermentans",0.928969972978148,0.000233692307692308,"0",0.0303955,"0","PRJEB27928",0.928969972978148,0.96785708812607,"Nodiff"
"Actinobacillus_unclassified",0.928969972978148,5.96923076923077e-05,"0",0.000127833333333333,"0","PRJEB27928",0.928969972978148,0.96785708812607,"Nodiff"
"Cellulophaga_unclassified",0.928969972978148,0.000114307692307692,"0",0.0001515,"0","PRJEB27928",0.928969972978148,0.96785708812607,"Nodiff"
"Gemella_unclassified",0.938712019833685,0.000322923076923077,"0",0.0002295,"0","PRJEB27928",0.938712019833685,0.975737783957055,"Nodiff"
"Bacteroides_pectinophilus",0.941507205662072,0.0773490769230769,"0",0.0737381666666667,"0","PRJEB27928",0.941507205662072,0.976377842908815,"Nodiff"
"Alistipes_senegalensis",0.947918961523561,0.0523575384615385,"0.00768",0.042099,"0.002565","PRJEB27928",0.947918961523561,0.976555366691499,"Nodiff"
"Lactobacillus_mucosae",0.95467131576096,4.83076923076923e-05,"0",0.000921166666666667,"0","PRJEB27928",0.95467131576096,0.976555366691499,"Nodiff"
"Oscillibacter_sp_KLE_1728",0.95467131576096,0.00115615384615385,"0",0.00652533333333333,"0","PRJEB27928",0.95467131576096,0.976555366691499,"Nodiff"
"Streptococcus_gallolyticus",0.95467131576096,1.38461538461538e-06,"0",0.00168283333333333,"0","PRJEB27928",0.95467131576096,0.976555366691499,"Nodiff"
"Streptococcus_lutetiensis",0.95467131576096,3.56923076923077e-05,"0",0.000208833333333333,"0","PRJEB27928",0.95467131576096,0.976555366691499,"Nodiff"
"Coprococcus_sp_ART55_1",0.967307189072813,1.55585061538462,"0",1.277332,"0","PRJEB27928",0.967307189072813,0.976555366691499,"Nodiff"
"Collinsella_aerofaciens",0.97236422247715,1.16557261538462,"0.63602",1.033834,"0.64391","PRJEB27928",0.97236422247715,0.976555366691499,"Nodiff"
"Brevibacterium_linens",0.972793417410595,0.000409230769230769,"0",1.43333333333333e-05,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Holdemania_sp_AP2",0.972793417410595,0.00125984615384615,"0",0.0012505,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Lactobacillus_curvatus",0.972793417410595,6.67692307692308e-05,"0",1.75e-05,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Parabacteroides_sp_20_3",0.972793417410595,0.0741546153846154,"0",0.00812333333333333,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Porphyromonas_bennonis",0.972793417410595,0.000168,"0",8.5e-06,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Succinatimonas_hippei",0.972793417410595,0.00770276923076923,"0",0.0053125,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Tropheryma_whipplei",0.972793417410595,9.44615384615385e-05,"0",1.71666666666667e-05,"0","PRJEB27928",0.972793417410595,0.976555366691499,"Nodiff"
"Bacteroides_uniformis",0.974375555605134,3.37770353846154,"1.75441",3.61087766666667,"1.495335","PRJEB27928",0.974375555605134,0.976555366691499,"Nodiff"
"Paraprevotella_clara",0.995019708822582,0.0672676923076923,"0",0.0618988333333333,"0","PRJEB27928",0.995019708822582,0.995019708822582,"Nodiff"
