"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Oscillibacter_sp_KLE_1728",0.10463176917841,0,"0",0.00837586956521739,"0","FengQ_2015",0.10463176917841,0.356072310791405,"Nodiff"
"Selenomonas_sputigena",0.10463176917841,0,"0",0.000467608695652174,"0","FengQ_2015",0.10463176917841,0.356072310791405,"Nodiff"
"Slackia_exigua",0.10463176917841,0,"0",0.000549130434782609,"0","FengQ_2015",0.10463176917841,0.356072310791405,"Nodiff"
"Streptococcus_gallolyticus",0.10463176917841,0,"0",0.00214847826086957,"0","FengQ_2015",0.10463176917841,0.356072310791405,"Nodiff"
"Alistipes_senegalensis",0.104940010294215,0.0141227868852459,"0",0.0126019565217391,"0.000575","FengQ_2015",0.104940010294215,0.356072310791405,"Nodiff"
"Ruminococcus_obeum",0.109269683887587,1.87045508196721,"1.04353",1.18669913043478,"0.79712","FengQ_2015",0.109269683887587,0.368223866251321,"Nodiff"
"Dorea_unclassified",0.114943677692584,0.0420080327868852,"0",0.00324391304347826,"0","FengQ_2015",0.114943677692584,0.384670287519101,"Nodiff"
"Enterococcus_faecium",0.115713826326884,0.0983483606557377,"0",0.0929691304347826,"0","FengQ_2015",0.115713826326884,0.384670287519101,"Nodiff"
"Blautia_hydrogenotrophica",0.117508535863814,0.0219959016393443,"0",0.0373386956521739,"0","FengQ_2015",0.117508535863814,0.388014762718097,"Nodiff"
"Eggerthella_sp_1_3_56FAA",0.119120639441411,0.171213442622951,"0",0.0124745652173913,"0","FengQ_2015",0.119120639441411,0.389870492379756,"Nodiff"
"Rhodococcus_erythropolis",0.119655374693787,0.000480983606557377,"0",0.000138913043478261,"0","FengQ_2015",0.119655374693787,0.389870492379756,"Nodiff"
"Rothia_mucilaginosa",0.123461351736624,0.0194386885245902,"0.00365",0.011384347826087,"0.00119","FengQ_2015",0.123461351736624,0.397624162352084,"Nodiff"
"Parabacteroides_distasonis",0.127523695996363,0.095675737704918,"0.00567",0.295290652173913,"0.010055","FengQ_2015",0.127523695996363,0.397624162352084,"Nodiff"
"Pantoea_unclassified",0.128495386848159,0.00286311475409836,"0",0.0118484782608696,"0","FengQ_2015",0.128495386848159,0.397624162352084,"Nodiff"
"Escherichia_unclassified",0.128678536178193,0.700108360655738,"0.00925",0.797778043478261,"0.055415","FengQ_2015",0.128678536178193,0.397624162352084,"Nodiff"
"Burkholderiales_bacterium_1_1_47",0.128686745900925,0.0111619672131148,"0",0.0265669565217391,"0","FengQ_2015",0.128686745900925,0.397624162352084,"Nodiff"
"Prevotella_stercorea",0.130488656461202,0.000790327868852459,"0",0.00759934782608696,"0","FengQ_2015",0.130488656461202,0.397624162352084,"Nodiff"
"Streptococcus_infantis",0.130657961065733,0.00610295081967213,"0.00264",0.00659565217391304,"0","FengQ_2015",0.130657961065733,0.397624162352084,"Nodiff"
"Citrobacter_freundii",0.1313814678927,0.0238247540983607,"0",0.00977586956521739,"0","FengQ_2015",0.1313814678927,0.397624162352084,"Nodiff"
"Comamonas_unclassified",0.131733208258922,9e-05,"0",0,"0","FengQ_2015",0.131733208258922,0.397624162352084,"Nodiff"
"Lactobacillus_acidophilus",0.131733208258922,0.00259639344262295,"0",0,"0","FengQ_2015",0.131733208258922,0.397624162352084,"Nodiff"
"Lactobacillus_otakiensis",0.131733208258922,0.00056655737704918,"0",0,"0","FengQ_2015",0.131733208258922,0.397624162352084,"Nodiff"
"Pediococcus_pentosaceus",0.131733208258922,0.00145786885245902,"0",0,"0","FengQ_2015",0.131733208258922,0.397624162352084,"Nodiff"
"Bacteroides_uniformis",0.133387854873725,0.83407868852459,"0.18875",1.33131760869565,"0.381695","FengQ_2015",0.133387854873725,0.397795044424363,"Nodiff"
"Eubacterium_hallii",0.133406874654512,2.97243196721311,"2.02119",2.37110043478261,"1.12516","FengQ_2015",0.133406874654512,0.397795044424363,"Nodiff"
"Blautia_producta",0.135632264051633,0.0102418032786885,"0",0.00901760869565217,"0","FengQ_2015",0.135632264051633,0.39954667892468,"Nodiff"
"Eubacterium_eligens",0.135761880644026,0.345181475409836,"0.0482",0.549368260869565,"0.095215","FengQ_2015",0.135761880644026,0.39954667892468,"Nodiff"
"Bacteroides_cellulosilyticus",0.136430573291354,0.147240655737705,"0",0.295545869565217,"0.00207","FengQ_2015",0.136430573291354,0.39954667892468,"Nodiff"
"Clostridium_perfringens",0.138123556527437,0.0178924590163934,"0",0.00477282608695652,"0","FengQ_2015",0.138123556527437,0.399745822420582,"Nodiff"
"Slackia_piriformis",0.138123556527437,0.0792486885245902,"0",0.0224254347826087,"0","FengQ_2015",0.138123556527437,0.399745822420582,"Nodiff"
"Lachnospiraceae_bacterium_1_4_56FAA",0.14274186641004,0.0900844262295082,"0.00175",0.0356582608695652,"0","FengQ_2015",0.14274186641004,0.410228398307814,"Nodiff"
"Streptococcus_parasanguinis",0.143450973940932,0.340957540983607,"0.08334",0.246748695652174,"0.044795","FengQ_2015",0.143450973940932,0.410228398307814,"Nodiff"
"Veillonella_parvula",0.144960735116435,0.0645819672131148,"0.00079",0.0769369565217391,"0.00659","FengQ_2015",0.144960735116435,0.410228398307814,"Nodiff"
"Paraprevotella_clara",0.1450807750113,0.00698852459016393,"0",0.0301628260869565,"0","FengQ_2015",0.1450807750113,0.410228398307814,"Nodiff"
"Streptococcus_australis",0.150319048299144,0.0229880327868852,"0.00037",0.0125404347826087,"0","FengQ_2015",0.150319048299144,0.422611267218165,"Nodiff"
"Clostridium_bolteae",0.152724238944966,0.0974922950819672,"0.00095",0.186578043478261,"0.006725","FengQ_2015",0.152724238944966,0.426933667959791,"Nodiff"
"Actinomyces_johnsonii",0.172201738714556,0.000254426229508197,"0",3.69565217391304e-06,"0","FengQ_2015",0.172201738714556,0.478662460155715,"Nodiff"
"Coprococcus_eutactus",0.17392587810634,0.0577288524590164,"0",0.122744347826087,"0","FengQ_2015",0.17392587810634,0.479603942421059,"Nodiff"
"Enterococcus_faecalis",0.179904720802776,0.0325075409836066,"0",0.0561836956521739,"0","FengQ_2015",0.179904720802776,0.479603942421059,"Nodiff"
"Bartonella_unclassified",0.180273082738059,0.000807868852459016,"0",0.000244565217391304,"0","FengQ_2015",0.180273082738059,0.479603942421059,"Nodiff"
"Clostridium_leptum",0.181997130511695,0.0952181967213115,"0.02496",0.090260652173913,"0.04076","FengQ_2015",0.181997130511695,0.479603942421059,"Nodiff"
"Lactobacillus_vaginalis",0.182335374906208,0.000787704918032787,"0",3.82608695652174e-05,"0","FengQ_2015",0.182335374906208,0.479603942421059,"Nodiff"
"Peptoniphilus_harei",0.18329113017459,6.22950819672131e-06,"0",0.00192086956521739,"0","FengQ_2015",0.18329113017459,0.479603942421059,"Nodiff"
"Clostridium_innocuum",0.186454293796049,0.000983934426229508,"0",0.00643086956521739,"0","FengQ_2015",0.186454293796049,0.479603942421059,"Nodiff"
"Parasutterella_excrementihominis",0.188620075685237,0.00429180327868852,"0",0.00525760869565217,"0","FengQ_2015",0.188620075685237,0.479603942421059,"Nodiff"
"Acidaminococcus_intestini",0.189674343778465,3.04918032786885e-05,"0",0.000491304347826087,"0","FengQ_2015",0.189674343778465,0.479603942421059,"Nodiff"
"Actinomyces_cardiffensis",0.189674343778465,5e-05,"0",0.00286869565217391,"0","FengQ_2015",0.189674343778465,0.479603942421059,"Nodiff"
"Clostridium_sp_ATCC_BAA_442",0.189674343778465,0.00223934426229508,"0",0.00989,"0","FengQ_2015",0.189674343778465,0.479603942421059,"Nodiff"
"Coprobacillus_sp_D6",0.189674343778465,0.00412639344262295,"0",0.017195,"0","FengQ_2015",0.189674343778465,0.479603942421059,"Nodiff"
"Neisseria_unclassified",0.189674343778465,3e-05,"0",0.000136304347826087,"0","FengQ_2015",0.189674343778465,0.479603942421059,"Nodiff"
"Lachnospiraceae_bacterium_5_1_63FAA",0.190565760027238,0.624320819672131,"0.10492",0.363286304347826,"0.061975","FengQ_2015",0.190565760027238,0.479603942421059,"Nodiff"
"Collinsella_tanakaei",0.196209731704082,0.000122459016393443,"0",0.000450869565217391,"0","FengQ_2015",0.196209731704082,0.479603942421059,"Nodiff"
"Collinsella_stercoris",0.196219874689956,0.00094,"0",0.0019804347826087,"0","FengQ_2015",0.196219874689956,0.479603942421059,"Nodiff"
"Holdemania_sp_AP2",0.196219874689956,0.00369229508196721,"0",0.012714347826087,"0","FengQ_2015",0.196219874689956,0.479603942421059,"Nodiff"
"Abiotrophia_defectiva",0.200300883407672,0.00202508196721311,"0",0.00066,"0","FengQ_2015",0.200300883407672,0.479603942421059,"Nodiff"
"Olsenella_uli",0.200300883407672,0.00116393442622951,"0",0.00308695652173913,"0","FengQ_2015",0.200300883407672,0.479603942421059,"Nodiff"
"Bacteroides_intestinalis",0.201101256206842,0.0576944262295082,"0",0.050245652173913,"0","FengQ_2015",0.201101256206842,0.479603942421059,"Nodiff"
"Streptococcus_mutans",0.202044806153998,0.0370849180327869,"0",0.0151710869565217,"0","FengQ_2015",0.202044806153998,0.479603942421059,"Nodiff"
"Campylobacter_hominis",0.202929390403277,0.000100327868852459,"0",0.00021804347826087,"0","FengQ_2015",0.202929390403277,0.479603942421059,"Nodiff"
"Blautia_hansenii",0.222292708513491,0.00164245901639344,"0",0,"0","FengQ_2015",0.222292708513491,0.479603942421059,"Nodiff"
