"FPR","TPR","Predict","BaseModel"
0.276923076923077,0.716666666666667,"PRJEB27928","ZellerG_2014"
0.292307692307692,0.716666666666667,"PRJEB27928","ZellerG_2014"
0.292307692307692,0.733333333333333,"PRJEB27928","ZellerG_2014"
0.292307692307692,0.75,"PRJEB27928","ZellerG_2014"
0.307692307692308,0.75,"PRJEB27928","ZellerG_2014"
0.307692307692308,0.766666666666667,"PRJEB27928","ZellerG_2014"
0.353846153846154,0.766666666666667,"PRJEB27928","ZellerG_2014"
0.369230769230769,0.766666666666667,"PRJEB27928","ZellerG_2014"
0.384615384615385,0.766666666666667,"PRJEB27928","ZellerG_2014"
0.4,0.766666666666667,"PRJEB27928","ZellerG_2014"
0.4,0.783333333333333,"PRJEB27928","ZellerG_2014"
0.415384615384615,0.783333333333333,"PRJEB27928","ZellerG_2014"
0.430769230769231,0.8,"PRJEB27928","ZellerG_2014"
0.430769230769231,0.816666666666667,"PRJEB27928","ZellerG_2014"
0.446153846153846,0.85,"PRJEB27928","ZellerG_2014"
0.446153846153846,0.866666666666667,"PRJEB27928","ZellerG_2014"
0.476923076923077,0.866666666666667,"PRJEB27928","ZellerG_2014"
0.523076923076923,0.866666666666667,"PRJEB27928","ZellerG_2014"
0.538461538461538,0.866666666666667,"PRJEB27928","ZellerG_2014"
0.553846153846154,0.866666666666667,"PRJEB27928","ZellerG_2014"
0.630769230769231,0.883333333333333,"PRJEB27928","ZellerG_2014"
0.646153846153846,0.883333333333333,"PRJEB27928","ZellerG_2014"
0.676923076923077,0.9,"PRJEB27928","ZellerG_2014"
0.692307692307692,0.9,"PRJEB27928","ZellerG_2014"
0.707692307692308,0.9,"PRJEB27928","ZellerG_2014"
0.723076923076923,0.9,"PRJEB27928","ZellerG_2014"
0.738461538461539,0.9,"PRJEB27928","ZellerG_2014"
0.753846153846154,0.9,"PRJEB27928","ZellerG_2014"
0.769230769230769,0.9,"PRJEB27928","ZellerG_2014"
0.784615384615385,0.9,"PRJEB27928","ZellerG_2014"
0.784615384615385,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.8,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.815384615384615,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.830769230769231,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.846153846153846,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.861538461538462,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.876923076923077,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.892307692307692,0.916666666666667,"PRJEB27928","ZellerG_2014"
0.892307692307692,0.933333333333333,"PRJEB27928","ZellerG_2014"
0.907692307692308,0.933333333333333,"PRJEB27928","ZellerG_2014"
0.923076923076923,0.933333333333333,"PRJEB27928","ZellerG_2014"
0.923076923076923,0.95,"PRJEB27928","ZellerG_2014"
0.953846153846154,0.966666666666667,"PRJEB27928","ZellerG_2014"
0.969230769230769,0.983333333333333,"PRJEB27928","ZellerG_2014"
0.984615384615385,0.983333333333333,"PRJEB27928","ZellerG_2014"
1,1,"PRJEB27928","ZellerG_2014"
0,0,"PRJDB4176","ZellerG_2014"
0,0.025,"PRJDB4176","ZellerG_2014"
0,0.05,"PRJDB4176","ZellerG_2014"
0,0.075,"PRJDB4176","ZellerG_2014"
0,0.125,"PRJDB4176","ZellerG_2014"
0,0.15,"PRJDB4176","ZellerG_2014"
0,0.175,"PRJDB4176","ZellerG_2014"
0,0.2,"PRJDB4176","ZellerG_2014"
0,0.225,"PRJDB4176","ZellerG_2014"
0,0.25,"PRJDB4176","ZellerG_2014"
0,0.275,"PRJDB4176","ZellerG_2014"
0,0.3,"PRJDB4176","ZellerG_2014"
0.025,0.3,"PRJDB4176","ZellerG_2014"
0.025,0.325,"PRJDB4176","ZellerG_2014"
0.025,0.35,"PRJDB4176","ZellerG_2014"
0.025,0.375,"PRJDB4176","ZellerG_2014"
0.025,0.4,"PRJDB4176","ZellerG_2014"
0.05,0.4,"PRJDB4176","ZellerG_2014"
0.075,0.4,"PRJDB4176","ZellerG_2014"
0.075,0.425,"PRJDB4176","ZellerG_2014"
0.1,0.425,"PRJDB4176","ZellerG_2014"
0.1,0.45,"PRJDB4176","ZellerG_2014"
0.125,0.475,"PRJDB4176","ZellerG_2014"
0.125,0.5,"PRJDB4176","ZellerG_2014"
0.15,0.5,"PRJDB4176","ZellerG_2014"
0.15,0.525,"PRJDB4176","ZellerG_2014"
0.15,0.55,"PRJDB4176","ZellerG_2014"
0.175,0.55,"PRJDB4176","ZellerG_2014"
0.2,0.55,"PRJDB4176","ZellerG_2014"
0.225,0.575,"PRJDB4176","ZellerG_2014"
0.25,0.575,"PRJDB4176","ZellerG_2014"
0.25,0.6,"PRJDB4176","ZellerG_2014"
0.25,0.625,"PRJDB4176","ZellerG_2014"
0.25,0.65,"PRJDB4176","ZellerG_2014"
0.275,0.65,"PRJDB4176","ZellerG_2014"
0.3,0.65,"PRJDB4176","ZellerG_2014"
0.325,0.65,"PRJDB4176","ZellerG_2014"
0.375,0.65,"PRJDB4176","ZellerG_2014"
0.375,0.675,"PRJDB4176","ZellerG_2014"
0.375,0.7,"PRJDB4176","ZellerG_2014"
0.375,0.725,"PRJDB4176","ZellerG_2014"
0.375,0.775,"PRJDB4176","ZellerG_2014"
0.4,0.775,"PRJDB4176","ZellerG_2014"
0.425,0.775,"PRJDB4176","ZellerG_2014"
0.475,0.775,"PRJDB4176","ZellerG_2014"
0.575,0.8,"PRJDB4176","ZellerG_2014"
0.575,0.825,"PRJDB4176","ZellerG_2014"
0.6,0.825,"PRJDB4176","ZellerG_2014"
0.6,0.85,"PRJDB4176","ZellerG_2014"
0.6,0.875,"PRJDB4176","ZellerG_2014"
0.6,0.9,"PRJDB4176","ZellerG_2014"
0.625,0.9,"PRJDB4176","ZellerG_2014"
0.625,0.925,"PRJDB4176","ZellerG_2014"
0.65,0.925,"PRJDB4176","ZellerG_2014"
0.675,0.925,"PRJDB4176","ZellerG_2014"
0.7,0.925,"PRJDB4176","ZellerG_2014"
0.7,0.95,"PRJDB4176","ZellerG_2014"
0.725,0.95,"PRJDB4176","ZellerG_2014"
0.75,0.95,"PRJDB4176","ZellerG_2014"
0.775,0.95,"PRJDB4176","ZellerG_2014"
0.8,0.95,"PRJDB4176","ZellerG_2014"
0.825,0.95,"PRJDB4176","ZellerG_2014"
0.825,0.975,"PRJDB4176","ZellerG_2014"
0.875,0.975,"PRJDB4176","ZellerG_2014"
0.9,0.975,"PRJDB4176","ZellerG_2014"
0.9,1,"PRJDB4176","ZellerG_2014"
0.925,1,"PRJDB4176","ZellerG_2014"
0.95,1,"PRJDB4176","ZellerG_2014"
0.975,1,"PRJDB4176","ZellerG_2014"
1,1,"PRJDB4176","ZellerG_2014"
0,0,"YuJ_2015","ZellerG_2014"
0,0.0133333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.0133333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.0666666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.08,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.106666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.133333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.146666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.16,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.173333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.186666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.2,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.213333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.24,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.253333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.28,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.306666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.346666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.373333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.386666666666667,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.4,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.413333333333333,"YuJ_2015","ZellerG_2014"
0.0188679245283019,0.426666666666667,"YuJ_2015","ZellerG_2014"
0.0377358490566038,0.453333333333333,"YuJ_2015","ZellerG_2014"
0.0377358490566038,0.466666666666667,"YuJ_2015","ZellerG_2014"
0.0566037735849057,0.466666666666667,"YuJ_2015","ZellerG_2014"
0.0754716981132075,0.466666666666667,"YuJ_2015","ZellerG_2014"
0.0943396226415094,0.466666666666667,"YuJ_2015","ZellerG_2014"
0.113207547169811,0.466666666666667,"YuJ_2015","ZellerG_2014"
0.113207547169811,0.48,"YuJ_2015","ZellerG_2014"
0.132075471698113,0.493333333333333,"YuJ_2015","ZellerG_2014"
0.132075471698113,0.506666666666667,"YuJ_2015","ZellerG_2014"
0.150943396226415,0.52,"YuJ_2015","ZellerG_2014"
0.169811320754717,0.52,"YuJ_2015","ZellerG_2014"
0.188679245283019,0.52,"YuJ_2015","ZellerG_2014"
0.188679245283019,0.533333333333333,"YuJ_2015","ZellerG_2014"
0.207547169811321,0.533333333333333,"YuJ_2015","ZellerG_2014"
0.207547169811321,0.56,"YuJ_2015","ZellerG_2014"
0.207547169811321,0.573333333333333,"YuJ_2015","ZellerG_2014"
0.226415094339623,0.586666666666667,"YuJ_2015","ZellerG_2014"
0.226415094339623,0.6,"YuJ_2015","ZellerG_2014"
0.226415094339623,0.613333333333333,"YuJ_2015","ZellerG_2014"
0.226415094339623,0.626666666666667,"YuJ_2015","ZellerG_2014"
0.245283018867925,0.626666666666667,"YuJ_2015","ZellerG_2014"
0.245283018867925,0.653333333333333,"YuJ_2015","ZellerG_2014"
0.264150943396226,0.653333333333333,"YuJ_2015","ZellerG_2014"
0.264150943396226,0.666666666666667,"YuJ_2015","ZellerG_2014"
0.283018867924528,0.666666666666667,"YuJ_2015","ZellerG_2014"
0.283018867924528,0.68,"YuJ_2015","ZellerG_2014"
0.30188679245283,0.68,"YuJ_2015","ZellerG_2014"
0.320754716981132,0.68,"YuJ_2015","ZellerG_2014"
0.320754716981132,0.693333333333333,"YuJ_2015","ZellerG_2014"
0.320754716981132,0.706666666666667,"YuJ_2015","ZellerG_2014"
0.320754716981132,0.72,"YuJ_2015","ZellerG_2014"
0.320754716981132,0.733333333333333,"YuJ_2015","ZellerG_2014"
0.320754716981132,0.746666666666667,"YuJ_2015","ZellerG_2014"
0.339622641509434,0.746666666666667,"YuJ_2015","ZellerG_2014"
0.358490566037736,0.746666666666667,"YuJ_2015","ZellerG_2014"
0.377358490566038,0.746666666666667,"YuJ_2015","ZellerG_2014"
0.39622641509434,0.76,"YuJ_2015","ZellerG_2014"
0.39622641509434,0.773333333333333,"YuJ_2015","ZellerG_2014"
0.39622641509434,0.786666666666667,"YuJ_2015","ZellerG_2014"
0.39622641509434,0.8,"YuJ_2015","ZellerG_2014"
0.415094339622642,0.813333333333333,"YuJ_2015","ZellerG_2014"
0.415094339622642,0.826666666666667,"YuJ_2015","ZellerG_2014"
0.433962264150943,0.826666666666667,"YuJ_2015","ZellerG_2014"
0.452830188679245,0.826666666666667,"YuJ_2015","ZellerG_2014"
0.471698113207547,0.826666666666667,"YuJ_2015","ZellerG_2014"
0.471698113207547,0.84,"YuJ_2015","ZellerG_2014"
0.471698113207547,0.853333333333333,"YuJ_2015","ZellerG_2014"
0.490566037735849,0.853333333333333,"YuJ_2015","ZellerG_2014"
0.509433962264151,0.853333333333333,"YuJ_2015","ZellerG_2014"
0.528301886792453,0.853333333333333,"YuJ_2015","ZellerG_2014"
0.528301886792453,0.866666666666667,"YuJ_2015","ZellerG_2014"
0.547169811320755,0.866666666666667,"YuJ_2015","ZellerG_2014"
0.566037735849057,0.866666666666667,"YuJ_2015","ZellerG_2014"
0.566037735849057,0.88,"YuJ_2015","ZellerG_2014"
0.566037735849057,0.893333333333333,"YuJ_2015","ZellerG_2014"
0.566037735849057,0.906666666666667,"YuJ_2015","ZellerG_2014"
0.584905660377358,0.906666666666667,"YuJ_2015","ZellerG_2014"
0.584905660377358,0.92,"YuJ_2015","ZellerG_2014"
0.584905660377358,0.933333333333333,"YuJ_2015","ZellerG_2014"
0.584905660377358,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.60377358490566,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.622641509433962,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.641509433962264,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.660377358490566,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.679245283018868,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.69811320754717,0.946666666666667,"YuJ_2015","ZellerG_2014"
0.69811320754717,0.96,"YuJ_2015","ZellerG_2014"
0.716981132075472,0.96,"YuJ_2015","ZellerG_2014"
0.754716981132076,0.96,"YuJ_2015","ZellerG_2014"
0.773584905660377,0.96,"YuJ_2015","ZellerG_2014"
0.773584905660377,0.973333333333333,"YuJ_2015","ZellerG_2014"
0.792452830188679,0.973333333333333,"YuJ_2015","ZellerG_2014"
0.811320754716981,0.973333333333333,"YuJ_2015","ZellerG_2014"
0.811320754716981,0.986666666666667,"YuJ_2015","ZellerG_2014"
0.830188679245283,0.986666666666667,"YuJ_2015","ZellerG_2014"
0.849056603773585,0.986666666666667,"YuJ_2015","ZellerG_2014"
0.867924528301887,0.986666666666667,"YuJ_2015","ZellerG_2014"
0.886792452830189,0.986666666666667,"YuJ_2015","ZellerG_2014"
0.905660377358491,0.986666666666667,"YuJ_2015","ZellerG_2014"
0.924528301886792,1,"YuJ_2015","ZellerG_2014"
0.962264150943396,1,"YuJ_2015","ZellerG_2014"
0.981132075471698,1,"YuJ_2015","ZellerG_2014"
1,1,"YuJ_2015","ZellerG_2014"
0,0,"VogtmannE_2016","ZellerG_2014"
0,0.0192307692307692,"VogtmannE_2016","ZellerG_2014"
0,0.0384615384615385,"VogtmannE_2016","ZellerG_2014"
0,0.0576923076923077,"VogtmannE_2016","ZellerG_2014"
0,0.0769230769230769,"VogtmannE_2016","ZellerG_2014"
0,0.0961538461538462,"VogtmannE_2016","ZellerG_2014"
0,0.115384615384615,"VogtmannE_2016","ZellerG_2014"
0,0.134615384615385,"VogtmannE_2016","ZellerG_2014"
0.0192307692307692,0.134615384615385,"VogtmannE_2016","ZellerG_2014"
0.0192307692307692,0.153846153846154,"VogtmannE_2016","ZellerG_2014"
0.0192307692307692,0.173076923076923,"VogtmannE_2016","ZellerG_2014"
0.0192307692307692,0.192307692307692,"VogtmannE_2016","ZellerG_2014"
0.0384615384615385,0.192307692307692,"VogtmannE_2016","ZellerG_2014"
0.0576923076923077,0.211538461538462,"VogtmannE_2016","ZellerG_2014"
0.0576923076923077,0.230769230769231,"VogtmannE_2016","ZellerG_2014"
0.0769230769230769,0.230769230769231,"VogtmannE_2016","ZellerG_2014"
0.0769230769230769,0.25,"VogtmannE_2016","ZellerG_2014"
0.0769230769230769,0.269230769230769,"VogtmannE_2016","ZellerG_2014"
0.0961538461538462,0.269230769230769,"VogtmannE_2016","ZellerG_2014"
0.115384615384615,0.269230769230769,"VogtmannE_2016","ZellerG_2014"
0.134615384615385,0.269230769230769,"VogtmannE_2016","ZellerG_2014"
0.134615384615385,0.288461538461538,"VogtmannE_2016","ZellerG_2014"
0.134615384615385,0.307692307692308,"VogtmannE_2016","ZellerG_2014"
0.153846153846154,0.307692307692308,"VogtmannE_2016","ZellerG_2014"
0.153846153846154,0.326923076923077,"VogtmannE_2016","ZellerG_2014"
0.173076923076923,0.326923076923077,"VogtmannE_2016","ZellerG_2014"
0.173076923076923,0.346153846153846,"VogtmannE_2016","ZellerG_2014"
0.192307692307692,0.346153846153846,"VogtmannE_2016","ZellerG_2014"
0.192307692307692,0.365384615384615,"VogtmannE_2016","ZellerG_2014"
0.192307692307692,0.384615384615385,"VogtmannE_2016","ZellerG_2014"
0.192307692307692,0.403846153846154,"VogtmannE_2016","ZellerG_2014"
0.192307692307692,0.423076923076923,"VogtmannE_2016","ZellerG_2014"
0.192307692307692,0.442307692307692,"VogtmannE_2016","ZellerG_2014"
0.211538461538462,0.461538461538462,"VogtmannE_2016","ZellerG_2014"
0.230769230769231,0.461538461538462,"VogtmannE_2016","ZellerG_2014"
0.25,0.461538461538462,"VogtmannE_2016","ZellerG_2014"
0.25,0.480769230769231,"VogtmannE_2016","ZellerG_2014"
0.25,0.5,"VogtmannE_2016","ZellerG_2014"
0.269230769230769,0.5,"VogtmannE_2016","ZellerG_2014"
0.288461538461538,0.5,"VogtmannE_2016","ZellerG_2014"
0.288461538461538,0.519230769230769,"VogtmannE_2016","ZellerG_2014"
0.307692307692308,0.538461538461538,"VogtmannE_2016","ZellerG_2014"
0.307692307692308,0.557692307692308,"VogtmannE_2016","ZellerG_2014"
0.307692307692308,0.576923076923077,"VogtmannE_2016","ZellerG_2014"
0.307692307692308,0.596153846153846,"VogtmannE_2016","ZellerG_2014"
0.307692307692308,0.615384615384615,"VogtmannE_2016","ZellerG_2014"
0.365384615384615,0.615384615384615,"VogtmannE_2016","ZellerG_2014"
0.384615384615385,0.615384615384615,"VogtmannE_2016","ZellerG_2014"
0.384615384615385,0.634615384615385,"VogtmannE_2016","ZellerG_2014"
0.384615384615385,0.673076923076923,"VogtmannE_2016","ZellerG_2014"
0.423076923076923,0.673076923076923,"VogtmannE_2016","ZellerG_2014"
0.423076923076923,0.692307692307692,"VogtmannE_2016","ZellerG_2014"
0.442307692307692,0.692307692307692,"VogtmannE_2016","ZellerG_2014"
0.442307692307692,0.711538461538462,"VogtmannE_2016","ZellerG_2014"
0.461538461538462,0.730769230769231,"VogtmannE_2016","ZellerG_2014"
0.480769230769231,0.730769230769231,"VogtmannE_2016","ZellerG_2014"
0.480769230769231,0.75,"VogtmannE_2016","ZellerG_2014"
0.5,0.75,"VogtmannE_2016","ZellerG_2014"
0.538461538461538,0.75,"VogtmannE_2016","ZellerG_2014"
0.557692307692308,0.75,"VogtmannE_2016","ZellerG_2014"
0.576923076923077,0.75,"VogtmannE_2016","ZellerG_2014"
0.576923076923077,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.615384615384615,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.634615384615385,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.673076923076923,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.692307692307692,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.711538461538462,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.730769230769231,0.769230769230769,"VogtmannE_2016","ZellerG_2014"
0.730769230769231,0.788461538461538,"VogtmannE_2016","ZellerG_2014"
0.75,0.807692307692308,"VogtmannE_2016","ZellerG_2014"
0.769230769230769,0.807692307692308,"VogtmannE_2016","ZellerG_2014"
0.769230769230769,0.826923076923077,"VogtmannE_2016","ZellerG_2014"
0.769230769230769,0.846153846153846,"VogtmannE_2016","ZellerG_2014"
0.769230769230769,0.865384615384615,"VogtmannE_2016","ZellerG_2014"
0.769230769230769,0.903846153846154,"VogtmannE_2016","ZellerG_2014"
0.788461538461538,0.903846153846154,"VogtmannE_2016","ZellerG_2014"
0.807692307692308,0.903846153846154,"VogtmannE_2016","ZellerG_2014"
0.807692307692308,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.826923076923077,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.846153846153846,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.865384615384615,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.884615384615385,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.903846153846154,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.923076923076923,0.923076923076923,"VogtmannE_2016","ZellerG_2014"
0.961538461538462,0.942307692307692,"VogtmannE_2016","ZellerG_2014"
0.961538461538462,0.961538461538462,"VogtmannE_2016","ZellerG_2014"
0.980769230769231,0.961538461538462,"VogtmannE_2016","ZellerG_2014"
1,1,"VogtmannE_2016","ZellerG_2014"
0,0,"ThomasAM_2018b","ZellerG_2014"
0,0.03125,"ThomasAM_2018b","ZellerG_2014"
0,0.0625,"ThomasAM_2018b","ZellerG_2014"
0,0.09375,"ThomasAM_2018b","ZellerG_2014"
0,0.125,"ThomasAM_2018b","ZellerG_2014"
0,0.15625,"ThomasAM_2018b","ZellerG_2014"
0,0.1875,"ThomasAM_2018b","ZellerG_2014"
0,0.21875,"ThomasAM_2018b","ZellerG_2014"
0,0.25,"ThomasAM_2018b","ZellerG_2014"
0,0.28125,"ThomasAM_2018b","ZellerG_2014"
0,0.3125,"ThomasAM_2018b","ZellerG_2014"
0.0357142857142857,0.3125,"ThomasAM_2018b","ZellerG_2014"
0.0357142857142857,0.34375,"ThomasAM_2018b","ZellerG_2014"
0.0357142857142857,0.375,"ThomasAM_2018b","ZellerG_2014"
0.0714285714285714,0.375,"ThomasAM_2018b","ZellerG_2014"
0.0714285714285714,0.40625,"ThomasAM_2018b","ZellerG_2014"
0.0714285714285714,0.4375,"ThomasAM_2018b","ZellerG_2014"
0.0714285714285714,0.46875,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.46875,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.5,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.5625,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.59375,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.625,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.65625,"ThomasAM_2018b","ZellerG_2014"
0.107142857142857,0.6875,"ThomasAM_2018b","ZellerG_2014"
0.142857142857143,0.6875,"ThomasAM_2018b","ZellerG_2014"
0.142857142857143,0.71875,"ThomasAM_2018b","ZellerG_2014"
0.178571428571429,0.71875,"ThomasAM_2018b","ZellerG_2014"
0.214285714285714,0.75,"ThomasAM_2018b","ZellerG_2014"
0.214285714285714,0.78125,"ThomasAM_2018b","ZellerG_2014"
0.25,0.78125,"ThomasAM_2018b","ZellerG_2014"
0.285714285714286,0.78125,"ThomasAM_2018b","ZellerG_2014"
0.321428571428571,0.78125,"ThomasAM_2018b","ZellerG_2014"
0.321428571428571,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.357142857142857,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.392857142857143,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.428571428571429,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.464285714285714,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.5,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.535714285714286,0.8125,"ThomasAM_2018b","ZellerG_2014"
0.535714285714286,0.84375,"ThomasAM_2018b","ZellerG_2014"
0.571428571428571,0.84375,"ThomasAM_2018b","ZellerG_2014"
0.607142857142857,0.84375,"ThomasAM_2018b","ZellerG_2014"
0.607142857142857,0.875,"ThomasAM_2018b","ZellerG_2014"
0.642857142857143,0.875,"ThomasAM_2018b","ZellerG_2014"
0.678571428571429,0.875,"ThomasAM_2018b","ZellerG_2014"
0.714285714285714,0.875,"ThomasAM_2018b","ZellerG_2014"
0.75,0.875,"ThomasAM_2018b","ZellerG_2014"
0.785714285714286,0.875,"ThomasAM_2018b","ZellerG_2014"
0.785714285714286,0.90625,"ThomasAM_2018b","ZellerG_2014"
0.821428571428571,0.90625,"ThomasAM_2018b","ZellerG_2014"
0.857142857142857,0.9375,"ThomasAM_2018b","ZellerG_2014"
0.892857142857143,0.9375,"ThomasAM_2018b","ZellerG_2014"
0.964285714285714,0.96875,"ThomasAM_2018b","ZellerG_2014"
1,1,"ThomasAM_2018b","ZellerG_2014"
0,0,"ThomasAM_2018a","ZellerG_2014"
0,0.0344827586206897,"ThomasAM_2018a","ZellerG_2014"
0,0.0689655172413793,"ThomasAM_2018a","ZellerG_2014"
0,0.103448275862069,"ThomasAM_2018a","ZellerG_2014"
0,0.137931034482759,"ThomasAM_2018a","ZellerG_2014"
0,0.206896551724138,"ThomasAM_2018a","ZellerG_2014"
0.0416666666666667,0.206896551724138,"ThomasAM_2018a","ZellerG_2014"
0.0833333333333333,0.206896551724138,"ThomasAM_2018a","ZellerG_2014"
0.0833333333333333,0.241379310344828,"ThomasAM_2018a","ZellerG_2014"
0.166666666666667,0.275862068965517,"ThomasAM_2018a","ZellerG_2014"
0.208333333333333,0.310344827586207,"ThomasAM_2018a","ZellerG_2014"
0.25,0.310344827586207,"ThomasAM_2018a","ZellerG_2014"
0.291666666666667,0.310344827586207,"ThomasAM_2018a","ZellerG_2014"
0.333333333333333,0.310344827586207,"ThomasAM_2018a","ZellerG_2014"
0.375,0.344827586206897,"ThomasAM_2018a","ZellerG_2014"
0.375,0.379310344827586,"ThomasAM_2018a","ZellerG_2014"
0.375,0.413793103448276,"ThomasAM_2018a","ZellerG_2014"
0.416666666666667,0.413793103448276,"ThomasAM_2018a","ZellerG_2014"
0.458333333333333,0.413793103448276,"ThomasAM_2018a","ZellerG_2014"
0.458333333333333,0.448275862068966,"ThomasAM_2018a","ZellerG_2014"
0.5,0.448275862068966,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.482758620689655,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.517241379310345,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.586206896551724,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.620689655172414,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.655172413793103,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.689655172413793,"ThomasAM_2018a","ZellerG_2014"
0.541666666666667,0.724137931034483,"ThomasAM_2018a","ZellerG_2014"
0.583333333333333,0.724137931034483,"ThomasAM_2018a","ZellerG_2014"
0.583333333333333,0.758620689655172,"ThomasAM_2018a","ZellerG_2014"
0.666666666666667,0.862068965517241,"ThomasAM_2018a","ZellerG_2014"
0.708333333333333,0.862068965517241,"ThomasAM_2018a","ZellerG_2014"
0.75,0.862068965517241,"ThomasAM_2018a","ZellerG_2014"
0.75,0.896551724137931,"ThomasAM_2018a","ZellerG_2014"
0.75,0.931034482758621,"ThomasAM_2018a","ZellerG_2014"
0.75,0.96551724137931,"ThomasAM_2018a","ZellerG_2014"
0.791666666666667,0.96551724137931,"ThomasAM_2018a","ZellerG_2014"
0.833333333333333,0.96551724137931,"ThomasAM_2018a","ZellerG_2014"
0.875,0.96551724137931,"ThomasAM_2018a","ZellerG_2014"
0.875,1,"ThomasAM_2018a","ZellerG_2014"
0.916666666666667,1,"ThomasAM_2018a","ZellerG_2014"
0.958333333333333,1,"ThomasAM_2018a","ZellerG_2014"
1,1,"ThomasAM_2018a","ZellerG_2014"
0,0,"FengQ_2015","ZellerG_2014"
0,0.0217391304347826,"FengQ_2015","ZellerG_2014"
0,0.0434782608695652,"FengQ_2015","ZellerG_2014"
0,0.0652173913043478,"FengQ_2015","ZellerG_2014"
0,0.0869565217391304,"FengQ_2015","ZellerG_2014"
0,0.108695652173913,"FengQ_2015","ZellerG_2014"
0,0.130434782608696,"FengQ_2015","ZellerG_2014"
0,0.152173913043478,"FengQ_2015","ZellerG_2014"
0,0.195652173913043,"FengQ_2015","ZellerG_2014"
0,0.239130434782609,"FengQ_2015","ZellerG_2014"
0,0.260869565217391,"FengQ_2015","ZellerG_2014"
0,0.282608695652174,"FengQ_2015","ZellerG_2014"
0,0.304347826086957,"FengQ_2015","ZellerG_2014"
0,0.326086956521739,"FengQ_2015","ZellerG_2014"
0,0.347826086956522,"FengQ_2015","ZellerG_2014"
0,0.369565217391304,"FengQ_2015","ZellerG_2014"
0,0.391304347826087,"FengQ_2015","ZellerG_2014"
