"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","Predict","BaseModel"
0.6,0.213973799126637,0.465405437311428,0.724378421264465,0.533333333333333,0.182751066197855,0.0661925797221934,0.75,0.46875,0.552631578947368,0.681818181818182,0.552631578947368,0.75,0.636363636363636,0.466666666666667,0.35,0.633333333333333,0.609375,"ThomasAM_2018b","ThomasAM_2018a"
0.663551401869159,0.28294862248697,0.565761956412963,0.752028749019567,0.570093457943925,0.0307189995913488,0.0124193306515523,0.836065573770492,0.434782608695652,0.662337662337662,0.666666666666667,0.662337662337662,0.836065573770492,0.739130434782609,0.570093457943925,0.476635514018692,0.719626168224299,0.635424091233072,"FengQ_2015","ThomasAM_2018a"
0.943396226415094,0.886184681460272,0.843370537827625,0.988171281140866,0.547169811320755,1.88278069704491e-10,1,0.958333333333333,0.931034482758621,0.92,0.964285714285714,0.92,0.958333333333333,0.938775510204082,0.452830188679245,0.433962264150943,0.471698113207547,0.944683908045977,"ThomasAM_2018a","ThomasAM_2018a"
0.824,0.644243208279431,0.745748420195134,0.886290964505785,0.52,1.18833915958203e-12,0.00557799400339827,0.938461538461538,0.7,0.772151898734177,0.91304347826087,0.772151898734177,0.938461538461538,0.847222222222222,0.52,0.488,0.632,0.819230769230769,"PRJEB27928","FengQ_2015"
0.725,0.45,0.613756579155591,0.818962361442961,0.5,3.50528698995998e-05,0.831170409541762,0.75,0.7,0.714285714285714,0.736842105263158,0.714285714285714,0.75,0.731707317073171,0.5,0.375,0.525,0.725,"PRJDB4176","FengQ_2015"
0.666666666666667,0.334970832054037,0.572258794122254,0.752175770831985,0.535087719298246,0.00297306756639121,0.417304165627404,0.639344262295082,0.69811320754717,0.709090909090909,0.627118644067797,0.709090909090909,0.639344262295082,0.672413793103448,0.535087719298246,0.342105263157895,0.482456140350877,0.668728734921126,"ZellerG_2014","FengQ_2015"
0.7421875,0.473053892215569,0.657413582228327,0.815417264635987,0.5859375,0.000165332099561331,0.72772354666955,0.716981132075472,0.76,0.678571428571429,0.791666666666667,0.678571428571429,0.716981132075472,0.697247706422018,0.4140625,0.296875,0.4375,0.738490566037736,"YuJ_2015","FengQ_2015"
0.634615384615385,0.269230769230769,0.53447727958981,0.726873128432672,0.5,0.0038998080924447,0.0349550726436305,0.5,0.769230769230769,0.684210526315789,0.606060606060606,0.684210526315789,0.5,0.577777777777778,0.5,0.25,0.365384615384615,0.634615384615385,"VogtmannE_2016","FengQ_2015"
0.75,0.505494505494505,0.621403644520456,0.852813926200996,0.533333333333333,0.000464697631400898,0.121335250358483,0.857142857142857,0.65625,0.685714285714286,0.84,0.685714285714286,0.857142857142857,0.761904761904762,0.466666666666667,0.4,0.583333333333333,0.756696428571429,"ThomasAM_2018b","FengQ_2015"
0.660377358490566,0.351902173913043,0.51733069354063,0.784800362052537,0.547169811320755,0.0634080254397511,0.000406952017444959,0.958333333333333,0.413793103448276,0.575,0.923076923076923,0.575,0.958333333333333,0.71875,0.452830188679245,0.433962264150943,0.754716981132076,0.686063218390805,"ThomasAM_2018a","FengQ_2015"
0.94392523364486,0.884987459691867,0.881938426735585,0.979146055933278,0.570093457943925,2.77050587577488e-18,0.683091398309609,0.967213114754098,0.91304347826087,0.936507936507937,0.954545454545455,0.936507936507937,0.967213114754098,0.951612903225806,0.570093457943925,0.551401869158878,0.588785046728972,0.940128296507484,"FengQ_2015","FengQ_2015"
