"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","Predict","BaseModel"
0.6875,0.375,0.574110926143551,0.786525368891233,0.5,0.000526367428676672,0.689156516779352,0.65,0.725,0.702702702702703,0.674418604651163,0.702702702702703,0.65,0.675324675324675,0.5,0.325,0.4625,0.6875,"PRJDB4176","PRJEB27928"
0.517543859649123,0.0727595385980481,0.422040297507004,0.612113806781295,0.535087719298246,0.681143510150844,1.2084991155285e-06,0.245901639344262,0.830188679245283,0.625,0.488888888888889,0.625,0.245901639344262,0.352941176470588,0.535087719298246,0.131578947368421,0.210526315789474,0.538045159294773,"ZellerG_2014","PRJEB27928"
0.71875,0.389992057188245,0.632476806135195,0.794612934868406,0.5859375,0.00126565188331223,0.00460653226339178,0.490566037735849,0.88,0.742857142857143,0.709677419354839,0.742857142857143,0.490566037735849,0.590909090909091,0.4140625,0.203125,0.2734375,0.685283018867925,"YuJ_2015","PRJEB27928"
0.596153846153846,0.192307692307692,0.495432310829084,0.691252783311745,0.5,0.0309631899393138,3.09731977239456e-05,0.326923076923077,0.865384615384615,0.708333333333333,0.5625,0.708333333333333,0.326923076923077,0.447368421052632,0.5,0.163461538461538,0.230769230769231,0.596153846153846,"VogtmannE_2016","PRJEB27928"
0.7,0.397321428571428,0.567916866123938,0.811548554580277,0.533333333333333,0.00635341616928913,1,0.678571428571429,0.71875,0.678571428571429,0.71875,0.678571428571429,0.678571428571429,0.678571428571429,0.466666666666667,0.316666666666667,0.466666666666667,0.698660714285714,"ThomasAM_2018b","PRJEB27928"
0.528301886792453,0.0967961826857532,0.386355207194099,0.666975304321105,0.547169811320755,0.661661028892384,0.00511026066085587,0.791666666666667,0.310344827586207,0.487179487179487,0.642857142857143,0.487179487179487,0.791666666666667,0.603174603174603,0.452830188679245,0.358490566037736,0.735849056603774,0.551005747126437,"ThomasAM_2018a","PRJEB27928"
0.607476635514019,0.258660508083141,0.508363053744566,0.700482689197723,0.570093457943925,0.24802303190082,7.64838907702738e-06,0.409836065573771,0.869565217391304,0.806451612903226,0.526315789473684,0.806451612903226,0.409836065573771,0.543478260869565,0.570093457943925,0.233644859813084,0.289719626168224,0.639700641482537,"FengQ_2015","PRJEB27928"
0.936,0.87146529562982,0.877787470098197,0.971966830370569,0.52,2.1162621765625e-24,0.288844366346485,0.969230769230769,0.9,0.91304347826087,0.964285714285714,0.91304347826087,0.969230769230769,0.940298507462687,0.52,0.504,0.552,0.934615384615385,"PRJEB27928","PRJEB27928"
0.776,0.54780361757106,0.692785029543097,0.84569806629495,0.52,3.10249473716074e-09,0.0376353137873142,0.876923076923077,0.666666666666667,0.74025974025974,0.833333333333333,0.74025974025974,0.876923076923077,0.802816901408451,0.52,0.456,0.616,0.771794871794872,"PRJEB27928","PRJDB4176"
0.631578947368421,0.277392091759734,0.53614316812572,0.719998701509349,0.535087719298246,0.0237147131166495,0.00337043144739772,0.491803278688525,0.792452830188679,0.731707317073171,0.575342465753425,0.731707317073171,0.491803278688525,0.588235294117647,0.535087719298246,0.263157894736842,0.359649122807018,0.642128054438602,"ZellerG_2014","PRJDB4176"
0.765625,0.527442776273689,0.682624479936915,0.835939811103972,0.5859375,1.52554450251797e-05,0.201242620957724,0.792452830188679,0.746666666666667,0.688524590163934,0.835820895522388,0.688524590163934,0.792452830188679,0.736842105263158,0.4140625,0.328125,0.4765625,0.769559748427673,"YuJ_2015","PRJDB4176"
