"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Ruminococcaceae_bacterium_D16";0,00574121568345714;0,0009815;"0";0,148924;"0.00236";"603";0,00574121568345714;0,60164568563673;"Nodiff"
"Acidaminococcus_unclassified";0,00910866900710897;0,070334;"0";0,7442845;"0";"9";0,00910866900710897;0,60164568563673;"Nodiff"
"Fusobacterium_nucleatum";0,011512266016862;0,0008125;"0";0,0585575;"0";"348";0,011512266016862;0,60164568563673;"Nodiff"
"Bacteroides_stercoris";0,0194379377774014;2,380078;"6.5e-05";1,5092565;"0.06139";"121";0,0194379377774014;0,60164568563673;"Nodiff"
"Bacteroides_fragilis";0,0233892279387441;0,423588;"0";1,168164;"0.268245";"96";0,0233892279387441;0,60164568563673;"Nodiff"
"Peptostreptococcus_stomatis";0,0251719655830298;0,0065545;"0";0,056103;"0.00149";"531";0,0251719655830298;0,60164568563673;"Nodiff"
"Ruminococcus_sp_5_1_39BFAA";0,0279562341897735;5,784978;"1.45348";0,7255065;"0.13755";"613";0,0279562341897735;0,60164568563673;"Nodiff"
"Sutterella_wadsworthensis";0,0353909444622618;0,054856;"0";0,4550515;"0.04506";"690";0,0353909444622618;0,60164568563673;"Nodiff"
"Alistipes_unclassified";0,0401613428778832;0;"0";0,085307;"0";"56";0,0401613428778832;0,60164568563673;"Nodiff"
"Butyricicoccus_pullicaecorum";0,0401613428778832;0;"0";0,021802;"0";"161";0,0401613428778832;0,60164568563673;"Nodiff"
"Peptostreptococcus_anaerobius";0,0401613428778832;0;"0";0,120851;"0";"530";0,0401613428778832;0,60164568563673;"Nodiff"
"Porphyromonas_somerae";0,0401613428778832;0;"0";0,0834285;"0";"538";0,0401613428778832;0,60164568563673;"Nodiff"
"Slackia_unclassified";0,0401613428778832;0,0010305;"0";0;"0";"636";0,0401613428778832;0,60164568563673;"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA";0,0422210596417443;0,1195665;"0";0,007185;"0";"400";0,0422210596417443;0,60164568563673;"Nodiff"
"Prevotella_copri";0,0426785057779952;1,412197;"5e-05";6,725864;"0.010415";"546";0,0426785057779952;0,60164568563673;"Nodiff"
"Dorea_longicatena";0,0433267970038866;1,5706905;"1.24191";0,5909345;"0.2397";"274";0,0433267970038866;0,60164568563673;"Nodiff"
"Gemella_haemolysans";0,0437922835149631;0,002093;"0";0,000299;"0";"355";0,0437922835149631;0,60164568563673;"Nodiff"
"Megamonas_hypermegale";0,0437922835149631;0,0169315;"0";0,461816;"0";"467";0,0437922835149631;0,60164568563673;"Nodiff"
"Desulfovibrio_desulfuricans";0,0492602805260309;0,023824;"0";0,006271;"0.00126";"265";0,0492602805260309;0,60164568563673;"Nodiff"
"Bacteroides_caccae";0,0512857384300672;0,2441415;"0.00046";0,758172;"0.091395";"86";0,0512857384300672;0,60164568563673;"Nodiff"
"Rothia_unclassified";0,0521263006825332;0,000244;"0";0,002722;"0";"602";0,0521263006825332;0,60164568563673;"Nodiff"
"Bacteroides_clarus";0,0603365630721957;0,151179;"0";0,2962525;"0.00194";"88";0,0603365630721957;0,60164568563673;"Nodiff"
"Bacteroides_thetaiotaomicron";0,0674167072667513;0,529416;"0.06685";1,0746935;"0.440905";"122";0,0674167072667513;0,60164568563673;"Nodiff"
"Anaerotruncus_colihominis";0,0675787982297165;0,0085145;"0";0,038502;"0.00555";"72";0,0675787982297165;0,60164568563673;"Nodiff"
"Streptococcus_gordonii";0,0678602600737866;0,00788;"0";0,0144145;"0.00094";"661";0,0678602600737866;0,60164568563673;"Nodiff"
"Megamonas_rupellensis";0,0788959363271318;0,3709785;"0";0,340833;"0";"468";0,0788959363271318;0,60164568563673;"Nodiff"
"Actinomyces_naeslundii";0,0806310437259464;0,0008745;"0";0;"0";"25";0,0806310437259464;0,60164568563673;"Nodiff"
"Alloprevotella_unclassified";0,0806310437259464;0;"0";0,000692;"0";"59";0,0806310437259464;0,60164568563673;"Nodiff"
"Bacteroides_oleiciplenus";0,0806310437259464;0;"0";0,000306;"0";"101";0,0806310437259464;0,60164568563673;"Nodiff"
"Clostridium_perfringens";0,0806310437259464;0;"0";0,002156;"0";"215";0,0806310437259464;0,60164568563673;"Nodiff"
"Eubacterium_brachy";0,0806310437259464;0,000782;"0";0;"0";"323";0,0806310437259464;0,60164568563673;"Nodiff"
"Granulicatella_elegans";0,0806310437259464;0,000284;"0";0;"0";"361";0,0806310437259464;0,60164568563673;"Nodiff"
"Haemophilus_sputorum";0,0806310437259464;0;"0";0,001709;"0";"370";0,0806310437259464;0,60164568563673;"Nodiff"
"Porphyromonas_uenonis";0,0806310437259464;0;"0";0,050136;"0";"539";0,0806310437259464;0,60164568563673;"Nodiff"
"Prevotella_intermedia";0,0806310437259464;0;"0";0,100824;"0";"551";0,0806310437259464;0,60164568563673;"Nodiff"
"Streptococcus_dysgalactiae";0,0806310437259464;0;"0";0,000809;"0";"659";0,0806310437259464;0,60164568563673;"Nodiff"
"Pseudomonas_unclassified";0,081596749917123;0,0029215;"0";0,000387;"0";"583";0,081596749917123;0,60164568563673;"Nodiff"
"Oscillibacter_unclassified";0,0878294601883483;0,466626;"0.112135";0,690803;"0.45177";"499";0,0878294601883483;0,60164568563673;"Nodiff"
"Veillonella_dispar";0,0893357358496737;0,0016085;"0";0,030824;"9e-05";"708";0,0893357358496737;0,60164568563673;"Nodiff"
"Enterobacter_cloacae";0,0895156558558971;0,0067345;"0";0,108332;"0";"289";0,0895156558558971;0,60164568563673;"Nodiff"
"Streptococcus_constellatus";0,0921623155276486;8e-05;"0";0,0043245;"0";"656";0,0921623155276486;0,60164568563673;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,09532219893732;0,0232225;"0.011665";0,0605625;"0.02268";"399";0,09532219893732;0,60164568563673;"Nodiff"
"Actinomyces_oris";0,0980420457546327;0,000651;"0";0,00019;"0";"27";0,0980420457546327;0,60164568563673;"Nodiff"
"Coprobacter_fastidiosus";0,098606376992247;0,0503445;"0";0,0040785;"0";"239";0,098606376992247;0,60164568563673;"Nodiff"
"Butyrivibrio_unclassified";0,101795998998985;0,002357;"0";0,0006685;"0";"164";0,101795998998985;0,60164568563673;"Nodiff"
"Bacteroides_coprophilus";0,10720513919523;0,407392;"0";0,253138;"0";"90";0,10720513919523;0,60164568563673;"Nodiff"
"Anaerotruncus_unclassified";0,108824450758614;0,023695;"0.006105";0,0267325;"0.02386";"73";0,108824450758614;0,60164568563673;"Nodiff"
"Desulfovibrio_piger";0,10945699682053;0,012773;"0";0,2196695;"0";"266";0,10945699682053;0,60164568563673;"Nodiff"
"Odoribacter_splanchnicus";0,115360744150859;0,2776065;"0";0,6160265;"0.247925";"490";0,115360744150859;0,60164568563673;"Nodiff"
"Parvimonas_unclassified";0,122943196433957;0,0130755;"0";0,1062075;"0.00075";"518";0,122943196433957;0,60164568563673;"Nodiff"
"Akkermansia_muciniphila";0,124650308822799;0,74365;"0.00581";1,8915155;"0.108135";"45";0,124650308822799;0,60164568563673;"Nodiff"
"Parvimonas_micra";0,126140770130088;0,004057;"0";0,037879;"0";"515";0,126140770130088;0,60164568563673;"Nodiff"
"Pseudoflavonifractor_capillosus";0,127120544528069;0,0120815;"0";0,0086275;"0.00232";"578";0,127120544528069;0,60164568563673;"Nodiff"
"Anaerostipes_hadrus";0,128370357423412;0,82951;"0.015015";0,0262145;"0.002515";"69";0,128370357423412;0,60164568563673;"Nodiff"
"Gemella_sanguinis";0,135567522668678;0,0080195;"0";0,003474;"0";"357";0,135567522668678;0,60164568563673;"Nodiff"
"Ruminococcus_albus";0,136086137853947;0,000601;"0";0,000601;"0";"604";0,136086137853947;0,60164568563673;"Nodiff"
"Actinobacillus_unclassified";0,138123975472088;0,0001105;"0";0,0013865;"0";"16";0,138123975472088;0,60164568563673;"Nodiff"
"Eubacterium_infirmum";0,138123975472088;0,000969;"0";6e-06;"0";"328";0,138123975472088;0,60164568563673;"Nodiff"
