"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Clostridium_hathewayi";0,00372007988806846;0,024368;"0";0,102904;"0.02338";"208";0,00372007988806846;0,614061426360492;"Nodiff"
"Eubacterium_rectale";0,00613266180570558;7,08318733333333;"6.11884";2,88250933333333;"0.82574";"331";0,00613266180570558;0,614061426360492;"Nodiff"
"Coprobacillus_unclassified";0,00730637261673872;0,0231386666666667;"0";0,315378;"0.02534";"238";0,00730637261673872;0,614061426360492;"Nodiff"
"Lachnospiraceae_bacterium_1_4_56FAA";0,00945605841937575;0,000903333333333333;"0";0,102054666666667;"0.01403";"390";0,00945605841937575;0,614061426360492;"Nodiff"
"Bacteroidales_bacterium_ph8";0,0105643450582553;0,400682666666667;"0.12135";0,220761333333333;"0";"84";0,0105643450582553;0,614061426360492;"Nodiff"
"Ruminococcus_gnavus";0,01064504945194;0,557670666666667;"0.00126";1,784164;"0.34943";"609";0,01064504945194;0,614061426360492;"Nodiff"
"Clostridium_symbiosum";0,0136550019588913;0,0102633333333333;"0";0,264204;"0.02122";"228";0,0136550019588913;0,614061426360492;"Nodiff"
"Clostridium_bolteae";0,016650816955183;0,258405333333333;"0.00561";0,331973333333333;"0.13254";"201";0,016650816955183;0,614061426360492;"Nodiff"
"Alistipes_sp_AP11";0,0180966134767002;0;"0";0,070044;"0";"54";0,0180966134767002;0,614061426360492;"Nodiff"
"Subdoligranulum_sp_4_3_54A2FAA";0,0188767062950831;0,026646;"0";0,175928;"0.07106";"685";0,0188767062950831;0,614061426360492;"Nodiff"
"Solobacterium_moorei";0,0218347456778726;0,00166733333333333;"0";0,004426;"0.00367";"638";0,0218347456778726;0,614061426360492;"Nodiff"
"Eggerthella_unclassified";0,0247638885314537;0,0271466666666667;"0.00274";0,152242666666667;"0.04595";"284";0,0247638885314537;0,614061426360492;"Nodiff"
"Flavonifractor_plautii";0,0277511067017052;0,015138;"0.0018";0,0471486666666667;"0.01619";"343";0,0277511067017052;0,614061426360492;"Nodiff"
"Bilophila_wadsworthia";0,0339973350066873;0,0265886666666667;"0.00637";0,158504666666667;"0.05331";"144";0,0339973350066873;0,614061426360492;"Nodiff"
"Brachyspira_unclassified";0,0384143238141604;0,00459;"0";0;"0";"152";0,0384143238141604;0,614061426360492;"Nodiff"
"Fusobacterium_nucleatum";0,0384143238141604;0;"0";0,0201413333333333;"0";"348";0,0384143238141604;0,614061426360492;"Nodiff"
"Fusobacterium_ulcerans";0,0384143238141604;0;"0";0,117542666666667;"0";"351";0,0384143238141604;0,614061426360492;"Nodiff"
"Gemella_morbillorum";0,0384143238141604;0;"0";0,00868;"0";"356";0,0384143238141604;0,614061426360492;"Nodiff"
"Lactobacillus_salivarius";0,0384143238141604;0;"0";0,081514;"0";"436";0,0384143238141604;0,614061426360492;"Nodiff"
