"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS03857607ST.4.0","CCIS45571137ST.3.0","CCIS21126322ST.4.0","SZAXPI015264.87","CCIS32452666ST.4.0","MMRS94549160ST.27.0.0","MMRS95277876ST.27.0.0","SZAXPI015263.84","MMPU29365221ST","20.4025872706159","25.2391148548815","27.3596031324287","27.6709966114359","28.6268567734427","29.1339833250965","29.1599703919483","29.7486873129757","CCMD79349503ST.11.0","CRC_MR_SBJ33C_17","SID31875","MMRS54316675ST.27.0.0","CCMD50071957ST.21.0","CCIS35100175ST.4.0","MMRS62376181ST.27.0.0","MMRS81194191ST.27.0.0","22.3735186841274","22.4697514459439","26.8712221099525","28.6809478644727","29.595450755802","31.8773925588496","31.925135249228","32.1819702401982"
"CCIS16561622ST.4.0","CCMD18579000ST.11.0","LILT_VF170_T016","CRC_MR_SBJ18H_17","MMRS95277876ST.27.0.0","CCIS45571137ST.3.0","CRC_MR_SBJ78H_17","CRC_MR_SBJ84H_17","SID530295","23.1098681876661","23.2608547485083","25.4564063027816","25.6516702639399","26.2192917716784","26.910065789076","26.9391365457525","27.073982984827","CCIS33816588ST.4.0","CCMD64503764ST.21.0","CCIS14449628ST.4.0","CCMD50071957ST.21.0","CCMD90311071ST.21.0","LILT_VF270_T017","CCMD95676152ST.11.0","DRR127476","24.0431854024524","24.1441062825734","25.3762865980643","25.5088446780485","25.6803206671003","25.8586883042045","26.621681793401","26.9272499426065"
"CCIS82507866ST.3.0","CCIS32452666ST.4.0","MMRS94549160ST.27.0.0","CRC_MR_SBJ18H_17","CCIS45571137ST.3.0","CCMD18579000ST.11.0","MMRS95277876ST.27.0.0","CCIS03857607ST.4.0","CCIS21126322ST.4.0","22.4638290045286","23.8487977285229","30.9884206769625","31.1457969862725","32.1655143311124","33.1881781836455","34.0677301035834","34.1216129791266","SID31188","LILT_VF270_T017","SID531382","CCIS33816588ST.4.0","CCMD50071957ST.21.0","MMRS86958796ST.27.0.0","CCIS14449628ST.4.0","CCIS87252800ST.4.0","22.0368687695984","32.2477368812495","32.3843619438966","32.5059728031696","32.510268952977","34.0810193750788","34.26740228256","34.398673106838"
"CCIS88007743ST.4.0","CCIS02856720ST.4.0","CCIS32452666ST.4.0","SZAXPI015265.88","SZAXPI003433.7","CCMD25475945ST.11.0","CRC_MR_SBJ18H_17","CRC_MR_SBJ74H_17","CCIS21126322ST.4.0","20.7435574867162","23.1066956308058","23.1874739437784","23.6679833507526","24.0071858407457","24.078827064444","24.2170286042756","24.4841232959831","SZAXPI003426.11","MMRS86958796ST.27.0.0","DRR127476","SZAXPI015221.142","CRC_MR_SBJ52C_17","DRR127559","LILT_VF120_16","CCMD50071957ST.21.0","21.8039972292605","22.6598492812353","23.2778004248533","23.5016237306276","24.040962318988","24.1055557510318","24.145040773107","25.2601916335071"
"CCIS98482370ST.3.0","CCIS21126322ST.4.0","CRC_MR_SBJ84H_17","CCIS45571137ST.3.0","CCMD18579000ST.11.0","CRC_MR_SBJ74H_17","DRR127704","CRC_MR_SBJ18H_17","CCIS32452666ST.4.0","27.1164788921497","27.4479480343376","28.6533580014839","28.7506590005151","29.3109735533708","29.4842473002754","29.533136791406","29.6416986002759","CCMD90311071ST.21.0","CCIS14449628ST.4.0","LILT_VF270_T017","CCMD50071957ST.21.0","MMRS62376181ST.27.0.0","MMRS86958796ST.27.0.0","MMRS81194191ST.27.0.0","CCMD74930188ST.21.0","23.6604631689809","25.0395766311913","25.0621820439402","26.6430644164593","26.6832060079556","26.9085749692473","26.9840684807703","28.4740415928772"
"CCMD15562448ST.11.0","CCMD25475945ST.11.0","CCIS88007743ST.4.0","SZAXPI003417.4","CCIS21126322ST.4.0","CCIS02856720ST.4.0","CCMD18579000ST.11.0","CRC_MR_SBJ84H_17","SZAXPI015242.30","21.4609120960457","29.4960135786635","30.9440303785577","32.3443369765682","32.3502690227485","32.6131585735191","32.9658594579802","33.2356568658","SZAXPI003426.11","DRR127476","CCMD74930188ST.21.0","LILT_VF234_T017","SID31883","LILT_VF270_T017","CCMD50071957ST.21.0","LILT_VF207_T017","20.3502898377714","25.0961089122876","27.4821778157354","28.8858719305961","30.3701304873028","31.2485906262122","31.5032580914768","32.0938969263846"
"CCMD25475945ST.11.0","CCMD15562448ST.11.0","CCIS02856720ST.4.0","CCIS88007743ST.4.0","CCIS32452666ST.4.0","CCIS21126322ST.4.0","CCMD18579000ST.11.0","CRC_MR_SBJ74H_17","CRC_MR_SBJ18H_17","21.4609120960457","21.5083262386221","24.0071858407457","27.5576583957926","28.4656073963546","28.7277290982337","29.2032950696321","30.2367052458548","SZAXPI003426.11","DRR127476","MMRS14379078ST.27.0.0","CCMD74930188ST.21.0","DRR127559","MMRS86958796ST.27.0.0","LILT_VF270_T017","SID531775","24.1729829134491","25.7858061577295","27.5825031624797","29.7093850377133","30.3220783463832","30.3834237660176","31.4808365186664","31.7481795279367"
"CCMD28738636ST.11.0","CRC_MR_SBJ69H_17","SID531424","SZAXPI003433.7","DRR127724","CRC_MR_SBJ84H_17","CCIS88007743ST.4.0","CRC_MR_SBJ18H_17","SID531414","25.0898983893857","26.2747218824881","32.8612973944046","35.0137238311794","36.6929382327581","37.8124591504917","38.7890385892922","38.9691289131987","CCMD74930188ST.21.0","MMRS86958796ST.27.0.0","MMRS81194191ST.27.0.0","DRR127536","MMRS62376181ST.27.0.0","MMRS47662059ST.27.0.0","SID31883","SZAXPI003426.11","31.6964210882932","32.8391249546437","34.3525165092981","35.9221536898291","36.5703775952519","36.9496010122234","37.0309676188822","37.475856078961"
"CCMD46727384ST.11.0","CCIS16561622ST.4.0","CRC_MR_SBJ18H_17","CCMD18579000ST.11.0","CCIS32452666ST.4.0","CCIS02856720ST.4.0","CRC_MR_SBJ84H_17","CRC_MR_SBJ78H_17","SZAXPI015265.88","27.243065460647","29.1222702072967","29.4521725805551","29.9665747619493","30.3477746030726","30.6903838855919","30.984386192589","31.0056109524744","SID531382","CCIS87252800ST.4.0","CCMD50071957ST.21.0","CCMD74930188ST.21.0","CCIS33816588ST.4.0","DRR127536","SID31875","CCMD79349503ST.11.0","20.3222238472737","25.6389434532256","28.2476700913279","28.3986713786649","29.6129814044922","29.6175125418814","30.1453562263245","30.1733863608943"
"CRC_MR_SBJ17H_17","DRR127751","DRR127704","CCIS88007743ST.4.0","DRR127532","CRC_MR_SBJ78H_17","CRC_MR_SBJ18H_17","CRC_MR_SBJ84H_17","CCIS21126322ST.4.0","31.7487357556029","32.8471702234013","34.6064167879658","35.0397928328665","36.8179502563315","37.408503363174","37.5020738218755","37.5557994210681","DRR127579","MMRS47685461ST.27.0.0","DRR127536","DRR127476","CCMD50071957ST.21.0","MMRS81194191ST.27.0.0","CRC_MR_SBJ52C_17","LILT_VF234_T017","31.6099264464851","32.8131789313593","34.5342405383889","34.6143293403946","35.1022928853302","36.189892901715","36.813061842759","37.2537933451226"
