"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS02124300ST.4.0","MMRS95479054ST.27.0.0","SZAXPI015271.93","SID532802","CRC_MR_SBJ67H_17","SID530055","CCMD85661207ST.11.0","MMRS73787048ST.27.0.0","14.7733962944544","18.218751029261","18.6651313689189","19.0281948689832","19.155764737256","21.223026447988","22.2787056556098","CRC_MR_SBJ52C_17","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","MMRS96422329ST.27.0.0","MMRS77321055ST.27.0.0","CCIS77252613ST.4.0","CRC_MR_SBJ10C_17","19.4755061135366","19.7638949134198","20.482957773537","21.9222893377015","21.9881155595335","22.5481842179986","22.9293043685608"
"CCIS02856720ST.4.0","CRC_MR_SBJ80H_17","SID532802","CCMD53508245ST.11.0","CCIS02124300ST.4.0","SID530055","SZAXPI017592.142","SID31009","17.4330430340145","19.5329214070425","20.1193939266271","22.2885052654031","22.8509217874684","24.6396857843358","25.0159868818402","CCIS41222843ST.4.0","CRC_MR_SBJ10C_17","SID31489","CRC_MR_SBJ52C_17","MMRS96422329ST.27.0.0","CRC_MR_SBJ64C_17","MMRS86958796ST.27.0.0","19.9127001918298","19.9346798089711","20.4747380886301","20.6977012222831","22.1301372917115","22.1344636177275","25.6548490250752"
"CCIS36699628ST.4.0","MMRS88581325ST.27.0.0","SID530444","SID31009","MMRS73787048ST.27.0.0","CCIS94417875ST.3.0","SID530364","MMRS67096717ST.27.0.0","24.9681161168539","28.7138519285606","28.8567802784839","28.987190243442","29.1464237335406","29.2179658027488","29.4420720550389","SZAXPI003426.11","SID31868","DRR127515","LILT_VF270_T017","MMRS85382779ST.27.0.0","SZAXPI015210.17","MMRS86958796ST.27.0.0","23.5412217717985","26.9672056321878","28.3879661921967","29.3590140037178","29.4880632094853","29.5241264670472","29.6467916258387"
"CCIS94417875ST.3.0","MMRS88581325ST.27.0.0","CCMD53508245ST.11.0","MMRS73787048ST.27.0.0","SZAXPI015271.93","SZAXPI015268.109","SID31009","MMRS38954404ST.27.0.0","17.5475622289365","20.0927257387991","21.0299921405359","21.9815911215885","22.253799187878","22.4782212146246","22.9439866219365","MMRS96422329ST.27.0.0","DRR127708","LILT_VF29_16","DRR127515","MMRS86958796ST.27.0.0","CCIS14449628ST.4.0","LILT_VF270_T017","14.4091799136314","20.3565039395644","20.9473698799157","21.1000116694897","21.1883362884064","21.198442944516","21.9059644446712"
"CCMD31134579ST.11.0","CCMD50300306ST.11.0","MMRS62666492ST.27.0.0","CRC_MR_SBJ67H_17","CCIS94417875ST.3.0","MMRS88581325ST.27.0.0","CCIS02124300ST.4.0","MMRS95479054ST.27.0.0","22.3135519003811","27.6584534635561","32.0675879119322","32.656043750822","33.2649546914888","34.8152118774035","35.2962871261681","SZAXPI015226.14","DRR127557","CCIS77252613ST.4.0","DRR127708","SID31868","CRC_MR_SBJ07C_17","SZAXPI015210.17","23.434029743625","25.2619914695536","27.8949447658729","28.5040636793054","28.5177573854923","32.2687714592995","34.8880861307281"
"CCMD39882286ST.11.0","MMRS38954404ST.27.0.0","SID532779","MMRS95479054ST.27.0.0","SID532802","SID530055","CCIS02124300ST.4.0","MMRS88581325ST.27.0.0","28.5337008025475","28.775716798808","31.4127533906597","32.2271406818756","32.3741813805986","32.9747119464719","33.1565766624346","CRC_MR_SBJ40C_17","MMRS85382779ST.27.0.0","CRC_MR_SBJ52C_17","CCIS77252613ST.4.0","CCMD76222476ST.11.0","CCMD49461418ST.11.0","MMRS86958796ST.27.0.0","21.036689356491","25.6720185441854","30.8996820697981","31.6971462188822","31.8824524977377","32.1941122103639","33.0702081965309"
"CCMD50300306ST.11.0","CCMD31134579ST.11.0","MMRS62666492ST.27.0.0","MMRS95479054ST.27.0.0","CCIS02124300ST.4.0","CRC_MR_SBJ67H_17","SZAXPI015271.93","MMRS88581325ST.27.0.0","22.3135519003811","25.7917810169926","27.8790497728725","30.5975943256312","31.6170163480759","35.0954505428681","35.5444993682764","SZAXPI015226.14","DRR127557","CCIS77252613ST.4.0","SID31868","SZAXPI015210.17","CCMD34381688ST.21.0","CCMD76222476ST.11.0","23.3761622187967","24.793134857581","25.652503860066","28.2245750552776","31.0377790120347","31.7091533387853","32.0267763400533"
"CCMD53508245ST.11.0","CCIS94417875ST.3.0","CCIS02856720ST.4.0","SID532802","SID530055","MMRS88581325ST.27.0.0","CCMD85661207ST.11.0","SZAXPI015271.93","20.0927257387991","20.1193939266271","21.2096109813287","22.7802466045914","22.8501349427438","23.1518782928621","23.9704554476109","MMRS96422329ST.27.0.0","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ52C_17","CCIS41222843ST.4.0","CRC_MR_SBJ10C_17","CRC_MR_SBJ64C_17","14.3033008351988","19.7827439572017","19.9428646631395","20.8293842754533","23.3438684225409","24.0389834988088","24.3781582285557"
"CCMD85661207ST.11.0","SID532802","SID530055","CRC_MR_SBJ67H_17","MMRS93621581ST.27.0.0","SZAXPI015274.111","SZAXPI015271.93","CCIS02124300ST.4.0","16.6958119001144","17.6100197990264","19.72700546709","20.2014163232235","20.667871740097","21.1096684878801","21.223026447988","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","CCMD49461418ST.11.0","MMRS85382779ST.27.0.0","LILT_VF270_T017","MMRS96422329ST.27.0.0","CRC_MR_SBJ40C_17","15.38177164693","19.138257345746","20.2012308662839","22.2419756840619","23.4216903049225","23.5795489322994","25.0795310185717"
"CRC_MR_SBJ17H_17","DRR127588","MMRS92546335ST.27.0.0","SID530444","MMRS73787048ST.27.0.0","SID31009","LILT_VF206_T016","MMRS88581325ST.27.0.0","31.3357847640872","32.7914259052225","35.9973152193285","36.2127778594228","36.3798917888921","36.9550846407311","37.061479028181","CCIS41288781ST.4.0","DRR127478","SZAXPI015211.166","LILT_VF65_16","CRC_MR_SBJ07C_17","CCIS65479369ST.4.0","CRC_MR_SBJ52C_17","30.7715398218142","32.3141771055801","34.6242983751281","35.2928484343542","36.0140256093872","36.1652706684479","36.813061842759"
"CRC_MR_SBJ24H_17","SZAXPI015260.74","SZAXPI015238.24","CCIS36699628ST.4.0","CCIS02856720ST.4.0","SZAXPI015274.111","CRC_MR_SBJ67H_17","CCIS02124300ST.4.0","20.7121748216961","26.1538770488966","30.4622237990958","36.4663303124937","36.7177671524795","37.8565670174753","37.9313004157754","SID31868","SZAXPI003426.11","DRR127718","LILT_VF71_16","LILT_VF234_T017","DRR127567","CCIS77252613ST.4.0","22.8235153057871","24.3096874242307","30.7559136843128","35.5760536613141","35.8605115276051","36.0935034232547","36.6035354837726"
"CRC_MR_SBJ80H_17","CCIS02856720ST.4.0","SID532802","SID530055","CCIS02124300ST.4.0","CCMD53508245ST.11.0","SZAXPI015274.111","CRC_MR_SBJ67H_17","17.4330430340145","18.8968355524225","19.9655386079865","23.1029491592502","24.8104614266039","25.0962457437562","25.9995208467752","CCIS41222843ST.4.0","CRC_MR_SBJ10C_17","SID31489","CRC_MR_SBJ52C_17","CRC_MR_SBJ64C_17","MMRS96422329ST.27.0.0","MMRS86958796ST.27.0.0","21.7630723435433","22.8535366147999","23.8400362414825","24.2642370003489","27.3023040222451","27.8952099433075","28.0343749803951"
