"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9988,1,10001,14,9994.5,7.5,0.0013998600139986,0.00074992500749925,9.99900009999e-05,"Gemella_morbillorum",0.00018770968856117,0.244435556444356,0.215678432156784
9991,9,9993,11,9992,10,0.0010998900109989,0.000999900009999,0.0008999100089991,"Parvimonas_unclassified",0.00168061115966325,0.244435556444356,0.215678432156784
9991,9,9993,11,9992,10,0.0010998900109989,0.000999900009999,0.0008999100089991,"Solobacterium_moorei",0.00168061115966325,0.244435556444356,0.215678432156784
9988,11,9991,14,9989.5,12.5,0.0013998600139986,0.00124987501249875,0.0010998900109989,"Peptostreptococcus_stomatis",0.00204875885468448,0.244435556444356,0.215678432156784
9985,13,9989,17,9987,15,0.0016998300169983,0.0014998500149985,0.0012998700129987,"Parvimonas_micra",0.00241500397763841,0.244435556444356,0.215678432156784
9972,26,9976,30,9974,28,0.002999700029997,0.0027997200279972,0.0025997400259974,"Lachnospiraceae_bacterium_7_1_58FAA",0.00481755948116529,0.359464053594641,0.318382447469539
9941,1,10001,61,9971,31,0.0060993900609939,0.0030996900309969,9.99900009999e-05,"Porphyromonas_asaccharolytica",0.00018770968856117,0.548182681731827,0.318382447469539
9943,55,9947,59,9945,57,0.0058994100589941,0.0056994300569943,0.0054994500549945,"Parabacteroides_merdae",0.0101647932893086,0.548182681731827,0.512236276372363
9927,70,9932,75,9929.5,72.5,0.0074992500749925,0.00724927507249275,0.006999300069993,"Odoribacter_splanchnicus",0.0129038378213461,0.599106755991068,0.579136530791365
9910,83,9919,92,9914.5,87.5,0.0091990800919908,0.00874912508749125,0.0082991700829917,"Clostridium_symbiosum",0.015261133733174,0.661413858614139,0.608356478541335
9852,136,9866,150,9859,143,0.014998500149985,0.0142985701429857,0.0135986401359864,"Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.0249424037188118,0.980356509803565,0.608356478541335
9631,1,10001,371,9816,186,0.0370962903709629,0.0185981401859814,9.99900009999e-05,"Scardovia_wiggsiae",0.00018770968856117,1,0.608356478541335
9796,192,9810,206,9803,199,0.0205979402059794,0.0198980101989801,0.0191980801919808,"Bacteroides_vulgatus",0.0351232052367282,1,0.608356478541335
9703,256,9746,299,9724.5,277.5,0.0298970102989701,0.0277472252774723,0.0255974402559744,"Actinomyces_graevenitzii",0.0467120800610294,1,0.608356478541335
