"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS05314658ST.4.0","SID31328","SID31071","CCIS50003399ST.4.0","SID31021","SID530050","CRC_MR_SBJ21H_17","SZAXPI015251.41","18.1787666765488","19.4861697293029","19.5470668481616","20.0088509725146","20.9890216707521","21.2388909540588","21.6765810537132","CCIS48725289ST.4.0","CCIS53043478ST.4.0","SZAXPI017588.123","MMRS55294627ST.27.0.0","MMRS14602194ST.27.0.0","SID31549","CCIS62605362ST.3.0","19.6349333582648","20.1947273426358","20.6320594075822","20.7836479527416","21.7500387140621","22.60087312526","23.5058743907986"
"CCIS51595129ST.4.0","MMRS34569532ST.27.0.0","CCMD27867141ST.11.0","CCIS00146684ST.4.0","SZAXPI015255.46","SZAXPI015251.41","CCMD89967135ST.11.0","SID532796","20.4715145985904","28.5385209772143","29.1366417300433","29.235381923989","29.4840007996778","29.537235185413","30.0067530127703","SID31188","MMRS14602194ST.27.0.0","CCIS62605362ST.3.0","CCIS53043478ST.4.0","MMRS71762412ST.27.0.0","CCMD64503764ST.21.0","MMRS43939546ST.27.0.0","24.6005877470112","30.2806427329078","30.3323665910031","31.6525043460071","31.8875498952554","32.235279497383","33.0498760724545"
"CCIS98482370ST.3.0","SID31328","CRC_MR_SBJ21H_17","CCIS05314658ST.4.0","SZAXPI015230.16","SZAXPI015255.46","SZAXPI015251.41","MMRS68630931ST.27.0.0","27.0798249298329","27.3037001671751","28.0158047221778","28.3756208767755","28.5394944680858","28.5895798744997","28.7935095176535","LILT_VF300_T016","CCIS48725289ST.4.0","MMRS62376181ST.27.0.0","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","SZAXPI017588.123","SZAXPI015221.142","26.1666473182523","26.4207431988523","26.6832060079556","27.3476983198843","28.2285856907922","28.2572637258245","29.4866097164442"
"CCMD41202658ST.11.0","SZAXPI015264.87","MMPU29365221ST","SZAXPI015251.41","SID31328","CCIS05314658ST.4.0","SID530050","SZAXPI015255.46","18.8198051814677","26.5177850080658","26.6294561295401","26.8402412995655","27.5960295583894","27.880832286623","28.5662043740186","SZAXPI015226.14","SZAXPI017593.158","CCIS84543192ST.4.0","DRR127557","CCIS53043478ST.4.0","SZAXPI017588.123","SZAXPI015215.20","13.2565560410463","13.2957562464419","16.4415792250775","19.4729541751759","24.3436233855665","24.6279205457769","25.7341154154208"
"CCMD51228890ST.11.0","DRR127634","CCIS05314658ST.4.0","SID31021","SID31071","CRC_MR_SBJ68H_17","CCMD89967135ST.11.0","SID530315","25.5908183549374","28.2931957887263","28.6134170057877","29.634886163861","29.7133370738781","30.136635740925","31.4416844707182","DRR127646","DRR127767","MMRS55294627ST.27.0.0","SID31879","CCIS53043478ST.4.0","CCIS48725289ST.4.0","SID31549","14.6130329034975","17.4893487850177","26.632109849719","28.2492782941122","31.9662250657847","33.2405840106623","33.4150761305358"
"CCMD76409700ST.11.0","CRC_MR_SBJ21H_17","SID31452","SZAXPI015255.46","SID530394","SZAXPI015264.87","SID31328","SID31021","17.5950556773345","21.8181027547677","26.2198481317722","27.3983905993984","28.4948748468176","28.6866336455308","29.0461186843613","CCMD26925580ST.21.0","CCIS48725289ST.4.0","MMRS43939546ST.27.0.0","SZAXPI017588.123","MMRS14602194ST.27.0.0","CCIS53043478ST.4.0","SZAXPI015213.15","22.6111569257944","27.7097135637595","28.5713795772815","28.9275158614545","29.9588908483525","30.2102446026758","31.2894366371224"
"CCMD89967135ST.11.0","SID532796","SID31328","CCIS00146684ST.4.0","CRC_MR_SBJ68H_17","SID530050","SID31021","CCMD27867141ST.11.0","20.3310932872091","21.3819121916867","21.6588450855926","22.57560901864","22.8696231523937","23.2440887641718","23.2957545063494","CCIS53043478ST.4.0","CRC_MR_SBJ51C_17","MMRS14602194ST.27.0.0","CCIS62605362ST.3.0","MMRS55294627ST.27.0.0","CCIS48725289ST.4.0","CCMD64503764ST.21.0","19.2543967285968","19.9068773546004","21.2466997769724","22.7251463056632","23.9873074451365","25.2379041636127","25.9986803105888"
"CRC_MR_SBJ17H_17","DRR127628","CCIS05314658ST.4.0","SID530050","CCIS00146684ST.4.0","SZAXPI015251.41","DRR127634","CCMD89967135ST.11.0","34.2648876401966","35.2685375065922","35.5090037619306","36.3382331335523","36.4980239877325","36.8272429798851","37.5609161446829","CCIS53043478ST.4.0","DRR127476","SID530373","CCIS65479369ST.4.0","LILT_VF300_T016","SZAXPI003427.1","CCMD64503764ST.21.0","33.9548416516835","34.6143293403946","35.9575320520528","36.1652706684479","37.2789616533682","37.3548257039047","37.4935379656535"
"CRC_MR_SBJ21H_17","CCMD76409700ST.11.0","SID31328","SZAXPI015255.46","SZAXPI015230.16","CCIS05314658ST.4.0","SID530394","SID530050","17.5950556773345","19.3414193580874","19.8597620081838","20.1755212240304","21.2388909540588","21.3525641313286","23.6915302401027","CCIS48725289ST.4.0","MMRS43939546ST.27.0.0","SZAXPI017588.123","MMRS14602194ST.27.0.0","SZAXPI015213.15","CCMD26925580ST.21.0","CCIS53043478ST.4.0","16.9908726104841","19.455000897358","20.5669716966937","22.1156908323977","22.3157890303345","22.6510107125576","23.7836685163244"
"DRR127628","SID31328","SZAXPI015251.41","SZAXPI015230.16","SZAXPI015259.62","SID530050","CCIS05314658ST.4.0","SZAXPI015255.46","21.0344676779708","22.3483515052543","23.2465465273812","23.6009215540029","23.6098569890014","23.6345972011583","24.4061566844045","SZAXPI017588.123","CCIS53043478ST.4.0","DRR127507","CCIS62605362ST.3.0","MMRS14602194ST.27.0.0","CCIS48725289ST.4.0","MMRS55294627ST.27.0.0","20.2036507682894","21.2870381352644","23.6613480910915","23.7672358008793","23.9514600288792","24.1880414248798","25.0876273675152"
"DRR127634","CCIS05314658ST.4.0","SZAXPI015251.41","CCMD51228890ST.11.0","SID31021","SID530050","SID31071","CCMD89967135ST.11.0","22.6999018526821","24.7327582946868","25.5908183549374","26.491168165936","27.3050719352742","27.4388547831538","27.4484761316544","MMRS55294627ST.27.0.0","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","MMRS67247116ST.27.0.0","MMRS62376181ST.27.0.0","CCIS48725289ST.4.0","SID31549","22.6233316002065","24.4996381622586","26.7831776057547","26.8021261582099","26.9090338870871","27.5657232284172","27.6509948110172"
"LILT_GF06_16","SZAXPI015251.41","SID31021","SID530315","CCMD27867141ST.11.0","CCIS00146684ST.4.0","CCMD89967135ST.11.0","SID532796","34.4755454082064","34.7532250628916","36.0559171844525","36.2801664743727","38.1179879738976","38.2897016143258","38.4718118517636","CCMD64776337ST.21.0","DRR127476","CCIS12656533ST.4.0","SID530373","SZAXPI017590.136","SZAXPI003427.1","CCIS62605362ST.3.0","31.6532670919812","32.8795917742891","36.0424023660299","37.6518642739002","38.0363770275496","38.257175204232","38.2667725661637"
"LILT_VF18_T016","SZAXPI015261.75","DRR127628","SZAXPI015251.41","SID31328","CCIS00146684ST.4.0","SZAXPI003433.7","SID530394","25.9984027173959","33.8270942603958","34.4796347472838","35.6209235689545","36.4759566836841","36.5344204281401","36.6426867576683","LILT_VF100_T016","MMRS55294627ST.27.0.0","MMRS14602194ST.27.0.0","SZAXPI017588.123","MMRS86178473ST.27.0.0","CCIS53043478ST.4.0","CCIS62605362ST.3.0","26.2147489623551","29.7199147763381","32.4122285509266","32.650030641295","33.1626085607933","34.0381968068154","34.7941990812851"
"LILT_VF279_T016","MMRS17603756ST.27.0.0","MMRS68630931ST.27.0.0","DRR127634","SZAXPI015261.75","CCIS98482370ST.3.0","DRR127683","SID532796","29.7144485859253","34.3492123686672","34.8273100090575","35.3516354274169","35.5117025221123","35.703855262054","35.7937301252887","LILT_VF300_T016","DRR127519","MMRS67247116ST.27.0.0","MMRS62376181ST.27.0.0","CCIS53043478ST.4.0","SZAXPI015221.142","SZAXPI003427.1","33.251460241827","33.5067726212687","34.0525197345307","34.3908166515656","34.7094322078221","35.6393378983968","36.4177346780466"
"MMPU29365221ST","CCIS05314658ST.4.0","SZAXPI015259.62","DRR127628","SZAXPI015230.16","MMRS68630931ST.27.0.0","SZAXPI015251.41","CCMD41202658ST.11.0","24.505994493958","24.8500054542992","25.1953640340976","25.3094126566619","26.1692303649248","26.2015928185158","26.5177850080658","MMRS62376181ST.27.0.0","SZAXPI017593.158","CCIS53043478ST.4.0","CCIS62605362ST.3.0","LILT_VF300_T016","SZAXPI017588.123","CCIS48725289ST.4.0","18.7989648655957","23.5924881891122","24.3271204115386","25.6934332524694","26.0080240326077","26.7495448006747","27.0645356433692"
"MMRS17603756ST.27.0.0","MMRS95674036ST.27.0.0","MMRS29805707ST.27.0.0","MMRS68630931ST.27.0.0","SZAXPI015251.41","LILT_VF279_T016","SZAXPI015261.75","MMPU29365221ST","24.634213488835","27.7135226109475","29.3550558352254","29.5479436577844","29.7144485859253","30.1228885951065","30.6097395579005","MMRS62376181ST.27.0.0","LILT_VF300_T016","DRR127519","CCIS53043478ST.4.0","MMRS55294627ST.27.0.0","LILT_VF100_T016","SZAXPI015221.142","21.598377189252","25.7234542169437","27.6525768301582","29.2434426668236","29.719604889199","30.8880329017404","31.5201779684427"
"MMRS29805707ST.27.0.0","CRC_MR_SBJ21H_17","SID530394","SZAXPI015255.46","CCIS05314658ST.4.0","SID31328","MMRS17603756ST.27.0.0","CCIS02856720ST.4.0","25.2260855310787","25.400212081839","26.1534365337789","27.0115002634674","27.6695738817008","27.7135226109475","27.7820883076291","SZAXPI015213.15","MMRS43939546ST.27.0.0","SZAXPI017588.123","CCIS48725289ST.4.0","LILT_VF300_T016","MMRS62376181ST.27.0.0","CCIS53043478ST.4.0","24.970053287322","24.9759321860767","25.7708436523739","26.560719950039","26.8538639563341","27.0535572243227","28.2056408353524"
"MMRS34569532ST.27.0.0","CCIS51595129ST.4.0","SZAXPI015251.41","SID31328","MMRS65742083ST.27.0.0","SZAXPI015255.46","CCIS00146684ST.4.0","SZAXPI015264.87","20.4715145985904","28.6012044363397","30.1460506903392","30.235318295548","30.6269383092663","30.8521069784545","30.9582627564339","SID31188","MMRS14602194ST.27.0.0","CCIS53043478ST.4.0","SZAXPI017588.123","MMRS55294627ST.27.0.0","CCIS48725289ST.4.0","CCIS62605362ST.3.0","20.6884118032318","27.9341650230913","28.1972366868901","29.571061254069","30.048493990568","30.5912759859866","30.8966530532273"
"MMRS65742083ST.27.0.0","MMRS34569532ST.27.0.0","CCMD41202658ST.11.0","SID31328","CCIS05314658ST.4.0","SZAXPI015264.87","SZAXPI015251.41","SID530050","30.235318295548","30.6878575467122","31.3534342033405","33.3505698011653","33.6347589168125","33.7380126924245","33.7574783777032","CCIS53043478ST.4.0","SID31188","SZAXPI017593.158","CRC_MR_SBJ51C_17","SZAXPI017588.123","MMRS14602194ST.27.0.0","CCIS48725289ST.4.0","30.5291892242817","30.6869863589568","31.0372227935925","31.7367387050607","32.0847507685349","32.5927062211808","32.99725751598"
"MMRS68630931ST.27.0.0","SZAXPI015251.41","SZAXPI015259.62","SZAXPI003433.7","SZAXPI015261.75","MMPU29365221ST","SID31328","CCMD89967135ST.11.0","24.9844424443292","25.4980717094685","25.5183234405162","25.99690485534","26.1692303649248","26.2347127292715","26.2523512443019","CCIS53043478ST.4.0","MMRS62376181ST.27.0.0","LILT_VF300_T016","MMRS14602194ST.27.0.0","MMRS55294627ST.27.0.0","SZAXPI003427.1","CCIS62605362ST.3.0","21.0213814942977","21.6188508178858","23.840245130858","23.9771784154099","24.245396779527","24.2913008262135","24.9796185085241"
"MMRS95674036ST.27.0.0","MMRS17603756ST.27.0.0","MMPU29365221ST","MMRS68630931ST.27.0.0","SZAXPI015261.75","SZAXPI015251.41","CCIS05314658ST.4.0","DRR127628","24.634213488835","28.6840736534684","30.2496215947621","31.164482255133","31.3385937688771","33.3640253631468","33.5830359855969","MMRS62376181ST.27.0.0","LILT_VF300_T016","MMRS55294627ST.27.0.0","DRR127507","CCIS53043478ST.4.0","DRR127519","SZAXPI015221.142","25.4525575951121","29.135702416978","29.1586278054541","30.0989169651817","30.3324884890525","31.0129265145246","31.5734939560195"
"MMRS97307143ST.27.0.0","CCMD50529145ST.11.0","SZAXPI015230.16","SID31071","CCMD50538120ST.11.0","SID31328","CRC_MR_SBJ21H_17","DRR127628","17.6600448371911","21.9850938901679","22.5198820023596","24.2422587730372","24.3761587007182","27.1058137983053","27.266333904117","SZAXPI017588.123","CCMD26925580ST.21.0","MMRS86178473ST.27.0.0","CCIS53043478ST.4.0","MMRS14602194ST.27.0.0","LILT_VF100_T016","MMRS55294627ST.27.0.0","24.0485113936892","24.1346675285863","26.5266348801181","27.0957577318997","27.4246334865865","27.5996688348212","28.1296020817412"
