"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS05314658ST.4.0","CCIS41692898ST.4.0","CCIS88007743ST.4.0","CRC_MR_SBJ16H_17","CCIS50471204ST.4.0","CCIS11362406ST.4.0","SID530050","DRR127649","MMPU84450604ST","15.8937341577428","18.7273033588261","19.0642982856674","19.4838848136248","20.2785568960466","20.9890216707521","21.5063008383846","22.295147719459","CCIS53043478ST.4.0","CCIS52370277ST.4.0","SZAXPI017458.25","MMRS55294627ST.27.0.0","CCMD49461418ST.11.0","MMRS12272136ST.27.0.0","CCMD46222674ST.21.0","SID31549","20.1947273426358","20.2204438991779","20.4499057295553","20.7836479527416","20.9163298611874","21.4457746966273","22.0598133484284","22.60087312526"
"CCIS07539127ST.4.0","CCIS94417875ST.3.0","CRC_MR_SBJ16H_17","DRR127649","CRC_MR_SBJ78H_17","CCMD66848156ST.11.0","MMPU84450604ST","CCIS05314658ST.4.0","SZAXPI015227.13","16.18196757574","16.8099076981701","17.0736319481298","19.069340274139","19.7886184742973","22.1723135801747","22.9660468654163","22.9917857449373","CCIS41548810ST.4.0","CCIS53043478ST.4.0","CCIS52370277ST.4.0","MMRS55294627ST.27.0.0","CCMD46222674ST.21.0","SZAXPI017454.20","DRR127515","CCMD72895164ST.21.0","16.3182022579296","17.1135700453675","18.3166585803716","18.6603807782585","18.7572783092164","18.8461776934184","19.2822193524112","19.8535868625193"
"CCIS11362406ST.4.0","CCIS88007743ST.4.0","CCIS05314658ST.4.0","SID530050","CCIS50471204ST.4.0","CRC_MR_SBJ16H_17","CCIS16383318ST.4.0","CCIS07539127ST.4.0","CCIS41692898ST.4.0","18.9375158747207","20.2785568960466","22.654177380406","22.9661057213582","23.1824667224413","24.1322509212506","24.3796404689056","24.6761391860518","SZAXPI017454.20","CCIS53043478ST.4.0","CCMD46222674ST.21.0","SID31549","SID31876","MMRS55294627ST.27.0.0","DRR127476","MMRS65205033ST.27.0.0","20.6243750503573","20.9005280488891","21.2067100752215","22.1758022715865","22.810307755631","23.0770142976361","23.5892047185487","24.5025882505686"
"CCIS16383318ST.4.0","SID530050","CRC_MR_SBJ46H_17","CCIS07539127ST.4.0","CCIS11362406ST.4.0","DRR127756","SZAXPI015258.57","CCIS88007743ST.4.0","CCIS94417875ST.3.0","19.8871153205159","21.6177524319759","24.0731791404978","24.1322509212506","24.2327387166474","25.8888710123385","25.9228910780549","26.2037789195299","SZAXPI017454.20","CRC_MR_SBJ53C_17","MMRS54316675ST.27.0.0","CCIS53043478ST.4.0","SZAXPI017593.158","CRC_MR_SBJ07C_17","MMRS65205033ST.27.0.0","MMRS15137911ST.27.0.0","20.1682264876216","22.7560888222779","23.4901701826083","23.522859120294","24.0496294048474","24.1563705346623","25.4646336331725","26.1084771170821"
"CCIS27304052ST.3.0","SZAXPI015255.46","CCIS95097901ST.4.0","SID31267","CCIS50471204ST.4.0","CCIS64785924ST.20.0","SZAXPI015265.88","SZAXPI015227.13","CCIS88007743ST.4.0","22.2721082599784","22.308928894167","22.8903168902333","22.9349646016971","24.5986902144403","24.7236856416595","25.7201271859006","26.4816152829883","SID31685","SID31276","SID531352","CCMD64776337ST.21.0","MMRS15137911ST.27.0.0","MMRS97052561ST.27.0.0","CCIS81887263ST.4.0","SZAXPI017458.25","20.3646771564737","22.4027094897358","23.6977456166995","25.3383590424025","27.0758659888599","27.7486410667658","27.8527245579171","28.453894588808"
"CCIS88007743ST.4.0","CCIS05314658ST.4.0","CCIS11362406ST.4.0","CCIS41692898ST.4.0","CCIS50471204ST.4.0","SZAXPI015265.88","SID530050","CRC_MR_SBJ16H_17","SZAXPI015255.46","18.7273033588261","18.9375158747207","20.3770949584797","21.4113962984038","23.1874739437784","23.9068162435235","24.1042183706794","24.9381672238318","SID31876","MMRS55294627ST.27.0.0","SZAXPI017454.20","CCIS53043478ST.4.0","DRR127476","CCMD46222674ST.21.0","MMRS15137911ST.27.0.0","SZAXPI017458.25","22.3460231892858","22.3835206687956","22.6273297894891","22.9338939546319","23.2778004248533","23.609767448626","23.9727360216789","24.0809562566689"
"CCIS94417875ST.3.0","CCIS07539127ST.4.0","CCMD66848156ST.11.0","CRC_MR_SBJ16H_17","DRR127649","LILT_VF28_T016","CRC_MR_SBJ78H_17","SZAXPI015227.13","SZAXPI015255.46","16.18196757574","17.3950596578454","18.309240303325","18.3205966204024","20.1096629906893","20.2483441510115","20.3725682435328","20.6720431347581","CCIS41548810ST.4.0","CCMD46222674ST.21.0","CCMD72895164ST.21.0","CCMD12232071ST.21.0","SID531352","SZAXPI017454.20","CCIS53043478ST.4.0","LILT_VF29_16","14.9701580539686","16.6669846334992","16.7294156573833","17.8147265284146","18.0494994947921","19.9108947775985","19.9764063573457","20.9473698799157"
"CCIS95097901ST.4.0","CCIS27304052ST.3.0","CCIS50471204ST.4.0","CCIS64785924ST.20.0","SZAXPI015250.39","CCIS41692898ST.4.0","SID31267","SZAXPI015265.88","CCIS88007743ST.4.0","22.308928894167","24.0236236969342","24.44044804888","25.734990352726","25.7539845269407","25.8280542903235","26.9298991301601","27.0348114070544","SID31685","SID31276","SID531352","CCMD19497912ST.21.0","MMRS15137911ST.27.0.0","CCIS81887263ST.4.0","SZAXPI017458.25","CCIS22958137ST.20.0","21.9317676849405","22.7572496729965","24.5771870832323","27.0982251618755","27.3353477875278","28.3525895662213","28.543885432495","29.4649074720828"
"CCMD10032470ST.11.0","CCMD74592084ST.11.0","MMPU72854103ST","SID532802","SID530394","CRC_MR_SBJ67H_17","DRR127649","DRR127616","SZAXPI015255.46","20.6290539774489","20.6344351131428","20.8223970582424","24.3359197402872","24.358626215768","25.0246211720318","25.0305967222498","25.1480598060665","CCMD49461418ST.11.0","MMRS77018926ST.27.0.0","CCMD76222476ST.11.0","SZAXPI017458.25","MMRS12272136ST.27.0.0","CCIS52370277ST.4.0","SZAXPI017594.166","CCMD72895164ST.21.0","18.8928108715141","22.0846192819143","23.8592088896845","24.0193383303974","25.7772649435447","27.2164331112326","27.6003198374004","27.7917461515699"
"CCMD10191450ST.11.0","LILT_VF171_T016","CCMD10032470ST.11.0","MMPU68403337ST","LILT_VF263_T016","MMPU84450604ST","DRR127649","SZAXPI015248.36","CRC_MR_SBJ16H_17","21.4770707507402","29.7848060164877","30.3826562127902","30.3942700127623","31.1851875385078","31.2845507811843","31.3333509267426","33.0943382404498","CCMD76222476ST.11.0","SZAXPI017458.25","CCMD49461418ST.11.0","MMRS77018926ST.27.0.0","LILT_VF207_T017","CCMD46222674ST.21.0","SZAXPI017594.166","CRC_MR_SBJ40C_17","21.0009965604016","28.4436613668793","29.2905352411696","29.735796968864","33.4407895185057","33.569418489889","35.3441399578685","35.8531115144028"
"CCMD15562448ST.11.0","SZAXPI015238.24","CCIS11362406ST.4.0","CCIS88007743ST.4.0","SZAXPI003417.4","CRC_MR_SBJ16H_17","SZAXPI015255.46","CCIS05314658ST.4.0","CCIS07539127ST.4.0","27.2093129684581","29.006420156362","29.4960135786635","30.9440303785577","32.2051062262726","32.8209003632335","32.9242019709028","32.9781720660788","SID31876","DRR127476","CCIS44757994ST.4.0","SID31868","SID31493","CCIS87167916ST.4.0","CCIS52370277ST.4.0","MMRS41266697ST.27.0.0","21.8026410737828","25.0961089122876","25.1356033668201","26.0310576153256","27.8959217784428","29.8297034375956","30.7381752832012","31.0692809891748"
"CCMD23541216ST.11.0","MMRS38954404ST.27.0.0","SID532779","MMRS65742083ST.27.0.0","DRR127649","CCIS07539127ST.4.0","CCIS94417875ST.3.0","MMRS32573774ST.27.0.0","CCIS50471204ST.4.0","21.8930476397166","30.1427207814955","31.1827543799694","35.2040905672878","35.4169454378409","35.9409071442764","36.3604014837006","36.6000293382984","CRC_MR_SBJ40C_17","CCIS53043478ST.4.0","SZAXPI017454.20","CCIS41548810ST.4.0","CCMD72895164ST.21.0","CCIS52370277ST.4.0","MMRS41266697ST.27.0.0","CCIS14449628ST.4.0","23.7983769134473","34.4131127164007","35.3116704462831","36.0304846734581","36.8055382808022","37.1224646709092","37.3591529918466","37.4852379754884"
"CCMD26625622ST.11.0","SID530394","MMPU72854103ST","SZAXPI015255.46","LILT_VF279_T016","CRC_MR_SBJ67H_17","CCIS50471204ST.4.0","SID532802","CCIS41692898ST.4.0","30.7175288530702","30.9748493799534","32.1866902059034","32.6670366673701","33.0073951334121","33.2276066265222","33.5333191731597","34.1762308486864","CCIS87252800ST.4.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ11C_17","CCMD72895164ST.21.0","SZAXPI017454.20","CCMD25963797ST.21.0","MMRS55294627ST.27.0.0","CCMD49461418ST.11.0","29.1079555403381","30.8179329526527","33.1590786623528","33.315921541068","34.0780498466168","34.1944510286128","34.7329870916856","34.875064998553"
"CCMD67373733ST.11.0","MMRS17963147ST.27.0.0","MMRS32573774ST.27.0.0","CRC_MR_SBJ67H_17","SZAXPI015258.57","MMRS65742083ST.27.0.0","DRR127649","CCIS50471204ST.4.0","MMRS38954404ST.27.0.0","23.4605501187653","26.6809137388977","33.6757765436434","36.5372984088561","36.894279357376","37.4200062509428","37.5918198083799","38.5175525602043","CCMD18872694ST.21.0","MMRS77018926ST.27.0.0","CCIS53043478ST.4.0","CRC_MR_SBJ53C_17","CCIS41548810ST.4.0","MMRS54316675ST.27.0.0","SZAXPI017593.158","CCMD52117727ST.11.0","29.082204571062","33.5380317924442","34.0283286117214","37.2643078521915","38.1209276651697","38.4396223169375","38.8737715426919","39.5652119321444"
