"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Peptostreptococcus_stomatis";0,000162152848223737;0,000747;"0";0,2999135;"0.01388";"531";0,000162152848223737;0,038456405731444;"CRC"
"Gemella_morbillorum";0,000178867003402065;0,0010525;"0";0,141662;"0.00612";"356";0,000178867003402065;0,038456405731444;"CRC"
"Parvimonas_unclassified";0,000448817843589043;0,0029285;"0";0,5204685;"0.006295";"518";0,000448817843589043;0,0643305575810962;"Nodiff"
"Porphyromonas_asaccharolytica";0,000930297685646041;0;"0";0,887458;"0";"534";0,000930297685646041;0,0800056009655595;"Nodiff"
"Streptococcus_constellatus";0,000930297685646041;0;"0";0,009733;"0";"656";0,000930297685646041;0,0800056009655595;"Nodiff"
"Solobacterium_moorei";0,00420346667716545;0,001334;"0";0,129565;"0.009975";"638";0,00420346667716545;0,301248445196857;"Nodiff"
"Streptococcus_anginosus";0,00815412002475624;0,0074435;"0";0,1041095;"0.009725";"654";0,00815412002475624;0,500895944377883;"Nodiff"
"Clostridium_hathewayi";0,0108505358629666;0,0080625;"0";0,0323185;"0.00617";"208";0,0108505358629666;0,517617680799158;"Nodiff"
"candidate_division_TM7_single_cell_isolate_TM7c";0,0125258899637651;0,000729;"0";0,00625;"0";"175";0,0125258899637651;0,517617680799158;"Nodiff"
"Bacteroides_nordii";0,0127944289740801;0,0085695;"0";0,164222;"0.004705";"100";0,0127944289740801;0,517617680799158;"Nodiff"
"Clostridium_symbiosum";0,013776871436067;0,008229;"0";0,0726925;"0.00754";"228";0,013776871436067;0,517617680799158;"Nodiff"
"Bifidobacterium_animalis";0,0197989929200997;0,511927;"0";0;"0";"133";0,0197989929200997;0,517617680799158;"Nodiff"
"Haemophilus_pittmaniae";0,0197989929200997;0,022725;"0";0;"0";"369";0,0197989929200997;0,517617680799158;"Nodiff"
"Lactococcus_garvieae";0,0197989929200997;0,035081;"0";0;"0";"443";0,0197989929200997;0,517617680799158;"Nodiff"
"Prevotella_stercorea";0,0197989929200997;0;"0";0,352827;"0";"566";0,0197989929200997;0,517617680799158;"Nodiff"
"Slackia_unclassified";0,0197989929200997;0;"0";0,0075185;"0";"636";0,0197989929200997;0,517617680799158;"Nodiff"
"Atopobium_parvulum";0,0204639548222923;0,0005765;"0";0,005115;"0.000665";"78";0,0204639548222923;0,517617680799158;"Nodiff"
"Butyrivibrio_unclassified";0,0223608480435122;0,002378;"0";0,00037;"0";"164";0,0223608480435122;0,534175814372791;"Nodiff"
"Odoribacter_splanchnicus";0,0271267530456842;0,1175025;"0";0,476694;"0.25628";"490";0,0271267530456842;0,60509780868851;"Nodiff"
"Burkholderiales_bacterium_1_1_47";0,0329398415003155;0,055389;"0.00225";0,018565;"0";"160";0,0329398415003155;0,60509780868851;"Nodiff"
"Coprococcus_comes";0,0335510193904359;1,110806;"0.59393";0,4035925;"0.345655";"241";0,0335510193904359;0,60509780868851;"Nodiff"
"Catenibacterium_mitsuokai";0,037449457602782;0,661551;"0";0,401621;"0";"181";0,037449457602782;0,60509780868851;"Nodiff"
"Alloscardovia_omnicolens";0,0401613428778832;0;"0";0,012049;"0";"60";0,0401613428778832;0,60509780868851;"Nodiff"
"Atopobium_rimae";0,0401613428778832;0;"0";0,001315;"0";"79";0,0401613428778832;0,60509780868851;"Nodiff"
"Enterococcus_durans";0,0401613428778832;0,0359005;"0";0;"0";"297";0,0401613428778832;0,60509780868851;"Nodiff"
"Granulicatella_elegans";0,0401613428778832;0,003328;"0";0;"0";"361";0,0401613428778832;0,60509780868851;"Nodiff"
"Porphyromonas_somerae";0,0401613428778832;0;"0";0,216691;"0";"538";0,0401613428778832;0,60509780868851;"Nodiff"
"Prevotella_intermedia";0,0401613428778832;0;"0";0,1995845;"0";"551";0,0401613428778832;0,60509780868851;"Nodiff"
"Bifidobacterium_bifidum";0,0408089219813181;1,3093125;"0";0,112952;"0";"134";0,0408089219813181;0,60509780868851;"Nodiff"
"Bacteroides_stercoris";0,0450969048517492;0,4080195;"0.00873";1,1177515;"0.34849";"121";0,0450969048517492;0,609264833963224;"Nodiff"
"Fusobacterium_nucleatum";0,0480743071039505;0,001176;"0";0,0295235;"0";"348";0,0480743071039505;0,609264833963224;"Nodiff"
"Parvimonas_micra";0,0480743071039505;0,0009185;"0";0,074311;"0";"515";0,0480743071039505;0,609264833963224;"Nodiff"
"Bilophila_unclassified";0,048964092417903;0,305604;"0.131855";0,376274;"0.295705";"143";0,048964092417903;0,609264833963224;"Nodiff"
"Clostridium_clostridioforme";0,0570429726162737;0,0224955;"0";0,0158765;"0";"205";0,0570429726162737;0,609264833963224;"Nodiff"
"Odoribacter_unclassified";0,0575426096982425;0,007597;"0";0,006428;"0";"491";0,0575426096982425;0,609264833963224;"Nodiff"
"Bacteroides_fragilis";0,0645984691994941;0,1906985;"0.002515";0,872009;"0.05876";"96";0,0645984691994941;0,609264833963224;"Nodiff"
"Citrobacter_freundii";0,0742559716960041;0,05095;"0";6,75e-05;"0";"192";0,0742559716960041;0,609264833963224;"Nodiff"
"Actinomyces_massiliensis";0,0806310437259464;0,000576;"0";0;"0";"24";0,0806310437259464;0,609264833963224;"Nodiff"
"Clostridium_celatum";0,0806310437259464;0,0010265;"0";0;"0";"203";0,0806310437259464;0,609264833963224;"Nodiff"
"Enterococcus_casseliflavus";0,0806310437259464;0,0137765;"0";0;"0";"295";0,0806310437259464;0,609264833963224;"Nodiff"
"Fusobacterium_mortiferum";0,0806310437259464;0;"0";0,6109615;"0";"346";0,0806310437259464;0,609264833963224;"Nodiff"
"Fusobacterium_ulcerans";0,0806310437259464;0;"0";0,087278;"0";"351";0,0806310437259464;0,609264833963224;"Nodiff"
"Hafnia_alvei";0,0806310437259464;0,010711;"0";0;"0";"371";0,0806310437259464;0,609264833963224;"Nodiff"
"Lachnospiraceae_bacterium_6_1_63FAA";0,0806310437259464;0,004169;"0";0;"0";"398";0,0806310437259464;0,609264833963224;"Nodiff"
"Lactobacillus_rhamnosus";0,0806310437259464;0,000537;"0";0;"0";"432";0,0806310437259464;0,609264833963224;"Nodiff"
"Lactobacillus_sakei";0,0806310437259464;0,0310045;"0";0;"0";"435";0,0806310437259464;0,609264833963224;"Nodiff"
"Leuconostoc_unclassified";0,0806310437259464;0;"0";0,0013505;"0";"460";0,0806310437259464;0,609264833963224;"Nodiff"
"Oscillibacter_sp_KLE_1745";0,0806310437259464;0;"0";0,0227795;"0";"498";0,0806310437259464;0,609264833963224;"Nodiff"
"Peptostreptococcus_anaerobius";0,0806310437259464;0;"0";0,1200625;"0";"530";0,0806310437259464;0,609264833963224;"Nodiff"
"Porphyromonas_endodontalis";0,0806310437259464;0;"0";0,0541325;"0";"536";0,0806310437259464;0,609264833963224;"Nodiff"
"Scardovia_unclassified";0,0806310437259464;0;"0";0,0004665;"0";"620";0,0806310437259464;0,609264833963224;"Nodiff"
"Citrobacter_unclassified";0,081596749917123;0,006598;"0";0,000145;"0";"194";0,081596749917123;0,609264833963224;"Nodiff"
"Ruminococcus_flavefaciens";0,081596749917123;0,0001055;"0";0,000591;"0";"608";0,081596749917123;0,609264833963224;"Nodiff"
"Oxalobacter_formigenes";0,0857271423226339;0,003789;"0";0,037841;"0";"501";0,0857271423226339;0,609264833963224;"Nodiff"
"Dorea_formicigenerans";0,0857960660155789;0,348671;"0.19133";0,568362;"0.47215";"273";0,0857960660155789;0,609264833963224;"Nodiff"
