"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Clostridium_symbiosum",0.000247054332367451,0.0143785621437856,0.0143785621437856
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Fusobacterium_nucleatum",0.000247054332367451,0.0143785621437856,0.0143785621437856
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Gemella_morbillorum",0.000247054332367451,0.0143785621437856,0.0143785621437856
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Parvimonas_micra",0.000247054332367451,0.0143785621437856,0.0143785621437856
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Parvimonas_unclassified",0.000247054332367451,0.0143785621437856,0.0143785621437856
10000,2,10000,2,10000,2,0.0001999800019998,0.0001999800019998,0.0001999800019998,"Peptostreptococcus_stomatis",0.000489066739584545,0.0205408030625509,0.0205408030625509
10000,2,10000,2,10000,2,0.0001999800019998,0.0001999800019998,0.0001999800019998,"Porphyromonas_asaccharolytica",0.000489066739584545,0.0205408030625509,0.0205408030625509
9999,2,10000,3,9999.5,2.5,0.0002999700029997,0.00024997500249975,0.0001999800019998,"Solobacterium_moorei",0.000489066739584545,0.026959804019598,0.022466503349665
9998,4,9998,4,9998,4,0.0003999600039996,0.0003999600039996,0.0003999600039996,"Clostridium_hathewayi",0.000974817772460042,0.0319523603195236,0.0319523603195236
9981,20,9982,21,9981.5,20.5,0.0020997900209979,0.00204979502049795,0.001999800019998,"Alistipes_indistinctus",0.00484126671507933,0.137249911372499,0.133982056339821
9981,20,9982,21,9981.5,20.5,0.0020997900209979,0.00204979502049795,0.001999800019998,"Granulicatella_adiacens",0.00484126671507933,0.137249911372499,0.133982056339821
9969,32,9970,33,9969.5,32.5,0.0032996700329967,0.00324967503249675,0.0031996800319968,"Bacteroides_caccae",0.00769421385620635,0.197705229477052,0.194709695697097
9951,51,9951,51,9951,51,0.0050994900509949,0.0050994900509949,0.0050994900509949,"Anaerotruncus_colihominis",0.0121811739091872,0.282041026666564,0.282041026666564
9912,30,9972,90,9942,60,0.008999100089991,0.005999400059994,0.002999700029997,"Peptostreptococcus_anaerobius",0.007237531280429,0.371446188714462,0.308112045938263
9857,1,10001,145,9929,73,0.0144985501449855,0.0072992700729927,9.99900009999e-05,"Actinomyces_cardiffensis",0.000247054332367451,0.47383897973839,0.338319109265544
9921,79,9923,81,9922,80,0.0080991900809919,0.007999200079992,0.0078992100789921,"Bacteroides_fragilis",0.0186826712065636,0.371446188714462,0.338319109265544
9921,79,9923,81,9922,80,0.0080991900809919,0.007999200079992,0.0078992100789921,"Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.0186826712065636,0.371446188714462,0.338319109265544
9915,87,9915,87,9915,87,0.0086991300869913,0.0086991300869913,0.0086991300869913,"Clostridium_citroniae",0.0205071296149074,0.371446188714462,0.341490850914909
9909,91,9911,93,9910,92,0.0092990700929907,0.0091990800919908,0.0090990900909909,"Bacteroides_nordii",0.0213798881549754,0.371446188714462,0.341490850914909
9859,47,9955,143,9907,95,0.0142985701429857,0.0094990500949905,0.0046995300469953,"Porphyromonas_somerae",0.0112632070126321,0.47383897973839,0.341490850914909
9790,1,10001,212,9895.5,106.5,0.0211978802119788,0.0106489351064894,9.99900009999e-05,"Prevotella_intermedia",0.000247054332367451,0.535477486734085,0.352928343529283
9787,1,10001,215,9894,108,0.0214978502149785,0.0107989201079892,9.99900009999e-05,"Campylobacter_ureolyticus",0.000247054332367451,0.535477486734085,0.352928343529283
9878,117,9885,124,9881.5,120.5,0.0123987601239876,0.012048795120488,0.0116988301169883,"Actinomyces_graevenitzii",0.0273099313445279,0.445735426457354,0.365455121154551
9880,122,9880,122,9880,122,0.0121987801219878,0.0121987801219878,0.0121987801219878,"Lachnospiraceae_bacterium_7_1_58FAA",0.0282932997022878,0.445735426457354,0.365455121154551
9844,98,9904,158,9874,128,0.0157984201579842,0.0127987201279872,0.0097990200979902,"Atopobium_rimae",0.0229494965812865,0.493872351895245,0.368091190880912
9786,57,9945,216,9865.5,136.5,0.0215978402159784,0.0136486351364864,0.0056994300569943,"Streptococcus_pasteurianus",0.0135691728840361,0.535477486734085,0.377437256274373
9714,1,10001,288,9857.5,144.5,0.0287971202879712,0.0144485551444856,9.99900009999e-05,"Eikenella_corrodens",0.000247054332367451,0.591575128201466,0.38475967218093
9691,1,10001,311,9846,156,0.0310968903109689,0.0155984401559844,9.99900009999e-05,"Anaerococcus_vaginalis",0.000247054332367451,0.595953562538483,0.391691865296229
9687,1,10001,315,9844,158,0.0314968503149685,0.0157984201579842,9.99900009999e-05,"Holdemania_sp_AP2",0.000247054332367451,0.595953562538483,0.391691865296229
9822,176,9826,180,9824,178,0.017998200179982,0.0177982201779822,0.0175982401759824,"Ruminococcus_torques",0.0406853205354706,0.535477486734085,0.42656401026564
9811,188,9814,191,9812.5,189.5,0.0190980901909809,0.0189481051894811,0.0187981201879812,"Peptostreptococcus_unclassified",0.0433200269716618,0.535477486734085,0.433603514648535
9808,192,9810,194,9809,193,0.0193980601939806,0.0192980701929807,0.0191980801919808,"Clostridium_bolteae",0.044100382294039,0.535477486734085,0.433603514648535
9565,1,10001,437,9783,219,0.0436956304369563,0.0218978102189781,9.99900009999e-05,"Lactococcus_raffinolactis",0.000247054332367451,0.667165283471653,0.470141143780359
9775,225,9777,227,9776,226,0.0226977302269773,0.0225977402259774,0.0224977502249775,"Dorea_formicigenerans",0.0510280202263685,0.543988934439889,0.470141143780359
9652,122,9880,350,9766,236,0.034996500349965,0.0235976402359764,0.0121987801219878,"Lactobacillus_crispatus",0.0282932997022878,0.613719115893289,0.470141143780359
9756,240,9762,246,9759,243,0.0245975402459754,0.0242975702429757,0.023997600239976,"Clostridium_nexile",0.054088635023645,0.557169283071693,0.470141143780359
9754,244,9758,248,9756,246,0.0247975202479752,0.0245975402459754,0.0243975602439756,"Escherichia_coli",0.0548182681731827,0.557169283071693,0.470141143780359
9506,1,10001,496,9753.5,248.5,0.0495950404959504,0.0248475152484752,9.99900009999e-05,"Streptococcus_gallolyticus",0.000247054332367451,0.672808190879025,0.470141143780359
9744,256,9746,258,9745,257,0.0257974202579742,0.0256974302569743,0.0255974402559744,"Clostridium_asparagiforme",0.0573350764612012,0.562071065620711,0.473755188583706
9733,266,9736,269,9734.5,267.5,0.0268973102689731,0.0267473252674733,0.0265973402659734,"Clostridiales_bacterium_1_7_47FAA",0.0593897132025928,0.568799002452696,0.480783171682832
9705,294,9708,297,9706.5,295.5,0.0296970302969703,0.0295470452954705,0.0293970602939706,"Clostridium_innocuum",0.0654380382395197,0.593115688431157,0.518154282132762
9547,196,9806,455,9676.5,325.5,0.0454954504549545,0.0325467453254675,0.0195980401959804,"Leptotrichia_unclassified",0.04487576720035,0.667165283471653,0.521222877712229
9675,325,9677,327,9676,326,0.0326967303269673,0.0325967403259674,0.0324967503249675,"Atopobium_parvulum",0.0718928107189281,0.602793566797166,0.521222877712229
9564,226,9776,438,9670,332,0.0437956204379562,0.0331966803319668,0.0225977402259774,"Porphyromonas_uenonis",0.0510936327750873,0.667165283471653,0.521222877712229
9542,205,9797,460,9669.5,332.5,0.045995400459954,0.0332466753324668,0.0204979502049795,"Clostridium_sp_ATCC_BAA_442",0.0467873847535881,0.667165283471653,0.521222877712229
9321,1,10001,681,9661,341,0.0680931906809319,0.0340965903409659,9.99900009999e-05,"Morganella_morganii",0.000247054332367451,0.716874026883026,0.521222877712229
9656,343,9659,346,9657.5,344.5,0.0345965403459654,0.0344465553444656,0.0342965703429657,"Alistipes_sp_AP11",0.0756418223208354,0.613719115893289,0.521222877712229
9307,1,10001,695,9654,348,0.0694930506949305,0.0347965203479652,9.99900009999e-05,"Anaerococcus_obesiensis",0.000247054332367451,0.716874026883026,0.521222877712229
9602,383,9619,400,9610.5,391.5,0.03999600039996,0.0391460853914609,0.0382961703829617,"Subdoligranulum_sp_4_3_54A2FAA",0.0839480076382605,0.65357100653571,0.548182681731827
9604,392,9610,398,9607,395,0.0397960203979602,0.0394960503949605,0.0391960803919608,"Eggerthella_lenta",0.0853999448539994,0.65357100653571,0.548182681731827
9603,394,9608,399,9605.5,396.5,0.0398960103989601,0.0396460353964604,0.0393960603939606,"Streptococcus_anginosus",0.0855763366261561,0.65357100653571,0.548182681731827
9508,299,9703,494,9605.5,396.5,0.0493950604939506,0.0396460353964604,0.0298970102989701,"Clostridium_hylemonae",0.066345525941233,0.672808190879025,0.548182681731827
9313,223,9779,689,9546,456,0.0688931106889311,0.0455954404559544,0.0222977702229777,"Slackia_unclassified",0.050734483513674,0.716874026883026,0.601285326012853
9544,455,9547,458,9545.5,456.5,0.0457954204579542,0.0456454354564544,0.0454954504549545,"Pseudoflavonifractor_capillosus",0.09844781287637,0.667165283471653,0.601285326012853
9538,456,9546,464,9542,460,0.0463953604639536,0.045995400459954,0.0455954404559544,"Erysipelotrichaceae_bacterium_2_2_44A",0.09844781287637,0.667165283471653,0.601285326012853
9528,465,9537,474,9532.5,469.5,0.0473952604739526,0.0469453054694531,0.0464953504649535,"Oscillibacter_unclassified",0.10009029037216,0.668180240799449,0.602744189866728
9409,388,9614,593,9511.5,490.5,0.0592940705929407,0.049045095490451,0.0387961203879612,"Clostridium_celatum",0.0847854424284015,0.714289861336447,0.608365678583657
