"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"CCIS64785924ST.20.0","SID31452","CCIS27304052ST.3.0","CCIS34604008ST.4.0","SZAXPI017592.142","SZAXPI015249.37","CCIS81139242ST.4.0","CCIS41692898ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ68H_17","21.7303423781495","24.5986902144403","25.3014344566687","25.3418830973963","26.3745029056492","26.5656829815629","26.630256149367","27.4351566090026","27.5068704920643","CRC_MR_SBJ50C_17","CCIS17669415ST.4.0","SZAXPI003412.1","CRC_MR_SBJ52C_17","CRC_MR_SBJ10C_17","SID531281","SID31872","SID531416","SID531352","19.2157930114841","20.9744140097882","21.1731206195591","24.2572899524988","26.0654212350175","26.7401114191209","28.1495513442364","29.2115495894449","29.5567878311226"
"CCIS79210440ST.3.0","CCIS03473770ST.4.0","CCMD18579000ST.11.0","SID31700","SZAXPI015251.41","CCIS45793747ST.4.0","CRC_MR_SBJ16H_17","CRC_MR_SBJ18H_17","CCMD73128545ST.11.0","CCMD49025643ST.11.0","19.867248540354","20.6155104579368","21.5278853655532","22.6525388239817","23.6683268916922","24.0899950676396","24.2069964857084","24.2241471128645","24.3924993315302","DRR127708","SID531352","CCIS62605362ST.3.0","CCMD82866709ST.21.0","CCIS38765456ST.20.0","MMRS78791111ST.27.0.0","MMRS41266697ST.27.0.0","CCIS14449628ST.4.0","CCMD50071957ST.21.0","19.9444374742709","21.125605698183","21.9072093265025","22.142908153244","22.7521904981718","23.070666347531","23.5080653724142","24.0942913875528","24.1600528306997"
"CCIS81139242ST.4.0","CCIS45793747ST.4.0","CCIS34604008ST.4.0","CCIS05314658ST.4.0","CCIS71578391ST.4.0","CCIS41692898ST.4.0","CRC_MR_SBJ78H_17","CCIS27304052ST.3.0","SZAXPI015258.57","SZAXPI015265.88","19.8015735900812","20.5027847622853","20.986600389296","23.1197120281352","24.3009946887612","24.4252325272166","25.1104324850031","25.4928754992115","25.7005483187091","CRC_MR_SBJ52C_17","CCIS17669415ST.4.0","CRC_MR_SBJ10C_17","SID31875","CCIS62605362ST.3.0","SID31877","MMRS86958796ST.27.0.0","CRC_MR_SBJ20C_17","SZAXPI003412.1","17.6678887229374","22.5222885441533","23.3124846087327","24.1884475638992","24.5544691693793","24.9446027899343","25.1305599462248","25.3938144969892","26.1594960923161"
"CCMD15562448ST.11.0","CCMD25475945ST.11.0","CCIS79210440ST.3.0","SID31700","SZAXPI015251.41","LILT_GF06_16","CCIS03473770ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ16H_17","CCMD18579000ST.11.0","21.4609120960457","27.1235517210376","29.2671814709514","29.6148569863304","31.1944059653281","31.2443143843548","31.9038264208449","32.2051062262726","32.6131585735191","SZAXPI017590.136","CCIS44757994ST.4.0","CRC_MR_SBJ61C_17","MMRS41266697ST.27.0.0","CCMD50071957ST.21.0","DRR127514","CCIS62605362ST.3.0","MMRS86958796ST.27.0.0","SID531277","25.040017873536","25.1356033668201","25.5174925589545","31.0692809891748","31.5032580914768","31.5269397523673","32.5448289273918","32.5955247361965","32.6335065216688"
"CCMD17410933ST.11.0","CCMD74592084ST.11.0","SZAXPI015272.108","CCMD39157124ST.11.0","SID532802","CCIS71578391ST.4.0","CCIS41692898ST.4.0","SID530055","CCMD51154251ST.11.0","CCMD18579000ST.11.0","21.5527088543204","26.023877415881","26.7713744046267","27.0371453075819","28.6519492357414","29.6867053317272","29.7273744023753","31.005035515182","32.0257027737769","CRC_MR_SBJ42C_17","SID531277","SZAXPI017586.111","MMRS86958796ST.27.0.0","CCMD18872694ST.21.0","SID531416","CCMD90311071ST.21.0","MMRS12272136ST.27.0.0","MMRS81671217ST.27.0.0","25.592088066844","28.0125615684714","29.464671353375","30.3844328098189","31.2856503402119","31.7242927673022","33.057426960671","33.697798154151","33.9922877862303"
"CCMD18579000ST.11.0","CCIS03473770ST.4.0","CCIS71578391ST.4.0","SID532802","CRC_MR_SBJ16H_17","CCMD73128545ST.11.0","SID31700","CCMD39157124ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015251.41","12.3350485243026","15.2461661239998","17.08557450718","17.7857688526192","18.2932853258183","18.6809550726696","19.1332539505229","19.5059954720645","19.5767779369614","CCMD82866709ST.21.0","MMRS86958796ST.27.0.0","SID531277","SID31878","CRC_MR_SBJ42C_17","SID31875","CRC_MR_SBJ52C_17","SZAXPI017586.111","SID531416","17.1165580240333","17.6691893340385","18.851346179435","19.0238848926974","19.8030018118668","19.8901249031925","20.5003861257977","21.4507964096977","21.4791601271465"
"CCMD25475945ST.11.0","CCMD15562448ST.11.0","CCIS79210440ST.3.0","CCIS45793747ST.4.0","SID532802","CCIS03473770ST.4.0","CCIS71578391ST.4.0","CCIS41692898ST.4.0","CCMD18579000ST.11.0","SZAXPI015272.108","21.4609120960457","26.9340685975885","27.5513791679146","27.6650205561193","27.8288911747845","28.1288638243833","28.262597456897","28.7277290982337","29.044788255682","CRC_MR_SBJ42C_17","CRC_MR_SBJ61C_17","SID531416","SID531277","SZAXPI017586.111","MMRS86958796ST.27.0.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ10C_17","CRC_MR_SBJ52C_17","24.6056728583573","26.7241552027842","26.7640703115931","27.089766684429","28.2698763444802","30.3834237660176","31.4720385552748","31.5008347215752","31.9287923094047"
"CCMD27867141ST.11.0","LILT_VF265_T016","CCIS03473770ST.4.0","CCMD49025643ST.11.0","SID31700","CCMD18579000ST.11.0","LILT_VF84_16","CCMD73128545ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ16H_17","19.9291829951431","19.997630345781","20.611902188784","21.0640218561912","22.3515448956263","23.3618711709122","23.4718747617356","24.6939241278113","24.9538934582842","SID31223","CCMD42428553ST.21.0","MMRS78791111ST.27.0.0","SID531352","DRR127515","DRR127708","CCIS14449628ST.4.0","SID31873","CCMD82866709ST.21.0","16.3760202422872","17.1879148744023","22.4536549213619","22.6727765080945","23.6438719150967","24.1535132022404","24.2878872723051","24.6350283515688","25.7169871901726"
"CCMD32965613ST.11.0","CCIS51595129ST.4.0","MMRS95479054ST.27.0.0","SZAXPI015251.41","CCIS71578391ST.4.0","CCIS05314658ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ18H_17","CCIS45793747ST.4.0","CCMD18579000ST.11.0","24.2142306429009","24.5671118324011","26.6849896952838","28.5856558282944","29.3638372635117","29.3682236042087","29.4465901181359","29.4944172064308","29.7892029031779","CCIS38765456ST.20.0","CCMD87156761ST.21.0","CCMD23101338ST.21.0","MMRS77487595ST.27.0.0","CCMD50071957ST.21.0","CRC_MR_SBJ52C_17","MMRS55294627ST.27.0.0","CCIS62605362ST.3.0","SID31878","20.5110187578555","20.9311897368401","22.1081480262685","22.4374190923332","26.5662902944615","27.6193078893969","28.6570161581505","28.7434505018343","29.0359385971609"
"CCMD49025643ST.11.0","LILT_VF265_T016","CCMD27867141ST.11.0","CCIS03473770ST.4.0","LILT_VF40_16","SID31700","CRC_MR_SBJ78H_17","CCMD18579000ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ18H_17","20.3129175027247","20.611902188784","21.0245522938659","22.0999732320652","23.2124329851504","23.5161694814121","24.2358118423667","24.3924993315302","24.69644677798","SID531352","DRR127515","CCMD50071957ST.21.0","CCIS38765456ST.20.0","CCIS62605362ST.3.0","SID31223","MMRS78791111ST.27.0.0","SID31875","CCIS14449628ST.4.0","21.5204687428736","22.5111150216887","24.0648612655652","24.2547530614847","25.0621131915547","25.0973053878818","25.3004724350436","25.5404263542173","25.6250452960575"
"CCMD50300306ST.11.0","SZAXPI015245.33","MMRS35808664ST.27.0.0","DRR127762","DRR127737","MMRS95479054ST.27.0.0","CRC_MR_SBJ37H_17","CCIS03473770ST.4.0","SZAXPI015251.41","CRC_MR_SBJ16H_17","22.9989317740933","25.4098775234986","25.5348616579824","27.5955403245688","27.8790497728725","28.4206639724567","35.5394973314621","35.7057493578051","35.7389632465982","SZAXPI017593.158","SZAXPI015226.14","DRR127617","MMRS78791111ST.27.0.0","MMRS81671217ST.27.0.0","SZAXPI003430.5","CCIS98832363ST.4.0","SZAXPI017589.133","SZAXPI003420.4","22.3893512592639","23.3761622187967","24.9137697157757","25.3336604604842","26.0070206160471","26.7864596070552","27.8202219479536","27.9323781499105","31.3868356704112"
"CCMD51154251ST.11.0","CCMD74592084ST.11.0","SID532802","CCIS71578391ST.4.0","SID530055","LILT_VF171_T016","MMRS95479054ST.27.0.0","LILT_VF212_T016","MMRS66868025ST.27.0.0","CCMD18579000ST.11.0","23.4194967998503","23.6176808566167","23.8844634114271","25.4698863921475","25.9171845946584","26.2245799500164","26.4661487877742","27.4162688110581","28.7013561006026","CCMD89306485ST.11.0","SID531277","MMRS86958796ST.27.0.0","CRC_MR_SBJ52C_17","SZAXPI017586.111","SID31877","SID31878","SID31875","MMRS81671217ST.27.0.0","22.164561209848","24.2000969253865","24.3338730773073","27.2623005902327","27.353578645967","29.1516412926459","29.6868133597225","30.338443813716","30.9788032139687"
"CCMD76409700ST.11.0","CCMD39157124ST.11.0","SID31452","CCMD18579000ST.11.0","CCIS71578391ST.4.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ16H_17","SID530055","CCIS03473770ST.4.0","SID532802","20.7711872696194","21.8181027547677","23.497609000143","24.3327178680969","26.8826097633173","27.8973046447394","28.0071911870023","28.6277879702344","28.8411724446459","CRC_MR_SBJ12C_17","CCMD82866709ST.21.0","MMRS12272136ST.27.0.0","SID31875","MMRS86958796ST.27.0.0","SID531416","CRC_MR_SBJ42C_17","SID531277","SZAXPI017586.111","20.6215579812777","22.9212074703254","25.831930349968","27.7555099133595","27.8354128044601","28.566187136242","29.0768793532972","29.3135009508639","29.4800636826907"
"CRC_MR_SBJ16H_17","SID31700","CCIS03473770ST.4.0","CCMD18579000ST.11.0","CCIS71578391ST.4.0","CCIS05314658ST.4.0","CRC_MR_SBJ78H_17","CRC_MR_SBJ18H_17","SID530055","SZAXPI015251.41","16.6500220541085","17.1139082842786","17.7857688526192","18.361218082257","19.0642982856674","19.1356355887256","19.1772182364127","20.7796128944622","20.8084988159814","MMRS86958796ST.27.0.0","SID31875","CCMD50071957ST.21.0","SID531277","CCMD82866709ST.21.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ20C_17","SID31878","CCMD90311071ST.21.0","17.5437752718478","18.1637934989473","19.3020451235795","20.1650324898251","20.5940269997614","20.7068148010021","20.7139480817009","20.9472840616582","21.1823882979658"
"CRC_MR_SBJ17H_17","MMRS11288076ST.27.0.0","DRR127704","CRC_MR_SBJ16H_17","MMRS87723283ST.27.0.0","CCIS41692898ST.4.0","CCIS05314658ST.4.0","DRR127731","SZAXPI015249.37","SZAXPI015251.41","31.7499781714382","32.8471702234013","34.1931470566019","34.3975266170607","34.5129125362711","35.2685375065922","35.2942887368226","35.7185350889017","36.4980239877325","CCIS41288781ST.4.0","CRC_MR_SBJ20C_17","DRR127514","SID531281","SID31872","CCMD50071957ST.21.0","LILT_VF65_16","MMRS81194191ST.27.0.0","SID31878","30.7715398218142","32.6558811517834","32.8081226229832","33.6972510907077","35.0397849463349","35.1022928853302","35.2928484343542","36.189892901715","36.6991406940244"
"CRC_MR_SBJ18H_17","CCIS03473770ST.4.0","SZAXPI015251.41","CRC_MR_SBJ16H_17","CCMD18579000ST.11.0","CCIS05314658ST.4.0","CCIS71578391ST.4.0","CCIS45793747ST.4.0","SID31700","LILT_VF265_T016","18.2247051398726","18.8800524499351","19.1772182364127","19.5059954720645","20.6971958669115","21.7403680766127","22.6664552936515","22.9696171713135","23.2257444684751","SID531277","MMRS55294627ST.27.0.0","DRR127515","MMRS12272136ST.27.0.0","MMRS86958796ST.27.0.0","CCMD50071957ST.21.0","SZAXPI017586.111","SID531416","CRC_MR_SBJ42C_17","18.6845011863764","19.4033211486951","20.8099459869386","21.1282791403701","21.2029986379828","21.279457640511","21.7792798617608","22.6657492417745","22.826488512752"
"CRC_MR_SBJ37H_17","MMRS95479054ST.27.0.0","CRC_MR_SBJ16H_17","CRC_MR_SBJ78H_17","SZAXPI015259.62","DRR127777","SZAXPI015258.57","CCIS05314658ST.4.0","SZAXPI015251.41","CCIS71578391ST.4.0","22.7655349867777","26.0356650829588","26.8884092994305","27.1818432551418","27.4207037717944","27.5722201811715","27.7061198185509","27.8896302273963","28.2498983516897","SZAXPI017593.158","MMRS81671217ST.27.0.0","CCIS98832363ST.4.0","MMRS86958796ST.27.0.0","SID31875","SID31878","CRC_MR_SBJ20C_17","SZAXPI015226.14","CCMD50071957ST.21.0","22.5629728528756","24.621389278747","25.5079618263926","26.0120183064771","26.3792602694996","26.5670948893288","27.7104487285969","27.8912559510969","27.9181469441956"
"CRC_MR_SBJ68H_17","SZAXPI015249.37","SID31452","CRC_MR_SBJ78H_17","CCIS03473770ST.4.0","SID31700","CCIS27304052ST.3.0","SID530055","CCMD27867141ST.11.0","CRC_MR_SBJ75H_17","22.7607652823296","24.7904748186193","25.0882003350001","25.2863957141681","26.864417068403","26.8756911437232","27.1685722156189","27.1996509670878","27.2093099595322","SID531352","SID31873","CCMD12232071ST.21.0","CCIS17669415ST.4.0","SID531416","CRC_MR_SBJ52C_17","CRC_MR_SBJ20C_17","CRC_MR_SBJ10C_17","SZAXPI015225.18","21.1506802244325","24.6069992851018","25.0512439291804","25.0566755738905","25.2688744786229","26.2877531280671","26.568653491135","26.5929015303351","27.8821263866585"
"CRC_MR_SBJ75H_17","MMRS67096717ST.27.0.0","DRR127777","SID530055","CCIS05314658ST.4.0","LILT_VF31_16","DRR127616","CRC_MR_SBJ16H_17","SID532749","MMRS95479054ST.27.0.0","16.4966174160523","21.2524380503132","21.3399533310455","23.6470521081889","24.2869111731916","24.3271880743645","25.530720990115","27.0385499878784","27.1598342596913","CRC_MR_SBJ20C_17","MMRS55294627ST.27.0.0","DRR127646","SID531416","MMRS86958796ST.27.0.0","SZAXPI015225.18","SZAXPI003413.4","CCMD82866709ST.21.0","CCMD50071957ST.21.0","19.2301669305105","23.1230600876203","24.0908300250676","24.9716310823042","25.2104270837723","25.9283123904604","25.9504097412257","27.1825396395223","27.1872863181414"
"CRC_MR_SBJ78H_17","CRC_MR_SBJ16H_17","CCIS03473770ST.4.0","SID31700","CCIS71578391ST.4.0","CCMD18579000ST.11.0","CCIS45793747ST.4.0","SZAXPI015251.41","CCIS05314658ST.4.0","SZAXPI015258.57","19.1356355887256","19.7313472623691","20.5265339638089","21.7314602492861","22.4739672432328","22.4809216830983","22.8956088147706","22.9140934853203","23.0070933084668","SID31875","CRC_MR_SBJ52C_17","SID31878","CCMD50071957ST.21.0","CRC_MR_SBJ20C_17","MMRS86958796ST.27.0.0","DRR127515","SID531277","CCIS14449628ST.4.0","18.5245637237075","18.8087463419416","21.9455895895804","22.276316443151","22.3907610323298","22.5510495715122","22.6096900942229","22.7124829278659","23.6445158658937"
"DRR127616","SID530055","DRR127777","CRC_MR_SBJ18H_17","CCIS05314658ST.4.0","CRC_MR_SBJ75H_17","SZAXPI015259.62","MMRS95479054ST.27.0.0","CRC_MR_SBJ16H_17","CCIS03473770ST.4.0","22.1829256405033","22.2597596716429","23.5237808113109","24.1138421994526","24.3271880743645","25.5539429611929","26.6454534959569","26.9139825347903","27.1476409908504","SZAXPI017586.111","MMRS55294627ST.27.0.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ20C_17","SID531416","MMRS81194191ST.27.0.0","CCIS62605362ST.3.0","CCMD50071957ST.21.0","CCMD90311071ST.21.0","24.6472363724313","24.8039630958159","24.8943533038258","25.985497579323","26.2536461700199","26.748268496656","27.0390875555278","27.0710286526519","27.1565369625032"
"DRR127619","MMRS56137463ST.27.0.0","MMRS61683006ST.27.0.0","CCIS79210440ST.3.0","CCIS05314658ST.4.0","SZAXPI015239.25","CCIS45793747ST.4.0","DRR127704","SZAXPI015251.41","CRC_MR_SBJ16H_17","23.9889033178655","32.166326922549","36.9619021359115","37.0181364173117","37.2798504280315","38.47048938974","39.0720269800979","39.6424551023306","39.6835247932867","MMRS41266697ST.27.0.0","MMRS31306426ST.27.0.0","MMRS12272136ST.27.0.0","MMRS81194191ST.27.0.0","DRR127514","SZAXPI017583.102","MMRS72980899ST.27.0.0","SZAXPI017585.109","CCMD52117727ST.11.0","31.4198140131224","32.1529701740477","32.8118793253632","33.6588727057815","33.9738480151704","34.0416374456444","35.2919754601906","35.3481247079403","35.5734459992352"
"DRR127704","MMRS11288076ST.27.0.0","MMRS61683006ST.27.0.0","DRR162776","MMRS87723283ST.27.0.0","CCIS45793747ST.4.0","SZAXPI015272.108","DRR127731","SZAXPI015261.75","SZAXPI015251.41","21.7169793791885","22.1208020097012","23.7361574083991","25.2195032887585","25.890062242683","26.5381770844834","26.6696915792047","28.1474757591724","28.1712774552522","MMRS12272136ST.27.0.0","CCIS14449628ST.4.0","DRR127580","CCMD90311071ST.21.0","CCMD12232071ST.21.0","CCMD52117727ST.11.0","SZAXPI017583.102","CCMD50071957ST.21.0","MMRS31306426ST.27.0.0","23.5782851581386","24.7423936694148","26.0247149163963","26.4131481690862","26.6644728052328","27.1885171987256","27.2203275716439","27.29221259483","27.523664474777"
"DRR127731","CRC_MR_SBJ16H_17","MMRS61683006ST.27.0.0","CCIS45793747ST.4.0","SZAXPI015251.41","CCIS03473770ST.4.0","SID31700","SZAXPI015261.75","CCIS05314658ST.4.0","CRC_MR_SBJ18H_17","23.0769649724828","23.1571918574144","23.9560681129417","24.4036873595098","24.9445346674317","25.2328187212705","25.2477652369452","25.918176488127","26.2367489041916","CCIS14449628ST.4.0","CCMD50071957ST.21.0","CCMD90311071ST.21.0","SZAXPI017583.102","MMRS55294627ST.27.0.0","MMRS81194191ST.27.0.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ20C_17","CCIS62605362ST.3.0","18.5273253012031","22.1983448315882","22.679121526867","23.6131918352412","24.6662368055445","24.696754057815","24.9779801007087","25.1264204129677","26.2429952985878"
"DRR127737","SZAXPI015245.33","DRR127762","MMRS35808664ST.27.0.0","CCMD50300306ST.11.0","SZAXPI015273.95","MMRS95479054ST.27.0.0","CCIS00281083ST.3.0","CRC_MR_SBJ37H_17","CCIS79210440ST.3.0","17.3102155399955","22.8095812041475","23.1408821986393","27.5955403245688","32.3087069913561","33.9753590210317","34.546270569623","34.7399268565033","35.9686355049688","DRR127617","SZAXPI015226.14","SZAXPI017593.158","SZAXPI017589.133","MMRS81671217ST.27.0.0","CCIS98832363ST.4.0","SZAXPI003420.4","SZAXPI003430.5","MMRS78791111ST.27.0.0","17.1852821610354","21.4506219503398","23.4524464400668","25.2566928036927","25.4235068564036","27.5520099685794","29.2407079250982","29.4750075058396","30.6700250986888"
"DRR127756","SZAXPI015258.57","CCIS45793747ST.4.0","SZAXPI015273.95","MMRS61683006ST.27.0.0","SZAXPI015251.41","DRR127777","CCIS05314658ST.4.0","SZAXPI015259.62","CRC_MR_SBJ18H_17","25.3430315248472","26.9210425741036","27.4351760601003","29.1916235764046","29.6791314228584","29.715114796556","31.020787598172","31.2317475928437","31.5577999056113","DRR127514","CCIS14449628ST.4.0","SID531281","MMRS81194191ST.27.0.0","CCMD50071957ST.21.0","LILT_VF65_16","CCIS62605362ST.3.0","MMRS86958796ST.27.0.0","SZAXPI017587.113","27.4269685065503","27.9759548247276","28.6685402241272","29.1357993623858","29.3690010734329","30.7284911463759","30.9301713455115","31.0309149773142","31.172056014105"
