"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9987,12,9990,15,9988.5,13.5,0.0014998500149985,0.00134986501349865,0.0011998800119988,"Lachnospiraceae_bacterium_7_1_58FAA",0.0021354300213543,1,0.603489483266438
9947,20,9982,55,9964.5,37.5,0.0054994500549945,0.00374962503749625,0.001999800019998,"Gemella_morbillorum",0.00355026225772484,1,0.603489483266438
9915,1,10001,87,9958,44,0.0086991300869913,0.0043995600439956,9.99900009999e-05,"Peptostreptococcus_stomatis",0.000178394071262849,1,0.603489483266438
9933,54,9948,69,9940.5,61.5,0.0068993100689931,0.00614938506149385,0.0053994600539946,"Parvimonas_unclassified",0.00953860387916982,1,0.603489483266438
9904,49,9953,98,9928.5,73.5,0.0097990200979902,0.00734926507349265,0.0048995100489951,"Parvimonas_micra",0.00867671853504305,1,0.603489483266438
9746,1,10001,256,9873.5,128.5,0.0255974402559744,0.0128487151284872,9.99900009999e-05,"Fusobacterium_nucleatum",0.000178394071262849,1,0.603489483266438
9839,118,9884,163,9861.5,140.5,0.0162983701629837,0.014048595140486,0.0117988201179882,"Peptostreptococcus_unclassified",0.0207925285902782,1,0.603489483266438
9658,1,10001,344,9829.5,172.5,0.0343965603439656,0.0172482751724828,9.99900009999e-05,"Deinococcus_unclassified",0.000178394071262849,1,0.603489483266438
9642,1,10001,360,9821.5,180.5,0.035996400359964,0.018048195180482,9.99900009999e-05,"Megasphaera_micronuciformis",0.000178394071262849,1,0.603489483266438
9810,177,9825,192,9817.5,184.5,0.0191980801919808,0.0184481551844816,0.0176982301769823,"Streptococcus_mitis_oralis_pneumoniae",0.0311125366680936,1,0.603489483266438
9634,1,10001,368,9817.5,184.5,0.0367963203679632,0.0184481551844816,9.99900009999e-05,"Klebsiella_oxytoca",0.000178394071262849,1,0.603489483266438
9774,205,9797,228,9785.5,216.5,0.0227977202279772,0.0216478352164784,0.0204979502049795,"Granulicatella_adiacens",0.0359464053594641,1,0.603489483266438
9767,207,9795,235,9781,221,0.0234976502349765,0.0220977902209779,0.0206979302069793,"Atopobium_parvulum",0.0362087878803361,1,0.603489483266438
9771,218,9784,231,9777.5,224.5,0.0230976902309769,0.0224477552244776,0.0217978202179782,"Parabacteroides_distasonis",0.0379482632850516,1,0.603489483266438
9730,242,9760,272,9745,257,0.0271972802719728,0.0256974302569743,0.0241975802419758,"Erysipelotrichaceae_bacterium_2_2_44A",0.0420242999854604,1,0.603489483266438
9702,218,9784,300,9743,259,0.02999700029997,0.0258974102589741,0.0217978202179782,"Desulfovibrio_piger",0.0379482632850516,1,0.603489483266438
9453,1,10001,549,9727,275,0.0548945105489451,0.0274972502749725,9.99900009999e-05,"Eubacterium_cylindroides",0.000178394071262849,1,0.603489483266438
9707,270,9732,295,9719.5,282.5,0.0294970502949705,0.0282471752824718,0.026997300269973,"Bacteroides_eggerthii",0.0467736358894231,1,0.603489483266438
9644,282,9720,358,9682,320,0.0357964203579642,0.031996800319968,0.0281971802819718,"Gemella_unclassified",0.0487350303431195,1,0.603489483266438
9658,317,9685,344,9671.5,330.5,0.0343965603439656,0.033046695330467,0.0316968303169683,"Solobacterium_moorei",0.0545215813346895,1,0.603489483266438
9653,318,9684,349,9668.5,333.5,0.0348965103489651,0.0333466653334667,0.0317968203179682,"Coprobacter_fastidiosus",0.0545630401160361,1,0.603489483266438
9570,308,9694,432,9632,370,0.0431956804319568,0.036996300369963,0.0307969203079692,"Streptococcus_cristatus",0.0531006851353234,1,0.603489483266438
9513,325,9677,489,9595,407,0.0488951104889511,0.0406959304069593,0.0324967503249675,"Turicibacter_unclassified",0.055631341627742,1,0.603489483266438
9073,1,10001,929,9537,465,0.0928907109289071,0.0464953504649535,9.99900009999e-05,"Abiotrophia_defectiva",0.000178394071262849,1,0.603489483266438
9516,448,9554,486,9535,467,0.0485951404859514,0.0466953304669533,0.0447955204479552,"Anaerotruncus_unclassified",0.0759622150992448,1,0.603489483266438
9067,1,10001,935,9534,468,0.0934906509349065,0.0467953204679532,9.99900009999e-05,"Eikenella_corrodens",0.000178394071262849,1,0.603489483266438
9057,1,10001,945,9529,473,0.0944905509449055,0.0472952704729527,9.99900009999e-05,"Alloprevotella_unclassified",0.000178394071262849,1,0.603489483266438
9447,404,9598,555,9522.5,479.5,0.0554944505549445,0.0479452054794521,0.0403959604039596,"Acidaminococcus_unclassified",0.0688262927261776,1,0.603489483266438
