"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Clostridium_hathewayi";2,6273026604415e-09;0,0313472;"0";0,0983482;"0.021205";"208";2,6273026604415e-09;1,46340758186592e-06;"CRC"
"Fusobacterium_nucleatum";8,3405374105414e-08;0,0025724;"0";0,0516891;"0";"348";8,3405374105414e-08;1,78796939244069e-05;"CRC"
"Peptostreptococcus_stomatis";9,62999672768775e-08;0,0309271;"0";0,0823447;"0";"531";9,62999672768775e-08;1,78796939244069e-05;"CRC"
"Porphyromonas_asaccharolytica";4,23721706267374e-07;0,0128157;"0";0,1714402;"0";"534";4,23721706267374e-07;5,90032475977318e-05;"CRC"
"Clostridium_symbiosum";5,44662380262482e-07;0,0372838;"0";0,2134207;"0.00967";"228";5,44662380262482e-07;6,06753891612405e-05;"CRC"
"Parvimonas_unclassified";9,75532788071757e-07;0,0293348;"0";0,0733549;"0.000395";"518";9,75532788071757e-07;9,05619604926614e-05;"CRC"
"Ruminococcaceae_bacterium_D16";9,09479797110066e-06;0,0176033;"0";0,1046901;"0.003995";"603";9,09479797110066e-06;0,00072368606712901;"CRC"
"Anaerotruncus_unclassified";2,56899978101098e-05;0,0185379;"0.00748";0,0596559;"0.024035";"73";2,56899978101098e-05;0,00178866609752889;"CRC"
"Gemella_morbillorum";2,99267853101296e-05;0,0066176;"0";0,0159945;"0";"356";2,99267853101296e-05;0,00185213549086024;"CRC"
"Clostridium_citroniae";4,40784030418918e-05;0,0062169;"0";0,0222854;"0.00605";"204";4,40784030418918e-05;0,00245516704943337;"CRC"
"Clostridium_clostridioforme";9,16340378444853e-05;0,0416353;"0";0,4345543;"0";"205";9,16340378444853e-05;0,00464001446176166;"CRC"
"Parvimonas_micra";0,000116356842049119;0,003969;"0";0,0131298;"0";"515";0,000116356842049119;0,00540089675177994;"CRC"
"Clostridium_bolteae";0,000179436669359315;0,2307099;"0.00785";0,6677751;"0.04015";"201";0,000179436669359315;0,00685847809867934;"CRC"
"Lachnospiraceae_bacterium_7_1_58FAA";0,000185509512513602;0,028875;"0.01005";0,060265;"0.028255";"399";0,000185509512513602;0,00685847809867934;"CRC"
"Porphyromonas_somerae";0,000204171546143754;0;"0";0,0190537;"0";"538";0,000204171546143754;0,00685847809867934;"CRC"
"Solobacterium_moorei";0,000205648433664196;0,0099304;"0";0,0371663;"0.00204";"638";0,000205648433664196;0,00685847809867934;"CRC"
"Clostridiales_bacterium_1_7_47FAA";0,000209325184340303;0,0085435;"0";0,0194162;"0.00142";"196";0,000209325184340303;0,00685847809867934;"CRC"
"Flavonifractor_plautii";0,000446463199228952;0,0455495;"0.003255";0,0718105;"0.01766";"343";0,000446463199228952;0,0138155556650292;"CRC"
"Bacteroides_nordii";0,000472677762272202;0,0129075;"0";0,097942;"0";"100";0,000472677762272202;0,013856921767664;"CRC"
"Gemella_sanguinis";0,000577361756199681;0,0074251;"0";0,0046442;"0";"357";0,000577361756199681;0,0156159881600787;"Ctl"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,000588753593108891;0,0458902;"0";0,2077175;"0.00357";"394";0,000588753593108891;0,0156159881600787;"CRC"
"Alistipes_indistinctus";0,000663053771024705;0,0693007;"0.00015";0,123708;"0.03117";"49";0,000663053771024705;0,0167873159300346;"CRC"
"Peptostreptococcus_unclassified";0,00079782952936314;0,0003536;"0";0,0113346;"0";"532";0,00079782952936314;0,0189202699215412;"CRC"
"Anaerococcus_vaginalis";0,00081523604688867;4,1e-06;"0";0,0020745;"0";"65";0,00081523604688867;0,0189202699215412;"CRC"
"Synergistes_sp_3_1_syn1";0,00123069972199724;0;"0";0,0802427;"0";"691";0,00123069972199724;0,0274199898060985;"CRC"
"Anaerotruncus_colihominis";0,00144402639531755;0,0152323;"0";0,0403362;"0.00301";"72";0,00144402639531755;0,030319170834003;"CRC"
"Oxalobacter_formigenes";0,00146969050721379;0,0287525;"0";0,0192088;"0";"501";0,00146969050721379;0,030319170834003;"Ctl"
"Clostridium_asparagiforme";0,00169172269892451;0,0173679;"0";0,0341414;"0.00744";"198";0,00169172269892451;0,033653197975034;"CRC"
"Porphyromonas_uenonis";0,00178361381558244;0,0001406;"0";0,0125194;"0";"539";0,00178361381558244;0,0342576860441179;"CRC"
