"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS00281083ST.3.0","DRR127597","DRR127737","CCMD31134579ST.11.0","CCMD41202658ST.11.0","CRC_MR_SBJ03H_17","CRC_MR_SBJ67H_17","MMPU29365221ST","MMRS88581325ST.27.0.0","27.5944203513844","34.546270569623","38.6302849727814","39.3517154110313","44.0086732611743","56.1623700522191","56.1717443144754","60.6120633135195","CCMD48236717ST.21.0","SZAXPI015220.136","CCIS40244499ST.3.0","MMRS54316675ST.27.0.0","MMRS44587603ST.27.0.0","LILT_VF176_T017","CCMD19497912ST.21.0","CCIS61287323ST.4.0","20.0137338325611","20.013992850993","38.6955888898476","44.6157112359985","48.9043418221573","49.2673259020418","50.5094415872211","55.3055889038621"
"CCIS11558985ST.4.0","MMRS57276462ST.27.0.0","LILT_VF28_T016","DRR127777","CCMD10032470ST.11.0","SZAXPI015268.109","DRR127713","CCIS45793747ST.4.0","MMRS88581325ST.27.0.0","32.1683613216216","32.7489434992123","33.100046070042","33.2645305718914","33.7966945822295","34.416618003296","34.7140656845766","34.9658988123014","MMRS62376181ST.27.0.0","SZAXPI017454.20","MMRS54316675ST.27.0.0","CCIS98512455ST.4.0","SZAXPI017588.123","SID31874","CCIS14449628ST.4.0","CCMD46222674ST.21.0","29.8183627923516","33.4643195127661","34.306734286169","34.434679466866","34.9254562673374","35.1938767947749","35.478595724211","35.8178129840223"
"CCIS20795251ST.4.0","DRR127537","CCIS88007743ST.4.0","MMRS88581325ST.27.0.0","SZAXPI015250.39","CCIS93040568ST.20.0","DRR127777","SID31009","SID31557","28.2052944180858","29.1735070284068","29.2640900889537","30.2568282768403","30.3751917599494","30.6312035846977","31.5406301846301","32.0477289646084","CCIS47284573ST.4.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ64C_17","SID31871","SID530890","SZAXPI015211.166","CCMD46222674ST.21.0","CRC_MR_SBJ10C_17","25.6805220916515","28.2911460156265","29.058033309295","29.4310714274506","30.32491132821","32.018093840524","32.1234607279866","32.4300423638545"
"CCIS29688262ST.20.0","SID31009","CCIS50471204ST.4.0","CCIS93040568ST.20.0","SID530364","MMRS88581325ST.27.0.0","DRR127777","SID530050","CCIS36797902ST.4.0","24.9648981225139","31.545593949043","31.6176428339559","32.7324758862815","32.7469566188722","33.3265946071527","33.5047220732571","33.7082964203518","SID31549","SZAXPI017454.20","CRC_MR_SBJ11C_17","SID530890","CCIS98512455ST.4.0","CCIS47284573ST.4.0","SID31871","DRR127536","29.2540863677777","31.0820437637827","32.2511302142034","32.7773292669781","32.8981084000646","32.9209760711571","33.2273182463797","34.6510943641972"
"CCIS36797902ST.4.0","MMRS88581325ST.27.0.0","LILT_VF28_T016","CCIS88007743ST.4.0","DRR127777","CCMD56948710ST.11.0","SID530364","SID530050","MMRS61683006ST.27.0.0","20.787226129698","22.9945350613814","23.8034941676448","25.7022504489899","25.7926234793419","26.0496976347807","26.9185676110691","27.1779815482534","SZAXPI017454.20","SZAXPI017453.19","CCIS47284573ST.4.0","CCMD64776337ST.21.0","CCIS98512455ST.4.0","CCMD46222674ST.21.0","SID530890","SID31874","20.6437153972583","23.515704305419","23.609334627507","24.6822466788945","24.6931089750542","24.7108349457986","26.2716080297381","26.2726196180301"
"CCIS45793747ST.4.0","CCIS50471204ST.4.0","SID31328","CRC_MR_SBJ34H_17","CCIS32452666ST.4.0","CCIS88007743ST.4.0","SID530050","SZAXPI015241.27","CCIS81139242ST.4.0","15.4868445358246","15.9713316472422","17.1751631655888","17.3591556866802","18.4113858547666","18.7628978843754","19.7414652266214","19.8015735900812","SID530890","CRC_MR_SBJ52C_17","CCIS47284573ST.4.0","SZAXPI017588.123","CRC_MR_SBJ10C_17","SZAXPI017454.20","SID31874","CCIS14449628ST.4.0","14.9065823504451","18.2211397742924","18.2402746962977","19.5087185779025","19.7532924186172","20.7641553370418","21.5733419731413","21.8267008204699"
"CCIS50471204ST.4.0","CCIS45793747ST.4.0","SID31328","CCIS32452666ST.4.0","CRC_MR_SBJ34H_17","MMRS88581325ST.27.0.0","SID530050","CCIS88007743ST.4.0","CRC_MR_SBJ67H_17","15.4868445358246","15.5457124758758","17.2630257895886","18.3456311419368","19.554520874202","20.9117705568156","21.4113962984038","21.528863632461","SID530890","CRC_MR_SBJ10C_17","CRC_MR_SBJ52C_17","CCIS47284573ST.4.0","CCIS41222843ST.4.0","SID31874","SZAXPI017454.20","SZAXPI017588.123","14.693970180438","16.9818384023874","18.5784941912067","19.6008489936686","20.0434308078607","21.4939486795121","21.7367671410125","22.1040774005024"
"CCIS81139242ST.4.0","CRC_MR_SBJ34H_17","CCIS45793747ST.4.0","SZAXPI015241.27","SID31328","SID31160","CCIS50471204ST.4.0","SZAXPI015262.79","MMRS88581325ST.27.0.0","19.4433985105074","19.8015735900812","21.3162830807507","21.3271657688498","21.8553960243872","22.5194861735165","22.9048539018218","24.5064754993573","CRC_MR_SBJ52C_17","SID530890","CRC_MR_SBJ64C_17","CCIS47284573ST.4.0","CRC_MR_SBJ10C_17","SZAXPI015216.169","SZAXPI017588.123","CCIS41222843ST.4.0","17.6678887229374","19.7830383791368","20.5550030090949","22.2760405288911","23.3124846087327","25.3007768328801","25.8739544543891","26.9636320938834"
"CCIS82507866ST.3.0","MMRS34569532ST.27.0.0","CCIS32452666ST.4.0","CCMD39882286ST.11.0","SID532779","CCMD56948710ST.11.0","SZAXPI015268.109","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","15.1075557651263","22.4638290045286","27.0574476596075","27.335959913901","30.2931876538076","32.323097162195","32.8684139253037","33.1881781836455","CCMD87156761ST.21.0","SID31874","CCIS41548810ST.4.0","SZAXPI017454.20","CCMD46222674ST.21.0","CCIS71301801ST.4.0","SID530890","SID531128","21.094084044075","31.3695195841186","31.5922250229056","32.0763414251672","32.3478898556707","32.7842242211616","33.2174697521244","33.5578349335099"
"CCIS88007743ST.4.0","CCIS45793747ST.4.0","CCIS50471204ST.4.0","MMRS88581325ST.27.0.0","CCMD56948710ST.11.0","CCIS32452666ST.4.0","SID31328","CCIS36797902ST.4.0","SID530050","18.4113858547666","21.4113962984038","21.6702175973777","22.2456776713815","23.1066956308058","23.6947294775083","23.8034941676448","23.9068162435235","CCIS47284573ST.4.0","SID530890","SZAXPI017454.20","CRC_MR_SBJ10C_17","SID31874","CCMD46222674ST.21.0","SZAXPI017588.123","CRC_MR_SBJ52C_17","18.6104992710808","20.9940477791945","22.6273297894891","22.8494890632613","23.4314257682925","23.609767448626","23.6135936371976","24.040962318988"
