"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS05314658ST.4.0","CCIS41692898ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ74H_17","SID531414","CCIS11354283ST.4.0","CRC_MR_SBJ18H_17","CCIS21126322ST.4.0","CCIS81139242ST.4.0","15.8937341577428","18.2989779615912","19.0495656258404","19.315862846821","19.9134400871472","20.6971958669115","20.8865355465668","20.986600389296","CCIS47284573ST.4.0","CRC_MR_SBJ04C_17","SID31004","MMRS16644320ST.27.0.0","CCIS48725289ST.4.0","SZAXPI017588.123","CCMD49461418ST.11.0","MMRS12272136ST.27.0.0","17.9052886311056","18.1852281192648","19.6047292630375","19.6237953647097","19.6349333582648","20.6320594075822","20.9163298611874","21.4457746966273"
"CCIS07648107ST.4.0","CCMD54057834ST.11.0","CRC_MR_SBJ18H_17","CCIS05314658ST.4.0","SID531414","CCIS45793747ST.4.0","CRC_MR_SBJ78H_17","MMPU29365221ST","CCIS21126322ST.4.0","21.2257652102957","21.5671324641687","22.1339319516642","23.0880104962619","23.4152671824453","23.8130801831031","25.0081180297279","25.1227663866442","MMRS12272136ST.27.0.0","SZAXPI017454.20","SID31004","DRR127517","CCIS48725289ST.4.0","CCIS98512455ST.4.0","MMRS16644320ST.27.0.0","DRR162778","21.6610914292609","21.8600840234364","22.5473039889495","22.9430535604418","23.389950775814","23.8334038399847","24.2082837341167","24.2945496061442"
"CCIS16561622ST.4.0","DRR127649","MMRS17963147ST.27.0.0","CCIS94417875ST.3.0","CCMD18579000ST.11.0","CCMD54057834ST.11.0","CRC_MR_SBJ18H_17","CCIS45793747ST.4.0","CRC_MR_SBJ78H_17","20.6682384018063","21.8396700254056","22.5178250994806","23.1098681876661","24.9521873616463","25.4564063027816","26.2290109448183","26.910065789076","DRR127517","DRR127708","SZAXPI017454.20","CCIS38765456ST.20.0","SZAXPI017462.33","DRR162778","CCIS98512455ST.4.0","CCIS47284573ST.4.0","20.0206953475947","23.454461704518","23.5389523861535","24.5252689818501","25.2841021563946","26.0640544117583","26.2872737629732","27.056950111707"
"CCIS29210128ST.4.0","CRC_MR_SBJ18H_17","CCMD54057834ST.11.0","SZAXPI015212.113","SZAXPI003429.3","CCIS45793747ST.4.0","CCIS05314658ST.4.0","CCIS63910149ST.4.0","CCIS07648107ST.4.0","25.1070933328651","25.7568950652015","26.6349235365638","27.6793626111549","27.8612944649544","29.1951654175944","29.6311882067443","30.0535912387022","SZAXPI015222.123","SZAXPI003427.1","SZAXPI017454.20","SZAXPI015215.20","CCIS47284573ST.4.0","DRR162778","CCIS98512455ST.4.0","CCIS02379307ST.4.0","24.514055579569","26.2362347896092","26.7895955887934","27.408325303878","28.1864450916092","29.6644841222361","29.9726458543719","31.0645171410437"
"CCIS41692898ST.4.0","CCIS05314658ST.4.0","CCIS11354283ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ74H_17","CCIS21126322ST.4.0","CCMD74592084ST.11.0","CCIS32452666ST.4.0","CCIS63910149ST.4.0","15.8937341577428","17.184656062354","18.7124573609775","19.0444413687564","20.8924064644885","21.0841851148272","21.4761826945246","21.7412275625044","CRC_MR_SBJ04C_17","CCIS47284573ST.4.0","CRC_MR_SBJ02C_17","CCIS48725289ST.4.0","MMRS16644320ST.27.0.0","CCMD49461418ST.11.0","SZAXPI017588.123","MMRS14379078ST.27.0.0","18.3193344324651","19.1664366090674","20.0784016191031","20.9791435807876","22.6942355302795","23.424528914657","23.6783268236208","24.5501875349008"
"CCIS45793747ST.4.0","CCIS11354283ST.4.0","CCIS32452666ST.4.0","CRC_MR_SBJ74H_17","CCIS05314658ST.4.0","CCIS21126322ST.4.0","CCIS41692898ST.4.0","CCIS63910149ST.4.0","CCIS81139242ST.4.0","16.2205012092352","17.3591556866802","17.3625100422606","18.2989779615912","18.5580735603834","18.7124573609775","19.6384682718739","19.8015735900812","MMRS16644320ST.27.0.0","DRR127517","CCIS47284573ST.4.0","CCIS48725289ST.4.0","SZAXPI017588.123","CRC_MR_SBJ04C_17","SID31004","MMRS12272136ST.27.0.0","17.219166692619","17.8776817171299","18.2402746962977","18.8918744309637","19.5087185779025","19.7094520321266","19.7849977994388","20.583964192412"
"CCIS63468405ST.4.0","CCMD32965613ST.11.0","MMRS94549160ST.27.0.0","CCIS32452666ST.4.0","SZAXPI015244.32","CCMD41202658ST.11.0","CCMD54057834ST.11.0","CCMD85481373ST.11.0","CCMD29706695ST.11.0","24.5338478365971","24.655228394371","27.0791204010488","27.5304806522625","28.8238969830972","29.8324241803746","31.1955961837677","32.0559104496644","CCIS38765456ST.20.0","MMRS77487595ST.27.0.0","CRC_MR_SBJ40C_17","CCMD23101338ST.21.0","SID31868","MMRS54316675ST.27.0.0","SID31876","SZAXPI017588.123","23.0199526960939","23.904809019691","25.0060719836263","25.5931314636349","25.8400783453282","29.0977451035299","29.990926960661","30.551344102319"
"CCMD10032470ST.11.0","CCMD93755960ST.11.0","CRC_MR_SBJ74H_17","CRC_MR_SBJ21H_17","CCMD74592084ST.11.0","MMPU99077057ST","CCMD99929634ST.11.0","CCIS21126322ST.4.0","SID530394","13.2287816702862","19.5412510131261","20.4300485513128","20.6290539774489","21.4988412443787","21.5228607861641","21.7916455958149","24.3359197402872","CCMD49461418ST.11.0","CCIS48725289ST.4.0","MMRS16644320ST.27.0.0","SZAXPI017588.123","CCMD76222476ST.11.0","CCMD51864103ST.21.0","MMRS14379078ST.27.0.0","DRR127517","18.8928108715141","19.7269057797745","23.1061605055578","23.2046031858552","23.8592088896845","24.1645532882754","24.8299959893593","25.6575784478193"
"CCMD29706695ST.11.0","CCMD41202658ST.11.0","MMRS62666492ST.27.0.0","CRC_MR_SBJ83H_17","CCMD54057834ST.11.0","SZAXPI015244.32","CRC_MR_SBJ03H_17","CCIS94417875ST.3.0","DRR127649","20.2877297046096","23.7047554863934","25.9415242514178","26.0030031765044","26.8001273697029","27.4570355318213","28.1283139987238","28.2435233126871","MMRS54316675ST.27.0.0","SZAXPI017593.158","CRC_MR_SBJ53C_17","MMRS65205033ST.27.0.0","DRR127617","SZAXPI017454.20","DRR127708","SID31868","17.2665609400222","21.087978421449","22.5504481733025","24.3316666563493","25.538685022532","25.6046586780804","25.6515502547643","26.0029652667614"
"CCMD32288175ST.11.0","CCMD93755960ST.11.0","CCIS94417875ST.3.0","CRC_MR_SBJ63H_17","SZAXPI015244.32","DRR127649","CCMD18579000ST.11.0","CCIS45793747ST.4.0","SID530394","23.1110549893768","23.922931259227","24.6014410474773","25.0700121212775","25.511537948787","25.5140917142273","26.1338807132332","26.3617924650544","CCIS02379307ST.4.0","MMRS12272136ST.27.0.0","CCIS48725289ST.4.0","SZAXPI017588.123","MMRS65205033ST.27.0.0","DRR127517","MMRS16644320ST.27.0.0","CCMD49461418ST.11.0","23.5436308828991","24.58968631926","24.7890271615891","24.8654302073964","25.8543513480884","26.1493426587266","27.2861274319259","27.4106256633755"
"CCMD32965613ST.11.0","CCIS32452666ST.4.0","MMRS94549160ST.27.0.0","CCIS63468405ST.4.0","CCIS21126322ST.4.0","CCIS05314658ST.4.0","CRC_MR_SBJ18H_17","CCIS45793747ST.4.0","DRR127649","21.719491775822","21.8860520479574","24.5338478365971","28.7782179082097","29.3638372635117","29.4465901181359","29.4944172064308","29.663211042844","CRC_MR_SBJ40C_17","CCIS38765456ST.20.0","CCMD23101338ST.21.0","MMRS77487595ST.27.0.0","CCIS47284573ST.4.0","SZAXPI017588.123","CCIS48725289ST.4.0","MMRS16644320ST.27.0.0","19.3565426086685","20.5110187578555","22.1081480262685","22.4374190923332","28.8587716473588","28.9823087883488","29.119011546124","29.1882676984949"
"CCMD41202658ST.11.0","CRC_MR_SBJ83H_17","CCMD29706695ST.11.0","MMRS62666492ST.27.0.0","CRC_MR_SBJ03H_17","CCMD54057834ST.11.0","SZAXPI015244.32","MMPU29365221ST","CCIS45793747ST.4.0","17.4741984211179","20.2877297046096","20.9453005681513","22.2637920676061","23.0295815648483","25.5558599844732","26.5177850080658","26.9714189429162","MMRS54316675ST.27.0.0","SZAXPI017593.158","DRR127617","SID31868","CRC_MR_SBJ53C_17","SZAXPI017468.88","SZAXPI015210.17","SZAXPI017454.20","11.9586706145792","13.2957562464419","16.9997707045419","17.0989942676784","20.4777932748111","21.3496121287835","23.1340451551604","23.8288123367888"
"CCMD54057834ST.11.0","SZAXPI015244.32","CCIS45793747ST.4.0","CCIS07648107ST.4.0","CCIS05314658ST.4.0","CRC_MR_SBJ18H_17","LILT_VF259_T016","CCIS94417875ST.3.0","CCMD41202658ST.11.0","20.5065218638803","20.9802682409806","21.2257652102957","21.792085189644","21.918572430845","22.2249063209567","22.2721198212047","23.0295815648483","SZAXPI017454.20","CCIS98512455ST.4.0","LILT_VF65_16","CCIS47284573ST.4.0","DRR162778","MMRS65205033ST.27.0.0","DRR127517","SID31004","9.10434438386971","19.4811157817513","19.6756874214016","20.0293925454193","21.1363776369131","21.2364917907596","21.4145995833193","21.7527609367983"
