"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";6,60964224078556e-05;0;"0";0,072915;"0";"348";6,60964224078556e-05;0,0301399686179822;"CRC"
"Bacteroides_plebeius";0,000396795194115758;0,155638;"0";0,70466;"0.00185";"104";0,000396795194115758;0,0904693042583928;"Nodiff"
"Holdemania_unclassified";0,000599457696572169;0,021729;"0.001805";0,00618766666666667;"0";"378";0,000599457696572169;0,0911175698789697;"Nodiff"
"Gemella_morbillorum";0,0023705401105065;0,000581333333333333;"0";0,0529313333333333;"0";"356";0,0023705401105065;0,166986155149716;"Nodiff"
"Streptococcus_constellatus";0,00241110446949562;3,86666666666667e-05;"0";0,00813666666666667;"0";"656";0,00241110446949562;0,166986155149716;"Nodiff"
"Porphyromonas_asaccharolytica";0,00278800630081608;0;"0";0,030632;"0";"534";0,00278800630081608;0,166986155149716;"Nodiff"
"Bacteroides_thetaiotaomicron";0,00289658313122963;0,480800333333333;"0.14181";1,343966;"0.511795";"122";0,00289658313122963;0,166986155149716;"Nodiff"
"Bacteroides_fragilis";0,00292958166929327;0,296175;"0.002585";1,83731933333333;"0.375655";"96";0,00292958166929327;0,166986155149716;"Nodiff"
"Actinomyces_viscosus";0,00558431205717215;0,000691333333333333;"0";0;"0";"36";0,00558431205717215;0,274485325609352;"Nodiff"
"Bacteroides_caccae";0,00628966372410644;0,609627333333333;"0.14242";1,22344933333333;"0.9621";"86";0,00628966372410644;0,274485325609352;"Nodiff"
"Holdemania_filiformis";0,00744788178220174;0,015558;"0.003425";0,077454;"0.03116";"376";0,00744788178220174;0,274485325609352;"Nodiff"
"Clostridium_symbiosum";0,0074922849755136;0,017176;"0";0,168224;"0.012585";"228";0,0074922849755136;0,274485325609352;"Nodiff"
"Peptostreptococcus_stomatis";0,00798498936841786;0,000748666666666667;"0";0,078182;"0";"531";0,00798498936841786;0,274485325609352;"Nodiff"
"Clostridium_hathewayi";0,00842718104940993;0,029273;"0.003215";0,0617173333333333;"0.02724";"208";0,00842718104940993;0,274485325609352;"Nodiff"
"Streptococcus_thermophilus";0,0107770074146953;0,354134333333333;"0.007615";0,033061;"0";"681";0,0107770074146953;0,295130707911624;"Nodiff"
"Parabacteroides_merdae";0,0107779720947716;0,502367;"0.0649";1,23202766666667;"0.72165";"506";0,0107779720947716;0,295130707911624;"Nodiff"
"Escherichia_unclassified";0,0117799196191365;0,764146666666667;"0";0,512811333333333;"0.061775";"318";0,0117799196191365;0,295130707911624;"Nodiff"
"Bacteroides_finegoldii";0,0123598871300912;0,201610666666667;"0";0,351059333333333;"0.00734";"94";0,0123598871300912;0,295130707911624;"Nodiff"
"Paraprevotella_clara";0,0124480278307423;0,0358606666666667;"0";0,113172333333333;"0";"510";0,0124480278307423;0,295130707911624;"Nodiff"
"Subdoligranulum_sp_4_3_54A2FAA";0,0137098544937152;0,047655;"0";0,316883;"0.04397";"685";0,0137098544937152;0,295130707911624;"Nodiff"
"Pseudomonas_unclassified";0,0137735921897605;0,00529833333333333;"0";0,000502333333333333;"0";"583";0,0137735921897605;0,295130707911624;"Nodiff"
"Anaerostipes_hadrus";0,0142387622238064;0,145577;"0.048355";0,0298596666666667;"0.010495";"69";0,0142387622238064;0,295130707911624;"Nodiff"
"Parvimonas_unclassified";0,0149670478588843;0,00134533333333333;"0";0,822377333333333;"8e-05";"518";0,0149670478588843;0,296737992332663;"Nodiff"
"Clostridium_citroniae";0,0156272376100567;0,008092;"0";0,0269756666666667;"0.00584";"204";0,0156272376100567;0,296917514591077;"Nodiff"
