"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";6,2465874140703e-10;0,00196075;"0";0,171178125;"0.0048";"518";6,2465874140703e-10;3,3231845042854e-07;"CRC"
"Gemella_morbillorum";2,0734393455605e-08;0,00050875;"0";0,071324125;"0";"356";2,0734393455605e-08;4,82451201933018e-06;"CRC"
"Peptostreptococcus_stomatis";2,72058948458469e-08;0,000615125;"0";0,243375125;"0";"531";2,72058948458469e-08;4,82451201933018e-06;"CRC"
"Fusobacterium_nucleatum";1,44112311163497e-07;0,003490875;"0";0,0895315;"0";"348";1,44112311163497e-07;1,91669373847451e-05;"CRC"
"Parvimonas_micra";1,15839820432856e-06;0,000409375;"0";0,036065125;"0";"515";1,15839820432856e-06;0,000123253568940559;"CRC"
"Porphyromonas_asaccharolytica";2,27205431306956e-06;0,002308875;"0";0,47944725;"0";"534";2,27205431306956e-06;0,000201455482425501;"CRC"
"Solobacterium_moorei";7,82728057247333e-06;0,003797125;"0";0,0487065;"0.003855";"638";7,82728057247333e-06;0,000594873323507973;"CRC"
"Clostridium_hathewayi";2,79437026327538e-05;0,02326475;"0.003005";0,17134375;"0.026845";"208";2,79437026327538e-05;0,00185825622507813;"CRC"
"Lachnospiraceae_bacterium_5_1_63FAA";0,000477840661158558;0,2928455;"0.048855";0,094942375;"0.014845";"397";0,000477840661158558;0,0264795555487516;"Ctl"
"Desulfovibrio_desulfuricans";0,000497736006555481;0,002222375;"0";0,02364825;"0.001085";"265";0,000497736006555481;0,0264795555487516;"CRC"
"Porphyromonas_somerae";0,00062770238105477;0;"0";0,26041;"0";"538";0,00062770238105477;0,0278281388934281;"CRC"
"Prevotella_intermedia";0,00062770238105477;0;"0";0,060446125;"0";"551";0,00062770238105477;0,0278281388934281;"CRC"
"Megamonas_hypermegale";0,000861483973602629;0,003886375;"0";0,06532;"0";"467";0,000861483973602629;0,0340430038160483;"CRC"
"Eikenella_corrodens";0,000895868521474954;0,000152125;"0";0,027108875;"0";"286";0,000895868521474954;0,0340430038160483;"CRC"
"Clostridium_symbiosum";0,000966266189244785;0,083482;"0";0,2729375;"0.00684";"228";0,000966266189244785;0,034270240845215;"CRC"
"Megamonas_rupellensis";0,00150430904376562;0,0048665;"0";0,0677365;"0";"468";0,00150430904376562;0,0472357771105337;"CRC"
"Megamonas_unclassified";0,00150941393022382;0,107774625;"0";0,33697125;"0";"469";0,00150941393022382;0,0472357771105337;"CRC"
"Lactobacillus_salivarius";0,00245018007924473;0,001898625;"0";0,03581925;"0";"436";0,00245018007924473;0,0722882098611305;"Nodiff"
"Granulicatella_adiacens";0,00258172178075466;0,00352125;"0";0,0367925;"0.000305";"360";0,00258172178075466;0,0722882098611305;"Nodiff"
"Porphyromonas_uenonis";0,0030839467976742;0,00022075;"0";0,034750125;"0";"539";0,0030839467976742;0,0820329848181337;"Nodiff"
"Ruminococcus_torques";0,00382561770802202;1,702848625;"1.02522";2,823409625;"1.650065";"615";0,00382561770802202;0,0963284481178256;"Nodiff"
"Streptococcus_tigurinus";0,0040800163372907;0,00028875;"0";0,002507625;"0";"682";0,0040800163372907;0,0963284481178256;"Nodiff"
"Streptococcus_anginosus";0,00416457576449246;0,00968175;"0";0,06677825;"0.00088";"654";0,00416457576449246;0,0963284481178256;"Nodiff"
"Peptostreptococcus_anaerobius";0,00475045348773154;0,000234125;"0";0,023025125;"0";"530";0,00475045348773154;0,105301718978049;"Nodiff"
"Streptococcus_pasteurianus";0,00524879998660035;0,020251875;"0";0,027009125;"0";"673";0,00524879998660035;0,111694463714855;"Nodiff"
"Bacteroides_fragilis";0,00553727368308471;0,663631375;"0.00876";1,6350745;"0.075315";"96";0,00553727368308471;0,113301138438503;"Nodiff"
"Candidatus_Zinderia_insecticola";0,00711455300391404;3,85e-05;"0";0;"0";"176";0,00711455300391404;0,135176507074367;"Nodiff"
"Fusobacterium_gonidiaformans";0,00711455300391404;0;"0";0,107356875;"0";"345";0,00711455300391404;0,135176507074367;"Nodiff"
"Leptotrichia_unclassified";0,00884052543803545;0,000122125;"0";0,004528125;"0";"450";0,00884052543803545;0,162177914932237;"Nodiff"
"Lachnospiraceae_bacterium_5_1_57FAA";0,00987546749324393;0,003133;"0";0,02013525;"0";"396";0,00987546749324393;0,17298243758944;"Nodiff"
"Peptostreptococcus_unclassified";0,0100798036941215;0,001978625;"0";0,042222;"0";"532";0,0100798036941215;0,17298243758944;"Nodiff"
"Streptococcus_dysgalactiae";0,0130221311882949;0;"0";0,01131375;"0";"659";0,0130221311882949;0,216492931005403;"Nodiff"
"Bacteroides_salyersiae";0,0154418101295282;0,170064;"0";0,2784725;"0";"107";0,0154418101295282;0,243278551056083;"Nodiff"
"Actinomyces_naeslundii";0,0155478773231331;0,000828875;"0";0,000103625;"0";"25";0,0155478773231331;0,243278551056083;"Nodiff"
"Butyricimonas_synergistica";0,0163749920496816;0,000461;"0";0,002047875;"0";"162";0,0163749920496816;0,24889987915516;"Nodiff"
"Bacteroides_thetaiotaomicron";0,0169746098797507;0,450339;"0.072935";1,02103875;"0.26304";"122";0,0169746098797507;0,250847012667427;"Nodiff"
"Klebsiella_unclassified";0,0176368645362417;0,08482175;"0";0,07823875;"0";"386";0,0176368645362417;0,253589511710286;"Nodiff"
"Eubacterium_biforme";0,018168484430867;0,26058475;"0";0,77382725;"0";"322";0,018168484430867;0,254358782032138;"Nodiff"
"Anaerostipes_hadrus";0,0192651563553769;0,200453875;"0.04573";0,151467375;"0.009015";"69";0,0192651563553769;0,262796491822064;"Nodiff"
"Corynebacterium_casei";0,0239013948048292;0,0010905;"0";0;"0";"248";0,0239013948048292;0,310135171613881;"Nodiff"
"Pseudomonas_aeruginosa";0,0239013948048292;0;"0";0,132289125;"0";"579";0,0239013948048292;0,310135171613881;"Nodiff"
"Clostridium_scindens";0,0248554219424821;0,00234525;"0";0,006752625;"0";"217";0,0248554219424821;0,314835344604773;"Nodiff"
"Bilophila_unclassified";0,0269873129039581;0,320224875;"0.08807";0,437579;"0.219405";"143";0,0269873129039581;0,333889545695482;"Nodiff"
"Klebsiella_pneumoniae";0,028881444513347;0,452403625;"0";0,386762125;"0";"384";0,028881444513347;0,349202920025014;"Nodiff"
"Eubacterium_eligens";0,0300175655984262;1,539290875;"0.61943";1,13772925;"0.05131";"326";0,0300175655984262;0,354874331074728;"Nodiff"
"Escherichia_unclassified";0,031911898335684;0,42129975;"0.006845";0,598604875;"0.030915";"318";0,031911898335684;0,367860196965944;"Nodiff"
"Flavonifractor_plautii";0,0324989271755627;0,0387855;"0.00331";0,080621125;"0.01325";"343";0,0324989271755627;0,367860196965944;"Nodiff"
"Prevotella_copri";0,0348869486857904;1,3967835;"0";3,287738625;"0.003715";"546";0,0348869486857904;0,383916121348033;"Nodiff"
"Bacteroides_eggerthii";0,0353606953873188;0,860253;"0";1,237586625;"0.00103";"92";0,0353606953873188;0,383916121348033;"Nodiff"
"Eubacterium_rectale";0,037811153728677;5,279209625;"2.353865";3,00792075;"0.72167";"331";0,037811153728677;0,39149702111885;"Nodiff"
"Parabacteroides_johnsonii";0,0396705903994128;0,030099125;"0";0,044266;"0";"505";0,0396705903994128;0,39149702111885;"Nodiff"
"Clostridium_citroniae";0,041314188963481;0,012419875;"0.00052";0,022242875;"0.00477";"204";0,041314188963481;0,39149702111885;"Nodiff"
"Dorea_unclassified";0,0439011262564382;0,02256075;"0";0,03278;"0";"275";0,0439011262564382;0,39149702111885;"Nodiff"
"Atopobium_minutum";0,0441537993743064;0;"0";0,000700625;"0";"77";0,0441537993743064;0,39149702111885;"Nodiff"
"Campylobacter_ureolyticus";0,0441537993743064;0;"0";0,00124975;"0";"173";0,0441537993743064;0,39149702111885;"Nodiff"
"Filifactor_alocis";0,0441537993743064;0;"0";0,001334625;"0";"341";0,0441537993743064;0,39149702111885;"Nodiff"
"Pediococcus_acidilactici";0,0441537993743064;0,000284625;"0";0;"0";"521";0,0441537993743064;0,39149702111885;"Nodiff"
"Porphyromonas_endodontalis";0,0441537993743064;0;"0";0,01215;"0";"536";0,0441537993743064;0,39149702111885;"Nodiff"
"Prevotella_nigrescens";0,0441537993743064;0;"0";0,33673625;"0";"556";0,0441537993743064;0,39149702111885;"Nodiff"
"Slackia_exigua";0,0441537993743064;0;"0";0,003387125;"0";"634";0,0441537993743064;0,39149702111885;"Nodiff"
"Eggerthella_lenta";0,0491006936792101;0,015816;"0.00079";0,048109125;"0.002485";"280";0,0491006936792101;0,421241045965966;"Nodiff"
"Lachnospiraceae_bacterium_3_1_46FAA";0,0491310387916668;0,10109125;"0.017085";0,1975535;"0.048425";"393";0,0491310387916668;0,421241045965966;"Nodiff"
"Rothia_unclassified";0,049883808074917;0,000195875;"0";0,000903875;"0";"602";0,049883808074917;0,421241045965966;"Nodiff"
"Bacteroides_coprocola";0,0520532434377108;0,90795825;"0";0,711616125;"0";"89";0,0520532434377108;0,432692586075971;"Nodiff"
"Enterobacteriaceae_bacterium_9_2_54FAA";0,0535193180809751;0,003359375;"0";8,4e-05;"0";"292";0,0535193180809751;0,438035034139673;"Nodiff"
"Megamonas_funiformis";0,0597031623881411;0,020893125;"0";0,007598625;"0";"466";0,0597031623881411;0,481243672583198;"Nodiff"
"Streptococcus_sobrinus";0,0607019655033361;0,00011625;"0";0,008254;"0";"678";0,0607019655033361;0,481991726086191;"Nodiff"
"Anaerotruncus_unclassified";0,0621311081422257;0,02400825;"0.00995";0,05043175;"0.012525";"73";0,0621311081422257;0,486084551936236;"Nodiff"
"Clostridium_innocuum";0,0648040240316783;0,001410375;"0";0,002364125;"0";"211";0,0648040240316783;0,499463904123135;"Nodiff"
"Anaerotruncus_colihominis";0,0696729645386413;0,014826;"0";0,035698;"0.00105";"72";0,0696729645386413;0,499463904123135;"Nodiff"
"Lactobacillus_gasseri";0,0727954155267713;0,001079125;"0";0,311918625;"0";"417";0,0727954155267713;0,499463904123135;"Nodiff"
"Escherichia_coli";0,0751958834596331;2,71660575;"0.09669";4,607185625;"0.296235";"316";0,0751958834596331;0,499463904123135;"Nodiff"
"Megasphaera_micronuciformis";0,0772042379188891;0,153906;"0";0,082095875;"0";"472";0,0772042379188891;0,499463904123135;"Nodiff"
"Streptococcus_constellatus";0,077630948240946;0,00030325;"0";0,001449125;"0";"656";0,077630948240946;0,499463904123135;"Nodiff"
"Klebsiella_oxytoca";0,0778045915717405;0,028467875;"0";0,111815625;"0";"383";0,0778045915717405;0,499463904123135;"Nodiff"
"Pantoea_unclassified";0,0815989233047191;0,002994125;"0";0,003435625;"0";"502";0,0815989233047191;0,499463904123135;"Nodiff"
"Acidaminococcus_sp_D21";0,0826180894038269;0;"0";0,017211625;"0";"7";0,0826180894038269;0,499463904123135;"Nodiff"
"Bifidobacterium_angulatum";0,0826180894038269;0,070351875;"0";0;"0";"132";0,0826180894038269;0,499463904123135;"Nodiff"
"Cryptobacterium_curtum";0,0826180894038269;0;"0";0,0001595;"0";"261";0,0826180894038269;0,499463904123135;"Nodiff"
"Enterorhabdus_caecimuris";0,0826180894038269;0,000161;"0";0;"0";"308";0,0826180894038269;0,499463904123135;"Nodiff"
"Lactobacillus_ruminis";0,0826180894038269;0,0402105;"0";0;"0";"433";0,0826180894038269;0,499463904123135;"Nodiff"
"Morganella_morganii";0,0826180894038269;0;"0";0,186894;"0";"482";0,0826180894038269;0,499463904123135;"Nodiff"
"Odoribacter_laneus";0,0826180894038269;0;"0";0,00236775;"0";"489";0,0826180894038269;0,499463904123135;"Nodiff"
"Olsenella_profusa";0,0826180894038269;0;"0";0,000466875;"0";"492";0,0826180894038269;0,499463904123135;"Nodiff"
"Prevotella_buccae";0,0826180894038269;0,0227855;"0";0;"0";"544";0,0826180894038269;0,499463904123135;"Nodiff"
"Raoultella_ornithinolytica";0,0826180894038269;0,0013675;"0";0;"0";"589";0,0826180894038269;0,499463904123135;"Nodiff"
"Selenomonas_sputigena";0,0826180894038269;0;"0";0,000262625;"0";"627";0,0826180894038269;0,499463904123135;"Nodiff"
"Streptococcus_downei";0,0826180894038269;0;"0";0,000409;"0";"658";0,0826180894038269;0,499463904123135;"Nodiff"
"Dorea_formicigenerans";0,083882932308476;0,44416325;"0.252255";0,66730425;"0.363715";"273";0,083882932308476;0,501412584136059;"Nodiff"
"Slackia_piriformis";0,0850471093448765;0,001910625;"0";0,015729875;"0";"635";0,0850471093448765;0,502722913016381;"Nodiff"
"Fusobacterium_ulcerans";0,0897942275500088;0,0102195;"0";0,001413625;"0";"351";0,0897942275500088;0,524950868753898;"Nodiff"
"Fusobacterium_necrophorum";0,0930284346208936;1,6125e-05;"0";0,04749725;"0";"347";0,0930284346208936;0,532162658261456;"Nodiff"
"Streptococcus_agalactiae";0,0930284346208936;3,5125e-05;"0";0,0012765;"0";"653";0,0930284346208936;0,532162658261456;"Nodiff"
"Enterococcus_casseliflavus";0,0950645823363793;0,001969;"0";0,0002215;"0";"295";0,0950645823363793;0,532361661083724;"Nodiff"
"Hafnia_alvei";0,0950645823363793;0,00273225;"0";3,5375e-05;"0";"371";0,0950645823363793;0,532361661083724;"Nodiff"
"Lactobacillus_crispatus";0,0992439106544801;0,00060425;"0";0,041021375;"0";"412";0,0992439106544801;0,539306824356561;"Nodiff"
"Proteus_mirabilis";0,0992439106544801;0,00101725;"0";0,0159005;"0";"573";0,0992439106544801;0,539306824356561;"Nodiff"
"Roseburia_intestinalis";0,0993459939604192;1,0095685;"0.09935";0,766575875;"0.02258";"596";0,0993459939604192;0,539306824356561;"Nodiff"
"Lactobacillus_reuteri";0,10138787825403;0,00101175;"0";0,040689125;"0";"431";0,10138787825403;0,544831830617616;"Nodiff"
"Aggregatibacter_segnis";0,103568571069611;0,000175625;"0";0,000232625;"0";"42";0,103568571069611;0,550984798090331;"Nodiff"
"Bilophila_wadsworthia";0,108244215255198;0,037780125;"0.00339";0,04384475;"0.00926";"144";0,108244215255198;0,554210743351533;"Nodiff"
"Holdemania_filiformis";0,108419063409577;0,043485375;"0.004235";0,0464475;"0.011215";"376";0,108419063409577;0,554210743351533;"Nodiff"
"Clostridiales_bacterium_1_7_47FAA";0,109940082562582;0,0115745;"0";0,016176625;"0.000415";"196";0,109940082562582;0,554210743351533;"Nodiff"
"Coriobacteriaceae_bacterium_phI";0,111707417886111;0,037345125;"0";0,062323;"0";"245";0,111707417886111;0,554210743351533;"Nodiff"
"Lactobacillus_delbrueckii";0,111745024525964;0,012272875;"0";0,00305975;"0";"414";0,111745024525964;0,554210743351533;"Nodiff"
"Coprococcus_catus";0,122765084353938;0,246840625;"0.151025";0,335891625;"0.20768";"240";0,122765084353938;0,554210743351533;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,124429064457937;0,036632;"0.013885";0,061586375;"0.02304";"399";0,124429064457937;0,554210743351533;"Nodiff"
"Eggerthella_unclassified";0,127282913250424;0,1512355;"0.019205";0,16463275;"0.044745";"284";0,127282913250424;0,554210743351533;"Nodiff"
"Propionibacterium_freudenreichii";0,129951750682029;0,003258625;"0";0,0046545;"0";"570";0,129951750682029;0,554210743351533;"Nodiff"
"Scardovia_wiggsiae";0,131276391562575;0,00175575;"0";0,004373375;"0";"621";0,131276391562575;0,554210743351533;"Nodiff"
"candidate_division_TM7_single_cell_isolate_TM7c";0,13237726427055;0,0012545;"0";0,002975875;"0";"175";0,13237726427055;0,554210743351533;"Nodiff"
"Lactobacillus_mucosae";0,135032393816625;0,005305;"0";0,046957;"0";"424";0,135032393816625;0,554210743351533;"Nodiff"
"Phascolarctobacterium_succinatutens";0,13611145574433;0,72020475;"0";0,363114875;"0";"533";0,13611145574433;0,554210743351533;"Nodiff"
"Catenibacterium_mitsuokai";0,139273246133937;0,21174275;"0";0,345274875;"0";"181";0,139273246133937;0,554210743351533;"Nodiff"
"Lactobacillus_vaginalis";0,139564780023121;0,000358;"0";0,080001375;"0";"440";0,139564780023121;0,554210743351533;"Nodiff"
"Bacteroides_nordii";0,140127761166324;0,017374625;"0";0,063654625;"0";"100";0,140127761166324;0,554210743351533;"Nodiff"
"Scardovia_unclassified";0,140730010941993;0,00038625;"0";0,001495875;"0";"620";0,140730010941993;0,554210743351533;"Nodiff"
"Lactococcus_raffinolactis";0,142001705608405;0,00095075;"0";0,000150875;"0";"445";0,142001705608405;0,554210743351533;"Nodiff"
"Lactobacillus_sakei";0,142719777929976;0,008161;"0";0,000814125;"0";"435";0,142719777929976;0,554210743351533;"Nodiff"
"Bifidobacterium_longum";0,14313698364614;2,10835475;"0.489255";1,504270625;"0.149335";"138";0,14313698364614;0,554210743351533;"Nodiff"
"Bacteroides_stercoris";0,144715105366313;2,179306875;"0.00812";2,0742935;"0.025585";"121";0,144715105366313;0,554210743351533;"Nodiff"
"Clostridium_bolteae";0,146828383462691;0,311221875;"0.018305";0,44778475;"0.032145";"201";0,146828383462691;0,554210743351533;"Nodiff"
"Pyramidobacter_piscolens";0,149508699443616;0,006984125;"0";0,00650325;"0";"586";0,149508699443616;0,554210743351533;"Nodiff"
"Turicibacter_unclassified";0,152530867929764;0,025523625;"0";0,011132375;"0";"704";0,152530867929764;0,554210743351533;"Nodiff"
"Ruminococcus_sp_5_1_39BFAA";0,153656266067443;3,142463625;"0.660995";1,60563625;"0.353275";"613";0,153656266067443;0,554210743351533;"Nodiff"
"Parabacteroides_merdae";0,154931462151216;0,7726285;"0.1898";1,15553775;"0.606595";"506";0,154931462151216;0,554210743351533;"Nodiff"
"Aeromonas_unclassified";0,158602521968542;0;"0";0,001038125;"0";"39";0,158602521968542;0,554210743351533;"Nodiff"
"Aeromonas_veronii";0,158602521968542;0;"0";6,5625e-05;"0";"40";0,158602521968542;0,554210743351533;"Nodiff"
"Anaerococcus_obesiensis";0,158602521968542;0;"0";0,000290625;"0";"62";0,158602521968542;0,554210743351533;"Nodiff"
"Bacteroides_sp_1_1_6";0,158602521968542;0,011312375;"0";0;"0";"110";0,158602521968542;0,554210743351533;"Nodiff"
"Bacteroides_sp_2_1_56FAA";0,158602521968542;0,54521475;"0";0;"0";"113";0,158602521968542;0,554210743351533;"Nodiff"
"Bacteroides_sp_2_2_4";0,158602521968542;0;"0";0,053388125;"0";"114";0,158602521968542;0,554210743351533;"Nodiff"
"Bifidobacterium_pseudolongum";0,158602521968542;0;"0";0,0013485;"0";"140";0,158602521968542;0,554210743351533;"Nodiff"
"Campylobacter_hominis";0,158602521968542;0,0001385;"0";0;"0";"169";0,158602521968542;0,554210743351533;"Nodiff"
"Chromobacterium_unclassified";0,158602521968542;0;"0";0,00038125;"0";"191";0,158602521968542;0,554210743351533;"Nodiff"
"Dysgonomonas_mossii";0,158602521968542;0,0036075;"0";0;"0";"277";0,158602521968542;0,554210743351533;"Nodiff"
"Enterococcus_dispar";0,158602521968542;0,000334;"0";0;"0";"296";0,158602521968542;0,554210743351533;"Nodiff"
"Enterococcus_gallinarum";0,158602521968542;7,5375e-05;"0";0;"0";"300";0,158602521968542;0,554210743351533;"Nodiff"
"Enterococcus_hirae";0,158602521968542;0,013932375;"0";0;"0";"302";0,158602521968542;0,554210743351533;"Nodiff"
"Haemophilus_influenzae";0,158602521968542;0;"0";0,000114625;"0";"365";0,158602521968542;0,554210743351533;"Nodiff"
"Lactobacillus_antri";0,158602521968542;0;"0";6,9e-05;"0";"408";0,158602521968542;0,554210743351533;"Nodiff"
"Lactobacillus_brevis";0,158602521968542;0;"0";0,000317125;"0";"409";0,158602521968542;0,554210743351533;"Nodiff"
"Lactobacillus_iners";0,158602521968542;3,25e-06;"0";0;"0";"420";0,158602521968542;0,554210743351533;"Nodiff"
"Pediococcus_lolii";0,158602521968542;0,000985625;"0";0;"0";"522";0,158602521968542;0,554210743351533;"Nodiff"
"Providencia_unclassified";0,158602521968542;0;"0";4,7375e-05;"0";"577";0,158602521968542;0,554210743351533;"Nodiff"
"Pseudomonas_fragi";0,158602521968542;0,002624;"0";0;"0";"580";0,158602521968542;0,554210743351533;"Nodiff"
"Streptococcus_massiliensis";0,158602521968542;0;"0";0,001810125;"0";"667";0,158602521968542;0,554210743351533;"Nodiff"
"Synergistes_sp_3_1_syn1";0,158602521968542;0;"0";0,0053005;"0";"691";0,158602521968542;0,554210743351533;"Nodiff"
"Veillonella_ratti";0,158602521968542;0,07283375;"0";0;"0";"710";0,158602521968542;0,554210743351533;"Nodiff"
"Weissella_confusa";0,158602521968542;0;"0";0,000155375;"0";"715";0,158602521968542;0,554210743351533;"Nodiff"
"Eubacterium_hallii";0,164440645841119;1,09673875;"0.49323";0,948949125;"0.183615";"327";0,164440645841119;0,554210743351533;"Nodiff"
"Bifidobacterium_catenulatum";0,164935413153072;0,276255375;"0";0,07208025;"0";"136";0,164935413153072;0,554210743351533;"Nodiff"
"Subdoligranulum_sp_4_3_54A2FAA";0,166797235752737;0,151209875;"0";0,445940375;"0";"685";0,166797235752737;0,554210743351533;"Nodiff"
