"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";9,41655959110142e-19;0,00113525;"0";0,06144565;"0";"348";9,41655959110142e-19;5,9606822211672e-16;"CRC"
"Peptostreptococcus_stomatis";3,07609980669921e-18;0,0163328;"0";0,1691013;"0";"531";3,07609980669921e-18;9,735855888203e-16;"CRC"
"Gemella_morbillorum";3,59557752094433e-17;0,00375055;"0";0,07990255;"0";"356";3,59557752094433e-17;7,58666856919254e-15;"CRC"
"Parvimonas_unclassified";5,85592990113082e-17;0,01563975;"0";0,3208428;"0.002095";"518";5,85592990113082e-17;9,26700906853952e-15;"CRC"
"Solobacterium_moorei";2,62566721743099e-15;0,00620505;"0";0,0810393;"0.004695";"638";2,62566721743099e-15;3,32409469726763e-13;"CRC"
"Parvimonas_micra";7,23998506572282e-14;0,00212925;"0";0,054567;"0";"515";7,23998506572282e-14;7,63818424433758e-12;"CRC"
"Porphyromonas_asaccharolytica";1,18385909502939e-13;0,0066024;"0";0,25433505;"0";"534";1,18385909502939e-13;1,07054686736229e-11;"CRC"
"Clostridium_hathewayi";6,8985888000696e-10;0,0427108;"0.00121";0,14088355;"0.018495";"208";6,8985888000696e-10;5,45850838805507e-08;"CRC"
"Bacteroides_fragilis";3,32209996653922e-09;0,61996995;"0.00334";1,61309265;"0.117685";"96";3,32209996653922e-09;2,33654364313258e-07;"CRC"
"Clostridium_symbiosum";1,27384354707088e-08;0,0475143;"0";0,10189555;"0.01121";"228";1,27384354707088e-08;7,76127465696005e-07;"CRC"
"Porphyromonas_uenonis";1,34872071447963e-08;0,0001289;"0";0,1292296;"0";"539";1,34872071447963e-08;7,76127465696005e-07;"CRC"
"Porphyromonas_somerae";8,2301018206639e-07;0;"0";0,072717;"0";"538";8,2301018206639e-07;4,34137871040021e-05;"CRC"
"Prevotella_intermedia";2,02505264276877e-06;0,0006254;"0";0,19196265;"0";"551";2,02505264276877e-06;9,86044863748178e-05;"CRC"
"Eikenella_corrodens";8,28250742226173e-06;0;"0";0,00953625;"0";"286";8,28250742226173e-06;0,000374487657020834;"CRC"
"Peptostreptococcus_anaerobius";2,82626490845318e-05;0,00012725;"0";0,0546519;"0";"530";2,82626490845318e-05;0,00119268379136724;"CRC"
"Ruminococcaceae_bacterium_D16";4,19595660060872e-05;0,05988385;"0";0,06453335;"0.002385";"603";4,19595660060872e-05;0,00166002533011582;"CRC"
"Anaerococcus_vaginalis";5,53788318900921e-05;8,68e-05;"0";0,00796535;"0";"65";5,53788318900921e-05;0,00206204709331931;"CRC"
"Clostridium_asparagiforme";6,34455609928941e-05;0,03626465;"0";0,0472676;"0.00982";"198";6,34455609928941e-05;0,00223116889491678;"CRC"
"Pseudoflavonifractor_capillosus";7,67838077937964e-05;0,00895335;"0";0,01235055;"0.002265";"578";7,67838077937964e-05;0,00255811317544595;"CRC"
"Anaerococcus_obesiensis";0,000110033374779885;5,75e-06;"0";0,0033506;"0";"62";0,000110033374779885;0,00348255631178336;"CRC"
"Anaerotruncus_colihominis";0,000117155145977366;0,02191655;"0";0,0387992;"0.004705";"72";0,000117155145977366;0,00353139082874632;"CRC"
"Faecalibacterium_prausnitzii";0,000139639302044397;8,74080645;"6.324635";5,4166301;"4.16728";"340";0,000139639302044397;0,0039505255638019;"Ctl"
"Synergistes_sp_3_1_syn1";0,000143542003108126;0;"0";0,0399958;"0";"691";0,000143542003108126;0,0039505255638019;"CRC"
"Leptotrichia_unclassified";0,000238226750346239;2,82e-05;"0";0,0040432;"0";"450";0,000238226750346239;0,00594862296543645;"CRC"
"Ruminococcus_torques";0,000243820819128617;1,4149747;"0.913965";2,3026928;"1.445075";"615";0,000243820819128617;0,00594862296543645;"CRC"
