"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCMD39157124ST.11.0","CRC_MR_SBJ21H_17","CCIS07277498ST.4.0","SZAXPI015274.111","CCMD98702133ST.11.0","SZAXPI015255.46","CCMD93755960ST.11.0","CRC_MR_SBJ65H_17","SZAXPI015272.108","CCMD45812507ST.11.0","SID31379","17.859385491682","20.8568238328754","21.2656637164303","23.864305041924","24.0244113776883","24.2546599967223","25.5161882659421","25.5178440126454","26.4705740592209","26.9561327110251","MMRS43939546ST.27.0.0","CRC_MR_SBJ42C_17","MMRS77018926ST.27.0.0","CRC_MR_SBJ01C_17","CCMD18872694ST.21.0","SZAXPI017586.111","CCIS71301801ST.4.0","MMRS12272136ST.27.0.0","SID531416","MMRS16644320ST.27.0.0","22.1406537167605","24.2763431700081","25.2571538575034","25.650133168245","26.1871221220908","27.1700743689652","27.232592190381","27.8625822149563","28.214817942411","29.145429649729"
"CCMD41202658ST.11.0","CRC_MR_SBJ46H_17","CCMD53522274ST.11.0","DRR127737","SZAXPI015269.94","CCMD29706695ST.11.0","DRR127692","CCMD50300306ST.11.0","MMRS57569834ST.27.0.0","CRC_MR_SBJ03H_17","MMRS54246132ST.27.0.0","16.1303509686522","18.0968058056332","18.5945051609178","19.4536301512443","20.2877297046096","20.797998297704","21.7585767483009","21.7598556115844","22.2637920676061","22.3994569187492","SZAXPI017593.158","MMRS18295921ST.27.0.0","CCIS77252613ST.4.0","CCIS84543192ST.4.0","DRR127617","SID31868","SID31883","DRR127754","MMRS43563715ST.27.0.0","CCIS91228662ST.4.0","13.2957562464419","14.0937912411033","15.9918054808392","16.4415792250775","16.9997707045419","17.0989942676784","17.124518690956","18.869099220718","21.3560739255065","23.8778981029885"
"CCMD49025643ST.11.0","CCMD31009081ST.11.0","SZAXPI015268.109","CCIS07539127ST.4.0","MMRS88581325ST.27.0.0","SID530295","SID31700","CCMD66848156ST.11.0","SID530167","CRC_MR_SBJ34H_17","CRC_MR_SBJ18H_17","19.3875090953892","20.5304908923119","21.1063962886088","21.4539892602681","22.672997873594","23.2124329851504","23.7384740931784","24.4624111083045","24.5869039484539","24.69644677798","DRR127515","CCMD52145360ST.11.0","CCMD46222674ST.21.0","CCMD50071957ST.21.0","LILT_VF270_T017","CCIS38765456ST.20.0","CCIS71301801ST.4.0","CCIS62794166ST.4.0","LILT_VF100_T016","SID31685","22.5111150216887","22.9836487833677","23.538290016915","24.0648612655652","24.0996364874431","24.2547530614847","24.3276236331336","24.4224644955909","24.4276960903377","24.599867473704"
"CCMD50300306ST.11.0","MMRS54246132ST.27.0.0","CCMD41202658ST.11.0","SZAXPI015269.94","CCMD53522274ST.11.0","CCMD89643949ST.11.0","CRC_MR_SBJ46H_17","DRR127692","DRR127737","CCMD29706695ST.11.0","CCMD31009081ST.11.0","20.7865725387713","21.7585767483009","23.1488727463758","23.7232815415553","24.1302931840809","24.1980016446607","24.6653727960718","27.5955403245688","28.3915971296333","29.0162258122089","CCIS84543192ST.4.0","MMRS18295921ST.27.0.0","SZAXPI017593.158","SID531248","SID31883","DRR127617","CCIS77252613ST.4.0","SZAXPI003430.5","MMRS43563715ST.27.0.0","DRR127754","21.2485681202099","21.7813817311919","22.3893512592639","24.466366128651","24.845715998401","24.9137697157757","25.652503860066","26.7864596070552","26.8691270599326","26.9546889701959"
"CCMD51228890ST.11.0","MMRS67096717ST.27.0.0","CRC_MR_SBJ75H_17","CRC_MR_SBJ81H_17","SID530119","CCIS90164298ST.4.0","MMRS88581325ST.27.0.0","CCMD37575804ST.11.0","LILT_VF189_T016","SID31700","CRC_MR_SBJ65H_17","14.1824162859155","17.8680031318108","18.3362926195128","20.5589563991707","23.0729739698419","24.9166436475702","25.4762271936231","26.3484010532518","30.9658221435634","31.0705157414823","CCMD46222674ST.21.0","CRC_MR_SBJ35C_17","SID31870","CCMD95676152ST.11.0","MMRS55294627ST.27.0.0","SID531416","CRC_MR_SBJ06C_17","SZAXPI003413.4","SZAXPI015223.158","MMRS16644320ST.27.0.0","22.6381594693054","22.7879399642377","24.0999232562471","25.4344049735177","26.632109849719","27.0004024082179","27.9590028949729","28.2334506559914","29.4475276359493","31.6024771224884"
"CCMD53508245ST.11.0","CCMD37575804ST.11.0","CRC_MR_SBJ34H_17","SZAXPI015255.46","CRC_MR_SBJ65H_17","CCIS50003399ST.4.0","CRC_MR_SBJ74H_17","MMRS88581325ST.27.0.0","CCIS07539127ST.4.0","CCIS81139242ST.4.0","CCMD66848156ST.11.0","19.3507655770696","20.460780085031","20.8563510238272","21.8952816109978","22.0164104661795","22.4626704170853","22.8501349427438","22.9575398068543","23.8807175253048","23.930357045506","CCMD52145360ST.11.0","MMRS12272136ST.27.0.0","CCMD52117727ST.11.0","MMRS55294627ST.27.0.0","MMRS25641480ST.27.0.0","CCMD46222674ST.21.0","CRC_MR_SBJ06C_17","SID31685","SID531416","MMRS16644320ST.27.0.0","18.9632511867164","19.9428646631395","20.9070236626307","22.1405454692133","22.1538909218291","22.2802566247407","22.8155897404582","23.5375925568589","23.676475804906","24.1682457085449"
"CCMD53522274ST.11.0","SZAXPI015269.94","CCMD41202658ST.11.0","CRC_MR_SBJ46H_17","MMRS54246132ST.27.0.0","CCMD50300306ST.11.0","CCMD29706695ST.11.0","DRR127692","DRR127737","CCIS90164298ST.4.0","CRC_MR_SBJ03H_17","16.5217428220209","18.0968058056332","21.8069799743637","22.2134268750209","23.7232815415553","23.9240849615424","25.838934644503","26.2605524624559","26.3843245067502","27.7887007685498","SZAXPI017593.158","MMRS18295921ST.27.0.0","CCIS77252613ST.4.0","MMRS43563715ST.27.0.0","CCIS84543192ST.4.0","SID31883","DRR127617","SID31868","SZAXPI017458.25","DRR127754","18.5305157313659","19.1859280339003","20.997050135188","23.0303136261341","23.4465703273187","24.8020564918053","25.0479775508283","25.9232932419571","26.3253277760753","26.5090499258291"
"CCMD59540613ST.11.0","CRC_MR_SBJ18H_17","SZAXPI015251.41","CCIS07539127ST.4.0","MMRS88581325ST.27.0.0","SZAXPI015268.109","MMRS11932626ST.27.0.0","CCMD31009081ST.11.0","CCIS07277498ST.4.0","SZAXPI015230.16","CCMD93755960ST.11.0","19.358907464697","19.461185516268","19.4622120769891","21.1632649109347","22.1986496746581","22.3549181002951","23.4187940446578","23.4281633530651","23.4438559025153","23.9307280156392","LILT_VF270_T017","MMRS55294627ST.27.0.0","CCMD50071957ST.21.0","MMRS16644320ST.27.0.0","CCIS91228662ST.4.0","CCMD46222674ST.21.0","MMRS12272136ST.27.0.0","SID31878","MMRS25641480ST.27.0.0","CCMD90311071ST.21.0","14.6535253873462","18.2706972711306","18.8798263432109","19.1565393827748","20.6944446276724","21.0504867964211","21.8448733465429","22.4707201928042","22.9661159655894","23.2209947043295"
"CCMD66848156ST.11.0","SID31700","CCMD31009081ST.11.0","SID532779","SID530295","CCIS07539127ST.4.0","LILT_VF263_T016","SZAXPI015255.46","MMRS88581325ST.27.0.0","SZAXPI015251.41","CRC_MR_SBJ34H_17","16.6959067779441","18.628123366166","19.1982539097935","19.5310282125724","19.7886184742973","21.3842078213924","22.3123136747156","22.4819455736909","22.9173622057688","23.2297348626023","CCMD52145360ST.11.0","CCMD46222674ST.21.0","CCMD45988061ST.21.0","CRC_MR_SBJ01C_17","CCMD42428553ST.21.0","MMRS25641480ST.27.0.0","DRR127515","SID31881","SZAXPI015223.158","CCIS71301801ST.4.0","15.5521655037008","18.1803040787524","20.3803824061915","22.3619115144748","22.5503527102394","23.2747911071808","23.5449141470467","23.6050675718541","23.9500089175641","24.4833622353855"
"CCMD89643949ST.11.0","CCMD31009081ST.11.0","CCMD50300306ST.11.0","CCMD66848156ST.11.0","SZAXPI015269.94","CCMD29706695ST.11.0","SID532779","SID31700","LILT_VF263_T016","CCMD53522274ST.11.0","CCMD41202658ST.11.0","18.46412452204","24.1302931840809","24.1731947965903","26.0012296366614","26.014664268737","26.6062289519203","27.1178517740565","27.3030418829441","27.9729242775831","28.2933495290961","SZAXPI017593.158","CCMD76222476ST.11.0","CCIS77252613ST.4.0","CRC_MR_SBJ01C_17","MMRS77018926ST.27.0.0","MMRS18295921ST.27.0.0","CCMD46222674ST.21.0","CCMD52145360ST.11.0","SZAXPI015223.158","MMRS43563715ST.27.0.0","24.5150856873314","26.576201542141","27.449735146052","28.3265062844167","28.3399423604248","28.6736134844215","28.8743033490022","29.0308919613056","29.2668412330661","29.6052946257709"
"CCMD93755960ST.11.0","CRC_MR_SBJ21H_17","SZAXPI015230.16","CRC_MR_SBJ74H_17","SZAXPI015255.46","CCMD59540613ST.11.0","SZAXPI015272.108","CCMD37575804ST.11.0","CCMD39157124ST.11.0","CCIS07277498ST.4.0","SZAXPI015251.41","16.3205825653345","17.4726217608978","21.6599694006363","23.3758708673966","23.9307280156392","23.9411066444661","24.1465900086534","24.2546599967223","24.2970713112383","24.5425045087884","MMRS25641480ST.27.0.0","CRC_MR_SBJ01C_17","MMRS77018926ST.27.0.0","MMRS43939546ST.27.0.0","MMRS12272136ST.27.0.0","SZAXPI017586.111","CCMD76222476ST.11.0","MMRS16644320ST.27.0.0","CCMD26925580ST.21.0","SZAXPI017458.25","17.8300272136921","21.0128179320885","21.2512188195783","21.5894458618997","21.9892446130239","22.221254352959","22.5952559796409","22.951388963065","24.2309720229441","24.2840921084771"
"CRC_MR_SBJ03H_17","CCMD41202658ST.11.0","CRC_MR_SBJ46H_17","DRR127737","CCMD29706695ST.11.0","CCMD53522274ST.11.0","SZAXPI015269.94","MMRS57569834ST.27.0.0","DRR127692","CCMD31009081ST.11.0","CCMD50300306ST.11.0","22.2637920676061","24.8423148475077","27.1432475273575","27.4570355318213","27.7887007685498","29.3492151221868","29.4863809122517","29.9360350093211","30.8692780097721","31.2069381208426","DRR127754","CCIS84543192ST.4.0","DRR127617","SZAXPI017593.158","CCIS77252613ST.4.0","SID31883","MMRS18295921ST.27.0.0","SID31868","CRC_MR_SBJ31C_17","MMRS43563715ST.27.0.0","23.6438476297387","24.6566866287484","25.0955533981899","25.2609708948963","25.5150707024456","26.2814957185032","26.5469992436283","27.0077073307954","30.6378583489072","30.8657698613966"
"CRC_MR_SBJ18H_17","CCIS07539127ST.4.0","SZAXPI015251.41","CCMD59540613ST.11.0","CCIS07277498ST.4.0","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CCMD31009081ST.11.0","SZAXPI015268.109","MMRS73787048ST.27.0.0","CCMD35801800ST.11.0","18.2981592960877","18.8800524499351","19.358907464697","20.8380347940059","21.4282700456056","21.5532487268138","21.559580080535","21.9502312599458","22.1464249178259","22.3649943782756","SZAXPI003422.11","CRC_MR_SBJ01C_17","CCIS71301801ST.4.0","MMRS55294627ST.27.0.0","CCIS91228662ST.4.0","MMRS16644320ST.27.0.0","LILT_VF270_T017","CCMD46222674ST.21.0","DRR127515","MMRS12272136ST.27.0.0","17.469544707247","19.2876156377532","19.3608568664354","19.4033211486951","19.4397378483945","20.2662901267721","20.4218850548352","20.6239429531649","20.8099459869386","21.1282791403701"
"CRC_MR_SBJ21H_17","CCMD93755960ST.11.0","CCIS07277498ST.4.0","CCMD39157124ST.11.0","CRC_MR_SBJ74H_17","SZAXPI015255.46","SZAXPI015230.16","CRC_MR_SBJ65H_17","SZAXPI015272.108","CRC_MR_SBJ18H_17","CCIS50003399ST.4.0","16.3205825653345","17.8163095915147","17.859385491682","19.1600026664821","19.8597620081838","20.1755212240304","21.7639079048111","22.9202341395501","23.7945723881204","24.0602283869605","MMRS12272136ST.27.0.0","CRC_MR_SBJ01C_17","MMRS43939546ST.27.0.0","SZAXPI017586.111","MMRS25641480ST.27.0.0","MMRS16644320ST.27.0.0","CCMD90311071ST.21.0","CRC_MR_SBJ42C_17","CCMD26925580ST.21.0","MMRS77018926ST.27.0.0","19.1151149077608","19.3543448727101","19.455000897358","19.7620020972522","21.1030538791356","21.59024688184","22.4121768743757","22.4813921594794","22.6510107125576","23.2279508417833"
"CRC_MR_SBJ24H_17","SZAXPI015260.74","SZAXPI015243.31","CCMD41202658ST.11.0","SID31700","SZAXPI015274.111","SZAXPI015251.41","CCMD29706695ST.11.0","CCIS07277498ST.4.0","CCIS90164298ST.4.0","CRC_MR_SBJ21H_17","20.7121748216961","29.0053067042447","34.7599524889491","36.4117104282935","36.7177671524795","36.8747480114197","37.9222248282495","37.9597426673127","38.2462548705949","38.3652566700693","SID31868","CCIS34055159ST.4.0","SID31883","LILT_VF71_16","CRC_MR_SBJ06C_17","CCIS77252613ST.4.0","CCIS62794166ST.4.0","SZAXPI017593.158","CRC_MR_SBJ42C_17","MMRS51728985ST.27.0.0","22.8235153057871","25.0744757934279","31.091183033328","35.5760536613141","36.1403428952494","36.6035354837726","37.0450414880399","37.0711967457918","37.4553308859447","37.6756976180269"
"CRC_MR_SBJ34H_17","SZAXPI015255.46","MMRS88581325ST.27.0.0","CCIS81139242ST.4.0","CCIS50003399ST.4.0","CRC_MR_SBJ74H_17","CCMD53508245ST.11.0","CRC_MR_SBJ65H_17","SID530258","SZAXPI015268.109","CCIS07539127ST.4.0","15.3170003323595","19.0076835189983","19.4433985105074","20.1015739077043","20.3712529822051","20.460780085031","20.804151899842","20.8132122681027","20.8919208508648","21.077242996941","CCMD52145360ST.11.0","SID31685","SZAXPI015223.158","CRC_MR_SBJ06C_17","CCMD46222674ST.21.0","SZAXPI017458.25","SZAXPI017586.111","MMRS15137911ST.27.0.0","SID531416","CRC_MR_SBJ01C_17","17.6607301129512","18.9456333042762","20.2167210744275","20.949474088208","21.4210542636001","21.5025052783414","22.1098902351368","22.3801550102764","23.0063023997273","23.1955283609191"
"CRC_MR_SBJ46H_17","CCMD41202658ST.11.0","SZAXPI015269.94","DRR127737","CCMD53522274ST.11.0","CCMD29706695ST.11.0","CCMD50300306ST.11.0","CRC_MR_SBJ03H_17","CCMD31009081ST.11.0","MMRS54246132ST.27.0.0","CCIS90164298ST.4.0","16.1303509686522","21.2035105864171","21.5137050041386","21.8069799743637","23.9677389916195","24.1980016446607","24.8423148475077","25.3216856180409","25.4081297703314","26.2775942654612","SZAXPI017593.158","MMRS18295921ST.27.0.0","CCIS77252613ST.4.0","DRR127617","CCIS84543192ST.4.0","SID31883","SID31868","DRR127754","MMRS43563715ST.27.0.0","SZAXPI015223.158","17.6505727562167","19.5456106472604","19.7191636772734","22.2038663234469","22.2433655349005","22.2596669128044","23.0822036683849","23.8263857603204","24.3976105380998","24.6009242754129"
"CRC_MR_SBJ74H_17","CCIS50003399ST.4.0","CRC_MR_SBJ65H_17","SZAXPI015255.46","CRC_MR_SBJ21H_17","CRC_MR_SBJ80H_17","CCMD37575804ST.11.0","CRC_MR_SBJ34H_17","SZAXPI015230.16","CCIS81139242ST.4.0","CCMD93755960ST.11.0","14.7739290874533","15.1366435699299","17.3848277634177","19.1600026664821","19.3127259864629","20.147658303463","20.3712529822051","20.7772621651242","21.3331587380256","21.6599694006363","SZAXPI017458.25","SZAXPI017586.111","CRC_MR_SBJ06C_17","MMRS43939546ST.27.0.0","CRC_MR_SBJ01C_17","MMRS25641480ST.27.0.0","SID531416","CCMD52145360ST.11.0","MMRS16644320ST.27.0.0","CCMD90311071ST.21.0","16.6559876364357","19.6333100122216","19.6621840474068","20.2463159231007","21.4666712572024","21.6294782429142","21.959145077022","22.4520978067507","22.5933504609874","23.9631183351562"
"CRC_MR_SBJ75H_17","MMRS67096717ST.27.0.0","CCIS90164298ST.4.0","CCMD51228890ST.11.0","CCMD37575804ST.11.0","MMRS88581325ST.27.0.0","LILT_VF189_T016","CRC_MR_SBJ81H_17","SID530258","SID31360","SID530119","16.4966174160523","17.8127382948327","17.8680031318108","19.372816240054","20.234889336327","20.7916234534487","22.2787602681433","24.1094664387186","27.7620113249977","27.8942615870971","CRC_MR_SBJ06C_17","CCMD46222674ST.21.0","MMRS55294627ST.27.0.0","SZAXPI017458.25","SID531416","SZAXPI015223.158","CCMD95676152ST.11.0","SZAXPI003413.4","CRC_MR_SBJ35C_17","CRC_MR_SBJ31C_17","19.2622267685774","21.9367803871557","23.1230600876203","24.3124651540912","24.9716310823042","25.0405920815942","25.5842360614715","25.9504097412257","26.0876445429652","26.3531725495964"
