"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9971,21,9981,31,9976,26,0.0030996900309969,0.0025997400259974,0.0020997900209979,"Ruminococcaceae_bacterium_D16",0.00352745099321844,1,0.644600424093063
9914,71,9931,88,9922.5,79.5,0.0087991200879912,0.00794920507949205,0.0070992900709929,"Lachnospiraceae_bacterium_7_1_58FAA",0.0118706733977765,1,0.644600424093063
9863,71,9931,139,9897,105,0.0138986101389861,0.0104989501049895,0.0070992900709929,"Gemella_morbillorum",0.0118706733977765,1,0.644600424093063
9756,1,10001,246,9878.5,123.5,0.0245975402459754,0.0123487651234877,9.99900009999e-05,"Fusobacterium_nucleatum",0.00016836723821763,1,0.644600424093063
9733,1,10001,269,9867,135,0.0268973102689731,0.0134986501349865,9.99900009999e-05,"Eubacterium_cylindroides",0.00016836723821763,1,0.644600424093063
9725,1,10001,277,9863,139,0.0276972302769723,0.0138986101389861,9.99900009999e-05,"Klebsiella_pneumoniae",0.00016836723821763,1,0.644600424093063
9580,1,10001,422,9790.5,211.5,0.0421957804219578,0.0211478852114789,9.99900009999e-05,"Alistipes_unclassified",0.00016836723821763,1,0.644600424093063
9745,172,9830,257,9787.5,214.5,0.0256974302569743,0.0214478552144786,0.0171982801719828,"Parvimonas_micra",0.0286904024214748,1,0.644600424093063
9711,213,9789,291,9750,252,0.0290970902909709,0.0251974802519748,0.0212978702129787,"Peptostreptococcus_stomatis",0.0354471497294715,1,0.644600424093063
9487,1,10001,515,9744,258,0.0514948505149485,0.0257974202579742,9.99900009999e-05,"Enterococcus_faecium",0.00016836723821763,1,0.644600424093063
9655,291,9711,347,9683,319,0.0346965303469653,0.0318968103189681,0.0290970902909709,"Parvimonas_unclassified",0.0482046265419541,1,0.644600424093063
9648,289,9713,354,9680.5,321.5,0.0353964603539646,0.0321467853214679,0.0288971102889711,"Subdoligranulum_variabile",0.0479838852142499,1,0.644600424093063
9220,1,10001,782,9610.5,391.5,0.0781921807819218,0.0391460853914609,9.99900009999e-05,"Mitsuokella_multacida",0.00016836723821763,1,0.644600424093063
9216,1,10001,786,9608.5,393.5,0.0785921407859214,0.0393460653934607,9.99900009999e-05,"Prevotella_intermedia",0.00016836723821763,1,0.644600424093063
9205,1,10001,797,9603,399,0.0796920307969203,0.0398960103989601,9.99900009999e-05,"Catenibacterium_mitsuokai",0.00016836723821763,1,0.644600424093063
9195,1,10001,807,9598,404,0.0806919308069193,0.0403959604039596,9.99900009999e-05,"Slackia_unclassified",0.00016836723821763,1,0.644600424093063
9485,318,9684,517,9584.5,417.5,0.0516948305169483,0.0417458254174583,0.0317968203179682,"Porphyromonas_asaccharolytica",0.0524355821298604,1,0.644600424093063
9542,392,9610,460,9576,426,0.045995400459954,0.0425957404259574,0.0391960803919608,"Clostridium_citroniae",0.0644896608737296,1,0.644600424093063
9148,1,10001,854,9574.5,427.5,0.0853914608539146,0.0427457254274573,9.99900009999e-05,"Porphyromonas_somerae",0.00016836723821763,1,0.644600424093063
9139,1,10001,863,9570,432,0.0862913708629137,0.0431956804319568,9.99900009999e-05,"Porphyromonas_uenonis",0.00016836723821763,1,0.644600424093063
9470,429,9573,532,9521.5,480.5,0.0531946805319468,0.048045195480452,0.0428957104289571,"Paraprevotella_unclassified",0.0702551612720277,1,0.644600424093063
9377,406,9596,625,9486.5,515.5,0.0624937506249375,0.0515448455154485,0.0405959404059594,"Oxalobacter_formigenes",0.0666403679266777,1,0.644600424093063
9413,507,9495,589,9454,548,0.0588941105889411,0.0547945205479452,0.0506949305069493,"Clostridium_hathewayi",0.0826522789897881,1,0.644600424093063
9186,314,9688,816,9437,565,0.0815918408159184,0.0564943505649435,0.0313968603139686,"Butyrivibrio_crossotus",0.0518950403810194,1,0.644600424093063
9336,495,9507,666,9421.5,580.5,0.0665933406659334,0.058044195580442,0.0494950504949505,"Clostridium_nexile",0.0808794120587941,1,0.644600424093063
9263,583,9419,739,9341,661,0.0738926107389261,0.0660933906609339,0.0582941705829417,"Bacteroides_nordii",0.094826942645102,1,0.644600424093063
9278,634,9368,724,9323,679,0.0723927607239276,0.0678932106789321,0.0633936606339366,"Bacteroides_cellulosilyticus",0.10242706066472,1,0.644600424093063
8580,1,10001,1422,9290.5,711.5,0.142185781421858,0.0711428857114289,9.99900009999e-05,"Leuconostoc_pseudomesenteroides",0.00016836723821763,1,0.644600424093063
8577,1,10001,1425,9289,713,0.142485751424858,0.0712928707129287,9.99900009999e-05,"Lactobacillus_plantarum",0.00016836723821763,1,0.644600424093063
8575,1,10001,1427,9288,714,0.142685731426857,0.0713928607139286,9.99900009999e-05,"Fusobacterium_mortiferum",0.00016836723821763,1,0.644600424093063
8544,1,10001,1458,9272.5,729.5,0.145785421457854,0.0729427057294271,9.99900009999e-05,"Megasphaera_micronuciformis",0.00016836723821763,1,0.644600424093063
8508,1,10001,1494,9254.5,747.5,0.149385061493851,0.0747425257474253,9.99900009999e-05,"Actinomyces_cardiffensis",0.00016836723821763,1,0.644600424093063
9189,709,9293,813,9241,761,0.0812918708129187,0.0760923907609239,0.0708929107089291,"Holdemania_filiformis",0.113776791963661,1,0.644600424093063
8476,1,10001,1526,9238.5,763.5,0.152584741525847,0.0763423657634237,9.99900009999e-05,"Anaerofustis_stercorihominis",0.00016836723821763,1,0.644600424093063
9096,768,9234,906,9165,837,0.0905909409059094,0.0836916308369163,0.0767923207679232,"Bacteroides_stercoris",0.122970331029258,1,0.644600424093063
9091,801,9201,911,9146,856,0.0910908909109089,0.0855914408559144,0.0800919908009199,"Clostridium_symbiosum",0.127969203079692,1,0.644600424093063
8998,908,9094,1004,9046,956,0.1003899610039,0.0955904409559044,0.0907909209079092,"Oscillibacter_unclassified",0.144421841001741,1,0.644600424093063
8830,806,9196,1172,9013,989,0.117188281171883,0.0988901109889011,0.0805919408059194,"Paraprevotella_clara",0.128482495431166,1,0.644600424093063
8617,613,9389,1385,9003,999,0.138486151384862,0.0998900109989001,0.0612938706129387,"Turicibacter_sanguinis",0.0994193373455447,1,0.644600424093063
8548,614,9388,1454,8968,1034,0.145385461453855,0.103389661033897,0.0613938606139386,"Anaerococcus_vaginalis",0.0994193373455447,1,0.644600424093063
8529,656,9346,1473,8937.5,1064.5,0.147285271472853,0.106439356064394,0.0655934406559344,"Turicibacter_unclassified",0.105507122665809,1,0.644600424093063
8509,655,9347,1493,8928,1074,0.149285071492851,0.107389261073893,0.0654934506549345,"Lactobacillus_delbrueckii",0.105507122665809,1,0.644600424093063
8848,1024,8978,1154,8913,1089,0.115388461153885,0.108889111088891,0.102389761023898,"Lachnospiraceae_bacterium_3_1_46FAA",0.162154709639168,1,0.644600424093063
8782,1035,8967,1220,8874.5,1127.5,0.121987801219878,0.112738726127387,0.103489651034897,"Peptostreptococcaceae_noname_unclassified",0.163536393613386,1,0.644600424093063
