"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCIS03473770ST.4.0","SZAXPI015227.13","CCIS94417875ST.3.0","SZAXPI015255.46","CCMD85661207ST.11.0","CRC_MR_SBJ34H_17","CCIS21126322ST.4.0","CCMD31009081ST.11.0","CCIS32452666ST.4.0","MMRS11932626ST.27.0.0","SZAXPI015268.109","15.1927710908445","15.3016905751619","16.2054479269936","17.718392215647","18.0195356102592","18.1164227661478","18.1830336901382","18.51233634675","19.6181261982458","19.6563457425484","CCIS11015875ST.4.0","MMRS14602194ST.27.0.0","MMRS96422329ST.27.0.0","CCIS41548810ST.4.0","SID531128","MMRS86958796ST.27.0.0","CCIS48725289ST.4.0","MMRS16644320ST.27.0.0","MMRS90191266ST.27.0.0","DRR127517","16.2190266034032","16.4424946267712","17.0929027958565","17.2457216024497","17.5566764944223","18.5148113905219","18.6912720203709","18.8739083191373","19.238692651225","19.4318316736843"
"CCIS05314658ST.4.0","CCIS41692898ST.4.0","CRC_MR_SBJ74H_17","CCIS50003399ST.4.0","DRR127777","CCIS21126322ST.4.0","CCIS81139242ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ21H_17","CRC_MR_SBJ34H_17","CCMD54057834ST.11.0","15.8937341577428","19.0495656258404","19.5470668481616","20.3466717341437","20.8865355465668","20.986600389296","21.0402005930647","21.2388909540588","21.6233434379422","21.792085189644","MMRS86958796ST.27.0.0","SID531416","CCIS11015875ST.4.0","MMRS16644320ST.27.0.0","CRC_MR_SBJ52C_17","CCIS48725289ST.4.0","LILT_VF120_16","MMRS55294627ST.27.0.0","MMRS14602194ST.27.0.0","DRR127517","17.48259120336","18.8495612763136","18.8637643027074","19.6237953647097","19.6242346908637","19.6349333582648","20.7005050273007","20.7836479527416","21.7500387140621","21.7616255818769"
"CCIS09568613ST.4.0","SZAXPI015244.32","CCMD15562448ST.11.0","CCIS36699628ST.4.0","CRC_MR_SBJ24H_17","CCMD54057834ST.11.0","SID530315","CCIS03473770ST.4.0","CCIS05314658ST.4.0","CCMD32288175ST.11.0","MMRS11932626ST.27.0.0","18.4717678634315","20.8149270719693","22.5699019923592","23.9425599063321","26.1537642052937","26.5825768973627","27.6464753747743","28.0111870654173","28.16200220128","28.3456062855022","CCIS06260551ST.3.0","MMRS41711735ST.27.0.0","CCIS11015875ST.4.0","CCIS98512455ST.4.0","MMRS85382779ST.27.0.0","SID31874","MMRS14602194ST.27.0.0","LILT_VF120_16","CCIS44757994ST.4.0","DRR127517","22.079860070784","23.0723196921549","26.0022218645926","26.4125892472529","27.1025034100302","27.3047845235245","27.6348304266663","28.1008850879986","28.3002614921258","28.4004162314252"
"CCIS11558985ST.4.0","SZAXPI015261.75","CCIS03473770ST.4.0","CCMD54057834ST.11.0","DRR127777","SZAXPI015268.109","SZAXPI015270.90","SZAXPI015244.32","CCIS21126322ST.4.0","CCIS05314658ST.4.0","MMRS11932626ST.27.0.0","29.1525454478078","31.6508529858375","32.8077815101936","33.100046070042","33.7966945822295","34.8003951445052","34.8619864827953","35.067191478918","35.0686481419529","35.157917544812","CCIS91228662ST.4.0","MMRS55294627ST.27.0.0","LILT_VF120_16","MMRS90191266ST.27.0.0","DRR127517","DRR127580","MMRS16644320ST.27.0.0","CCIS87252800ST.4.0","CCMD95433940ST.21.0","CCIS98512455ST.4.0","30.9727438878686","31.5460787008718","31.876147105458","31.9224159809686","32.1639064100289","32.6640649778744","32.6699659069136","32.8327595206784","33.3239730839481","34.434679466866"
"CCIS21126322ST.4.0","CRC_MR_SBJ21H_17","SZAXPI015255.46","CCMD85661207ST.11.0","CRC_MR_SBJ74H_17","CCIS32452666ST.4.0","CCIS03473770ST.4.0","SZAXPI015227.13","MMPU72854103ST","MMRS11932626ST.27.0.0","CCIS05314658ST.4.0","12.4436595081752","16.0895897774089","16.6210480753622","16.8561390871338","17.7703161322245","18.1164227661478","18.4547253539466","19.3196728556438","20.2296431438644","20.8865355465668","CCIS48725289ST.4.0","MMRS90191266ST.27.0.0","CCMD95433940ST.21.0","CCIS82146115ST.4.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ52C_17","MMRS14602194ST.27.0.0","SID531416","CCIS11015875ST.4.0","MMRS16644320ST.27.0.0","15.1695802462857","16.0497641499525","17.0881054233581","18.3809944731045","19.4283058914358","19.7210704264322","19.8278021239622","20.7959879849768","20.8815465808714","20.9923783275073"
"CCIS23164343ST.4.0","CCIS27304052ST.3.0","CCIS82944710ST.20.0","SID31512","CCIS64785924ST.20.0","CCIS50003399ST.4.0","SZAXPI015250.39","CRC_MR_SBJ34H_17","SID31333","CCIS32452666ST.4.0","CCIS81139242ST.4.0","20.247438082355","26.7079433600586","26.9254181848175","26.9947764594153","27.7508623451705","27.7917627599456","27.9560607395409","28.9465822388447","29.3205572278547","29.4570416227309","CRC_MR_SBJ55C_17","CRC_MR_SBJ25C_17","CCMD98531134ST.11.0","CRC_MR_SBJ50C_17","CRC_MR_SBJ10C_17","SZAXPI015216.169","CRC_MR_SBJ52C_17","CCIS06260551ST.3.0","SID531416","SZAXPI015223.158","14.8258380473213","21.6957288943515","24.656208951029","26.343073967398","26.5172030865191","26.8384755317827","28.4530957338178","28.5462418722483","29.8554923993492","30.1304166059233"
"CCIS27304052ST.3.0","CCIS23164343ST.4.0","CRC_MR_SBJ34H_17","SZAXPI015255.46","CCIS32452666ST.4.0","CCMD53508245ST.11.0","CCIS64785924ST.20.0","CCIS50003399ST.4.0","CCIS81139242ST.4.0","SID31512","CCIS82944710ST.20.0","20.247438082355","20.9311132090508","22.2721082599784","22.4971071422817","22.637461440791","24.5986902144403","24.6903794542368","25.1104324850031","25.2323130007437","25.5647138582793","CRC_MR_SBJ55C_17","CRC_MR_SBJ25C_17","MMRS96422329ST.27.0.0","CCMD98531134ST.11.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ39C_17","CRC_MR_SBJ10C_17","SZAXPI015216.169","CCIS06260551ST.3.0","SID531416","19.1353497192343","20.1897843133502","21.5554358885479","22.0170987685435","22.6193649582697","23.0870870404042","23.1602949890303","23.1903503382485","23.3493427174278","23.601276653677"
"CCIS29210128ST.4.0","CCMD54057834ST.11.0","SZAXPI015235.21","CCIS05314658ST.4.0","MMRS11932626ST.27.0.0","CRC_MR_SBJ34H_17","SZAXPI015261.75","CCIS32452666ST.4.0","CCIS41692898ST.4.0","CCIS94417875ST.3.0","SZAXPI015268.109","25.7568950652015","29.1040142944251","29.1951654175944","29.5725697277697","29.6750671640099","29.7395040318177","30.487300158976","30.5333344303026","30.5391800635462","30.7283577963825","SZAXPI015222.123","CCMD14479708ST.21.0","CCIS91228662ST.4.0","CCIS06260551ST.3.0","SZAXPI017461.32","MMRS96422329ST.27.0.0","CCIS11015875ST.4.0","CRC_MR_SBJ10C_17","MMRS72802364ST.27.0.0","CCIS98512455ST.4.0","24.514055579569","26.1450510651175","26.2041314169369","26.6453814311017","27.045749518196","27.7325231303519","29.5179886408373","29.8106881173364","29.9419446763432","29.9726458543719"
"CCIS32452666ST.4.0","SZAXPI015255.46","CCIS21126322ST.4.0","CRC_MR_SBJ34H_17","SZAXPI015227.13","CCIS03473770ST.4.0","CRC_MR_SBJ74H_17","CCMD53508245ST.11.0","CCIS94417875ST.3.0","CCIS41692898ST.4.0","CCIS50003399ST.4.0","16.7131862770658","17.7703161322245","18.3845600662241","18.3886784653003","18.51233634675","20.4748703574894","20.9518396391486","21.4303754457312","21.4761826945246","22.0123324731638","MMRS85382779ST.27.0.0","MMRS14602194ST.27.0.0","MMRS96422329ST.27.0.0","CCIS11015875ST.4.0","CRC_MR_SBJ52C_17","CCIS48725289ST.4.0","CCMD95433940ST.21.0","CCIS82146115ST.4.0","SID531416","CCIS06260551ST.3.0","15.4180108760923","19.4858292580326","19.6132996086278","19.6604917898231","20.5717859989623","20.6809049691183","20.9027864077256","21.2336655237173","21.4048313584831","21.6764398348899"
"CCIS36699628ST.4.0","CCIS09568613ST.4.0","SZAXPI015244.32","SID530315","CCIS05314658ST.4.0","SID31749","CCMD54057834ST.11.0","DRR127777","CCIS03473770ST.4.0","SID530444","CCMD15562448ST.11.0","22.5699019923592","22.6218371614509","22.9741262046307","25.3230336169998","25.6006550092922","26.1245718434083","27.8204627056686","27.9906796598814","28.7138519285606","28.8882395749395","CCIS06260551ST.3.0","SID531416","CCIS98512455ST.4.0","MMRS55294627ST.27.0.0","LILT_VF120_16","CCIS11015875ST.4.0","CCIS48725289ST.4.0","CCMD86114146ST.21.0","CCIS50148151ST.4.0","MMRS85382779ST.27.0.0","24.4554675872268","26.9087068221161","26.9620482152896","27.6667979052618","27.9175612496794","28.2809190860976","28.5541923703543","28.5913531664103","29.3097148550357","29.4880632094853"
