"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Peptostreptococcus_stomatis";4,39778339779207e-21;0,0009572;"0";0,15696575;"0";"531";4,39778339779207e-21;1,59311652777649e-18;"CRC"
"Parvimonas_unclassified";5,13908557347256e-21;0,00229425;"0";0,17551685;"0.002425";"518";5,13908557347256e-21;1,59311652777649e-18;"CRC"
"Fusobacterium_nucleatum";1,28603294814933e-19;0,000275;"0";0,0466259;"0";"348";1,28603294814933e-19;2,65780142617528e-17;"CRC"
"Gemella_morbillorum";2,7575559522589e-17;0,0005684;"0";0,06345875;"0";"356";2,7575559522589e-17;4,2742117260013e-15;"CRC"
"Solobacterium_moorei";1,63314578361217e-16;0,00265735;"0";0,0577557;"0.00449";"638";1,63314578361217e-16;2,02510077167909e-14;"CRC"
"Parvimonas_micra";2,98293725519718e-14;0,0005439;"0";0,03573695;"0";"515";2,98293725519718e-14;3,08236849703709e-12;"CRC"
"Porphyromonas_asaccharolytica";3,82937927618363e-14;0,00054075;"0";0,2274034;"0";"534";3,82937927618363e-14;3,39173593033407e-12;"CRC"
"Clostridium_hathewayi";2,39910183358445e-10;0,0421425;"0.001055";0,0982444;"0.020925";"208";2,39910183358445e-10;1,85930392102795e-08;"CRC"
"Clostridium_symbiosum";6,80256530227121e-10;0,03729985;"0";0,13396065;"0.0106";"228";6,80256530227121e-10;4,68621165267572e-08;"CRC"
"Porphyromonas_uenonis";4,95841342011974e-08;0,0001402;"0";0,11530015;"0";"539";4,95841342011974e-08;3,07421632047424e-06;"CRC"
"Prevotella_intermedia";4,59901689356263e-07;0;"0";0,18044375;"0";"551";4,59901689356263e-07;2,59217315818985e-05;"CRC"
"Anaerotruncus_colihominis";7,95259359515222e-07;0,02546385;"0";0,03787285;"0.004705";"72";7,95259359515222e-07;4,10884002416198e-05;"CRC"
"Bacteroides_fragilis";9,37211456659368e-07;0,63799475;"0.00768";1,43813205;"0.120235";"96";9,37211456659368e-07;4,46977771637545e-05;"CRC"
"Eikenella_corrodens";2,62025562472829e-06;0;"0";0,01286875;"0";"286";2,62025562472829e-06;0,000108303899155436;"CRC"
"Porphyromonas_somerae";2,62025562472829e-06;0;"0";0,0792735;"0";"538";2,62025562472829e-06;0,000108303899155436;"CRC"
"Leptotrichia_unclassified";4,62170357722631e-06;5,795e-05;"0";0,00313305;"0";"450";4,62170357722631e-06;0,00017909101361752;"CRC"
"Subdoligranulum_sp_4_3_54A2FAA";6,61924178882613e-06;0,1056611;"0";0,2957307;"0";"685";6,61924178882613e-06;0,000241407641710129;"CRC"
"Granulicatella_adiacens";9,39428770002849e-06;0,00228645;"0";0,0151344;"0";"360";9,39428770002849e-06;0,000323581020778759;"CRC"
"Clostridium_citroniae";2,24565158115257e-05;0,01119835;"0";0,02046205;"0.005515";"204";2,24565158115257e-05;0,000712123453365956;"CRC"
"Streptococcus_constellatus";2,29717243021276e-05;0,0006929;"0";0,00301005;"0";"656";2,29717243021276e-05;0,000712123453365956;"CRC"
"Anaerotruncus_unclassified";2,4834490152857e-05;0,02343695;"0.005295";0,05301095;"0.018915";"73";2,4834490152857e-05;0,000718795063460673;"CRC"
"Peptostreptococcus_unclassified";2,55056312840884e-05;0,00065645;"0";0,00756645;"0";"532";2,55056312840884e-05;0,000718795063460673;"CRC"
"Anaerococcus_vaginalis";3,07797282596366e-05;6,28e-05;"0";0,00849335;"0";"65";3,07797282596366e-05;0,000829714413955421;"CRC"
