"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS00146684ST.4.0","CRC_MR_SBJ79H_17","CCMD66848156ST.11.0","CCIS07539127ST.4.0","CRC_MR_SBJ16H_17","SID31700","DRR127649","MMRS88581325ST.27.0.0","CCMD18579000ST.11.0","CRC_MR_SBJ78H_17","CCMD89967135ST.11.0","SID532915","SZAXPI015253.44","SID31328","SZAXPI015249.37","17.1598467736778","18.9950840623594","19.3654797436934","19.7557755800171","19.9180306565659","19.9370246823993","20.1645089093313","20.2463848917282","20.9987613646829","21.6588450855926","21.8125014936504","22.2558226626112","22.5416239868138","22.7159914917069","CCIS41548810ST.4.0","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","SID531352","MMRS14602194ST.27.0.0","SID531469","CRC_MR_SBJ47C_17","SID530890","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","SID31874","DRR127515","CCIS50148151ST.4.0","CRC_MR_SBJ01C_17","19.2051050383615","19.9727468798511","20.2830844090266","21.0648001378698","21.3603815417539","21.6706911332841","21.7751522598902","22.2728818082371","22.6995006805612","23.1798919463659","23.1939560672689","23.6206366026892","23.6723694475416","23.6952488050305"
"CCIS07539127ST.4.0","CRC_MR_SBJ16H_17","DRR127649","MMRS88581325ST.27.0.0","CRC_MR_SBJ18H_17","SZAXPI015251.41","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","CCIS00146684ST.4.0","CCMD59540613ST.11.0","CCMD66848156ST.11.0","SZAXPI015271.93","SZAXPI015253.44","CCMD18579000ST.11.0","MMRS61683006ST.27.0.0","16.8099076981701","17.0736319481298","18.2523977087258","18.2981592960877","18.3727763904615","19.069340274139","19.3387570696206","19.3654797436934","19.4622120769891","19.7886184742973","19.8471426172031","20.0231022266781","20.5892231712175","20.5923329752969","CCIS50148151ST.4.0","CCIS41548810ST.4.0","CCIS91228662ST.4.0","CCIS53043478ST.4.0","CCMD63399960ST.21.0","CCIS62794166ST.4.0","CCMD50071957ST.21.0","MMRS14602194ST.27.0.0","MMRS55294627ST.27.0.0","DRR127515","MMRS96422329ST.27.0.0","SID31874","MMRS12272136ST.27.0.0","CCIS62605362ST.3.0","16.2374049373507","16.3182022579296","16.7901701939587","17.1135700453675","17.3295456543269","17.9469704847086","18.339635165796","18.5230909913788","18.6603807782585","19.2822193524112","19.3343705995851","19.9250926091348","20.0298655845565","20.1589680244079"
"CCIS09568613ST.4.0","SZAXPI015244.32","CCMD15562448ST.11.0","CCIS11362406ST.4.0","CCIS79210440ST.3.0","CRC_MR_SBJ24H_17","CCIS88007743ST.4.0","CCMD25475945ST.11.0","SZAXPI015251.41","SZAXPI015253.44","SID31637","SID31700","SID530315","MMRS88581325ST.27.0.0","CCIS36797902ST.4.0","18.4717678634315","20.8149270719693","21.5962314992964","22.6168446997896","23.9425599063321","24.0232422265043","24.1717987626283","24.4481792313334","25.3162316549541","25.8005044816356","25.961585229947","26.5825768973627","27.5842233228416","27.9678989741203","SZAXPI003426.11","CRC_MR_SBJ61C_17","CCIS61287323ST.4.0","MMRS41711735ST.27.0.0","SID31868","CCIS62794166ST.4.0","LILT_VF234_T017","SID31446","CCMD74930188ST.21.0","SZAXPI017588.123","CCMD63399960ST.21.0","CCIS11015875ST.4.0","CCIS98512455ST.4.0","CCMD50071957ST.21.0","17.1972346296519","20.146724793199","20.2535643919657","23.0723196921549","23.2839300323635","23.6734085453468","24.2353155956509","24.348617906984","24.4138378484273","25.0931077340771","25.5061052287389","26.0022218645926","26.4125892472529","26.41914098387"
"CCIS10706551ST.3.0","CCIS45571137ST.3.0","MMRS65862658ST.27.0.0","CRC_MR_SBJ21H_17","SZAXPI015271.93","SZAXPI015257.56","CCMD76409700ST.11.0","CCMD18579000ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ45H_17","MMRS94549160ST.27.0.0","CCIS94603952ST.4.0","MMRS93621581ST.27.0.0","MMPU29365221ST","CRC_MR_SBJ84H_17","25.0699110326882","26.3712965243273","27.0394469669167","27.813079650819","27.9799997198374","28.904771259773","29.2578047268451","29.9207114540062","30.3190736427467","30.4244042408327","30.5368528084657","30.5950846739603","30.6123965646828","30.875316442346","MMRS43939546ST.27.0.0","CCIS62605362ST.3.0","MMRS12272136ST.27.0.0","CCMD63399960ST.21.0","SZAXPI017594.166","CCMD86707194ST.21.0","CCMD79349503ST.11.0","CCMD95433940ST.21.0","MMRS14602194ST.27.0.0","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","MMRS14379078ST.27.0.0","CCMD82866709ST.21.0","SID31874","26.1136299607025","26.1227644786937","26.9255636102831","28.7154046137853","29.2741769464984","29.3292102119764","30.0245484185824","30.0979704378767","30.3908254548293","30.8080405936762","30.9445779742591","31.0345151343258","31.1489915820224","31.3156575131387"
"CCIS11354283ST.4.0","CCIS50471204ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ65H_17","SID31328","CRC_MR_SBJ80H_17","SID530258","SID530331","CCIS41692898ST.4.0","CRC_MR_SBJ73H_17","CCIS94603952ST.4.0","SZAXPI015241.27","CCIS81139242ST.4.0","SID31021","CCMD18579000ST.11.0","14.6001451500798","15.1831382683061","16.0910524858413","16.0930022437083","16.2889489781078","16.7129908714718","16.9390304619627","17.184656062354","18.0409477466789","18.6117584789455","18.659741961643","18.7531244445292","19.795603551938","19.8472941768368","SID530890","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCIS76845094ST.20.0","SID531155","CRC_MR_SBJ10C_17","SID531416","CCIS11015875ST.4.0","CCIS41222843ST.4.0","MMRS96422329ST.27.0.0","SID31685","CCIS47284573ST.4.0","CCMD63399960ST.21.0","CRC_MR_SBJ25C_17","13.8670278680473","13.9714498357436","15.4052545428597","16.0821605932692","17.8043503709936","17.9186549343526","18.2955138875709","19.1122928450069","19.1985110120212","19.9233179122856","20.7859901411431","20.96472601074","20.9961518289781","21.1511992231481"
"CCIS11362406ST.4.0","SZAXPI015244.32","CCIS88007743ST.4.0","CRC_MR_SBJ45H_17","MMRS88581325ST.27.0.0","DRR127777","CCIS90164298ST.4.0","CCIS09568613ST.4.0","CRC_MR_SBJ84H_17","SZAXPI015253.44","CCIS36797902ST.4.0","SID530050","CCIS79210440ST.3.0","SZAXPI015271.93","CCIS50471204ST.4.0","18.0389297225944","18.9375158747207","19.2753900887842","20.398135315641","20.4117210195025","20.4344181528371","21.5962314992964","22.1835060864215","22.3552568678846","22.4692832092971","22.654177380406","22.7271788374228","22.9282177538574","22.9661057213582","CCIS47284573ST.4.0","SID530890","CCIS53043478ST.4.0","SID531416","CRC_MR_SBJ20C_17","CCMD63399960ST.21.0","SZAXPI003426.11","CCIS98512455ST.4.0","CCIS11015875ST.4.0","MMRS55294627ST.27.0.0","SID31446","DRR162778","SZAXPI017588.123","CCMD82866709ST.21.0","20.643511163167","20.7644268769836","20.9005280488891","21.6198139643777","21.6441546448158","22.0685729477622","22.2879073285874","22.2941444232179","22.9025142905643","23.0770142976361","23.4233412118062","23.4472060878796","23.5149429182765","23.5880809152122"
"CCIS11558985ST.4.0","SZAXPI015265.88","CCMD59540613ST.11.0","MMRS93621581ST.27.0.0","DRR127616","SZAXPI015251.41","CRC_MR_SBJ84H_17","CRC_MR_SBJ18H_17","MMRS57276462ST.27.0.0","LILT_VF28_T016","CCIS45571137ST.3.0","DRR127634","DRR127777","SZAXPI015271.93","MMRS65862658ST.27.0.0","29.3911444385107","30.2854991603061","30.5463440776699","31.2336643220132","31.333404657386","31.6657406673174","32.1667594766554","32.1683613216216","32.7489434992123","32.7683726603214","33.0656862443546","33.100046070042","33.1268124930758","33.1572873074925","CCIS62605362ST.3.0","CCMD63399960ST.21.0","CCMD50071957ST.21.0","CCIS91228662ST.4.0","MMRS55294627ST.27.0.0","DRR127774","LILT_VF29_16","CCIS53043478ST.4.0","CCIS87252800ST.4.0","CCMD95433940ST.21.0","LILT_VF300_T016","CCIS02379307ST.4.0","SZAXPI017457.24","CCIS98512455ST.4.0","24.1339393112749","28.7085176466776","30.795550449578","30.9727438878686","31.5460787008718","31.7373279193665","31.823067968854","32.1853909915182","32.8327595206784","33.3239730839481","33.5076075841786","33.9725561425601","34.4232009666199","34.434679466866"
"CCIS15794887ST.4.0","CCIS90164298ST.4.0","CRC_MR_SBJ16H_17","SID31071","CRC_MR_SBJ84H_17","SID31328","DRR127628","MMRS95479054ST.27.0.0","CRC_MR_SBJ78H_17","CCIS07539127ST.4.0","LILT_VF263_T016","SZAXPI015251.41","CRC_MR_SBJ45H_17","SZAXPI015271.93","MMRS88581325ST.27.0.0","19.2134710869353","19.8252674666346","20.6368713181117","21.1996006875365","21.9515728036854","22.0307956058219","22.3688302179484","22.6490709125319","22.7583292131342","22.8941005825649","22.9214850876269","23.1409539365407","23.1500531362932","23.1700239581987","SZAXPI015210.17","CCIS53043478ST.4.0","CCIS77252613ST.4.0","CRC_MR_SBJ20C_17","CCMD49461418ST.11.0","CRC_MR_SBJ31C_17","SID31878","SZAXPI017588.123","SID31875","CCMD50071957ST.21.0","DRR162778","CCIS91228662ST.4.0","SID530890","MMRS72802364ST.27.0.0","19.4941250736934","20.0890180556318","20.2814630784813","20.9369611780411","21.8810163552222","22.0273713765238","22.2181895973412","22.7004672585235","22.9488525834735","23.1958378727111","23.5153471376248","23.5300914171514","23.5351536614975","23.6584440606097"
"CCIS16383318ST.4.0","SID530050","CRC_MR_SBJ46H_17","SZAXPI015244.32","CCMD41202658ST.11.0","SZAXPI015273.95","SZAXPI015263.84","CCIS07539127ST.4.0","CCIS11362406ST.4.0","CCIS79210440ST.3.0","SZAXPI015251.41","CRC_MR_SBJ18H_17","MMRS39582183ST.27.0.0","SID31328","SZAXPI015253.44","19.8871153205159","21.6177524319759","22.9133585720754","23.5984211958279","23.6281011957119","23.8837306734564","24.0731791404978","24.1322509212506","24.8399625014331","24.9876266992446","25.4734523514325","25.5582822697536","25.6317883987637","25.8431258140052","CCIS77252613ST.4.0","CCIS53043478ST.4.0","DRR162778","MMRS72802364ST.27.0.0","CCIS91228662ST.4.0","CCIS98512455ST.4.0","CRC_MR_SBJ31C_17","DRR127685","CCMD63399960ST.21.0","MMRS65205033ST.27.0.0","SID31883","CCIS11015875ST.4.0","SID31868","CCIS62794166ST.4.0","23.2934983049069","23.522859120294","23.7527125092335","23.8427067986691","24.4051910882173","24.9191833672675","24.9991032932103","25.101268861934","25.3881093590543","25.4646336331725","25.714756906473","25.9562193229503","26.1425896130165","26.3603550503725"
"CCIS23164343ST.4.0","CCIS11354283ST.4.0","SZAXPI015241.27","SID530258","CRC_MR_SBJ80H_17","SID530331","CCIS95097901ST.4.0","SID31512","CCIS64785924ST.20.0","SZAXPI015250.39","CCIS50471204ST.4.0","SID31333","CRC_MR_SBJ65H_17","CCIS81139242ST.4.0","CCIS93040568ST.20.0","23.6946202536377","23.7490451278278","24.4657592501929","25.3418635710261","25.7092728476244","26.2649744515924","26.9254181848175","26.9947764594153","27.7917627599456","28.1018326410663","28.9465822388447","29.1323043366947","29.4570416227309","29.7797943301629","SID31276","CRC_MR_SBJ25C_17","CCIS17669415ST.4.0","SID31685","CRC_MR_SBJ50C_17","CRC_MR_SBJ10C_17","SID530890","SZAXPI017456.23","CRC_MR_SBJ04C_17","CCIS41222843ST.4.0","CRC_MR_SBJ52C_17","CCIS76845094ST.20.0","SID31285","SID531416","19.4644775951141","21.6957288943515","22.2068578654658","23.2994622126649","26.343073967398","26.5172030865191","26.9065135491557","27.2430484890715","27.4344543454504","27.4676227939187","28.4530957338178","29.12814716666","29.2387587112278","29.8554923993492"
