"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13"
"CCMD59540613ST.11.0","CCIS02124300ST.4.0","LILT_VF28_T016","CRC_MR_SBJ74H_17","21.771843721929","26.1094201243746","26.6256990808016","CCIS62794166ST.4.0","CCIS41548810ST.4.0","MMRS47662059ST.27.0.0","23.9708400254956","24.1246591813149","26.0905050078606"
"CRC_MR_SBJ60H_17","CCIS02124300ST.4.0","DRR127524","CRC_MR_SBJ74H_17","24.3150953276581","30.0937012657649","31.5050918898485","CRC_MR_SBJ49C_17","MMRS43563715ST.27.0.0","CCMD52145360ST.11.0","15.0063771015492","23.1858711603381","28.9349991482789"
"CRC_MR_SBJ74H_17","CCIS02124300ST.4.0","SZAXPI015272.108","CCMD59540613ST.11.0","16.763194036248","25.6982026749109","26.6256990808016","CCMD52145360ST.11.0","MMRS47662059ST.27.0.0","CCIS41548810ST.4.0","22.4520978067507","28.1300044684426","28.2272068855563"
"DRR127704","SZAXPI015272.108","CCMD59540613ST.11.0","CCIS02124300ST.4.0","26.5381770844834","29.2035421440448","31.5878403101779","CCIS62794166ST.4.0","SZAXPI017582.94","DRR127478","27.3783152157707","27.507240350684","30.4133188871109"
"LILT_VF28_T016","CCMD59540613ST.11.0","CCIS02124300ST.4.0","LILT_VF31_16","26.1094201243746","28.3771655907598","29.4871844423065","CCIS41548810ST.4.0","CCIS62794166ST.4.0","CCMD52145360ST.11.0","23.821729156199","24.1418610096032","25.4834982174308"
"MMRS34569532ST.27.0.0","CCMD59540613ST.11.0","CCIS02124300ST.4.0","LILT_VF28_T016","30.6470947866368","32.4550609234646","32.6229048771412","CCIS41548810ST.4.0","CCIS62794166ST.4.0","CCMD52145360ST.11.0","28.5678350405679","30.734377554722","30.9266613252708"
"MMRS92546335ST.27.0.0","CCMD59540613ST.11.0","LILT_VF28_T016","CCIS02124300ST.4.0","27.0620892219577","29.787436567773","29.7876541091288","CCIS62794166ST.4.0","MMRS47662059ST.27.0.0","CCIS41548810ST.4.0","27.1917800811293","27.8358319582656","28.0069257608685"
"SID31267","CRC_MR_SBJ74H_17","CCIS02124300ST.4.0","LILT_VF28_T016","27.9964219462738","31.5890238925184","36.2831303664292","CCMD52145360ST.11.0","CCIS41548810ST.4.0","MMRS47662059ST.27.0.0","27.7595487843715","37.0760294970834","37.6622167198666"
"CCIS41548810ST.4.0","LILT_VF28_T016","CCMD59540613ST.11.0","CCIS02124300ST.4.0","23.821729156199","24.1246591813149","26.6078973052231","CCMD52145360ST.11.0","CCIS62794166ST.4.0","MMRS47662059ST.27.0.0","19.1267335695591","21.3878025274945","26.3649945170144"
"CCMD26709089ST.21.0","CRC_MR_SBJ74H_17","SZAXPI015272.108","CCIS02124300ST.4.0","28.7425773526297","29.2041898733641","29.9297688953022","CCMD40701343ST.21.0","MMRS47662059ST.27.0.0","CCMD52145360ST.11.0","36.5153760704542","39.1853186177336","39.2948223088437"
"CCMD40701343ST.21.0","CCMD59540613ST.11.0","CCIS02124300ST.4.0","DRR127704","32.0655944209958","34.2817859944126","35.0488338565351","CCIS62794166ST.4.0","SZAXPI017461.32","SZAXPI017582.94","32.010379834374","33.9361841523896","34.4020239655038"
"CCMD52145360ST.11.0","CRC_MR_SBJ74H_17","CCIS02124300ST.4.0","LILT_VF28_T016","22.4520978067507","23.1152064975159","25.4834982174308","CCIS41548810ST.4.0","MMRS47662059ST.27.0.0","CCIS62794166ST.4.0","19.1267335695591","26.1650110565293","27.5429364188461"
"CRC_MR_SBJ49C_17","CRC_MR_SBJ60H_17","DRR127524","CCIS02124300ST.4.0","15.0063771015492","22.6994710242067","31.6620375650305","MMRS43563715ST.27.0.0","CCMD52145360ST.11.0","CCIS41548810ST.4.0","26.0550928795984","37.4485257679044","37.6951063815013"
"DRR127478","DRR127704","MMRS92546335ST.27.0.0","CCMD59540613ST.11.0","30.4133188871109","36.1516035726979","36.7167315143805","CCIS62794166ST.4.0","MMRS47662059ST.27.0.0","MMRS80093644ST.27.0.0","32.8745676501273","35.999483390378","36.9071279656586"
"MMRS43563715ST.27.0.0","CRC_MR_SBJ60H_17","CCIS02124300ST.4.0","CCMD59540613ST.11.0","23.1858711603381","27.0832249578572","30.8442320878767","CRC_MR_SBJ49C_17","CCIS41548810ST.4.0","CCMD52145360ST.11.0","26.0550928795984","29.3903853528565","30.9342452062548"
"MMRS80093644ST.27.0.0","CCMD59540613ST.11.0","LILT_VF28_T016","CCIS02124300ST.4.0","27.7011812161973","29.3745267855109","30.1112625200655","CCIS62794166ST.4.0","CCIS41548810ST.4.0","MMRS47662059ST.27.0.0","25.6208812556652","26.5896785046416","29.7078301130763"
"SZAXPI017459.26","CCIS02124300ST.4.0","CCMD59540613ST.11.0","MMRS92546335ST.27.0.0","31.3868475358453","34.3913531151727","35.0740243328777","CCIS62794166ST.4.0","MMRS47662059ST.27.0.0","MMRS80093644ST.27.0.0","34.6210586853002","36.7461326780125","37.4301511908929"
"SZAXPI017461.32","CCMD59540613ST.11.0","LILT_VF28_T016","MMRS92546335ST.27.0.0","26.5268647685078","27.7911418548357","32.1988557773673","CCIS62794166ST.4.0","MMRS80093644ST.27.0.0","CCIS41548810ST.4.0","24.5173073883981","29.7184091985776","30.7005932808293"
"SZAXPI017582.94","DRR127704","SZAXPI015272.108","CCMD59540613ST.11.0","27.507240350684","33.3581067070645","33.8293354774181","CCIS62794166ST.4.0","SZAXPI015209.133","MMRS47662059ST.27.0.0","27.154457880558","32.0429387115555","32.4871514427027"
