"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS07648107ST.4.0","MMRS93621581ST.27.0.0","SZAXPI015251.41","CRC_MR_SBJ45H_17","DRR127634","MMRS68630931ST.27.0.0","CCIS15794887ST.4.0","DRR127628","22.547833711552","22.7328814147195","23.5414457913421","23.628127733405","23.711463439246","24.5949644333429","25.187623665612","CCIS62794166ST.4.0","CRC_MR_SBJ26C_17","CCMD74930188ST.21.0","SID531277","LILT_VF120_16","DRR127485","MMRS47662059ST.27.0.0","19.9422836375827","20.4702831988861","22.5658477784594","24.896724767979","25.0861840906942","25.2990260592814","25.6318441674278"
"CCIS88007743ST.4.0","CRC_MR_SBJ45H_17","CCMD53508245ST.11.0","CCMD56948710ST.11.0","CCIS32452666ST.4.0","SZAXPI015251.41","SZAXPI003433.7","CCIS90164298ST.4.0","21.3404791970869","22.1828635185699","22.2456776713815","23.1066956308058","23.2355762252047","23.6679833507526","25.1539040042356","SID31876","DRR127476","SID531277","DRR127485","LILT_VF120_16","CCIS62794166ST.4.0","CCMD74930188ST.21.0","22.3460231892858","23.2778004248533","23.5091492232046","23.9610251505899","24.145040773107","25.4815673180635","25.8189248033724"
"CCIS95409808ST.4.0","CCIS32452666ST.4.0","CCMD56948710ST.11.0","MMRS38861560ST.27.0.0","CRC_MR_SBJ68H_17","SID31300","CCIS88007743ST.4.0","CCMD53508245ST.11.0","16.5712636685951","26.0115434794093","26.0609919454997","27.9708140268852","28.7771878400896","29.0299612465053","29.1149399138329","SID31188","CCIS21278152ST.4.0","DRR127485","SID31876","SZAXPI017466.84","SID531277","CCIS62794166ST.4.0","23.8926526144231","24.583680049364","25.5510882535363","29.2296034692895","29.5891688790797","30.3635976634045","30.4024544157441"
"CCMD10032470ST.11.0","SZAXPI015242.30","SID532802","SZAXPI017591.140","LILT_VF189_T016","CRC_MR_SBJ45H_17","SZAXPI015272.108","SZAXPI015251.41","17.6818649052129","20.8223970582424","25.0192557737575","25.0910432632922","25.2181489678723","25.4285791325036","26.8116497093446","CCMD49461418ST.11.0","CCMD59583015ST.11.0","SID531277","DRR127485","CCMD51864103ST.21.0","LILT_VF120_16","CCMD74930188ST.21.0","18.8928108715141","19.2912914826172","20.1104619289762","24.148212005867","24.1645532882754","25.1497045076577","28.988535803412"
"CCMD10191450ST.11.0","LILT_VF189_T016","MMRS51307502ST.27.0.0","CCMD10032470ST.11.0","SZAXPI015242.30","CCIS90164298ST.4.0","SZAXPI015248.36","CCIS15794887ST.4.0","23.9198010119775","24.9324244622881","29.7848060164877","30.8179776321289","30.8972669412911","31.3333509267426","33.3838380969819","CCMD89306485ST.11.0","SZAXPI017452.17","CCMD49461418ST.11.0","LILT_VF120_16","SID531277","CCMD59583015ST.11.0","DRR127485","14.7443953938776","23.3869500213239","29.2905352411696","33.8705690723421","36.4010710156336","36.5778851022513","37.1940041812884"
"CCMD22852639ST.11.0","LILT_VF189_T016","SZAXPI015251.41","CRC_MR_SBJ45H_17","CCMD56948710ST.11.0","DRR127628","CCIS32452666ST.4.0","CCIS90164298ST.4.0","22.0961512412569","24.0871610697753","25.5854517424395","26.314922618579","26.6758479020312","27.204706169663","27.4218897751504","DRR127485","SZAXPI017466.84","CCIS62794166ST.4.0","SID531277","LILT_VF251_T017","CCMD49461418ST.11.0","LILT_VF120_16","22.5935305822308","22.9628657578426","25.1650361306397","25.1748757764463","26.5117631985936","26.6756766414818","26.7317583638488"
"CRC_MR_SBJ45H_17","CCIS90164298ST.4.0","DRR127634","SZAXPI015251.41","CCIS88007743ST.4.0","LILT_VF189_T016","SID532802","CCMD56948710ST.11.0","17.780987793202","19.4900214189621","21.2971146774299","21.3404791970869","22.2029083370445","22.4881653578388","23.0256276888318","LILT_VF120_16","SID531277","DRR127485","CCMD49461418ST.11.0","SID31549","CCMD46947453ST.21.0","CCIS62794166ST.4.0","17.2609777300969","20.3118978346978","20.999715000078","22.4102242510645","22.6257089627508","23.9439027988233","24.7704458701595"
"CRC_MR_SBJ82H_17","CCMD56948710ST.11.0","SZAXPI015251.41","DRR127628","CRC_MR_SBJ45H_17","DRR127588","CCIS15794887ST.4.0","CCIS07648107ST.4.0","21.0900938096136","23.7066611766314","24.3831395960118","25.3328100357896","25.9429190586083","26.0789882069704","26.6902051289476","CCMD49461418ST.11.0","SID531277","SID31549","DRR127485","CRC_MR_SBJ26C_17","CCIS62794166ST.4.0","CCMD74930188ST.21.0","22.5409969149769","24.8811079989899","25.6603147916447","25.9439980072328","26.5678330269953","27.7175270207806","27.9079537974911"
"DRR127535","DRR127737","SZAXPI015252.43","CCIS90164298ST.4.0","CCIS15794887ST.4.0","LILT_VF82_T016","CRC_MR_SBJ45H_17","SZAXPI015251.41","20.9326359378268","28.2763351236489","34.6897216808942","38.1127721822934","39.2223861836694","39.9523905275629","40.8628350506998","SZAXPI017468.88","DRR127594","DRR127557","CCMD48236717ST.21.0","DRR127603","DRR127485","LILT_VF120_16","16.2816574260884","17.5378780646748","19.7566019444463","21.9437229588008","32.4919751809074","38.482995960494","39.2692048378854"
"DRR127588","CCMD56948710ST.11.0","CRC_MR_SBJ82H_17","DRR127628","CRC_MR_SBJ45H_17","SZAXPI015251.41","CCIS32452666ST.4.0","MMRS93621581ST.27.0.0","24.5462434100332","25.9429190586083","26.5896013986163","26.9401938156187","27.4474593361007","28.5651742952375","28.7268320603299","SZAXPI003425.1","CCMD49461418ST.11.0","DRR127485","SID531277","CCMD88272491ST.21.0","CCMD25963797ST.21.0","LILT_VF120_16","23.5153603007821","26.3279322287661","27.1262800355928","27.5456553513853","28.2762333393559","30.4166919213875","30.698134087537"
