"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS07277498ST.4.0","CCMD18579000ST.11.0","CCMD85661207ST.11.0","CRC_MR_SBJ45H_17","MMPU72854103ST","SZAXPI015264.87","SZAXPI015271.93","DRR127488","17.7601486232689","18.7382302240046","20.7708224451874","21.360507849033","22.5002196119949","23.001744479765","23.5439675229856","CRC_MR_SBJ36C_17","CRC_MR_SBJ02C_17","CRC_MR_SBJ32C_17","MMRS14602194ST.27.0.0","CCMD49461418ST.11.0","CCIS71301801ST.4.0","SZAXPI017454.20","20.4351521671677","20.9711147636863","22.6316920621879","23.1479849967962","23.1597899078791","23.7940564477981","24.1287037148227"
"CCIS13047523ST.4.0","SID31379","MMPU72854103ST","SZAXPI015272.108","DRR127488","MMRS29805707ST.27.0.0","CCMD37575804ST.11.0","CCMD10032470ST.11.0","17.245284550949","19.5439465234123","22.7852565909735","25.7089675748522","25.7262818965159","26.4845672894726","26.5477572693156","CRC_MR_SBJ02C_17","CRC_MR_SBJ36C_17","CRC_MR_SBJ55C_17","CCMD49461418ST.11.0","MMRS14602194ST.27.0.0","CRC_MR_SBJ35C_17","SID31874","19.5938788452542","24.4936440659511","27.6089879215193","27.9785423641529","28.1119608988932","29.0096353351572","29.786477255409"
"CCIS15794887ST.4.0","CRC_MR_SBJ45H_17","SZAXPI015271.93","LILT_VF262_T016","MMPU84450604ST","CCMD56948710ST.11.0","MMRS97307143ST.27.0.0","CCIS74239020ST.4.0","23.1409539365407","23.1500531362932","24.1469587678987","24.965898766854","25.8957758413259","26.165170646428","26.4826630019037","CCMD49461418ST.11.0","CRC_MR_SBJ32C_17","SZAXPI017454.20","MMRS65205033ST.27.0.0","CCIS47284573ST.4.0","DRR162777","CCIS98832363ST.4.0","21.8810163552222","23.2310136480073","23.3663673688466","24.5552364035983","24.69330961443","24.7684987873024","25.5870721284148"
"CCIS63468405ST.4.0","MMRS34569532ST.27.0.0","CCMD32965613ST.11.0","CCMD39882286ST.11.0","MMRS35808664ST.27.0.0","CCIS74239020ST.4.0","CCMD56948710ST.11.0","CCIS15794887ST.4.0","22.8379274071269","24.5338478365971","29.1508697170428","29.6437952283897","30.7403949659597","31.8721406633411","33.1772198123682","CRC_MR_SBJ40C_17","SZAXPI017454.20","CCIS98832363ST.4.0","SID31874","CCIS47284573ST.4.0","MMRS65205033ST.27.0.0","MMRS14602194ST.27.0.0","25.0060719836263","30.6628318993354","31.6837928842066","33.3095338193347","33.4634491766151","33.6630648124499","33.7320730508088"
"CCIS74239020ST.4.0","SZAXPI015271.93","SID31750","CCMD32965613ST.11.0","CCMD37575804ST.11.0","CCIS15794887ST.4.0","CCMD39882286ST.11.0","CRC_MR_SBJ45H_17","22.8575414755612","25.0018687907624","25.0239757939361","26.3236945982474","26.4826630019037","26.9716289535653","27.2993880331098","CCIS47284573ST.4.0","SZAXPI015223.158","SZAXPI017454.20","CCMD49461418ST.11.0","CRC_MR_SBJ40C_17","MMRS65205033ST.27.0.0","MMRS14602194ST.27.0.0","24.65268623796","25.5694492455332","25.7961174969355","25.9299126149993","25.9657929911778","26.7954034519169","27.2339428809914"
"CCMD18579000ST.11.0","CCMD85661207ST.11.0","CCIS07277498ST.4.0","CCMD66848156ST.11.0","CRC_MR_SBJ45H_17","SZAXPI015264.87","SZAXPI015271.93","CCMD56948710ST.11.0","16.3783433016835","17.7601486232689","18.5385751664549","19.6351493771425","20.4582647525444","21.0386038642492","21.9429129469631","MMRS14602194ST.27.0.0","CRC_MR_SBJ32C_17","CRC_MR_SBJ02C_17","CRC_MR_SBJ36C_17","CCMD49461418ST.11.0","LILT_VF29_16","CCIS71301801ST.4.0","17.4329556828296","17.5668041244018","18.9523167581882","19.9009702575251","20.0405218390515","21.0196142063716","21.1034632592757"
"CCMD28738636ST.11.0","CRC_MR_SBJ69H_17","SZAXPI015271.93","CCMD85661207ST.11.0","CRC_MR_SBJ45H_17","MMPU84450604ST","CCIS07277498ST.4.0","CCMD37575804ST.11.0","25.0898983893857","34.2487552325512","35.7380712469993","38.8206196777808","39.2006085536692","39.7194282043813","39.815908981524","SZAXPI017585.109","CCIS47284573ST.4.0","CCIS02379307ST.4.0","SID31874","MMRS14602194ST.27.0.0","MMRS65205033ST.27.0.0","SZAXPI017454.20","33.9920902953717","36.4067055387699","36.4076448775968","36.4569496134989","37.205681440311","38.7812935654447","38.8368315701436"
"CCMD32965613ST.11.0","MMRS34569532ST.27.0.0","CCMD39882286ST.11.0","CCIS63468405ST.4.0","CCIS74239020ST.4.0","SZAXPI015271.93","CCMD56948710ST.11.0","CCMD18579000ST.11.0","20.3425333611008","22.7514867265482","24.5338478365971","25.0239757939361","26.9864285257257","27.1228610491574","29.7892029031779","CRC_MR_SBJ40C_17","CCIS47284573ST.4.0","MMRS14602194ST.27.0.0","CRC_MR_SBJ32C_17","CCMD49461418ST.11.0","SZAXPI017454.20","CCIS02379307ST.4.0","19.3565426086685","28.8587716473588","29.756047626491","29.7658954536967","29.8790417974037","29.8933229156613","30.4550479914102"
"CCMD37575804ST.11.0","CCMD56948710ST.11.0","SZAXPI015265.88","CRC_MR_SBJ45H_17","SZAXPI015271.93","CCMD85661207ST.11.0","MMPU84450604ST","CCMD10032470ST.11.0","20.7874635956915","21.0132417602568","22.7331993133853","23.38692602107","23.834956890219","24.5141723086585","24.6945307573013","CCMD35802077ST.21.0","CCIS47284573ST.4.0","MMRS14602194ST.27.0.0","SID31874","CRC_MR_SBJ35C_17","SZAXPI015223.158","CCMD49461418ST.11.0","19.7912448235552","20.246982503956","23.3231748131403","23.9019656726094","24.1212361470676","24.264858252409","24.2915125170645"
"CCMD39882286ST.11.0","CCMD32965613ST.11.0","MMRS34569532ST.27.0.0","CCIS74239020ST.4.0","CCIS63468405ST.4.0","CCIS15794887ST.4.0","CCMD56948710ST.11.0","CCMD18579000ST.11.0","22.7514867265482","24.9922604981102","26.9716289535653","29.1508697170428","32.7457423203659","33.042600978104","33.6683863023014","CRC_MR_SBJ40C_17","CCMD49461418ST.11.0","SZAXPI015223.158","CRC_MR_SBJ32C_17","MMRS14602194ST.27.0.0","MMRS65205033ST.27.0.0","CCIS47284573ST.4.0","21.036689356491","32.1941122103639","32.2209721328749","34.3317036693011","34.5443119687236","34.7407427857206","34.810215792708"
