"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"DRR127672","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","CCIS15794887ST.4.0","SID31009","35.0088628457495","35.5679571570255","37.780952841817","38.1966623137873","38.3809599774367","DRR127517","CCIS72607085ST.4.0","SZAXPI003410.3","CCIS50148151ST.4.0","LILT_VF300_T016","33.4079743736253","34.1290079589548","34.2299058929162","35.6719378710689","36.6298848208372"
"LILT_VF170_T016","MMRS79893829ST.27.0.0","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","CCIS15794887ST.4.0","15.5732692516986","33.4405330573647","35.7878686723951","40.935465110669","41.1695529952986","DRR127517","CRC_MR_SBJ10C_17","DRR127708","MMRS80093644ST.27.0.0","CCIS50148151ST.4.0","33.328760283899","34.926831182963","35.9804161717079","39.2075980388878","39.2540383874016"
"MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","SZAXPI015230.16","CCIS15794887ST.4.0","SID31009","20.4165811150814","22.2140761702237","23.4824701178517","24.6120297069502","26.1595823774903","CCMD95433940ST.21.0","MMRS86958796ST.27.0.0","DRR127517","CRC_MR_SBJ26C_17","DRR127708","17.5459500886301","18.3693754076425","21.1999936108693","21.8453662484152","22.3756084217569"
"MMRS54246132ST.27.0.0","DRR127597","CRC_MR_SBJ83H_17","CCIS00281083ST.3.0","CCIS15794887ST.4.0","SZAXPI015273.95","17.1615459985981","17.1983336618377","24.9620926910806","37.4991925966587","39.4963215876137","CCIS84543192ST.4.0","SZAXPI015215.20","DRR127708","MMRS86958796ST.27.0.0","LILT_VF300_T016","17.0906606849472","34.847589387091","40.0724336674066","42.4912360516072","43.0277846095148"
"MMRS84085284ST.27.0.0","MMRS88581325ST.27.0.0","CCIS15794887ST.4.0","SID31009","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","34.2782932623359","35.0268479469364","35.041008050019","37.0217286654756","37.5563499725759","MMRS80093644ST.27.0.0","SID31880","CRC_MR_SBJ10C_17","CCIS50148151ST.4.0","MMRS97052561ST.27.0.0","28.2208232641555","33.3452969266882","33.423736261823","34.2876762737182","36.0207165406798"
"MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","SID31009","CCIS15794887ST.4.0","LILT_VF31_16","18.3016099651697","20.4165811150814","21.9737050829395","23.1700239581987","23.8079108961475","CCMD52145360ST.11.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ10C_17","DRR127708","SID531128","19.5449357231407","20.4972358493822","21.0023485468554","21.2498105462214","21.6629096649873"
"MMRS97307143ST.27.0.0","SZAXPI015230.16","CCIS15794887ST.4.0","CRC_MR_SBJ45H_17","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","21.9850938901679","26.165170646428","26.3077015347217","26.9476363332556","29.4448681030175","MMRS86958796ST.27.0.0","CCMD52145360ST.11.0","CCMD95433940ST.21.0","CRC_MR_SBJ40C_17","DRR127517","23.5615338993963","28.9069519470576","29.2812935815889","29.465598199497","29.4995216385181"
"SID31009","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","CCIS15794887ST.4.0","CCIS29210128ST.4.0","21.9737050829395","25.6989193424082","26.1595823774903","26.7825742068626","30.3030209191741","CRC_MR_SBJ10C_17","CCMD52145360ST.11.0","MMRS86958796ST.27.0.0","SID31549","CCIS50148151ST.4.0","24.6630615104086","25.3844439986481","26.4300297905432","26.8702761106152","26.8975885037079"
"SZAXPI003417.4","CRC_MR_SBJ24H_17","CCMD25475945ST.11.0","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","32.0896387967954","33.5032039618944","42.1123667834604","42.8689412089289","44.2732945880686","LILT_VF300_T016","DRR127514","DRR127517","DRR127509","CCMD95433940ST.21.0","36.9642620663513","39.4715731315373","41.080093170083","41.1375551695601","43.1961302776568"
"SZAXPI015230.16","MMRS97307143ST.27.0.0","MMRS11932626ST.27.0.0","CCIS15794887ST.4.0","CRC_MR_SBJ45H_17","MMRS88581325ST.27.0.0","21.9850938901679","23.4824701178517","23.7320780861432","23.8370476498852","27.3742211153907","MMRS86958796ST.27.0.0","DRR127517","CCMD95433940ST.21.0","LILT_VF300_T016","CRC_MR_SBJ40C_17","17.8411568817075","22.2258490357939","22.6540663438929","24.8640039332103","26.0629769956983"
"SZAXPI015234.20","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","SID31009","MMRS11932626ST.27.0.0","MMRS67096717ST.27.0.0","25.2760487703043","32.6662969120744","33.9668681892812","34.7029935291424","35.4993221169363","SID531128","CCMD52145360ST.11.0","DRR127708","CCMD98531134ST.11.0","CCIS17669415ST.4.0","22.6425728388759","26.8214650465723","28.6614961414665","32.5644653040811","33.2793373131182"
"SZAXPI015273.95","CCIS29210128ST.4.0","CCIS15794887ST.4.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","26.4531144362682","26.6790879452522","28.5080563602993","29.1668911627071","29.5854354240613","DRR127517","SZAXPI015215.20","DRR127514","MMRS86958796ST.27.0.0","CCIS50148151ST.4.0","26.3294903680455","26.3918715146368","26.4234544752158","28.075698467999","28.6217320517435"
"CCIS17669415ST.4.0","MMRS88581325ST.27.0.0","SID31009","CCIS29210128ST.4.0","SZAXPI015234.20","CRC_MR_SBJ45H_17","26.8552343836448","27.699675689078","32.8163529320307","33.2793373131182","33.6986154661508","CCMD98531134ST.11.0","CRC_MR_SBJ10C_17","CCMD52145360ST.11.0","SID31880","MMRS97052561ST.27.0.0","20.63801756747","22.8083347635135","27.7772980370266","31.4775361653037","33.087705808451"
"CCIS21278152ST.4.0","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CCIS15794887ST.4.0","CRC_MR_SBJ45H_17","SZAXPI015273.95","34.957094871329","35.5611903386627","35.9293321563691","36.4666472938904","37.6589044893263","CRC_MR_SBJ40C_17","DRR127517","MMRS86958796ST.27.0.0","CCIS50148151ST.4.0","DRR127708","20.0227777896275","34.676462424887","36.2611008866057","36.3511768090635","36.8738161977263"
"CCIS50148151ST.4.0","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","CCIS15794887ST.4.0","SID31009","22.519905579247","22.5499565529315","24.6361250288068","25.0036700104985","26.8975885037079","MMRS86958796ST.27.0.0","SID531128","DRR127517","MMRS80093644ST.27.0.0","DRR127708","21.8856127418037","23.3987986825478","23.9395128728301","24.3337523422386","24.6230420417888"
"CCIS72607085ST.4.0","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","SID31009","CCIS15794887ST.4.0","28.2980087625914","29.016232073362","32.3198755918274","32.6404522920808","33.2809505395759","SZAXPI003410.3","DRR127708","MMRS86958796ST.27.0.0","CCIS50148151ST.4.0","DRR127514","22.4802758292798","28.7260483860398","30.7391045063092","31.0216319712294","31.4725426094652"
"CCIS84543192ST.4.0","DRR127597","MMRS54246132ST.27.0.0","CRC_MR_SBJ83H_17","CCIS00281083ST.3.0","CCIS15794887ST.4.0","14.222626756018","17.0906606849472","18.465519452864","29.1926766761238","34.4002435115029","SZAXPI015215.20","DRR127708","MMRS86958796ST.27.0.0","DRR127517","LILT_VF300_T016","31.2652545216523","33.1254233431801","38.3896566684752","38.6830716944299","39.2230003407873"
"CCMD52145360ST.11.0","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","SID31009","SZAXPI015230.16","19.5449357231407","23.8210875059935","25.2865046487865","25.3844439986481","26.252453846336","MMRS86958796ST.27.0.0","SID531128","CRC_MR_SBJ10C_17","CCMD95433940ST.21.0","DRR127517","21.1148947917459","21.7013041465415","24.4350586442288","24.7867597793963","25.1357271998345"
"CCMD95433940ST.21.0","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","CCMD18829815ST.11.0","SZAXPI015230.16","CCMD39157124ST.11.0","17.5459500886301","20.5547741429236","22.2981891648425","22.6540663438929","24.6099241132942","MMRS86958796ST.27.0.0","DRR127517","MMRS14379078ST.27.0.0","CCMD52145360ST.11.0","DRR127514","18.7012470162821","22.1871957192792","23.9940988305208","24.7867597793963","26.0326400771455"
"CCMD98531134ST.11.0","MMRS88581325ST.27.0.0","SID31009","CRC_MR_SBJ45H_17","MMRS67096717ST.27.0.0","MMRS11932626ST.27.0.0","21.8855320913909","27.9602034806169","29.5609657924821","30.2062850849935","31.6129772868327","CRC_MR_SBJ10C_17","CCIS17669415ST.4.0","CCMD52145360ST.11.0","MMRS97052561ST.27.0.0","MMRS86958796ST.27.0.0","20.3995197836542","20.63801756747","27.8860504899098","29.9809429080508","31.0384295045271"
"CRC_MR_SBJ26C_17","MMRS11932626ST.27.0.0","CCIS15794887ST.4.0","SZAXPI015230.16","CRC_MR_SBJ45H_17","SID31009","21.8453662484152","27.6776102569098","27.9874430694446","28.3933879175786","28.3988469997199","MMRS86958796ST.27.0.0","CCIS50148151ST.4.0","DRR127514","CCMD95433940ST.21.0","DRR127509","22.7493732336629","24.6279356139304","24.6404588456039","26.5615598377411","28.2496678532616"
"CRC_MR_SBJ40C_17","CRC_MR_SBJ45H_17","SZAXPI015230.16","CCIS15794887ST.4.0","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","24.8335905731169","26.0629769956983","27.5233813427221","27.5350707553767","27.6985363997649","CCIS21278152ST.4.0","MMRS86958796ST.27.0.0","DRR127517","CCMD95433940ST.21.0","CCMD52145360ST.11.0","20.0227777896275","24.4744508052908","27.7383649586272","27.7916193787948","28.8425882965122"
"DRR127514","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","CCIS15794887ST.4.0","MMRS88581325ST.27.0.0","SZAXPI015273.95","23.026162927025","25.1329447775186","25.1677498105115","25.1907900677331","26.4234544752158","CRC_MR_SBJ26C_17","MMRS86958796ST.27.0.0","CCIS50148151ST.4.0","CCMD95433940ST.21.0","DRR127517","24.6404588456039","24.8229199310113","25.0245589844776","26.0326400771455","26.2635961768833"
"DRR127517","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","SZAXPI015230.16","MMRS88581325ST.27.0.0","CCIS15794887ST.4.0","21.1999936108693","21.3310215786493","22.2258490357939","23.8464277492458","24.1755764886528","MMRS86958796ST.27.0.0","CCMD95433940ST.21.0","LILT_VF300_T016","CCIS50148151ST.4.0","CCMD52145360ST.11.0","21.5582632539358","22.1871957192792","23.6355833405482","23.9395128728301","25.1357271998345"
"DRR127685","SZAXPI015273.95","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CCIS15794887ST.4.0","29.8350438222755","34.7850601431462","34.9366595363609","35.219588184499","36.0070338277982","LILT_VF300_T016","DRR127517","DRR127514","CCIS50148151ST.4.0","MMRS86958796ST.27.0.0","30.7072512566413","31.5302231112864","34.2121858860509","34.2189692491066","34.4938286829557"
"DRR127708","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","SZAXPI015234.20","CCIS15794887ST.4.0","21.2498105462214","22.3756084217569","26.7831373409035","28.6614961414665","29.4780175951437","SID531128","CCIS50148151ST.4.0","MMRS86958796ST.27.0.0","CCMD52145360ST.11.0","DRR127517","22.486013792629","24.6230420417888","24.940192551476","27.2439705449958","27.5821974686046"
"LILT_VF145_T017","MMRS88581325ST.27.0.0","MMRS97307143ST.27.0.0","SZAXPI015230.16","MMRS11932626ST.27.0.0","CCIS15794887ST.4.0","36.5538615166524","36.7413827591995","38.4236423357352","38.6275492145683","39.5793163026713","DRR127514","LILT_VF300_T016","CCIS50148151ST.4.0","MMRS86958796ST.27.0.0","DRR127517","34.5638823698959","37.3855302117972","38.3457247894756","39.0987563992795","39.7983911851949"
"LILT_VF300_T016","CRC_MR_SBJ45H_17","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","CCIS15794887ST.4.0","SZAXPI015230.16","24.0437105668031","24.109354667531","24.3085650019268","24.3920527048238","24.8640039332103","DRR127517","CCIS50148151ST.4.0","MMRS86958796ST.27.0.0","DRR127514","CCMD95433940ST.21.0","23.6355833405482","24.6680869441674","25.1428999142144","26.4973732067048","26.7174844217902"
"MMRS14379078ST.27.0.0","CCMD18829815ST.11.0","CCMD39157124ST.11.0","CRC_MR_SBJ45H_17","CCMD25475945ST.11.0","SZAXPI015230.16","23.6242436868337","24.5329609213584","27.4718288437119","27.5825031624797","28.5227899583351","CCMD95433940ST.21.0","MMRS86958796ST.27.0.0","DRR127517","CRC_MR_SBJ10C_17","MMRS97052561ST.27.0.0","23.9940988305208","26.4414413948862","28.7991483232682","31.6946874038063","31.9145305848559"
"MMRS80093644ST.27.0.0","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ45H_17","MMRS84085284ST.27.0.0","CCIS15794887ST.4.0","25.9675001342081","25.9997713650947","28.2188554577183","28.2208232641555","29.2444427886376","CCIS50148151ST.4.0","SID531128","DRR127517","MMRS86958796ST.27.0.0","LILT_VF300_T016","24.3337523422386","26.7856837952889","27.4755763389633","27.8770949482187","28.0944490555376"
"MMRS86958796ST.27.0.0","SZAXPI015230.16","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","MMRS88581325ST.27.0.0","CCIS15794887ST.4.0","17.8411568817075","18.3693754076425","19.0114145918814","20.4972358493822","22.2190435810208","CCMD95433940ST.21.0","CCMD52145360ST.11.0","DRR127517","CCIS50148151ST.4.0","CRC_MR_SBJ26C_17","18.7012470162821","21.1148947917459","21.5582632539358","21.8856127418037","22.7493732336629"
"MMRS97052561ST.27.0.0","MMRS88581325ST.27.0.0","MMRS11932626ST.27.0.0","SID31009","CCMD18829815ST.11.0","CRC_MR_SBJ45H_17","25.4380749402171","26.8237466067513","27.196395202918","27.4771620501245","27.890801697626","CRC_MR_SBJ10C_17","CCMD52145360ST.11.0","CCIS50148151ST.4.0","MMRS86958796ST.27.0.0","DRR127517","22.1869429900088","26.5677561673996","27.5920385784976","27.785316321955","28.1479455922719"
"SID31549","CRC_MR_SBJ45H_17","SID31009","MMRS88581325ST.27.0.0","CCIS15794887ST.4.0","MMRS11932626ST.27.0.0","22.6257089627508","26.8702761106152","26.8793923368089","27.0828819326157","27.9125112903694","MMRS86958796ST.27.0.0","DRR127517","CCMD95433940ST.21.0","CRC_MR_SBJ40C_17","CRC_MR_SBJ10C_17","27.4614120576765","28.7563873829433","29.4020925575528","29.5429955107416","29.8803391717213"
"SID31880","MMRS88581325ST.27.0.0","SID31009","MMRS11932626ST.27.0.0","CRC_MR_SBJ45H_17","CCIS15794887ST.4.0","27.4902952426652","28.8186902606225","30.1562109621153","30.2158960464273","32.1946922598338","MMRS97052561ST.27.0.0","CCIS50148151ST.4.0","CRC_MR_SBJ10C_17","DRR127517","LILT_VF300_T016","28.9460278829479","28.9720561372454","29.1757978832062","30.0745626803866","30.3920602152223"
"SID531128","MMRS88581325ST.27.0.0","SZAXPI015234.20","CRC_MR_SBJ45H_17","MMRS11932626ST.27.0.0","CCIS15794887ST.4.0","21.6629096649873","22.6425728388759","24.1199044563945","24.4710999664809","28.9596473511177","CCMD52145360ST.11.0","DRR127708","CCIS50148151ST.4.0","MMRS86958796ST.27.0.0","DRR127517","21.7013041465415","22.486013792629","23.3987986825478","26.1610842880527","26.5500632590508"
"SZAXPI015215.20","SZAXPI015273.95","CCIS29210128ST.4.0","DRR127597","CRC_MR_SBJ83H_17","CCIS15794887ST.4.0","26.3918715146368","27.408325303878","30.3748918009843","30.6718879493356","34.4074978602688","CCIS84543192ST.4.0","DRR127514","LILT_VF300_T016","DRR127517","MMRS86958796ST.27.0.0","31.2652545216523","34.4534423109956","34.5081266563414","35.4930504076545","35.8521094366496"
