"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Parvimonas_unclassified",0.000225369312598521,0.0539196080391961,0.0539196080391961
10000,1,10001,2,10000.5,1.5,0.0001999800019998,0.00014998500149985,9.99900009999e-05,"Fusobacterium_nucleatum",0.000225369312598521,0.0539196080391961,0.0539196080391961
9999,2,10000,3,9999.5,2.5,0.0002999700029997,0.00024997500249975,0.0001999800019998,"Peptostreptococcus_stomatis",0.000449330066993301,0.0539196080391961,0.0539196080391961
9999,3,9999,3,9999,3,0.0002999700029997,0.0002999700029997,0.0002999700029997,"Solobacterium_moorei",0.000671895427279702,0.0539196080391961,0.0539196080391961
9988,14,9988,14,9988,14,0.0013998600139986,0.0013998600139986,0.0013998600139986,"Clostridium_symbiosum",0.00312577437908383,0.201299870012999,0.201299870012999
9980,18,9984,22,9982,20,0.0021997800219978,0.001999800019998,0.0017998200179982,"Gemella_morbillorum",0.00400641050446039,0.26360697263607,0.239642702396427
9975,23,9979,27,9977,25,0.0026997300269973,0.0024997500249975,0.0022997700229977,"Parvimonas_micra",0.00510350199547946,0.277300841344437,0.256760038281886
9968,33,9969,34,9968.5,33.5,0.0033996600339966,0.00334966503349665,0.0032996700329967,"Lachnospiraceae_bacterium_7_1_58FAA",0.00727749310958475,0.305544445555444,0.287571242875712
9963,33,9969,39,9966,36,0.0038996100389961,0.0035996400359964,0.0032996700329967,"Alistipes_sp_AP11",0.00727749310958475,0.311535513115355,0.287571242875712
9870,1,10001,132,9935.5,66.5,0.0131986801319868,0.00664933506649335,9.99900009999e-05,"Porphyromonas_uenonis",0.000225369312598521,0.723421407859214,0.478087191280872
9864,40,9962,138,9913,89,0.0137986201379862,0.0088991100889911,0.003999600039996,"Porphyromonas_somerae",0.00879422761087806,0.723421407859214,0.571547845215479
9789,1,10001,213,9895,107,0.0212978702129787,0.0106989301069893,9.99900009999e-05,"Peptostreptococcus_anaerobius",0.000225369312598521,0.805956246480615,0.571547845215479
9882,117,9885,120,9883.5,118.5,0.011998800119988,0.0118488151184882,0.0116988301169883,"Bacteroides_stercoris",0.0256446916283981,0.723421407859214,0.571547845215479
9859,140,9862,143,9860.5,141.5,0.0142985701429857,0.0141485851414859,0.013998600139986,"Bacteroides_fragilis",0.0304999803049998,0.723421407859214,0.571547845215479
9715,1,10001,287,9858,144,0.0286971302869713,0.0143985601439856,9.99900009999e-05,"Prevotella_bivia",0.000225369312598521,0.814785188147852,0.571547845215479
9713,1,10001,289,9857,145,0.0288971102889711,0.0144985501449855,9.99900009999e-05,"Actinomyces_cardiffensis",0.000225369312598521,0.814785188147852,0.571547845215479
9845,140,9862,157,9853.5,148.5,0.0156984301569843,0.0148485151484852,0.013998600139986,"Streptococcus_tigurinus",0.0304999803049998,0.723421407859214,0.571547845215479
9705,1,10001,297,9853,149,0.0296970302969703,0.0148985101489851,9.99900009999e-05,"Prevotella_intermedia",0.000225369312598521,0.814785188147852,0.571547845215479
9847,152,9850,155,9848.5,153.5,0.0154984501549845,0.0153484651534847,0.0151984801519848,"Clostridium_hathewayi",0.0329147808110755,0.723421407859214,0.571547845215479
9841,157,9845,161,9843,159,0.0160983901609839,0.0158984101589841,0.0156984301569843,"Bacteroides_cellulosilyticus",0.033895409257873,0.723421407859214,0.571547845215479
9796,150,9852,206,9824,178,0.0205979402059794,0.0177982201779822,0.014998500149985,"Streptococcus_constellatus",0.0325798235886381,0.805956246480615,0.609377157522343
9791,186,9816,211,9803.5,198.5,0.0210978902109789,0.0198480151984802,0.0185981401859814,"Porphyromonas_asaccharolytica",0.0399166053543899,0.805956246480615,0.648669223986692
9718,170,9832,284,9775,227,0.0283971602839716,0.0226977302269773,0.016998300169983,"Eubacterium_infirmum",0.0365921491683167,0.814785188147852,0.692452197087984
9524,1,10001,478,9762.5,239.5,0.0477952204779522,0.0239476052394761,9.99900009999e-05,"Slackia_unclassified",0.000225369312598521,1,0.692452197087984
9714,205,9797,288,9755.5,246.5,0.0287971202879712,0.0246475352464754,0.0204979502049795,"Atopobium_rimae",0.0438631732064889,0.814785188147852,0.692452197087984
9749,249,9753,253,9751,251,0.0252974702529747,0.0250974902509749,0.0248975102489751,"Ruminococcus_lactaris",0.0529624552337666,0.814785188147852,0.692452197087984
9725,270,9732,277,9728.5,273.5,0.0276972302769723,0.0273472652734727,0.026997300269973,"Bilophila_wadsworthia",0.0569239263756909,0.814785188147852,0.692452197087984
9696,267,9735,306,9715.5,286.5,0.0305969403059694,0.0286471352864714,0.0266973302669733,"Peptostreptococcus_unclassified",0.0564570013586877,0.814785188147852,0.692452197087984
9574,260,9742,428,9658,344,0.0427957204279572,0.0343965603439656,0.025997400259974,"Anaerococcus_vaginalis",0.0551390288699743,1,0.692452197087984
9308,1,10001,694,9654.5,347.5,0.0693930606939306,0.0347465253474653,9.99900009999e-05,"Campylobacter_ureolyticus",0.000225369312598521,1,0.692452197087984
9524,287,9715,478,9619.5,382.5,0.0477952204779522,0.0382461753824618,0.0286971302869713,"Bacteroides_coprophilus",0.0603311013927847,1,0.692452197087984
9342,219,9783,660,9562.5,439.5,0.065993400659934,0.0439456054394561,0.0218978102189781,"Leptotrichia_unclassified",0.0467196603781758,1,0.692452197087984
9525,461,9541,477,9533,469,0.0476952304769523,0.0468953104689531,0.0460953904609539,"Bacteroides_caccae",0.0960654659171764,1,0.692452197087984
9523,465,9537,479,9530,472,0.0478952104789521,0.0471952804719528,0.0464953504649535,"Alistipes_indistinctus",0.0963405100412149,1,0.692452197087984
9356,308,9694,646,9525,477,0.0645935406459354,0.0476952304769523,0.0307969203079692,"Fusobacterium_mortiferum",0.0645568096251599,1,0.692452197087984
9502,489,9513,500,9507.5,494.5,0.04999500049995,0.0494450554944506,0.0488951104889511,"Bilophila_unclassified",0.101021794372287,1,0.692452197087984
8987,1,10001,1015,9494,508,0.101489851014899,0.0507949205079492,9.99900009999e-05,"Eikenella_corrodens",0.000225369312598521,1,0.692452197087984
8986,1,10001,1016,9493.5,508.5,0.101589841015898,0.0508449155084492,9.99900009999e-05,"Anaerococcus_obesiensis",0.000225369312598521,1,0.692452197087984
9477,512,9490,525,9483.5,518.5,0.0524947505249475,0.0518448155184482,0.0511948805119488,"Anaerotruncus_unclassified",0.105168911680261,1,0.692452197087984
8965,1,10001,1037,9483,519,0.103689631036896,0.0518948105189481,9.99900009999e-05,"Lactobacillus_reuteri",0.000225369312598521,1,0.692452197087984
9469,520,9482,533,9475.5,526.5,0.0532946705329467,0.0526447355264474,0.051994800519948,"Streptococcus_anginosus",0.106507867731745,1,0.692452197087984
9412,464,9538,590,9475,527,0.058994100589941,0.0526947305269473,0.0463953604639536,"Klebsiella_oxytoca",0.0963405100412149,1,0.692452197087984
8927,1,10001,1075,9464,538,0.107489251074893,0.0537946205379462,9.99900009999e-05,"Anaeroglobus_geminatus",0.000225369312598521,1,0.692452197087984
9422,567,9435,580,9428.5,573.5,0.057994200579942,0.0573442655734427,0.0566943305669433,"Odoribacter_splanchnicus",0.11547655432757,1,0.692452197087984
9414,570,9432,588,9423,579,0.0587941205879412,0.0578942105789421,0.056994300569943,"Granulicatella_adiacens",0.11575961047963,1,0.692452197087984
9210,383,9619,792,9414.5,587.5,0.0791920807919208,0.0587441255874413,0.0382961703829617,"candidate_division_TM7_single_cell_isolate_TM7b",0.0800434491434577,1,0.692452197087984
9377,601,9401,625,9389,613,0.0624937506249375,0.0612938706129387,0.0600939906009399,"Streptococcus_vestibularis",0.121369604612572,1,0.692452197087984
9374,613,9389,628,9381.5,620.5,0.0627937206279372,0.062043795620438,0.0612938706129387,"Escherichia_coli",0.123101377013137,1,0.692452197087984
9206,527,9475,796,9340.5,661.5,0.0795920407959204,0.0661433856614339,0.0526947305269473,"Olsenella_uli",0.10763497513885,1,0.692452197087984
9309,648,9354,693,9331.5,670.5,0.0692930706929307,0.067043295670433,0.0647935206479352,"Desulfovibrio_piger",0.129407059294071,1,0.692452197087984
9295,692,9310,707,9302.5,699.5,0.0706929307069293,0.0699430056994301,0.0691930806919308,"Ruminococcus_torques",0.137430455849443,1,0.692452197087984
9284,702,9300,718,9292,710,0.0717928207179282,0.070992900709929,0.0701929807019298,"Alistipes_shahii",0.138650420672218,1,0.692452197087984
9284,702,9300,718,9292,710,0.0717928207179282,0.070992900709929,0.0701929807019298,"Lachnospiraceae_bacterium_3_1_46FAA",0.138650420672218,1,0.692452197087984
9150,605,9397,852,9273.5,728.5,0.0851914808519148,0.0728427157284272,0.0604939506049395,"Prevotella_stercorea",0.121835155420032,1,0.692452197087984
9266,722,9280,736,9273,729,0.0735926407359264,0.0728927107289271,0.0721927807219278,"Clostridium_bolteae",0.142209888600181,1,0.692452197087984
9231,734,9268,771,9249.5,752.5,0.0770922907709229,0.0752424757524248,0.0733926607339266,"Eubacterium_cylindroides",0.144178478327031,1,0.692452197087984
8959,500,9502,1043,9230.5,771.5,0.104289571042896,0.0771422857714229,0.04999500049995,"Finegoldia_magna",0.102998296158923,1,0.692452197087984
9196,792,9210,806,9203,799,0.0805919408059194,0.0798920107989201,0.0791920807919208,"Alistipes_onderdonkii",0.15472583176465,1,0.692452197087984
8404,1,10001,1598,9202.5,799.5,0.15978402159784,0.0799420057994201,9.99900009999e-05,"Shuttleworthia_satelles",0.000225369312598521,1,0.692452197087984
8393,1,10001,1609,9197,805,0.160883911608839,0.0804919508049195,9.99900009999e-05,"Atopobium_vaginae",0.000225369312598521,1,0.692452197087984
8370,1,10001,1632,9185.5,816.5,0.163183681631837,0.0816418358164184,9.99900009999e-05,"Synergistes_sp_3_1_syn1",0.000225369312598521,1,0.692452197087984
8361,1,10001,1641,9181,821,0.164083591640836,0.0820917908209179,9.99900009999e-05,"Aeromonas_unclassified",0.000225369312598521,1,0.692452197087984
8357,1,10001,1645,9179,823,0.164483551644836,0.0822917708229177,9.99900009999e-05,"Sutterella_parvirubra",0.000225369312598521,1,0.692452197087984
