"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"CCIS00146684ST.4.0","CCMD27867141ST.11.0","CRC_MR_SBJ16H_17","CRC_MR_SBJ78H_17","SID31749","CRC_MR_SBJ34H_17","SID532915","SZAXPI015268.109","MMRS20257302ST.27.0.0","CCMD22852639ST.11.0","19.1587253482323","19.7557755800171","20.9987613646829","21.2115381084729","21.4922861902102","21.8125014936504","22.5455654705909","22.8424503782147","23.9133193681346","CRC_MR_SBJ32C_17","CCIS41548810ST.4.0","MMRS96422329ST.27.0.0","CRC_MR_SBJ47C_17","CCIS33816588ST.4.0","SID530890","CCMD46222674ST.21.0","CCIS71301801ST.4.0","SID531277","14.9387842635169","19.2051050383615","20.2830844090266","21.7751522598902","21.8142926198719","22.2728818082371","22.3519556837383","22.6477635850298","23.2677449226112"
"CCIS02856720ST.4.0","SID530331","CCIS71578391ST.4.0","CCIS88007743ST.4.0","CRC_MR_SBJ34H_17","CCMD25475945ST.11.0","SID31452","CCIS13047523ST.4.0","CCIS93040568ST.20.0","CCMD37575804ST.11.0","17.529140526606","18.976562852511","20.7435574867162","21.0218182720953","21.5083262386221","21.6321053188889","22.2395853967717","23.5071853716497","23.6905284525082","SID530890","SID531416","CRC_MR_SBJ39C_17","MMRS96422329ST.27.0.0","CRC_MR_SBJ64C_17","SID531277","SZAXPI003412.1","SZAXPI015221.142","CCMD64776337ST.21.0","16.7106726444569","20.2236577993918","21.6564045405626","22.1301372917115","22.1344636177275","22.4741192362726","23.4074522391673","23.626061364525","24.7483316628091"
"CCIS11362406ST.4.0","CCIS88007743ST.4.0","CCIS90164298ST.4.0","CRC_MR_SBJ16H_17","CCIS15794887ST.4.0","SID31749","CCIS71578391ST.4.0","CRC_MR_SBJ34H_17","SID532749","CCMD37575804ST.11.0","18.9375158747207","20.4344181528371","23.1824667224413","23.5065797626984","24.3027531954324","24.7374527441307","24.7595349119486","24.7650817098834","24.9427956093759","SID530890","CCMD46222674ST.21.0","SID531416","CRC_MR_SBJ20C_17","SZAXPI003426.11","MMRS90191266ST.27.0.0","DRR162778","CRC_MR_SBJ32C_17","CCIS62605362ST.3.0","20.7644268769836","21.2067100752215","21.6198139643777","21.6441546448158","22.2879073285874","23.1934369153625","23.4472060878796","23.948509899261","24.0220389308568"
"CCIS11558985ST.4.0","SZAXPI015265.88","CCMD10032470ST.11.0","SZAXPI015268.109","DRR127713","CCMD29706695ST.11.0","CCIS71578391ST.4.0","MMPU29365221ST","MMRS39582183ST.27.0.0","CRC_MR_SBJ16H_17","29.3911444385107","33.2645305718914","33.7966945822295","34.416618003296","34.743415211126","35.315150360654","35.9402443728921","36.1241186566025","36.2190816645977","CCIS62605362ST.3.0","MMRS62376181ST.27.0.0","DRR127559","MMRS81194191ST.27.0.0","MMRS90191266ST.27.0.0","DRR127580","CCIS87252800ST.4.0","CRC_MR_SBJ32C_17","SZAXPI017457.24","24.1339393112749","29.8183627923516","30.1342067230963","30.6256583679111","31.9224159809686","32.6640649778744","32.8327595206784","34.2414908730461","34.4232009666199"
"CCIS13047523ST.4.0","SID530331","SID31379","CCMD45812507ST.11.0","CCIS02856720ST.4.0","CCIS71578391ST.4.0","MMRS29805707ST.27.0.0","CCMD98702133ST.11.0","CCMD37575804ST.11.0","CCMD10032470ST.11.0","17.2360052998599","17.245284550949","20.5645919099334","22.2395853967717","22.6343984964169","25.7262818965159","25.9675357997327","26.4845672894726","26.5477572693156","SID531416","CCMD59583015ST.11.0","SID531277","SZAXPI015213.15","CRC_MR_SBJ39C_17","CCMD86707194ST.21.0","SID530890","DRR127559","MMRS96422329ST.27.0.0","21.8759637246499","22.5556520651432","23.570021477888","23.7225740864456","23.9891885091972","25.3406291459565","25.6618980618406","27.4020130127533","28.1642467059444"
"CCIS15794887ST.4.0","CCIS90164298ST.4.0","CRC_MR_SBJ16H_17","SID531414","DRR127628","CRC_MR_SBJ78H_17","SID31749","CCIS11362406ST.4.0","SZAXPI015230.16","MMPU29365221ST","19.2134710869353","19.8252674666346","21.4832542928184","22.0307956058219","22.6490709125319","23.2274185859299","23.5065797626984","23.7320780861432","24.2197361447808","CRC_MR_SBJ20C_17","MMRS81194191ST.27.0.0","CRC_MR_SBJ32C_17","DRR162778","SID530890","MMRS90191266ST.27.0.0","CCMD46222674ST.21.0","DRR127536","MMRS65205033ST.27.0.0","20.9369611780411","23.1713114370119","23.2310136480073","23.5153471376248","23.5351536614975","23.6515621896145","24.1870850224123","24.1993737509693","24.5552364035983"
"CCIS16561622ST.4.0","MMRS20257302ST.27.0.0","MMRS17963147ST.27.0.0","SZAXPI015268.109","CCMD27867141ST.11.0","CRC_MR_SBJ34H_17","MMRS51737257ST.27.0.0","CRC_MR_SBJ16H_17","CCMD22852639ST.11.0","CCIS00146684ST.4.0","18.2350659058447","21.8396700254056","23.7827780194997","25.4992084626347","25.5817327151036","25.9730971302635","26.1331247786004","26.1562865181642","26.3381815720733","CCIS41548810ST.4.0","CRC_MR_SBJ32C_17","DRR127515","CCIS62605362ST.3.0","CCIS71301801ST.4.0","MMRS51410669ST.27.0.0","CCIS33816588ST.4.0","CCIS38765456ST.20.0","CCIS50148151ST.4.0","19.1124752394451","21.8748031134957","22.4210424575843","22.6113356127541","22.8012069536922","24.0379486302388","24.0431854024524","24.5252689818501","25.2458139160654"
"CCIS29210128ST.4.0","SZAXPI015273.95","CCIS88007743ST.4.0","SZAXPI015256.47","CRC_MR_SBJ34H_17","CCIS93040568ST.20.0","CCIS02856720ST.4.0","CCIS11362406ST.4.0","SZAXPI015268.109","CCIS81139242ST.4.0","26.4531144362682","28.935721893846","29.5146976393491","29.6750671640099","30.3032813514708","30.6057562880302","30.6198834997865","30.7283577963825","30.8573523075928","SZAXPI017587.113","SZAXPI003422.11","SZAXPI015221.142","SZAXPI015215.20","MMRS96422329ST.27.0.0","SID530890","DRR162778","CCIS62605362ST.3.0","CCIS81887263ST.4.0","21.6886640793457","23.4556553315634","26.8871071703856","27.408325303878","27.7325231303519","28.6747401782632","29.6644841222361","29.8460644009943","29.9428919593816"
"CCIS64785924ST.20.0","SID31452","CCIS93040568ST.20.0","SZAXPI017592.142","CRC_MR_SBJ34H_17","CCIS02856720ST.4.0","CCIS81139242ST.4.0","CCIS88007743ST.4.0","SID31766","CCIS00146684ST.4.0","21.7303423781495","24.5077829932003","25.3418830973963","26.2272909533047","26.4919482765028","26.5656829815629","29.7627951343216","31.049297594023","31.8259548087343","CRC_MR_SBJ64C_17","SZAXPI003412.1","SID530890","CCMD25511638ST.21.0","CRC_MR_SBJ39C_17","SZAXPI015221.142","CCMD64776337ST.21.0","SID531416","SZAXPI015223.158","20.9485762736994","21.1731206195591","26.0006578900477","27.6701298643519","27.6760029828261","28.4445047345915","29.0347182166196","29.2115495894449","29.2815790102634"
"CCIS71578391ST.4.0","CRC_MR_SBJ16H_17","CCIS02856720ST.4.0","CRC_MR_SBJ34H_17","SZAXPI015242.30","SID530331","SZAXPI015230.16","CCMD10032470ST.11.0","CCMD37575804ST.11.0","SID31160","18.361218082257","18.976562852511","18.97780229647","19.9634532739028","20.6857407037263","20.7605373940705","20.8232787903082","21.5088745435599","21.714566148231","SID530890","MMRS90191266ST.27.0.0","SID531277","CCMD86707194ST.21.0","MMRS96422329ST.27.0.0","CCMD46222674ST.21.0","CRC_MR_SBJ32C_17","CCMD59583015ST.11.0","SID531416","14.2476194021422","17.6846485388599","17.8888819935819","19.2255619482526","20.3312126273594","20.525842068992","20.8848204220649","21.4220222444988","21.838657116659"
