"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";1,37677519336442e-06;0,000922666666666667;"0";0,0745528333333333;"0.000865";"518";1,37677519336442e-06;0,000628387511674565;"CRC"
"Clostridium_symbiosum";2,80965145263154e-06;0,0126096666666667;"0";0,1874565;"0.00931";"228";2,80965145263154e-06;0,000628387511674565;"CRC"
"Clostridium_hathewayi";3,71094987209389e-06;0,0203988333333333;"0";0,277000833333333;"0.02171";"208";3,71094987209389e-06;0,000628387511674565;"CRC"
"Fusobacterium_nucleatum";3,46685846618179e-05;0,0003815;"0";0,0265861666666667;"0";"348";3,46685846618179e-05;0,00440291025205087;"CRC"
"Peptostreptococcus_stomatis";6,66670531139901e-05;0,000177666666666667;"0";0,0895976666666667;"0";"531";6,66670531139901e-05;0,00677337259638139;"CRC"
"Bilophila_unclassified";0,00011422044324078;0,269068333333333;"0.070775";0,560183833333333;"0.280625";"143";0,00011422044324078;0,00967066419438604;"CRC"
"Gemella_morbillorum";0,000173945057731319;0,000337833333333333;"0";0,025333;"0";"356";0,000173945057731319;0,0126234413325014;"CRC"
"Flavonifractor_plautii";0,000310714108950802;0,02529;"0.00057";0,0720478333333333;"0.017465";"343";0,000310714108950802;0,0197303459183759;"CRC"
"Solobacterium_moorei";0,000482554354229302;0,00345533333333333;"0";0,036375;"0.003145";"638";0,000482554354229302;0,0272375124387206;"CRC"
"Parvimonas_micra";0,000647184635244482;0,0001905;"0";0,01582;"0";"515";0,000647184635244482;0,0328769794704197;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00115671787181971;0,009251;"0";0,059908;"0.002215";"394";0,00115671787181971;0,0534193344440375;"Nodiff"
"Bacteroides_caccae";0,00154277665099764;0,414730166666667;"0.09619";1,65398716666667;"0.487085";"86";0,00154277665099764;0,0653108782255668;"Nodiff"
"Anaerotruncus_colihominis";0,00191076716228887;0,018522;"0";0,0349786666666667;"0.00416";"72";0,00191076716228887;0,0746669014186728;"Nodiff"
"Clostridiales_bacterium_1_7_47FAA";0,00206276087900453;0,00933;"0";0,0212945;"0.00219";"196";0,00206276087900453;0,0748487518953072;"Nodiff"
"Slackia_unclassified";0,00232831296998217;2,85e-05;"0";0,00281716666666667;"0";"636";0,00232831296998217;0,0788521992500628;"Nodiff"
"Eggerthella_lenta";0,00289613290202094;0,0162023333333333;"0";0,0543306666666667;"0.004175";"280";0,00289613290202094;0,0889864423454089;"Nodiff"
"Clostridium_bolteae";0,00305415465926099;0,296923166666667;"0.004455";0,5438805;"0.03277";"201";0,00305415465926099;0,0889864423454089;"Nodiff"
"Bilophila_wadsworthia";0,00315306291775071;0,0231978333333333;"0.00111";0,0557886666666667;"0.01557";"144";0,00315306291775071;0,0889864423454089;"Nodiff"
"Eggerthella_unclassified";0,00356015743325755;0,105542;"0.00773";0,129697833333333;"0.041375";"284";0,00356015743325755;0,0951873671628861;"Nodiff"
"Clostridium_citroniae";0,00394665627904424;0,00775;"0.00029";0,0198875;"0.0054";"204";0,00394665627904424;0,100245069487724;"Nodiff"
"Clostridium_leptum";0,00550376203945837;0,0850896666666667;"0.01003";0,147439166666667;"0.041355";"212";0,00550376203945837;0,128195895827179;"Nodiff"
"Bacteroides_fragilis";0,00561507324611693;0,2394265;"0";0,851789333333333;"0.04464";"96";0,00561507324611693;0,128195895827179;"Nodiff"
"Alistipes_sp_AP11";0,00580414488981322;0,0866228333333333;"0";0,311592666666667;"0";"54";0,00580414488981322;0,128195895827179;"Nodiff"
"Peptostreptococcus_anaerobius";0,00694135139748207;7,21666666666667e-05;"0";0,0430276666666667;"0";"530";0,00694135139748207;0,146925271246704;"Nodiff"
"Desulfovibrio_desulfuricans";0,00756175090693345;0,00438716666666667;"0";0,050066;"0";"265";0,00756175090693345;0,153654778428888;"Nodiff"
"Porphyromonas_asaccharolytica";0,0121263248949173;0,00439866666666667;"0";0,2450935;"0";"534";0,0121263248949173;0,220881698392545;"Nodiff"
"Alistipes_unclassified";0,012470612814435;0,011997;"0";0,335315;"0";"56";0,012470612814435;0,220881698392545;"Nodiff"
"Campylobacter_ureolyticus";0,0126093882940626;0;"0";0,00237233333333333;"0";"173";0,0126093882940626;0,220881698392545;"Nodiff"
"Eikenella_corrodens";0,0126093882940626;0;"0";0,0009735;"0";"286";0,0126093882940626;0,220881698392545;"Nodiff"
"Ruminococcus_torques";0,0165749267498532;1,283347;"0.70548";2,1594;"1.438875";"615";0,0165749267498532;0,276586255178528;"Nodiff"
"Subdoligranulum_sp_4_3_54A2FAA";0,0168782950994771;0,0698993333333333;"0";0,240413833333333;"0";"685";0,0168782950994771;0,276586255178528;"Nodiff"
"Anaerotruncus_unclassified";0,0206870055352857;0,0153036666666667;"0.000945";0,0305236666666667;"0.02265";"73";0,0206870055352857;0,303490025413184;"Nodiff"
"Porphyromonas_uenonis";0,0232038942134897;8,71666666666667e-05;"0";0,0484986666666667;"0";"539";0,0232038942134897;0,303490025413184;"Nodiff"
"Actinomyces_cardiffensis";0,0234278329508689;0;"0";0,00415366666666667;"0";"20";0,0234278329508689;0,303490025413184;"Nodiff"
"Candidatus_Zinderia_insecticola";0,0234278329508689;2,43333333333333e-05;"0";0;"0";"176";0,0234278329508689;0,303490025413184;"Nodiff"
"Oscillibacter_sp_KLE_1728";0,0234278329508689;0;"0";0,046042;"0";"497";0,0234278329508689;0,303490025413184;"Nodiff"
"Porphyromonas_endodontalis";0,0234278329508689;0;"0";0,4246495;"0";"536";0,0234278329508689;0,303490025413184;"Nodiff"
"Streptococcus_dysgalactiae";0,0234278329508689;0;"0";0,001816;"0";"659";0,0234278329508689;0,303490025413184;"Nodiff"
"Streptococcus_pasteurianus";0,0234278329508689;0;"0";0,00857733333333333;"0";"673";0,0234278329508689;0,303490025413184;"Nodiff"
"Prevotella_stercorea";0,0243965853748848;0,108595333333333;"0";0,846004333333333;"0";"566";0,0243965853748848;0,303490025413184;"Nodiff"
"Streptococcus_thermophilus";0,024565634779445;0,838204833333333;"0.030475";0,242904666666667;"0";"681";0,024565634779445;0,303490025413184;"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA";0,0260404649330767;0,0815845;"0";0,025521;"0";"400";0,0260404649330767;0,303490025413184;"Nodiff"
"Bifidobacterium_longum";0,0260837289788931;4,1029265;"0.817375";1,1427195;"0.33569";"138";0,0260837289788931;0,303490025413184;"Nodiff"
"Eubacterium_eligens";0,0262865376342128;2,2565525;"0.525715";0,632128333333333;"0.174235";"326";0,0262865376342128;0,303490025413184;"Nodiff"
"Clostridium_asparagiforme";0,0270977277361469;0,0297791666666667;"0.00033";0,0331708333333333;"0.013075";"198";0,0270977277361469;0,305903237554725;"Nodiff"
"Fusobacterium_mortiferum";0,0316751942118289;0,0201085;"0";0,0927338333333333;"0";"346";0,0316751942118289;0,344847648844469;"Nodiff"
