"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS15794887ST.4.0","SID531414","SID31328","DRR127628","CCIS05314658ST.4.0","CCIS02124300ST.4.0","CRC_MR_SBJ78H_17","CCIS07539127ST.4.0","CRC_MR_SBJ37H_17","LILT_VF263_T016","SZAXPI015271.93","SID31749","DRR127777","CCIS11362406ST.4.0","SZAXPI015230.16","21.4832542928184","21.9515728036854","22.0307956058219","22.2416829943847","22.6080488466077","22.6490709125319","22.7583292131342","22.8589665106102","22.8941005825649","23.1500531362932","23.2274185859299","23.4775456323633","23.5065797626984","23.7320780861432","CRC_MR_SBJ06C_17","CCIS53043478ST.4.0","SZAXPI015218.16","CRC_MR_SBJ31C_17","CCMD76222476ST.11.0","MMRS81194191ST.27.0.0","CRC_MR_SBJ32C_17","CCIS91228662ST.4.0","MMRS90191266ST.27.0.0","MMRS72802364ST.27.0.0","CCIS11015875ST.4.0","CCMD63399960ST.21.0","DRR127517","DRR127536","20.0317263735106","20.0890180556318","21.7163170586589","22.0273713765238","22.949295651477","23.1713114370119","23.2310136480073","23.5300914171514","23.6515621896145","23.6584440606097","23.9657233048369","24.0782202425802","24.1755764886528","24.1993737509693"
"CCIS16326685ST.4.0","CCIS36797902ST.4.0","SZAXPI015263.84","LILT_VF28_T016","SID31021","CCIS94417875ST.3.0","CCMD31009081ST.11.0","CCIS15794887ST.4.0","MMRS11932626ST.27.0.0","CCIS07539127ST.4.0","CCMD29706695ST.11.0","MMRS95277876ST.27.0.0","CCIS11362406ST.4.0","MMRS39582183ST.27.0.0","CCIS88317640ST.4.0","20.74227659454","21.249641790835","22.6596633403831","23.4025792018722","24.0581949463296","24.7506123527136","25.2380644319508","25.239167116989","25.4257142625001","25.501261447301","26.0856352537465","26.4396243929334","26.5369917708922","26.8998535226718","CRC_MR_SBJ27C_17","MMRS72802364ST.27.0.0","CCIS98832363ST.4.0","MMRS54316675ST.27.0.0","CCMD82866709ST.21.0","DRR127720","SID31884","LILT_VF192_T017","CCIS53043478ST.4.0","MMRS55294627ST.27.0.0","SZAXPI015218.16","CCMD35633353ST.11.0","CRC_MR_SBJ06C_17","CCIS91228662ST.4.0","20.2313755667997","20.4569917295946","22.1032139187585","23.2437093586781","23.3515366853447","23.5249478485288","24.110859214493","24.1206624640473","24.2897321218617","25.0380148619993","25.0522059346418","25.3999393038586","25.6320048646199","25.6882266329928"
"CCIS16561622ST.4.0","MMRS20257302ST.27.0.0","MMRS11932626ST.27.0.0","MMRS32573774ST.27.0.0","CCIS94417875ST.3.0","CCIS07539127ST.4.0","CCIS03473770ST.4.0","LILT_VF84_16","CCMD31009081ST.11.0","SZAXPI015255.46","SID31328","CRC_MR_SBJ18H_17","LILT_VF265_T016","CCMD27867141ST.11.0","MMRS21365932ST.27.0.0","18.2350659058447","21.4046402488409","21.9262133170048","22.5178250994806","22.6257759466609","23.2361605075494","23.8910332769305","24.4138354934308","25.0795571659848","25.3741474582182","25.4564063027816","25.4903927546399","25.4992084626347","25.5943146941132","CCIS53043478ST.4.0","CCIS41548810ST.4.0","DRR127517","CRC_MR_SBJ32C_17","CCMD82866709ST.21.0","LILT_VF192_T017","CCIS62605362ST.3.0","CCMD72895164ST.21.0","CCIS11015875ST.4.0","MMRS51410669ST.27.0.0","CCIS33816588ST.4.0","CCMD64503764ST.21.0","SID531352","SZAXPI015218.16","18.9387994639523","19.1124752394451","20.0206953475947","21.8748031134957","21.9476888510704","22.6074487976751","22.6113356127541","22.859200173954","23.0466175808317","24.0379486302388","24.0431854024524","24.1441062825734","24.2770150801926","24.498467332021"
"CCIS20795251ST.4.0","SID530052","SID530258","CCIS05314658ST.4.0","SID530368","CRC_MR_SBJ68H_17","CCIS00146684ST.4.0","SID31021","SZAXPI015250.39","CCIS88317640ST.4.0","CCIS93040568ST.20.0","DRR127777","SID530055","CCIS27927933ST.4.0","SID531414","26.1450031642721","26.5223672677026","27.7706761713358","28.7279635049284","29.3863219085564","29.6718516938883","30.0087918148349","30.2568282768403","30.370909295841","30.3751917599494","30.6312035846977","30.955509345291","30.996752401963","31.4758726644616","SID31872","CRC_MR_SBJ50C_17","CCIS47284573ST.4.0","SID31884","CRC_MR_SBJ06C_17","CRC_MR_SBJ47C_17","CRC_MR_SBJ52C_17","CRC_MR_SBJ64C_17","SZAXPI003435.11","CCIS11015875ST.4.0","SID31685","CCMD98531134ST.11.0","SZAXPI015223.158","CRC_MR_SBJ39C_17","22.0965980517975","25.2613346039694","25.6805220916515","27.5728820598192","27.9785162101656","28.2226879041579","28.2911460156265","29.058033309295","29.3084766698271","29.7546308722407","29.9514991072417","30.9020282357437","31.8635370363398","31.9437603916148"
"CCIS27304052ST.3.0","SZAXPI015262.79","SZAXPI015241.27","CCIS11354283ST.4.0","CCIS63910149ST.4.0","SZAXPI015255.46","CCMD53508245ST.11.0","SID31267","SID530258","CCIS02124300ST.4.0","SID31328","SZAXPI015265.88","SID31512","CCIS71578391ST.4.0","CCIS93040568ST.20.0","19.6945517975073","20.0096830439365","20.12913257257","20.3127343658135","22.2721082599784","22.637461440791","22.8903168902333","23.0335623848331","23.4753451505021","24.5463058406535","24.7236856416595","25.2323130007437","25.9482347133249","25.9642843153899","CRC_MR_SBJ55C_17","SID31685","SID31489","SZAXPI003412.1","MMRS96422329ST.27.0.0","CCMD98531134ST.11.0","CRC_MR_SBJ64C_17","CRC_MR_SBJ52C_17","CCIS17669415ST.4.0","CRC_MR_SBJ39C_17","CRC_MR_SBJ10C_17","SZAXPI015216.169","CCIS47284573ST.4.0","SID531352","19.1353497192343","20.3646771564737","20.827771527984","21.0797381066464","21.5554358885479","22.0170987685435","22.392518950788","22.6193649582697","23.0800512643365","23.0870870404042","23.1602949890303","23.1903503382485","23.5748026699504","23.6977456166995"
"CCIS29210128ST.4.0","MMRS57569834ST.27.0.0","CRC_MR_SBJ18H_17","SZAXPI015273.95","SZAXPI015235.21","CCIS05314658ST.4.0","SZAXPI015256.47","MMRS11932626ST.27.0.0","CCIS48174381ST.4.0","CCIS63910149ST.4.0","SZAXPI015261.75","CCIS07648107ST.4.0","CCIS11354283ST.4.0","SID31328","CCIS93040568ST.20.0","24.7770020123743","25.1070933328651","26.4531144362682","29.1040142944251","29.1951654175944","29.5146976393491","29.5725697277697","29.6192943110939","29.6311882067443","29.7395040318177","30.0535912387022","30.0855802153673","30.2351067985496","30.3032813514708","SZAXPI017587.113","CRC_MR_SBJ31C_17","CCMD14479708ST.21.0","CCIS91228662ST.4.0","SZAXPI017461.32","SZAXPI015215.20","MMRS96422329ST.27.0.0","CCIS47284573ST.4.0","CCIS53043478ST.4.0","SZAXPI015218.16","CCMD63399960ST.21.0","CCIS76845094ST.20.0","CCIS11015875ST.4.0","CRC_MR_SBJ10C_17","21.6886640793457","24.7080970720228","26.1450510651175","26.2041314169369","27.045749518196","27.408325303878","27.7325231303519","28.1864450916092","28.6074059501958","28.8482692209567","29.0761465522961","29.4732331635401","29.5179886408373","29.8106881173364"
"CCIS29688262ST.20.0","CCIS88317640ST.4.0","CCIS07648107ST.4.0","CCIS05314658ST.4.0","CRC_MR_SBJ78H_17","CCIS11362406ST.4.0","CCIS48174381ST.4.0","CCIS93040568ST.20.0","CRC_MR_SBJ18H_17","CCIS07539127ST.4.0","CCIS15794887ST.4.0","SID530364","SID530163","CRC_MR_SBJ82H_17","DRR127777","27.9168255678883","28.8498914817474","30.9512530484745","31.006180589626","31.0459259830932","31.2595742810167","31.6176428339559","31.6724330538088","32.086837400283","32.5535094770257","32.7324758862815","32.7448516087858","33.1324851219238","33.3265946071527","SID31549","SID531155","DRR162777","SID31446","CCIS53043478ST.4.0","SZAXPI015218.16","SID31237","CCIS47284573ST.4.0","CCMD63399960ST.21.0","CRC_MR_SBJ32C_17","CCIS50148151ST.4.0","CRC_MR_SBJ26C_17","CRC_MR_SBJ39C_17","MMRS72802364ST.27.0.0","29.2540863677777","30.3755378385437","30.6978173084961","31.7187462182098","32.210809924932","32.7301164759278","32.8374848867008","32.9209760711571","33.1658895679793","33.2374065568735","33.2823430831259","33.5901380246018","33.7857036950927","33.8962963581687"
"CCIS36797902ST.4.0","CCIS16326685ST.4.0","SID31021","CCIS11362406ST.4.0","LILT_VF28_T016","CCIS88317640ST.4.0","CCIS94417875ST.3.0","CCIS05314658ST.4.0","MMRS11932626ST.27.0.0","CCIS07539127ST.4.0","LILT_VF31_16","DRR127777","CCIS48174381ST.4.0","CRC_MR_SBJ18H_17","SID530364","20.74227659454","21.928890907319","22.4692832092971","22.9945350613814","24.2431037581494","24.6443658997914","24.717969745685","24.9005958636957","25.1400872447631","25.5152871313003","25.7022504489899","25.8731153026515","25.9979665507728","26.0496976347807","CCMD82866709ST.21.0","DRR127720","SID31884","CCIS53043478ST.4.0","LILT_VF192_T017","MMRS72802364ST.27.0.0","SZAXPI015218.16","SZAXPI017453.19","CCIS47284573ST.4.0","CCMD14479708ST.21.0","MMRS55294627ST.27.0.0","CCIS72607085ST.4.0","CCMD63399960ST.21.0","CCMD64776337ST.21.0","21.9540996719018","22.4195135049447","22.4388822879193","22.7927901906107","23.0145697908933","23.3450331488627","23.405302205259","23.515704305419","23.609334627507","23.937973976402","24.1990229111115","24.4025134413281","24.6351497301863","24.6822466788945"
"CCIS44093303ST.4.0","CCIS07539127ST.4.0","CRC_MR_SBJ18H_17","SZAXPI015254.45","CCIS07648107ST.4.0","MMRS11932626ST.27.0.0","DRR127707","CCIS48174381ST.4.0","CCIS36797902ST.4.0","MMRS91297590ST.27.0.0","CCMD59540613ST.11.0","CCIS05314658ST.4.0","CCIS15794887ST.4.0","SID31328","CCIS94417875ST.3.0","27.9066223063631","29.4618318498019","29.9246839579852","30.031747038882","30.0909320754243","30.2848575859868","30.6204579650011","31.0984735116645","31.1549112351921","31.2502759140923","31.2719266685169","31.5052034852753","31.5383976811394","31.5434455634843","CCMD64503764ST.21.0","CCIS50148151ST.4.0","SID31446","MMRS41266697ST.27.0.0","CCIS53043478ST.4.0","DRR127536","SZAXPI015218.16","MMRS72980899ST.27.0.0","MMRS72802364ST.27.0.0","CCIS76845094ST.20.0","CCMD13071240ST.21.0","CCIS91228662ST.4.0","SZAXPI017461.32","DRR162779","25.530757327504","27.1638039989965","27.6853944057476","27.894044535395","28.073280320862","28.1204294565517","28.1929304662818","28.4196874024839","28.8478044350796","29.0664550504185","29.1722436916052","29.5297195223473","29.6480689033468","29.7535380731586"
"CCIS45571137ST.3.0","CCIS63910149ST.4.0","CCIS95409808ST.4.0","CRC_MR_SBJ21H_17","CCIS71578391ST.4.0","SID31750","SZAXPI015255.46","CCIS03473770ST.4.0","LILT_VF28_T016","CCIS94417875ST.3.0","CCIS07277498ST.4.0","SZAXPI015241.27","MMRS95277876ST.27.0.0","SID31328","MMRS39582183ST.27.0.0","17.4679543927559","18.6818736564377","19.4063255870554","19.5964179750867","19.9183585389961","20.5268047203723","20.5600657519814","20.7158211272134","21.7728858674178","21.9285926517982","22.5209112447587","22.6250906451952","22.9716245092897","23.1539624840112","MMRS90191266ST.27.0.0","SZAXPI017594.166","CCMD82866709ST.21.0","LILT_VF192_T017","CCIS53043478ST.4.0","MMRS12272136ST.27.0.0","CCIS62605362ST.3.0","CRC_MR_SBJ12C_17","CCMD63399960ST.21.0","CCMD72895164ST.21.0","CCMD26925580ST.21.0","CCIS47284573ST.4.0","CCIS11015875ST.4.0","CCIS33816588ST.4.0","15.6931572618227","16.6820411547808","19.3019350588898","20.7984858911869","21.0421132039631","21.2935307268874","21.4116048081175","21.4711964645126","21.6622961937118","21.731537010375","22.2943711087395","22.584414757217","22.7538763304563","22.8574757749385"
"CCIS48174381ST.4.0","CCIS88317640ST.4.0","CCIS11362406ST.4.0","CCIS07648107ST.4.0","CCIS05314658ST.4.0","CCIS07539127ST.4.0","CRC_MR_SBJ18H_17","MMRS11932626ST.27.0.0","SZAXPI015253.44","SID31328","DRR127777","CRC_MR_SBJ82H_17","CCIS03473770ST.4.0","SZAXPI015258.57","SZAXPI015271.93","19.7246564763217","22.1692277257351","22.3267668249436","22.9128627041123","23.3513190879273","23.71197008676","23.9729928076534","24.1479968323959","24.3237154282503","24.4754251559988","24.5991319251168","24.8156524454164","25.1866317424383","25.3402066963275","CCIS53043478ST.4.0","SID31446","SID31549","MMRS72802364ST.27.0.0","DRR162777","DRR127517","CCMD63399960ST.21.0","CCIS50148151ST.4.0","CRC_MR_SBJ32C_17","SZAXPI015218.16","CCIS47284573ST.4.0","CCIS76845094ST.20.0","CCIS62605362ST.3.0","CCIS91228662ST.4.0","21.2393054465418","22.9195315801262","23.1638766903599","23.4309788585454","23.5996472926228","23.7964588472256","23.945031439687","24.1579640763062","24.1632565113128","24.1910193500646","25.1011768233025","25.1124782388238","25.1841584838188","25.279035097703"
"CCIS63910149ST.4.0","SZAXPI015241.27","CCIS11354283ST.4.0","CCIS45571137ST.3.0","CCIS71578391ST.4.0","SID530258","SZAXPI015255.46","SID31328","CCIS27304052ST.3.0","SZAXPI015262.79","CCMD53508245ST.11.0","SID31267","SID31512","CCIS95409808ST.4.0","CCIS93040568ST.20.0","14.4147012660096","15.4500948677929","17.4679543927559","17.854073296559","18.6027719080975","19.4685386736113","19.9810480177492","20.3127343658135","21.0177337884178","21.1845791124016","21.5360757221134","21.6677723561468","21.7119584818482","22.112254824651","SID31685","SZAXPI017594.166","CRC_MR_SBJ55C_17","CRC_MR_SBJ52C_17","CRC_MR_SBJ64C_17","SID31489","CRC_MR_SBJ10C_17","SID531155","CCIS17669415ST.4.0","CCIS76845094ST.20.0","CCMD98531134ST.11.0","CCMD52145360ST.11.0","CCIS47284573ST.4.0","SZAXPI015216.169","16.5291329273105","18.0308982075325","18.2971231556958","18.3338018423212","18.5942085304565","19.0847525355138","19.6476643413664","20.1062164234473","20.5843892933869","20.7312508484872","21.0132198951636","21.014924709494","21.0599074008268","21.2169706439633"
"CCIS64773582ST.4.0","CCMD38158721ST.11.0","DRR127704","SZAXPI015265.88","CRC_MR_SBJ82H_17","MMRS11288076ST.27.0.0","CCMD53508245ST.11.0","SID31328","DRR127628","CRC_MR_SBJ63H_17","SZAXPI015255.46","CCIS94417875ST.3.0","CCMD93755960ST.11.0","MMRS91297590ST.27.0.0","SZAXPI015271.93","15.9676528948465","17.4584729022587","21.473056342887","21.9495337488043","22.1048989403752","22.5897062171136","23.6576438109018","23.7470687758363","24.2232883468925","24.7023636293534","24.7774818318711","24.8023817005505","24.816383266014","24.958605551673","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","CRC_MR_SBJ39C_17","CCIS02379307ST.4.0","CCMD72895164ST.21.0","SID531277","SZAXPI015218.16","MMRS55294627ST.27.0.0","MMRS12272136ST.27.0.0","DRR162777","DRR127517","MMRS85382779ST.27.0.0","MMRS97052561ST.27.0.0","CCIS47284573ST.4.0","20.7242972648821","21.5675176697667","21.897017326732","22.043579183726","22.8455368076436","22.8627802722744","22.937886702288","23.1291386376536","23.4344388527654","23.7840162403872","24.3968438705481","24.5638089733331","25.0171414290122","25.1277675972121"
