"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Barnesiella_intestinihominis",0.000156971202443074,0.0239642702396427,0.0239642702396427
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Pseudoflavonifractor_capillosus",0.000156971202443074,0.0239642702396427,0.0239642702396427
10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,"Ruminococcaceae_bacterium_D16",0.000156971202443074,0.0239642702396427,0.0239642702396427
9966,36,9966,36,9966,36,0.0035996400359964,0.0035996400359964,0.0035996400359964,"Bifidobacterium_longum",0.0056386518210924,0.647035296470353,0.597616440677657
9886,1,10001,116,9943.5,58.5,0.0115988401159884,0.00584941505849415,9.99900009999e-05,"Lactobacillus_salivarius",0.000156971202443074,1,0.597616440677657
9869,1,10001,133,9935,67,0.0132986701329867,0.0066993300669933,9.99900009999e-05,"Veillonella_dispar",0.000156971202443074,1,0.597616440677657
9920,63,9939,82,9929.5,72.5,0.0081991800819918,0.00724927507249275,0.0062993700629937,"Bacteroidales_bacterium_ph8",0.00984618929411407,1,0.597616440677657
9856,1,10001,146,9928.5,73.5,0.0145985401459854,0.00734926507349265,9.99900009999e-05,"Coprobacter_fastidiosus",0.000156971202443074,1,0.597616440677657
9870,115,9887,132,9878.5,123.5,0.0131986801319868,0.0123487651234877,0.0114988501149885,"Veillonella_unclassified",0.0179342152552641,1,0.597616440677657
9832,134,9868,170,9850,152,0.016998300169983,0.0151984801519848,0.0133986601339866,"Veillonella_parvula",0.0208520273513774,1,0.597616440677657
9831,140,9862,171,9846.5,155.5,0.0170982901709829,0.0155484451554845,0.013998600139986,"Adlercreutzia_equolifaciens",0.0217386468696543,1,0.597616440677657
