"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
"CCIS00146684ST.4.0","CCMD31009081ST.11.0","MMRS88581325ST.27.0.0","LILT_VF265_T016","MMRS95277876ST.27.0.0","CCMD89967135ST.11.0","SZAXPI015227.13","SID31328","CCIS32452666ST.4.0","CCIS79210440ST.3.0","MMRS11932626ST.27.0.0","19.7849839860688","20.1645089093313","20.44720645646","21.5344410392144","21.6588450855926","22.4490896977383","22.5416239868138","23.8302432952561","23.9271811171626","24.1392050404068","SID531352","MMRS14602194ST.27.0.0","CCIS33816588ST.4.0","CCMD52145360ST.11.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCMD72895164ST.21.0","CCMD13934959ST.21.0","CCIS50148151ST.4.0","CRC_MR_SBJ01C_17","21.0648001378698","21.3603815417539","21.8142926198719","22.0521147206339","22.6995006805612","23.1798919463659","23.2937535149533","23.3766103690912","23.6723694475416","23.6952488050305"
"CCIS07648107ST.4.0","MMRS11932626ST.27.0.0","DRR127634","SID31328","CCIS21126322ST.4.0","MMRS88581325ST.27.0.0","SZAXPI003433.7","DRR127777","CCIS11362406ST.4.0","CCMD85661207ST.11.0","CCIS81139242ST.4.0","22.5275289342174","23.628127733405","24.1974082279962","25.1227663866442","25.2899664631786","25.3407349635582","25.4186441562822","25.6695740592457","25.9287785000759","26.1249962158332","CCIS53043478ST.4.0","SZAXPI017454.20","MMRS14602194ST.27.0.0","CCIS52370277ST.4.0","CCIS62605362ST.3.0","DRR127536","CCIS50148151ST.4.0","MMRS81194191ST.27.0.0","MMRS16644320ST.27.0.0","MMRS65205033ST.27.0.0","21.5584613780831","21.8600840234364","22.379598289699","23.0636449380947","23.0961436102762","23.529474561084","23.638221576669","24.1461056202486","24.2082837341167","24.3709275513921"
"CCIS11354283ST.4.0","CCIS50003399ST.4.0","SID31328","CRC_MR_SBJ74H_17","CCIS32452666ST.4.0","SZAXPI015227.13","CCIS21126322ST.4.0","CCIS81139242ST.4.0","CCIS27304052ST.3.0","SID31512","MMRS88581325ST.27.0.0","15.474510943416","16.0930022437083","16.8501025974384","17.6176063462322","17.6783756199092","18.6668741262323","18.7531244445292","20.12913257257","20.7046042678772","21.3039924446663","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCMD13934959ST.21.0","CCMD52145360ST.11.0","CRC_MR_SBJ06C_17","CCIS41222843ST.4.0","CRC_MR_SBJ55C_17","CCIS53355328ST.4.0","CCIS47284573ST.4.0","CCIS06260551ST.3.0","13.9714498357436","15.4052545428597","17.3308719210489","17.9003490663367","19.1654149042305","19.1985110120212","19.3524714706184","19.4196792951532","20.96472601074","21.0349797642926"
"CCIS11362406ST.4.0","MMRS88581325ST.27.0.0","DRR127777","CCIS79210440ST.3.0","SID31328","CCIS21126322ST.4.0","CRC_MR_SBJ75H_17","DRR127634","CCMD89967135ST.11.0","CCIS74239020ST.4.0","MMRS11932626ST.27.0.0","20.398135315641","20.4117210195025","22.7271788374228","23.080315635892","23.1013438153801","23.6687046276977","23.8758007333283","24.0572745956727","24.2203633740144","24.2469885474568","CRC_MR_SBJ06C_17","CCIS06260551ST.3.0","SZAXPI017454.20","CCIS47284573ST.4.0","CCIS53043478ST.4.0","CRC_MR_SBJ20C_17","SZAXPI003426.11","SZAXPI017588.123","CCMD82866709ST.21.0","MMRS16644320ST.27.0.0","19.8997548309697","20.5650465785371","20.6243750503573","20.643511163167","20.9005280488891","21.6441546448158","22.2879073285874","23.5149429182765","23.5880809152122","23.7399780549941"
"CCIS11558985ST.4.0","SZAXPI015247.35","LILT_VF28_T016","CCIS45571137ST.3.0","CCIS07648107ST.4.0","DRR127634","DRR127777","MMRS65862658ST.27.0.0","MMRS95674036ST.27.0.0","SZAXPI003433.7","SZAXPI015270.90","31.5789236742024","32.7489434992123","32.7683726603214","33.0578420983857","33.0656862443546","33.100046070042","33.1572873074925","34.429754449775","34.4648416891402","34.8003951445052","CCIS62605362ST.3.0","DRR127559","MMRS81194191ST.27.0.0","DRR127774","CCIS53043478ST.4.0","MMRS16644320ST.27.0.0","SZAXPI017454.20","SZAXPI017580.90","SZAXPI017461.32","CCIS50148151ST.4.0","24.1339393112749","30.1342067230963","30.6256583679111","31.7373279193665","32.1853909915182","32.6699659069136","33.4643195127661","33.5198668271281","34.603908581023","34.7514348636413"
"CCIS23164343ST.4.0","CCIS27304052ST.3.0","SZAXPI015262.79","CCIS11354283ST.4.0","CRC_MR_SBJ57H_17","SID31236","CCIS95097901ST.4.0","SID31512","CCIS64785924ST.20.0","CCIS50003399ST.4.0","CCIS32452666ST.4.0","20.247438082355","23.4089058999454","23.6946202536377","24.7109712241547","25.9552232838383","26.2649744515924","26.9254181848175","26.9947764594153","27.7508623451705","29.3205572278547","CRC_MR_SBJ55C_17","SZAXPI003412.1","SZAXPI003424.12","CCIS53355328ST.4.0","CRC_MR_SBJ04C_17","CCIS41222843ST.4.0","CRC_MR_SBJ52C_17","CCIS06260551ST.3.0","CCMD13934959ST.21.0","SID531352","14.8258380473213","21.350921118467","26.6995368811951","27.0191504925691","27.4344543454504","27.4676227939187","28.4530957338178","28.5462418722483","30.4493964129718","31.3995384570856"
"CCIS27304052ST.3.0","SZAXPI015262.79","CCIS11354283ST.4.0","CCIS23164343ST.4.0","CRC_MR_SBJ57H_17","CCIS95097901ST.4.0","CCIS32452666ST.4.0","SID31328","CCIS64785924ST.20.0","CCIS50003399ST.4.0","CCIS81139242ST.4.0","19.6945517975073","20.12913257257","20.247438082355","20.8028574116298","22.308928894167","22.4971071422817","24.5463058406535","24.5986902144403","24.6903794542368","25.1104324850031","CRC_MR_SBJ55C_17","SZAXPI003412.1","CRC_MR_SBJ52C_17","CCIS53355328ST.4.0","CCIS06260551ST.3.0","CCIS47284573ST.4.0","SID531352","CCIS41222843ST.4.0","CRC_MR_SBJ04C_17","CCMD13934959ST.21.0","19.1353497192343","21.0797381066464","22.6193649582697","22.883422827027","23.3493427174278","23.5748026699504","23.6977456166995","23.7599793670365","24.0389596336489","24.3331304089199"
"CCIS32452666ST.4.0","CCIS11354283ST.4.0","CCIS21126322ST.4.0","SZAXPI015227.13","CCIS45571137ST.3.0","SID31328","CRC_MR_SBJ74H_17","MMRS38954404ST.27.0.0","CCMD32965613ST.11.0","CCIS50003399ST.4.0","MMRS88581325ST.27.0.0","17.6176063462322","17.7703161322245","18.3886784653003","18.8871831703036","19.5338051385438","20.4748703574894","21.0939943543796","21.719491775822","22.0123324731638","22.0336814895423","MMRS85382779ST.27.0.0","CCIS38765456ST.20.0","CCMD13934959ST.21.0","MMRS14602194ST.27.0.0","CCMD52145360ST.11.0","CRC_MR_SBJ40C_17","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCIS06260551ST.3.0","CCIS62605362ST.3.0","15.4180108760923","17.549827521406","18.2325863918699","19.4858292580326","20.0070995576545","20.1031442243297","20.5717859989623","20.5737954005939","21.6764398348899","22.1278328830141"
"CCIS44093303ST.4.0","SZAXPI003433.7","CCIS79210440ST.3.0","SZAXPI015254.45","CCIS07648107ST.4.0","MMRS11932626ST.27.0.0","MMRS88581325ST.27.0.0","CRC_MR_SBJ77H_17","SID31328","CCIS11362406ST.4.0","CCIS45571137ST.3.0","28.4862033603585","28.8228910742052","29.9246839579852","30.031747038882","30.0909320754243","30.1912837312973","30.5068856166227","31.5383976811394","31.5728133399401","32.0339763254907","SZAXPI017454.20","CCIS50148151ST.4.0","CCIS87605453ST.4.0","CCIS52370277ST.4.0","CCIS53043478ST.4.0","DRR127536","MMRS72980899ST.27.0.0","CCIS06260551ST.3.0","CCMD13071240ST.21.0","SID531775","26.4047281549252","27.1638039989965","27.8852141963479","27.9685731757181","28.073280320862","28.1204294565517","28.4196874024839","28.9900617590598","29.1722436916052","29.5073995722124"
"CCIS45571137ST.3.0","CCIS21126322ST.4.0","CCMD76409700ST.11.0","CCIS32452666ST.4.0","LILT_VF28_T016","SZAXPI015270.90","SZAXPI015264.87","MMRS65862658ST.27.0.0","MMRS95277876ST.27.0.0","SID31328","CCIS79210440ST.3.0","16.5067855532142","18.344895751181","18.8871831703036","20.7158211272134","21.2947555957705","22.1030233822638","22.2837329288946","22.6250906451952","22.9716245092897","23.1963554672367","SZAXPI017594.166","CCMD82866709ST.21.0","LILT_VF192_T017","CCIS53043478ST.4.0","MMRS65205033ST.27.0.0","SZAXPI017454.20","CCIS62605362ST.3.0","CCMD72895164ST.21.0","SID31875","MMRS14602194ST.27.0.0","16.6820411547808","19.3019350588898","20.7984858911869","21.0421132039631","21.0843656910968","21.2511439410776","21.4116048081175","21.731537010375","22.2698882318861","22.5693866434469"
