"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS00146684ST.4.0","CRC_MR_SBJ79H_17","CCIS07539127ST.4.0","CCMD45004878ST.11.0","CCMD31009081ST.11.0","SID530295","MMRS88581325ST.27.0.0","LILT_VF265_T016","MMRS95277876ST.27.0.0","CCMD89967135ST.11.0","SZAXPI015253.44","SZAXPI015268.109","MMRS20257302ST.27.0.0","SID31750","SID530167","17.1598467736778","19.3654797436934","19.5958964250962","19.7849839860688","19.9600477999728","20.1645089093313","20.44720645646","21.5344410392144","21.6588450855926","22.2558226626112","22.5455654705909","22.8424503782147","23.1593269414657","23.2133684297928","CRC_MR_SBJ32C_17","SID531128","CCIS55230578ST.4.0","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","DRR127485","SID531352","CCIS33816588ST.4.0","CCMD52145360ST.11.0","CCMD46222674ST.21.0","CRC_MR_SBJ52C_17","SID531277","CCMD13934959ST.21.0","CCMD86114146ST.21.0","14.9387842635169","18.579112576781","18.6026099749041","19.9727468798511","20.2830844090266","21.0464042479612","21.0648001378698","21.8142926198719","22.0521147206339","22.3519556837383","22.6995006805612","23.2677449226112","23.3766103690912","23.4355493195146"
"CCIS00281083ST.3.0","LILT_VF43_16","LILT_VF261_T016","LILT_VF82_T016","DRR127692","DRR127535","DRR127762","DRR127737","CCMD30626189ST.11.0","DRR127613","MMRS35808664ST.27.0.0","CCMD50300306ST.11.0","CCMD41202658ST.11.0","CRC_MR_SBJ03H_17","SZAXPI015252.43","13.4378526173567","14.9923901578467","15.7708262910635","24.704792403048","30.4990830753844","31.8553388671161","34.546270569623","35.7625912902505","36.8498998751964","36.8903710167396","37.71543108655","39.3517154110313","44.0086732611743","46.8932976363926","DRR127666","MMRS34525504ST.27.0.0","SZAXPI017467.87","CCMD48236717ST.21.0","SZAXPI015220.136","SZAXPI017589.133","DRR127557","SZAXPI017468.88","SZAXPI003430.5","CRC_MR_SBJ49C_17","DRR127754","MMRS18295921ST.27.0.0","CCIS40244499ST.3.0","MMRS54316675ST.27.0.0","12.6225313879388","13.8112281967065","15.5859400137111","20.0137338325611","20.013992850993","23.1718501091238","26.2318652601392","27.7056238237745","29.822964026644","31.8871844891925","32.2022942250626","32.7481945174448","38.6955888898476","44.6157112359985"
"CCIS02124300ST.4.0","MMRS95479054ST.27.0.0","CCIS21126322ST.4.0","SID532802","MMPU72854103ST","CCIS50471204ST.4.0","CRC_MR_SBJ73H_17","CCIS11354283ST.4.0","SID31219","SZAXPI015253.44","SID31360","CCIS07277498ST.4.0","CCIS94603952ST.4.0","CRC_MR_SBJ84H_17","CCMD37575804ST.11.0","14.7733962944544","17.2099926238131","18.6651313689189","18.8098819254082","18.8578999503577","18.8835143846716","19.1597941564386","19.4361164081331","20.0959724056389","20.0960778034372","20.6739799502079","20.9525147099459","21.0888538269106","21.1244431150646","DRR127485","CCIS48725289ST.4.0","CCMD19497912ST.21.0","CCIS82146115ST.4.0","CRC_MR_SBJ52C_17","CCMD49461418ST.11.0","CCIS47284573ST.4.0","SZAXPI017458.25","SID531277","CCMD63399960ST.21.0","CCMD13934959ST.21.0","MMRS86958796ST.27.0.0","MMRS81671217ST.27.0.0","SZAXPI017588.123","14.2690396075419","16.1228066874598","18.5121696124874","18.7952226628311","19.4755061135366","19.7638949134198","19.9081998342768","20.1104204194542","20.1282238364616","20.1535112622739","20.4050123910107","20.482957773537","20.9351762682715","21.2384180445225"
"CCIS02856720ST.4.0","CCIS11354283ST.4.0","CCIS50471204ST.4.0","SZAXPI015241.27","CCIS63910149ST.4.0","CRC_MR_SBJ80H_17","CCIS41692898ST.4.0","CCIS50003399ST.4.0","SID532802","CCIS27304052ST.3.0","SID530258","SID31452","CCIS94603952ST.4.0","CCIS21126322ST.4.0","CCIS02124300ST.4.0","13.772978399758","16.3582235574955","17.2492528181339","17.2595559866759","17.4330430340145","19.0428086942709","19.4183540558746","19.5329214070425","19.6170330595098","21.1532332759344","21.6321053188889","21.7271350119154","22.0005094295155","22.2885052654031","CCMD13934959ST.21.0","CRC_MR_SBJ02C_17","CCIS82146115ST.4.0","CCIS41222843ST.4.0","CCIS55230578ST.4.0","SID31489","CRC_MR_SBJ52C_17","CCMD63399960ST.21.0","MMRS96422329ST.27.0.0","CRC_MR_SBJ64C_17","CCIS11015875ST.4.0","SID531277","CCMD52145360ST.11.0","SZAXPI017453.19","18.2300120153224","18.7318925199511","19.5215951249149","19.9127001918298","20.0064602906086","20.4747380886301","20.6977012222831","21.9282808086521","22.1301372917115","22.1344636177275","22.3482274382936","22.4741192362726","23.3437463586996","23.6372641511555"
"CCIS03857607ST.4.0","CCIS95409808ST.4.0","CCIS21126322ST.4.0","MMRS95479054ST.27.0.0","CCMD76409700ST.11.0","CCIS94603952ST.4.0","SID31750","CCMD29706695ST.11.0","SZAXPI015270.90","CCIS90164298ST.4.0","MMRS95277876ST.27.0.0","LILT_VF28_T016","CCMD54057834ST.11.0","CCIS15794887ST.4.0","CRC_MR_SBJ84H_17","25.06008705852","25.2391148548815","25.2959604065195","25.7349023829546","26.3185788982631","27.515603564485","27.5456477966212","28.1801310124261","29.1175460487985","29.1339833250965","29.3982653674736","29.4815894002206","29.5553617623537","29.8654010016072","CRC_MR_SBJ53C_17","SZAXPI017594.166","CRC_MR_SBJ33C_17","MMRS90191266ST.27.0.0","CCMD26925580ST.21.0","MMRS65205033ST.27.0.0","SID31875","CCMD82866709ST.21.0","MMRS85382779ST.27.0.0","CCIS53043478ST.4.0","MMRS93508324ST.27.0.0","SZAXPI017588.123","MMRS54316675ST.27.0.0","DRR127485","20.4274984251058","21.755420557445","22.4697514459439","22.7864307646634","24.1649131429414","25.5433364273894","26.8712221099525","27.1812556884869","27.5520696608404","27.7805856159279","27.8816557371222","28.5735701478779","28.6809478644727","29.1982974953918"
"CCIS07277498ST.4.0","CCIS21126322ST.4.0","SZAXPI015253.44","SID530394","CCIS02124300ST.4.0","CRC_MR_SBJ45H_17","CCIS94603952ST.4.0","MMRS93621581ST.27.0.0","MMPU72854103ST","SID532802","CRC_MR_SBJ73H_17","MMRS95479054ST.27.0.0","SID31360","CCIS41692898ST.4.0","CCIS50471204ST.4.0","16.8322410430667","19.4483845198155","20.2314071629138","20.6739799502079","20.7708224451874","20.863904855422","21.3583637279872","21.360507849033","22.0447356711075","22.1565789645762","22.1731728615189","22.3291329925817","22.3759631089949","23.2398225399313","CCIS48725289ST.4.0","CCMD95433940ST.21.0","DRR127485","SID531277","MMRS90191266ST.27.0.0","CRC_MR_SBJ02C_17","CCIS82146115ST.4.0","CCMD13934959ST.21.0","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","CCIS11015875ST.4.0","CRC_MR_SBJ32C_17","CCMD82866709ST.21.0","CCMD49461418ST.11.0","18.9489087452602","20.2854713376273","20.3291143616637","20.4434241042566","20.8353798250908","20.9711147636863","21.3749168683062","21.3786074699617","21.9986478893817","22.0715658830564","22.140085472396","22.6316920621879","22.8686907271339","23.1597899078791"
"CCIS07539127ST.4.0","LILT_VF265_T016","CCMD31009081ST.11.0","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","SZAXPI015251.41","CCIS00146684ST.4.0","SZAXPI015268.109","SZAXPI015253.44","CCIS07648107ST.4.0","MMRS61683006ST.27.0.0","CCMD54057834ST.11.0","CCIS79210440ST.3.0","CCMD89967135ST.11.0","CRC_MR_SBJ45H_17","17.3447557406641","18.1756040585066","18.2523977087258","18.286475907167","18.3727763904615","19.3654797436934","19.6948656628193","20.0231022266781","20.0771867486458","20.5923329752969","20.7999973661873","20.8942722342775","21.1332760369352","21.1547027713249","CRC_MR_SBJ32C_17","CCIS91228662ST.4.0","CCIS53043478ST.4.0","CCMD63399960ST.21.0","CCIS62794166ST.4.0","CCIS52370277ST.4.0","CCIS55230578ST.4.0","CCMD46222674ST.21.0","SID531128","MMRS96422329ST.27.0.0","DRR127485","CCIS33816588ST.4.0","MMRS86958796ST.27.0.0","CCIS11015875ST.4.0","15.9065362812807","16.7901701939587","17.1135700453675","17.3295456543269","17.9469704847086","18.3166585803716","18.6206012297616","18.7572783092164","18.9910285836155","19.3343705995851","19.6264414748217","19.7031304153376","19.8940304964655","20.2615464973629"
"CCIS07648107ST.4.0","CCIS07539127ST.4.0","CCMD54057834ST.11.0","CRC_MR_SBJ84H_17","CCIS48174381ST.4.0","MMRS93621581ST.27.0.0","SZAXPI015251.41","SID531414","CRC_MR_SBJ45H_17","SID31009","CCIS50471204ST.4.0","MMRS61683006ST.27.0.0","SZAXPI015253.44","CCIS15794887ST.4.0","SZAXPI015268.109","20.0771867486458","21.2257652102957","22.1262225403253","22.3267668249436","22.547833711552","22.7328814147195","23.0880104962619","23.5414457913421","23.9168586499252","23.9307301519009","24.3298454618499","24.582481388497","24.5949644333429","25.0349544735895","CCMD63399960ST.21.0","CCIS62794166ST.4.0","DRR162777","CCIS53043478ST.4.0","CCIS91228662ST.4.0","SID31004","MMRS93508324ST.27.0.0","DRR127517","CCIS52370277ST.4.0","CCIS48725289ST.4.0","CCIS87252800ST.4.0","DRR127536","MMRS81194191ST.27.0.0","CRC_MR_SBJ32C_17","17.3221172976458","19.9422836375827","21.2418173894891","21.5584613780831","21.6247327281033","22.5473039889495","22.8341087926593","22.9430535604418","23.0636449380947","23.389950775814","23.4232172314501","23.529474561084","24.1461056202486","24.2049921966544"
"CCIS09568613ST.4.0","CCMD15562448ST.11.0","CCIS36699628ST.4.0","CCIS79210440ST.3.0","SZAXPI015251.41","SZAXPI015253.44","SZAXPI015260.74","SID31637","CCMD54057834ST.11.0","SID530315","MMRS88581325ST.27.0.0","CCIS36797902ST.4.0","CRC_MR_SBJ45H_17","CCIS07539127ST.4.0","SZAXPI015268.109","20.8149270719693","22.5699019923592","22.6168446997896","24.4481792313334","25.3162316549541","25.4440047535603","25.8005044816356","26.1537642052937","26.5825768973627","27.5842233228416","27.9678989741203","28.0351558556467","28.4517949848424","28.4927387566517","DRR127476","SID31868","CCIS62794166ST.4.0","SZAXPI017595.169","SZAXPI017588.123","CCMD63399960ST.21.0","CCIS11015875ST.4.0","CCIS53043478ST.4.0","MMRS85382779ST.27.0.0","CCIS55230578ST.4.0","CCIS52370277ST.4.0","SZAXPI017453.19","LILT_VF120_16","CCIS44757994ST.4.0","21.8595738646068","23.2839300323635","23.6734085453468","24.4874972474077","25.0931077340771","25.5061052287389","26.0022218645926","26.6191926450672","27.1025034100302","27.2465009931422","27.3776603217989","27.6364618913366","28.1008850879986","28.3002614921258"
"CCIS10706551ST.3.0","SZAXPI015270.90","CCIS21126322ST.4.0","CCMD76409700ST.11.0","DRR127488","CCIS07277498ST.4.0","CCIS79210440ST.3.0","CCIS03857607ST.4.0","CRC_MR_SBJ45H_17","CCIS94603952ST.4.0","MMRS93621581ST.27.0.0","CRC_MR_SBJ84H_17","MMRS57276462ST.27.0.0","CCIS02124300ST.4.0","SZAXPI015230.16","14.0742021829694","26.7664690589084","28.904771259773","29.4600866131211","29.7324740187728","29.9207114540062","29.9660120605796","30.3190736427467","30.5368528084657","30.5950846739603","30.875316442346","30.924236076757","30.946391924491","31.1646256540328","DRR127517","CCIS48725289ST.4.0","CCMD63399960ST.21.0","MMRS90191266ST.27.0.0","SZAXPI017594.166","DRR127485","CRC_MR_SBJ53C_17","CCMD95433940ST.21.0","MMRS85382779ST.27.0.0","MMRS93508324ST.27.0.0","MMRS65205033ST.27.0.0","CCMD82866709ST.21.0","CCMD13934959ST.21.0","CCIS52370277ST.4.0","25.0372497121169","28.5062471709097","28.7154046137853","29.0258766599977","29.2741769464984","29.4270980348861","29.7674178837383","30.0979704378767","30.8080405936762","30.9301742386977","30.9445779742591","31.1489915820224","31.687149568153","32.102842848793"
