"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS00281083ST.3.0","LILT_VF43_16","LILT_VF261_T016","DRR127597","SZAXPI015245.33","DRR127535","DRR127737","MMRS35808664ST.27.0.0","CCMD50300306ST.11.0","CCMD31134579ST.11.0","CRC_MR_SBJ60H_17","CCMD53522274ST.11.0","SZAXPI015269.94","SZAXPI015263.84","SZAXPI015252.43","13.4378526173567","14.9923901578467","27.5944203513844","28.1812737177917","30.4990830753844","34.546270569623","36.8903710167396","37.71543108655","38.6302849727814","39.8233177922445","41.270478070209","43.3621341810778","45.1425755881817","46.8932976363926","DRR127666","SID531361","CCMD48236717ST.21.0","SZAXPI015220.136","SID531248","DRR127557","CCIS84543192ST.4.0","SZAXPI003430.5","CRC_MR_SBJ49C_17","DRR127754","DRR127617","CCIS40244499ST.3.0","SZAXPI003420.4","SZAXPI017593.158","12.6225313879388","13.6229543945981","20.0137338325611","20.013992850993","21.2367825687815","26.2318652601392","29.1926766761238","29.822964026644","31.8871844891925","32.2022942250626","32.6771112254281","38.6955888898476","41.9306526870844","45.4035363533503"
"CCIS02124300ST.4.0","MMRS95479054ST.27.0.0","CRC_MR_SBJ74H_17","CCIS21126322ST.4.0","CCIS71578391ST.4.0","SID532802","SZAXPI015227.13","CCIS45793747ST.4.0","CRC_MR_SBJ67H_17","CRC_MR_SBJ65H_17","CCMD18579000ST.11.0","CCIS05314658ST.4.0","CCIS07277498ST.4.0","CRC_MR_SBJ45H_17","CCMD85661207ST.11.0","14.7733962944544","16.763194036248","17.2099926238131","18.0812397714703","18.6651313689189","18.8978070634584","19.0209861647261","19.0281948689832","19.6699974632484","20.2896711700017","20.4683105961948","20.6739799502079","21.1797573743587","21.223026447988","CCIS48725289ST.4.0","CRC_MR_SBJ36C_17","CCIS76845094ST.20.0","SID531416","CRC_MR_SBJ04C_17","CCMD19497912ST.21.0","SID530890","CRC_MR_SBJ52C_17","CCMD49461418ST.11.0","SZAXPI017586.111","SZAXPI017458.25","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","SZAXPI017593.158","16.1228066874598","17.0748770736688","17.943114217415","18.247923861848","18.4085507420818","18.5121696124874","18.8294265473248","19.4755061135366","19.7638949134198","19.9804396127988","20.1104204194542","20.1535112622739","20.482957773537","20.6697184465391"
"CCIS05314658ST.4.0","CRC_MR_SBJ45H_17","CCIS45793747ST.4.0","CCIS88007743ST.4.0","CRC_MR_SBJ74H_17","SID31071","CCIS50003399ST.4.0","CCIS71578391ST.4.0","SID31021","CCIS11362406ST.4.0","SID530364","CRC_MR_SBJ65H_17","CCIS02124300ST.4.0","CCIS07277498ST.4.0","CRC_MR_SBJ82H_17","15.8607408558932","18.2989779615912","18.7273033588261","19.0495656258404","19.4861697293029","19.5470668481616","19.6598759903439","20.0088509725146","20.2785568960466","20.3573558716622","20.4592278509601","20.4683105961948","20.4957985009733","20.8357416819272","MMRS86958796ST.27.0.0","CCMD63399960ST.21.0","CRC_MR_SBJ04C_17","SID530890","SID531416","CCIS11015875ST.4.0","SID31004","MMRS16644320ST.27.0.0","CRC_MR_SBJ52C_17","CCIS48725289ST.4.0","CCIS53043478ST.4.0","SZAXPI017458.25","SZAXPI015218.16","SZAXPI017588.123","17.48259120336","18.1814069482507","18.1852281192648","18.2395243086655","18.8495612763136","18.8637643027074","19.6047292630375","19.6237953647097","19.6242346908637","19.6349333582648","20.1947273426358","20.4499057295553","20.5292953668873","20.6320594075822"
"CCIS07277498ST.4.0","CCIS21126322ST.4.0","MMRS65862658ST.27.0.0","CCMD18579000ST.11.0","CCMD85661207ST.11.0","CRC_MR_SBJ67H_17","CCIS71578391ST.4.0","SID530394","CCIS05314658ST.4.0","CCIS02124300ST.4.0","CRC_MR_SBJ45H_17","CCMD39157124ST.11.0","MMRS93621581ST.27.0.0","CCIS45571137ST.3.0","SID532802","16.8322410430667","17.2354200183633","17.7601486232689","18.7382302240046","19.1443113394084","19.5672260519063","20.2314071629138","20.4957985009733","20.6739799502079","20.7708224451874","20.8568238328754","21.3583637279872","21.9285926517982","22.0447356711075","CCIS48725289ST.4.0","CRC_MR_SBJ42C_17","CRC_MR_SBJ36C_17","MMRS43939546ST.27.0.0","MMRS90191266ST.27.0.0","SID531416","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ01C_17","CCIS11015875ST.4.0","CRC_MR_SBJ04C_17","CCMD72895164ST.21.0","SZAXPI017462.33","CRC_MR_SBJ32C_17","18.9489087452602","19.7516517044727","20.4351521671677","20.5065699297152","20.8353798250908","21.3017632420511","21.9986478893817","22.0715658830564","22.0969787675623","22.140085472396","22.2748740723444","22.3019189878719","22.5538609306766","22.6316920621879"
"CCIS11362406ST.4.0","SZAXPI015244.32","CCIS88007743ST.4.0","CCIS88317640ST.4.0","CRC_MR_SBJ45H_17","CCIS05314658ST.4.0","CCMD54057834ST.11.0","CCIS45793747ST.4.0","CCIS48174381ST.4.0","CCIS36797902ST.4.0","CCIS21126322ST.4.0","SID31700","MMRS73787048ST.27.0.0","CCIS15794887ST.4.0","SZAXPI015251.41","18.0389297225944","18.9375158747207","19.1641456937689","19.2753900887842","20.2785568960466","20.279741219594","21.9278809170882","22.1692277257351","22.4692832092971","23.1013438153801","23.350123367764","23.3887248711297","23.5065797626984","23.5814684763651","CCIS06260551ST.3.0","SID530890","CCIS53043478ST.4.0","CCMD46222674ST.21.0","SZAXPI015218.16","SID531416","CCMD63399960ST.21.0","SID31549","SZAXPI003426.11","CCIS98512455ST.4.0","SID31004","CCIS11015875ST.4.0","CCIS48725289ST.4.0","MMRS90191266ST.27.0.0","20.5650465785371","20.7644268769836","20.9005280488891","21.2067100752215","21.5280535121432","21.6198139643777","22.0685729477622","22.1758022715865","22.2879073285874","22.2941444232179","22.4297754654522","22.9025142905643","23.1028691196072","23.1934369153625"
"CCIS15794887ST.4.0","SID31071","DRR127628","CCIS05314658ST.4.0","MMRS95479054ST.27.0.0","CCIS02124300ST.4.0","CRC_MR_SBJ78H_17","CRC_MR_SBJ37H_17","SZAXPI015251.41","CRC_MR_SBJ45H_17","CCMD54057834ST.11.0","SID31749","CCIS11362406ST.4.0","CRC_MR_SBJ67H_17","DRR127649","20.6368713181117","22.0307956058219","22.2416829943847","22.3688302179484","22.6080488466077","22.6490709125319","22.8589665106102","22.9214850876269","23.1409539365407","23.1550628022253","23.2274185859299","23.5065797626984","23.7958611710146","23.9808121869506","SZAXPI015210.17","CCIS53043478ST.4.0","SID31004","SZAXPI015218.16","CCMD49461418ST.11.0","MMRS25641480ST.27.0.0","CRC_MR_SBJ31C_17","SZAXPI017458.25","SID31878","MMRS86958796ST.27.0.0","SZAXPI017588.123","SID31875","MMRS81194191ST.27.0.0","CRC_MR_SBJ32C_17","19.4941250736934","20.0890180556318","21.3892212472474","21.7163170586589","21.8810163552222","21.975864215557","22.0273713765238","22.1600502112518","22.2181895973412","22.2190435810208","22.7004672585235","22.9488525834735","23.1713114370119","23.2310136480073"
"CCIS16383318ST.4.0","CCIS88317640ST.4.0","CCMD54057834ST.11.0","CCIS48174381ST.4.0","SZAXPI015244.32","CCIS45793747ST.4.0","SZAXPI015273.95","SZAXPI015263.84","CCIS11362406ST.4.0","DRR127756","SZAXPI015251.41","CCIS88007743ST.4.0","CCMD31009081ST.11.0","CCIS02124300ST.4.0","MMRS73787048ST.27.0.0","18.1632083546933","21.3929766068796","21.9507489057412","22.9133585720754","22.9174805810499","23.6281011957119","23.8837306734564","24.1322509212506","24.2327387166474","24.9876266992446","25.9228910780549","26.2735270762207","26.3875496390343","26.6021056782504","SID31004","CRC_MR_SBJ53C_17","CCIS53043478ST.4.0","DRR162778","SZAXPI017593.158","CCIS06260551ST.3.0","CCIS98512455ST.4.0","CRC_MR_SBJ31C_17","DRR127685","CCIS55230578ST.4.0","CCMD63399960ST.21.0","SZAXPI003422.11","MMRS16644320ST.27.0.0","CCIS11015875ST.4.0","21.8038420006292","22.7560888222779","23.522859120294","23.7527125092335","24.0496294048474","24.6400753242071","24.9191833672675","24.9991032932103","25.101268861934","25.290137564618","25.3881093590543","25.5930848770093","25.8938893205019","25.9562193229503"
"CCIS16561622ST.4.0","DRR127649","MMRS73787048ST.27.0.0","MMRS32573774ST.27.0.0","CCMD18579000ST.11.0","LILT_VF170_T016","SZAXPI015251.41","LILT_VF84_16","MMRS57276462ST.27.0.0","CCMD31009081ST.11.0","MMRS38954404ST.27.0.0","MMRS68630931ST.27.0.0","CCMD54057834ST.11.0","LILT_VF265_T016","CRC_MR_SBJ34H_17","20.6682384018063","21.6322320551671","21.9262133170048","23.1098681876661","23.2608547485083","23.8458910390574","23.8910332769305","24.1634394312503","24.4138354934308","24.7423400250178","24.9015074094843","24.9521873616463","25.4903927546399","25.5817327151036","CRC_MR_SBJ51C_17","CCIS53043478ST.4.0","CRC_MR_SBJ32C_17","CCMD82866709ST.21.0","CCIS62605362ST.3.0","CCIS71301801ST.4.0","CCMD72895164ST.21.0","CCIS11015875ST.4.0","CCIS55230578ST.4.0","SID531128","SZAXPI015218.16","SID31878","MMRS85382779ST.27.0.0","CCIS50148151ST.4.0","17.2065356484883","18.9387994639523","21.8748031134957","21.9476888510704","22.6113356127541","22.8012069536922","22.859200173954","23.0466175808317","23.3158815265197","23.7043994386823","24.498467332021","24.9643990267321","25.048542553496","25.2458139160654"
"CCIS20795251ST.4.0","CRC_MR_SBJ57H_17","CRC_MR_SBJ79H_17","SID530052","CCIS05314658ST.4.0","CCMD89107682ST.11.0","CCIS88007743ST.4.0","SID31021","CRC_MR_SBJ75H_17","CCIS88317640ST.4.0","CCIS93040568ST.20.0","MMRS67096717ST.27.0.0","CRC_MR_SBJ45H_17","CCIS11362406ST.4.0","CCMD54057834ST.11.0","23.4288669842846","25.707391206017","26.1450031642721","27.7706761713358","28.302760438588","29.1735070284068","30.0087918148349","30.0413959374627","30.370909295841","30.3751917599494","30.506644195742","30.7617554372861","31.7671348277807","32.5037059835906","SID31872","SID531281","SID31884","CRC_MR_SBJ52C_17","CCIS11015875ST.4.0","SID530890","SID531416","SZAXPI015223.158","CRC_MR_SBJ04C_17","CCMD46222674ST.21.0","CCIS06260551ST.3.0","DRR127767","CRC_MR_SBJ10C_17","SID31870","22.0965980517975","24.6093046245175","27.5728820598192","28.2911460156265","29.7546308722407","30.32491132821","30.6711167649615","31.8635370363398","32.0134590603687","32.1234607279866","32.3784135458611","32.4272986164744","32.4300423638545","32.6103072225424"
"CCIS21126322ST.4.0","CCIS71578391ST.4.0","CCMD18579000ST.11.0","MMRS65862658ST.27.0.0","CCIS45571137ST.3.0","CCMD85661207ST.11.0","CCIS07277498ST.4.0","CRC_MR_SBJ74H_17","CCIS02124300ST.4.0","SID532802","MMRS95479054ST.27.0.0","SZAXPI015227.13","CCIS45793747ST.4.0","CCIS63910149ST.4.0","MMPU99077057ST","11.6127638027345","14.6130161132635","16.2387851889573","16.5067855532142","16.6210480753622","16.8322410430667","16.8561390871338","17.2099926238131","17.715287221417","18.0547062151811","18.4547253539466","18.5580735603834","18.6454295383989","18.6495544037063","SZAXPI017594.166","CCIS48725289ST.4.0","MMRS90191266ST.27.0.0","SID530890","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ04C_17","CCMD49461418ST.11.0","CRC_MR_SBJ01C_17","CCIS76845094ST.20.0","CRC_MR_SBJ52C_17","SZAXPI017588.123","MMRS43939546ST.27.0.0","SZAXPI017586.111","14.955723164167","15.1695802462857","16.0497641499525","18.1551937386523","19.1834728803442","19.4283058914358","19.4401779096309","19.4924536711518","19.5262806455249","19.5699026296683","19.7210704264322","19.8378607414308","19.8440617129508","20.067955935436"
