"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"CCMD41521570ST.11.0","MMPU29365221ST","CCMD93755960ST.11.0","SZAXPI015259.62","CCMD35081859ST.11.0","CCIS50003399ST.4.0","23.0595852042204","24.1207270659303","24.3491761414919","24.5588634025559","25.7847707790684","SZAXPI017458.25","CCMD86707194ST.21.0","CCMD76222476ST.11.0","SID31875","CRC_MR_SBJ52C_17","18.8458706936851","20.7828546625385","23.8681255829024","25.3399136039628","25.7182323142805"
"CCMD51154251ST.11.0","CCMD35081859ST.11.0","CCMD93755960ST.11.0","CCIS50003399ST.4.0","CCMD41521570ST.11.0","CCMD38158721ST.11.0","14.3413660151709","18.5943157679222","25.986835390428","27.4443126389513","28.1416970605381","CCMD76222476ST.11.0","SZAXPI017458.25","CCMD86707194ST.21.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","20.966285681329","24.3845760777751","25.8293148240386","27.2623005902327","29.0050857730571"
"CCMD76409700ST.11.0","CCMD39157124ST.11.0","CCIS63910149ST.4.0","CCMD93755960ST.11.0","LILT_VF28_T016","CCIS32452666ST.4.0","20.7711872696194","24.0439778912413","27.4626700968424","27.7790109841837","28.2068699143081","CRC_MR_SBJ33C_17","SID31875","CRC_MR_SBJ42C_17","CCMD86707194ST.21.0","CRC_MR_SBJ04C_17","17.5208615329184","27.7555099133595","29.0768793532972","30.2438868741685","30.4562231498589"
"CCMD89967135ST.11.0","CCIS88317640ST.4.0","CCIS50471204ST.4.0","CCIS32452666ST.4.0","CCIS63910149ST.4.0","LILT_VF28_T016","20.4721541494343","21.6016042473887","24.461129751841","25.4440200901155","25.8548423860812","SID31875","CRC_MR_SBJ52C_17","CRC_MR_SBJ31C_17","CRC_MR_SBJ04C_17","CCIS52370277ST.4.0","22.1498250634379","22.6027115608438","26.0364678847842","26.7412624637525","26.9973230966887"
"CCMD93755960ST.11.0","CCMD51154251ST.11.0","CCMD35081859ST.11.0","CCMD38158721ST.11.0","CCMD41521570ST.11.0","CCMD39157124ST.11.0","18.5943157679222","18.7620278715202","19.2097825587772","24.1207270659303","24.2546599967223","CCMD76222476ST.11.0","CCMD86707194ST.21.0","SID31875","SZAXPI017458.25","CCIS52370277ST.4.0","22.5952559796409","22.7526896825298","22.8764483062122","24.2840921084771","24.7739654850833"
"CRC_MR_SBJ65H_17","CCIS41692898ST.4.0","CCIS50003399ST.4.0","CCIS50471204ST.4.0","CCIS32452666ST.4.0","CCIS63910149ST.4.0","17.3791273235827","18.9442213783782","19.3221298333207","20.735802689409","21.6682999942151","CCIS82146115ST.4.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ52C_17","CRC_MR_SBJ36C_17","SZAXPI017458.25","17.3570314711589","18.3012028614406","19.7592974227375","19.8779159447488","22.2491356676524"
"DRR127524","MMRS64281551ST.27.0.0","SZAXPI015252.43","MMPU29365221ST","CCIS50471204ST.4.0","CCIS88317640ST.4.0","16.5892359033802","36.6775657265787","45.6648648726173","51.6673401507519","51.8021389775683","SID531361","MMRS43563715ST.27.0.0","SZAXPI017584.108","CRC_MR_SBJ36C_17","SZAXPI015210.17","19.917457275428","38.2148732499416","41.3227678508374","41.787883836836","42.6428958800502"
"LILT_VF28_T016","CCIS63910149ST.4.0","CCMD89967135ST.11.0","CCIS50471204ST.4.0","CCIS32452666ST.4.0","CCMD76409700ST.11.0","25.4731217521116","25.8548423860812","26.7229026406919","26.7251310419594","27.7790109841837","SID31875","CCMD64776337ST.21.0","CCIS52370277ST.4.0","CCMD25963797ST.21.0","CRC_MR_SBJ52C_17","21.5259538752316","21.5583252706999","25.4585512903916","25.97832064948","26.5724307532977"
"MMPU29365221ST","CCMD41521570ST.11.0","SZAXPI015259.62","SZAXPI015252.43","CCMD93755960ST.11.0","CCIS50003399ST.4.0","23.0595852042204","24.8500054542992","26.8534919285612","30.1259595033818","30.1563683907264","CCMD86707194ST.21.0","SZAXPI015210.17","SZAXPI017458.25","CRC_MR_SBJ31C_17","CCMD76222476ST.11.0","23.821567447687","23.911771854114","24.1314264354182","26.1551675038777","26.2357413602303"
"MMRS64281551ST.27.0.0","DRR127524","SZAXPI015252.43","MMPU29365221ST","CCIS50471204ST.4.0","CCMD41521570ST.11.0","16.5892359033802","29.7554781285951","38.0209701562598","44.0832581382218","44.2482211433691","SID531361","MMRS43563715ST.27.0.0","SZAXPI017584.108","SZAXPI015210.17","CRC_MR_SBJ36C_17","26.0758970895596","30.3565191581858","34.9000400943495","35.3926842437812","36.0222936520081"
"SID31219","CRC_MR_SBJ65H_17","CCIS50471204ST.4.0","CCIS32452666ST.4.0","CCIS41692898ST.4.0","CCMD89967135ST.11.0","27.0783479147805","27.8520978881484","27.9933005124905","28.0782964263824","28.2681817518","CRC_MR_SBJ36C_17","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCIS82146115ST.4.0","CRC_MR_SBJ42C_17","24.8730061553042","25.37413686373","26.7176143418663","26.82278779917","28.605420909707"
"SID530177","SZAXPI017592.142","CCIS63910149ST.4.0","CCIS50471204ST.4.0","CCIS88317640ST.4.0","CCIS50003399ST.4.0","24.2908314925673","25.022411601952","28.5246849454205","29.2786227878481","29.3132189021165","CRC_MR_SBJ04C_17","CRC_MR_SBJ52C_17","SID31871","CCIS41222843ST.4.0","CCMD64776337ST.21.0","26.2149368566701","28.8019036565467","29.4960780684551","30.5849960805785","31.2376040639627"
"SID530315","CCIS88317640ST.4.0","CCMD89967135ST.11.0","CCIS50471204ST.4.0","CCIS41692898ST.4.0","CCMD41521570ST.11.0","26.9504650853413","30.4509616311538","33.6294837562934","33.767623087579","34.4168982537271","SZAXPI015210.17","SID31871","SID31875","CCIS52370277ST.4.0","CRC_MR_SBJ04C_17","31.4005015512667","31.9483568891876","32.243540355741","32.2701755792403","32.9136636382871"
"SZAXPI015228.14","MMPU29365221ST","CCIS88317640ST.4.0","CCIS50471204ST.4.0","DRR127672","SZAXPI003417.4","35.9566913356721","38.2658829203835","38.6941681865019","38.9936429531443","39.0964386145132","CRC_MR_SBJ05C_17","CCMD86707194ST.21.0","SZAXPI003434.7","CCIS52370277ST.4.0","CRC_MR_SBJ31C_17","25.2772079513284","33.5122180281088","37.2833709261958","38.3917258822562","39.008694650061"
"SZAXPI015252.43","MMPU29365221ST","CCIS50003399ST.4.0","CCMD41521570ST.11.0","CRC_MR_SBJ65H_17","CCIS50471204ST.4.0","26.8534919285612","27.0415153483657","27.7910943408316","29.6146147204265","29.6903576935442","SZAXPI017458.25","SZAXPI015210.17","MMRS43563715ST.27.0.0","CCMD76222476ST.11.0","CRC_MR_SBJ52C_17","19.0254091678602","23.8914507006146","24.2449647441567","24.6856464963833","25.4618740088451"
"SZAXPI015259.62","CCMD41521570ST.11.0","MMPU29365221ST","CCMD35081859ST.11.0","CCMD93755960ST.11.0","CCIS50003399ST.4.0","24.3491761414919","24.8500054542992","28.4915740466932","28.8527188664171","29.3589506587531","CRC_MR_SBJ31C_17","SZAXPI017458.25","CCMD76222476ST.11.0","SZAXPI015210.17","SID31875","20.9479905961455","23.9544577891319","24.9108975909621","26.8640338071649","27.4469905743362"
"SZAXPI017592.142","CCIS63910149ST.4.0","SID530177","CCIS50003399ST.4.0","CCIS50471204ST.4.0","CRC_MR_SBJ65H_17","23.9789203474885","24.2908314925673","27.3227974693863","30.0231909574415","32.1714817615338","CRC_MR_SBJ52C_17","CCIS41222843ST.4.0","SID31871","CRC_MR_SBJ04C_17","SZAXPI017458.25","26.3383702791896","30.6790443730717","30.7976484175286","31.7554378822226","33.0696582809454"
"CCIS41222843ST.4.0","CCIS50471204ST.4.0","CCIS63910149ST.4.0","CCIS32452666ST.4.0","CRC_MR_SBJ65H_17","CCIS41692898ST.4.0","20.0434308078607","21.6705248583808","22.6514889460296","23.1913551451311","24.080006743639","CRC_MR_SBJ04C_17","CCIS82146115ST.4.0","CRC_MR_SBJ52C_17","CRC_MR_SBJ36C_17","CCMD25963797ST.21.0","23.6234354600807","23.9815598896027","24.1605531344669","26.9597404153248","27.0219564242377"
"CCIS41288781ST.4.0","CCMD89967135ST.11.0","CCIS88317640ST.4.0","CCIS41692898ST.4.0","CCIS32452666ST.4.0","CCIS50471204ST.4.0","29.3382069756316","30.0714760707252","31.462822429566","31.7741619004876","31.905627400921","CRC_MR_SBJ31C_17","CCIS52370277ST.4.0","SID31875","SZAXPI003434.7","CRC_MR_SBJ52C_17","30.282392759754","30.3831251026092","32.0038483644061","32.5482573640894","33.0243178568475"
"CCIS52370277ST.4.0","CCIS50471204ST.4.0","CCIS41692898ST.4.0","CCIS32452666ST.4.0","CCMD93755960ST.11.0","LILT_VF28_T016","21.946627578177","22.8542943196066","24.425412169681","24.7739654850833","25.4585512903916","CRC_MR_SBJ31C_17","CRC_MR_SBJ42C_17","CCMD86707194ST.21.0","SID31875","CRC_MR_SBJ04C_17","23.3557401624997","23.8258014657619","23.8384025655831","23.8953867876689","24.1850328369573"
"CCIS82146115ST.4.0","CRC_MR_SBJ65H_17","CCIS50471204ST.4.0","CCIS41692898ST.4.0","CCIS32452666ST.4.0","CCIS50003399ST.4.0","17.3570314711589","17.4956805314026","17.6227392324945","21.2336655237173","22.770083350941","CRC_MR_SBJ04C_17","CRC_MR_SBJ42C_17","CRC_MR_SBJ36C_17","CRC_MR_SBJ52C_17","CCMD25963797ST.21.0","19.2949470922934","21.1737481577873","21.817645300277","23.0316508720326","23.6762803648124"
"CCMD25963797ST.21.0","CCIS50471204ST.4.0","CCIS32452666ST.4.0","CCIS41692898ST.4.0","LILT_VF28_T016","CRC_MR_SBJ65H_17","22.1590068225383","24.7185515466967","25.5337845923494","25.97832064948","25.9968658826059","CRC_MR_SBJ42C_17","CCMD64776337ST.21.0","CCIS82146115ST.4.0","CCIS52370277ST.4.0","CRC_MR_SBJ36C_17","17.6791131200126","20.2471534265906","23.6762803648124","25.4726059946779","26.0466118187433"
"CCMD45988061ST.21.0","CCMD89967135ST.11.0","CCIS32452666ST.4.0","CCIS88317640ST.4.0","CCMD39157124ST.11.0","CCIS50471204ST.4.0","28.1324984327486","32.7949949101383","34.255133754636","34.7077245305955","35.1595319385028","CRC_MR_SBJ36C_17","SID31875","CCIS52370277ST.4.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ52C_17","30.612648525892","32.3516309179908","35.0624982072613","36.1842513187616","36.3580373672714"
"CCMD64776337ST.21.0","LILT_VF28_T016","CCIS50471204ST.4.0","CCIS63910149ST.4.0","CCIS32452666ST.4.0","CRC_MR_SBJ65H_17","21.5583252706999","24.1748917327875","25.0638121726524","25.0796462040596","27.5117970019463","CCMD25963797ST.21.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ52C_17","CRC_MR_SBJ42C_17","CCIS52370277ST.4.0","20.2471534265906","24.0180510529622","24.598772607057","25.1165442573595","26.9998627437882"
"CCMD76222476ST.11.0","CCMD35081859ST.11.0","CCMD51154251ST.11.0","CCMD93755960ST.11.0","CCMD41521570ST.11.0","SZAXPI015252.43","16.2363051848134","20.966285681329","22.5952559796409","23.8681255829024","24.6856464963833","SZAXPI017458.25","SZAXPI015210.17","SID31875","CRC_MR_SBJ52C_17","CCMD86707194ST.21.0","21.1377242273831","24.6173303821535","25.0003779846485","26.4526849584555","26.5193849766355"
"CCMD86707194ST.21.0","CCMD41521570ST.11.0","CCMD93755960ST.11.0","CRC_MR_SBJ65H_17","MMPU29365221ST","CCIS50471204ST.4.0","20.7828546625385","22.7526896825298","22.9190718740157","23.821567447687","24.643851640606","SZAXPI017458.25","CCIS52370277ST.4.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ42C_17","CCIS82146115ST.4.0","22.9950585001452","23.8384025655831","24.0812782594467","24.3058317242941","25.2392125280624"
"CRC_MR_SBJ04C_17","CRC_MR_SBJ65H_17","CCIS41692898ST.4.0","CCIS50471204ST.4.0","CCIS50003399ST.4.0","CCIS32452666ST.4.0","18.3012028614406","18.3193344324651","18.7456928835053","19.4586179719989","20.5737954005939","CRC_MR_SBJ52C_17","CCIS82146115ST.4.0","CRC_MR_SBJ36C_17","SZAXPI017458.25","CCIS41222843ST.4.0","17.8571643542753","19.2949470922934","22.6267286649639","22.6645499035035","23.6234354600807"
"CRC_MR_SBJ05C_17","SZAXPI015228.14","MMPU29365221ST","CCIS88317640ST.4.0","CCMD89967135ST.11.0","CCIS50471204ST.4.0","25.2772079513284","29.1729808328751","30.0500921531432","30.8065006435882","31.2520916877767","CCMD86707194ST.21.0","CCIS52370277ST.4.0","CRC_MR_SBJ31C_17","SID31875","CCMD25963797ST.21.0","26.7437382446508","31.2966576122755","31.8487954579698","32.3319752551418","32.6261940026737"
"CRC_MR_SBJ33C_17","CCMD76409700ST.11.0","CCMD39157124ST.11.0","CCIS63910149ST.4.0","LILT_VF28_T016","CCIS32452666ST.4.0","17.5208615329184","27.7252290999281","28.8478307973719","31.1957565567001","32.4982115955479","SID31875","CRC_MR_SBJ04C_17","CRC_MR_SBJ36C_17","CRC_MR_SBJ52C_17","CCIS82146115ST.4.0","27.8543086367316","35.9172608789632","36.0881740695896","36.460316643684","36.5770617147291"
"CRC_MR_SBJ36C_17","CRC_MR_SBJ65H_17","CCIS32452666ST.4.0","CCIS50471204ST.4.0","CCMD39157124ST.11.0","SID31219","19.8779159447488","22.830775830602","23.4893853409407","23.7517805551731","24.8730061553042","CCIS82146115ST.4.0","CRC_MR_SBJ42C_17","CRC_MR_SBJ04C_17","CCMD86707194ST.21.0","CCMD25963797ST.21.0","21.817645300277","22.085035148668","22.6267286649639","25.6784251913469","26.0466118187433"
"CRC_MR_SBJ42C_17","CCIS50471204ST.4.0","CRC_MR_SBJ65H_17","CCIS41692898ST.4.0","CCIS32452666ST.4.0","CCMD39157124ST.11.0","23.1843915083252","23.3714512116813","23.780703927321","24.251764395963","24.2763431700081","CCMD25963797ST.21.0","CCIS82146115ST.4.0","CRC_MR_SBJ36C_17","CCIS52370277ST.4.0","CCMD86707194ST.21.0","17.6791131200126","21.1737481577873","22.085035148668","23.8258014657619","24.3058317242941"
"CRC_MR_SBJ52C_17","CCIS50003399ST.4.0","CCIS41692898ST.4.0","CCIS63910149ST.4.0","CCIS50471204ST.4.0","CRC_MR_SBJ65H_17","16.1761405049289","18.1840398263505","18.3338018423212","18.5784941912067","19.7592974227375","CRC_MR_SBJ04C_17","SZAXPI017458.25","SID31875","CCIS82146115ST.4.0","CRC_MR_SBJ31C_17","17.8571643542753","18.6827149075824","21.9367228819712","23.0316508720326","24.0362203563351"
"DRR127789","CCIS50471204ST.4.0","CCMD89967135ST.11.0","CCIS32452666ST.4.0","CCIS88317640ST.4.0","CCMD38158721ST.11.0","27.2014787437264","29.2710383326079","29.9619119093225","30.7566104422935","31.1732985593921","CRC_MR_SBJ31C_17","CRC_MR_SBJ52C_17","CCIS41222843ST.4.0","SID31875","CCIS52370277ST.4.0","31.3606892798931","31.5482688759922","31.6891157801145","32.0987943935111","32.7051642923866"
"MMRS43563715ST.27.0.0","SZAXPI015252.43","CCIS50471204ST.4.0","CCMD89967135ST.11.0","MMPU29365221ST","CCMD41521570ST.11.0","24.2449647441567","27.064682186754","27.2533178702814","28.0961381909774","29.6446302427134","CRC_MR_SBJ31C_17","SZAXPI015210.17","SZAXPI017458.25","SZAXPI017584.108","CCMD76222476ST.11.0","26.2832575309759","26.3075157831389","26.9972088667681","29.216149038696","29.6063038857403"
"SID31188","CCMD23541216ST.11.0","CCIS32452666ST.4.0","CCMD89967135ST.11.0","CCIS50471204ST.4.0","CCIS88317640ST.4.0","17.9436636551764","27.6758747106898","32.9734102760573","34.6714712196094","35.4918245858226","SID31875","CCIS52370277ST.4.0","MMRS43563715ST.27.0.0","CRC_MR_SBJ31C_17","CRC_MR_SBJ52C_17","35.5414412116715","37.0885170000905","37.2761801137348","37.3117013223948","37.8047788099719"
"SID31871","CCIS88317640ST.4.0","CCIS41692898ST.4.0","CCIS63910149ST.4.0","CRC_MR_SBJ65H_17","CCIS50471204ST.4.0","24.036085014538","27.0120807347879","27.2301225841879","27.9543789593402","28.5166908086212","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","SZAXPI017458.25","CCIS41222843ST.4.0","CCIS82146115ST.4.0","28.0635661058248","29.4716201100584","30.1040163554533","31.5153838798864","31.5652003431089"
"SID31875","LILT_VF28_T016","CCMD89967135ST.11.0","CCMD93755960ST.11.0","CCIS63910149ST.4.0","CCIS32452666ST.4.0","21.5259538752316","22.1498250634379","22.8764483062122","23.7845477113377","24.5170167690056","CRC_MR_SBJ52C_17","SZAXPI017458.25","CCIS52370277ST.4.0","CRC_MR_SBJ31C_17","CRC_MR_SBJ04C_17","21.9367228819712","23.8214302753928","23.8953867876689","24.2387933310283","24.4631421676121"
"SZAXPI003434.7","CCIS88317640ST.4.0","CCMD89967135ST.11.0","CCIS50471204ST.4.0","CCIS32452666ST.4.0","LILT_VF28_T016","31.5374288596233","31.7772207257211","32.1366138122889","32.3771177905137","33.66589546339","CCIS52370277ST.4.0","CCIS41288781ST.4.0","CRC_MR_SBJ31C_17","SID31875","CRC_MR_SBJ05C_17","32.2324073232454","32.5482573640894","32.9298040497936","33.480565702994","33.4884441941127"
"SZAXPI015210.17","SZAXPI015252.43","MMPU29365221ST","CCIS50471204ST.4.0","CCMD41521570ST.11.0","SZAXPI015259.62","23.8914507006146","23.911771854114","26.3547931829923","26.5679300331226","26.8640338071649","SZAXPI017458.25","CRC_MR_SBJ31C_17","CCMD76222476ST.11.0","MMRS43563715ST.27.0.0","CRC_MR_SBJ52C_17","22.9172341970055","24.2698035882885","24.6173303821535","26.3075157831389","26.404800598751"
"SZAXPI017458.25","CCIS50003399ST.4.0","CCMD41521570ST.11.0","SZAXPI015252.43","CRC_MR_SBJ65H_17","CCIS50471204ST.4.0","17.0815708618441","18.8458706936851","19.0254091678602","22.2491356676524","22.3209085452833","CRC_MR_SBJ52C_17","CCMD76222476ST.11.0","CRC_MR_SBJ04C_17","SZAXPI015210.17","CCMD86707194ST.21.0","18.6827149075824","21.1377242273831","22.6645499035035","22.9172341970055","22.9950585001452"
"SZAXPI017584.108","MMPU29365221ST","SZAXPI015252.43","CCIS50471204ST.4.0","CCIS88317640ST.4.0","CCIS32452666ST.4.0","32.0778389074233","32.3532300948066","32.9876477598282","34.3606388965179","34.7818473147316","MMRS43563715ST.27.0.0","CRC_MR_SBJ31C_17","SZAXPI015210.17","CCIS52370277ST.4.0","SZAXPI017458.25","29.216149038696","30.2394172139825","30.4028088820655","31.8617884150168","34.857025959809"
