"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33"
"CCIS00146684ST.4.0","CCMD66848156ST.11.0","SID530295","CCMD49025643ST.11.0","MMRS95277876ST.27.0.0","CCMD89967135ST.11.0","CRC_MR_SBJ18H_17","SID31021","CCMD73128545ST.11.0","18.9950840623594","19.9600477999728","20.9653170782319","21.5344410392144","21.6588450855926","22.8499620287912","22.8978669966484","23.7357757379867","CCIS55230578ST.4.0","SID531352","CCMD46222674ST.21.0","CCMD86114146ST.21.0","DRR127515","CCIS50148151ST.4.0","CCIS38765456ST.20.0","SID531155","18.6026099749041","21.0648001378698","22.3519556837383","23.4355493195146","23.6206366026892","23.6723694475416","24.0239733343883","24.3547495740728"
"CCIS07648107ST.4.0","CRC_MR_SBJ18H_17","CRC_MR_SBJ45H_17","SZAXPI015271.93","CCIS15794887ST.4.0","CCIS11362406ST.4.0","SID31071","MMRS95479054ST.27.0.0","SZAXPI015261.75","21.5671324641687","23.5414457913421","23.5511512824575","24.5949644333429","25.6695740592457","26.1704901852583","26.1979673001857","27.2678405381779","MMRS62376181ST.27.0.0","SID31004","MMRS55294627ST.27.0.0","CCIS50148151ST.4.0","CRC_MR_SBJ31C_17","LILT_VF120_16","DRR127515","MMRS90191266ST.27.0.0","20.0808222548455","22.5473039889495","23.1895496243416","23.638221576669","25.0196702589043","25.0861840906942","25.4400819468354","25.509550212734"
"CCIS11354283ST.4.0","CCIS50003399ST.4.0","SID530258","CCIS94603952ST.4.0","SID530055","SID31452","SID31021","SID31379","SID31766","15.474510943416","16.7129908714718","18.6117584789455","18.794184898303","19.7894739521216","19.795603551938","21.5236534366334","23.2314137946467","SID531155","CCIS55230578ST.4.0","CCMD98531134ST.11.0","SID31489","SZAXPI015221.142","SZAXPI015223.158","SID31285","CCMD46222674ST.21.0","17.8043503709936","19.1365631864998","20.7190440996997","20.8498104678484","22.37666640299","22.620512336815","22.9472036514583","24.1296921369026"
"CCIS11362406ST.4.0","CRC_MR_SBJ45H_17","SID530055","SZAXPI015271.93","SID530315","CCIS15794887ST.4.0","CRC_MR_SBJ18H_17","CCIS94603952ST.4.0","SID31021","19.2753900887842","22.8632985783111","22.9282177538574","23.3138073625481","23.5065797626984","23.6707014973131","23.8676699375494","23.896744026279","CCMD46222674ST.21.0","SZAXPI003426.11","SID31004","MMRS55294627ST.27.0.0","LILT_VF120_16","MMRS90191266ST.27.0.0","CCIS55230578ST.4.0","CCMD82866709ST.21.0","21.2067100752215","22.2879073285874","22.4297754654522","23.0770142976361","23.1142285132708","23.1934369153625","23.5367582463962","23.5880809152122"
"CCIS15794887ST.4.0","SID31071","MMRS95479054ST.27.0.0","LILT_VF263_T016","CRC_MR_SBJ45H_17","SZAXPI015271.93","CCIS11362406ST.4.0","LILT_VF189_T016","CCIS07648107ST.4.0","20.6368713181117","22.3688302179484","22.8941005825649","23.1409539365407","23.1500531362932","23.5065797626984","24.0437885954335","24.5949644333429","SID31004","CRC_MR_SBJ31C_17","CCMD76222476ST.11.0","MMRS90191266ST.27.0.0","LILT_VF120_16","CCMD46222674ST.21.0","DRR127515","CCIS50148151ST.4.0","21.3892212472474","22.0273713765238","22.949295651477","23.6515621896145","23.8116158488961","24.1870850224123","24.9311803419794","25.0036700104985"
"CCIS16561622ST.4.0","CCMD89967135ST.11.0","LILT_VF170_T016","CRC_MR_SBJ18H_17","MMRS95277876ST.27.0.0","CCMD49025643ST.11.0","CCIS00146684ST.4.0","SID530295","SZAXPI015271.93","20.2278504287233","23.2608547485083","25.4564063027816","25.6516702639399","26.2198334513341","26.3381815720733","27.073982984827","27.2121381098564","CCMD82866709ST.21.0","DRR127515","CCIS55230578ST.4.0","MMRS51410669ST.27.0.0","SID531352","CCIS38765456ST.20.0","SID31285","CCIS50148151ST.4.0","21.9476888510704","22.4210424575843","23.3158815265197","24.0379486302388","24.2770150801926","24.5252689818501","25.0918605468247","25.2458139160654"
"CCIS29210128ST.4.0","MMRS57569834ST.27.0.0","CRC_MR_SBJ18H_17","DRR127721","SZAXPI015261.75","CCIS07648107ST.4.0","CCIS11354283ST.4.0","CCIS93040568ST.20.0","CCIS11362406ST.4.0","24.7770020123743","25.1070933328651","25.2198692431523","29.7395040318177","30.0535912387022","30.0855802153673","30.3032813514708","30.6198834997865","SZAXPI017587.113","CRC_MR_SBJ31C_17","CCMD14479708ST.21.0","SZAXPI015221.142","SZAXPI015215.20","CCIS55230578ST.4.0","CCIS50148151ST.4.0","MMRS55294627ST.27.0.0","21.6886640793457","24.7080970720228","26.1450510651175","26.8871071703856","27.408325303878","28.4580731469508","30.3090854173052","30.7911231660003"
"CCIS50003399ST.4.0","CCIS11354283ST.4.0","CCIS94603952ST.4.0","SID530055","SID530258","SID31021","SID31452","MMRS95479054ST.27.0.0","CCMD10032470ST.11.0","15.474510943416","20.1177049439617","20.8342143417048","20.9880887930607","24.8943712484931","25.13338526643","25.9518661465452","26.0949636987312","SID531155","SZAXPI015221.142","CCIS55230578ST.4.0","SZAXPI015223.158","CCMD98531134ST.11.0","SID31489","SZAXPI003412.1","CCMD46222674ST.21.0","23.2833165231588","23.81386020436","24.127642866538","24.6988290560727","25.0326023913775","25.3135952193105","27.0365760155461","27.1658190782719"
"CCIS64785924ST.20.0","SID530258","SID31452","CCIS93040568ST.20.0","CCIS11354283ST.4.0","SID31021","CCIS50003399ST.4.0","CCIS94603952ST.4.0","SID31766","20.372371216611","21.7303423781495","24.5077829932003","25.1191529690772","26.8116051748156","28.2545364112951","29.1491257939016","31.049297594023","SZAXPI003412.1","SID31489","CCMD98531134ST.11.0","SID31285","SZAXPI015221.142","CCIS55230578ST.4.0","SZAXPI015223.158","SID531352","21.1731206195591","21.2280145890543","24.8342903081284","28.2319606282383","28.4445047345915","28.7413496955275","29.2815790102634","29.5567878311226"
"CCIS93040568ST.20.0","SID530258","CCIS11354283ST.4.0","CCIS64785924ST.20.0","SID31452","CCIS50003399ST.4.0","CCIS94603952ST.4.0","SID31021","CCMD89967135ST.11.0","23.7647613233039","24.0900905395829","24.5077829932003","26.5862292415604","27.1927652499337","27.8559840982059","28.8834993706199","29.4229393223638","SZAXPI015221.142","SID31489","CCIS55230578ST.4.0","CCMD98531134ST.11.0","SZAXPI003412.1","SID531352","SID531155","SZAXPI015223.158","23.8435432168334","24.7028943745444","25.3463931404924","25.5713244764991","25.7521530390102","26.9047743425066","27.316023671911","27.7265127180484"
"CCMD10032470ST.11.0","MMRS95479054ST.27.0.0","SID530055","SZAXPI015271.93","LILT_VF189_T016","CRC_MR_SBJ45H_17","CCMD39157124ST.11.0","CCIS50003399ST.4.0","CCIS94603952ST.4.0","21.1701137581143","21.7605152907968","22.5833517038171","25.0910432632922","25.2181489678723","25.8283884350708","26.0949636987312","26.5515613724768","CCMD76222476ST.11.0","MMRS90191266ST.27.0.0","MMRS14379078ST.27.0.0","LILT_VF120_16","CCIS83870198ST.4.0","CCMD34381688ST.21.0","SID531155","MMRS81671217ST.27.0.0","23.8592088896845","24.1051376886775","24.8299959893593","25.1497045076577","26.093099553242","26.265906517263","27.0290570641578","27.5602327128981"
"CCMD39882286ST.11.0","MMRS34569532ST.27.0.0","MMRS39582183ST.27.0.0","MMRS95479054ST.27.0.0","SID530055","CCIS50003399ST.4.0","CCIS11354283ST.4.0","CCIS15794887ST.4.0","CCMD89107682ST.11.0","24.9922604981102","26.9283243845231","31.4127533906597","32.3741813805986","32.4974566062823","32.651557495677","32.7457423203659","33.0177668712861","CRC_MR_SBJ40C_17","CCIS38765456ST.20.0","CCMD76222476ST.11.0","SZAXPI015223.158","CCMD46222674ST.21.0","CCIS55230578ST.4.0","SID31004","MMRS90191266ST.27.0.0","21.036689356491","25.9556223853022","31.8824524977377","32.2209721328749","32.7056441830795","32.84488541235","33.9759879584082","34.4593260253041"
"CCMD41202658ST.11.0","SZAXPI015263.84","DRR127737","MMRS39582183ST.27.0.0","MMRS57569834ST.27.0.0","CRC_MR_SBJ03H_17","MMRS54246132ST.27.0.0","MMRS95479054ST.27.0.0","CCMD68973846ST.11.0","16.3419255765867","18.5945051609178","19.4125917323087","21.7598556115844","22.2637920676061","22.3994569187492","22.7640158135027","23.2847148784133","SZAXPI015226.14","MMRS81671217ST.27.0.0","CCIS40244499ST.3.0","CRC_MR_SBJ53C_17","CRC_MR_SBJ31C_17","DRR127603","SZAXPI015215.20","SZAXPI017589.133","13.2565560410463","15.4088897557676","19.370244748033","20.4777932748111","24.601886609931","24.9669611407536","25.7341154154208","26.1377816986695"
"CCMD46727384ST.11.0","CCMD89967135ST.11.0","CCIS16561622ST.4.0","CCIS07648107ST.4.0","CRC_MR_SBJ18H_17","CCIS11354283ST.4.0","SZAXPI015271.93","MMRS95277876ST.27.0.0","CCIS00146684ST.4.0","26.2595222003124","27.243065460647","28.221662747953","29.1222702072967","30.8035507246048","31.1645553169141","31.4754533631908","31.5665292675391","MMRS67247116ST.27.0.0","CCIS55230578ST.4.0","SID531352","CCMD82866709ST.21.0","CCMD46222674ST.21.0","CCIS38765456ST.20.0","MMRS55294627ST.27.0.0","CRC_MR_SBJ61C_17","21.8867103583316","27.8789566691941","28.7430609502502","29.2502290142676","29.3631051938517","29.493597493724","29.8715301961148","29.9829683656972"
"CCMD49025643ST.11.0","CCIS00146684ST.4.0","SID530295","CCMD89967135ST.11.0","CCMD66848156ST.11.0","MMRS95277876ST.27.0.0","CRC_MR_SBJ18H_17","CCIS16561622ST.4.0","SZAXPI015261.75","20.9653170782319","22.672997873594","23.493947200726","23.7384740931784","24.181709872691","24.69644677798","26.2198334513341","26.515481388734","CCIS55230578ST.4.0","SID531352","DRR127515","CCMD46222674ST.21.0","CCMD86114146ST.21.0","CCIS38765456ST.20.0","CCMD45988061ST.21.0","CCMD60079086ST.21.0","17.4475629112836","21.5204687428736","22.5111150216887","23.538290016915","24.2391296110195","24.2547530614847","24.7304082074983","24.9930083696141"
"CCMD66848156ST.11.0","MMRS95277876ST.27.0.0","CCIS00146684ST.4.0","SID530295","CCMD89967135ST.11.0","LILT_VF263_T016","CCMD73128545ST.11.0","CCMD68973846ST.11.0","CCMD49025643ST.11.0","17.5071824125443","18.9950840623594","19.5310282125724","21.3068147344928","21.3842078213924","21.5362314793211","22.1034533643071","23.7384740931784","CCMD46222674ST.21.0","CCIS55230578ST.4.0","CCMD45988061ST.21.0","CCMD86114146ST.21.0","SID31223","SID531352","DRR127515","SZAXPI015223.158","18.1803040787524","20.3667167945131","20.3803824061915","20.8051714801032","21.7553585761692","22.7164422425542","23.5449141470467","23.9500089175641"
"CCMD89107682ST.11.0","SID530055","SID31071","LILT_VF189_T016","CRC_MR_SBJ45H_17","SID530258","SID31021","CCMD89967135ST.11.0","CCIS11362406ST.4.0","17.1535273506093","19.4949989829777","19.4994963659962","20.5572714478527","22.6486308807221","24.1589606868508","24.5567526693678","24.5677334624564","CCMD46222674ST.21.0","CCMD86114146ST.21.0","SZAXPI015223.158","LILT_VF120_16","MMRS55294627ST.27.0.0","MMRS90191266ST.27.0.0","SID31004","CCMD76222476ST.11.0","17.9043896934579","19.7120247166951","20.0765772376643","23.9706304106713","25.0395515452973","25.976206354466","26.3977939881025","26.4209264762896"
"CCMD89967135ST.11.0","CCIS16561622ST.4.0","CCMD66848156ST.11.0","CCIS00146684ST.4.0","SZAXPI015271.93","SID530295","MMRS95277876ST.27.0.0","SID31021","CCMD49025643ST.11.0","20.2278504287233","21.3068147344928","21.6588450855926","22.3546740243668","22.6730262284438","22.8487984588709","23.2440887641718","23.493947200726","SID531352","CCMD46222674ST.21.0","CCIS55230578ST.4.0","CCMD86114146ST.21.0","SZAXPI015223.158","CCMD82866709ST.21.0","SID31285","SID31004","16.0450452543301","17.6335176462185","19.5889764464635","20.8955235965912","21.4935007650871","21.567939947371","22.7159059515068","23.4998033795775"
"CRC_MR_SBJ03H_17","CCMD41202658ST.11.0","SZAXPI015263.84","DRR127737","MMRS39582183ST.27.0.0","CCIS15794887ST.4.0","MMRS57569834ST.27.0.0","MMRS54246132ST.27.0.0","CCMD68973846ST.11.0","22.2637920676061","26.0353520582246","27.1432475273575","29.2375922617971","29.275461049893","29.4863809122517","31.251461108433","32.7140199338663","SZAXPI015226.14","CCIS40244499ST.3.0","MMRS81671217ST.27.0.0","CRC_MR_SBJ53C_17","CRC_MR_SBJ31C_17","SID31004","DRR127603","SZAXPI017589.133","24.8087250592166","28.2766961927326","28.7825419563422","29.1800141354438","30.6378583489072","31.5604328999604","32.4518092889395","33.3065753752634"
