"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";4,42500490978708e-19;0,00441515;"0";0,11912185;"0.00294";"518";4,42500490978708e-19;2,84085315208331e-16;"CRC"
"Gemella_morbillorum";2,69546065695211e-18;0,0006476;"0";0,0558401;"0";"356";2,69546065695211e-18;8,65242870881627e-16;"CRC"
"Fusobacterium_nucleatum";1,31975235975693e-17;0,0014392;"0";0,0318358;"0";"348";1,31975235975693e-17;2,82427004987983e-15;"CRC"
"Peptostreptococcus_stomatis";4,8392876412501e-17;0,0011728;"0";0,1363098;"0";"531";4,8392876412501e-17;7,76705666420641e-15;"CRC"
"Porphyromonas_asaccharolytica";1,77068892299215e-15;6,005e-05;"0";0,20174135;"0";"534";1,77068892299215e-15;2,27356457712192e-13;"CRC"
"Parvimonas_micra";4,469008576313e-15;0,0005926;"0";0,0258607;"0";"515";4,469008576313e-15;4,78183917665491e-13;"CRC"
"Solobacterium_moorei";2,53695587518768e-12;0,00318305;"0";0,0477657;"0.00347";"638";2,53695587518768e-12;2,32675095981499e-10;"CRC"
"Porphyromonas_uenonis";9,29869742318707e-10;7,345e-05;"0";0,114207;"0";"539";9,29869742318707e-10;7,46220468210762e-08;"CRC"
"Porphyromonas_somerae";2,56467097538467e-07;0;"0";0,0670607;"0";"538";2,56467097538467e-07;1,8294652957744e-05;"CRC"
"Clostridium_hathewayi";9,6092489070119e-07;0,04613815;"0.002045";0,1699653;"0.015385";"208";9,6092489070119e-07;6,16913779830164e-05;"CRC"
"Clostridium_symbiosum";1,70446901148905e-06;0,0515245;"0";0,1396265;"0.00553";"228";1,70446901148905e-06;9,94790095796337e-05;"CRC"
"Prevotella_intermedia";4,66251502082203e-06;0;"0";0,11475635;"0";"551";4,66251502082203e-06;0,000249444553613979;"CRC"
"Eikenella_corrodens";0,000120230154348052;6,085e-05;"0";0,01411945;"0";"286";0,000120230154348052;0,00593751993011149;"CRC"
"Leptotrichia_unclassified";0,000136426236999897;3,315e-05;"0";0,0028017;"0";"450";0,000136426236999897;0,0062561174395667;"CRC"
"Pseudoflavonifractor_capillosus";0,000153858409475811;0,00791705;"0";0,01195965;"0.001925";"578";0,000153858409475811;0,00658513992556471;"CRC"
"Peptostreptococcus_anaerobius";0,000183217861726144;5,75e-05;"0";0,02078865;"0";"530";0,000183217861726144;0,00735161670176153;"CRC"
"Granulicatella_adiacens";0,00019569014001044;0,00324265;"0";0,0108074;"0";"360";0,00019569014001044;0,00739018058157073;"CRC"
"Anaerococcus_obesiensis";0,000337656215640141;9e-07;"0";0,0016396;"0";"62";0,000337656215640141;0,012043071691165;"CRC"
"Campylobacter_showae";0,000446659289490886;0;"0";0,00069785;"0";"172";0,000446659289490886;0,0150923823080605;"CRC"
"Campylobacter_ureolyticus";0,000619771388373494;3,78e-05;"0";0,00261645;"0";"173";0,000619771388373494;0,0185094365536754;"CRC"
"Morganella_morganii";0,000637990061941049;0,0005017;"0";0,23637245;"0";"482";0,000637990061941049;0,0185094365536754;"CRC"
"Bacteroides_fragilis";0,000646334030501329;0,6633147;"0.00921";1,08824525;"0.075315";"96";0,000646334030501329;0,0185094365536754;"CRC"
"Prevotella_stercorea";0,000663110655349743;0,24939015;"0";0,47910965;"0";"566";0,000663110655349743;0,0185094365536754;"CRC"
"Streptococcus_pasteurianus";0,000764314673718236;0,0188595;"0";0,1363655;"0";"673";0,000764314673718236;0,0204454175219628;"CRC"
"Eubacterium_rectale";0,000808234817427495;5,9159005;"3.179275";3,5878776;"0.92097";"331";0,000808234817427495;0,0207554701115381;"Ctl"
"Desulfovibrio_desulfuricans";0,000927326596992468;0,00711095;"0";0,0306435;"0";"265";0,000927326596992468;0,0228978336641986;"CRC"
"Escherichia_coli";0,00111467418214064;2,1661142;"0.0695";3,4411845;"0.23874";"316";0,00111467418214064;0,0265044749975663;"CRC"
"Candidatus_Zinderia_insecticola";0,0012562055402573;9,815e-05;"0";5,95e-06;"0";"176";0,0012562055402573;0,0276786385858967;"Ctl"
"Alistipes_indistinctus";0,00126621199194729;0,07217575;"0";0,1277057;"0.010945";"49";0,00126621199194729;0,0276786385858967;"CRC"
"Ruminococcaceae_bacterium_D16";0,00129339432644377;0,04761635;"3e-04";0,07283305;"0.00278";"603";0,00129339432644377;0,0276786385858967;"CRC"
"Peptostreptococcus_unclassified";0,00138758809749448;0,00129425;"0";0,00414995;"0";"532";0,00138758809749448;0,0278964998424802;"CRC"
"Synergistes_sp_3_1_syn1";0,00139047974292736;0;"0";0,0108152;"0";"691";0,00139047974292736;0,0278964998424802;"CRC"
"Roseburia_intestinalis";0,00155057609187897;0,95419715;"0.123985";0,77443045;"0.03576";"596";0,00155057609187897;0,0301657530601909;"Ctl"
"Pseudomonas_unclassified";0,00182524534803119;0,00336845;"0";0,00118145;"0";"583";0,00182524534803119;0,0344649268657654;"Ctl"
"Actinomyces_cardiffensis";0,00207807038462863;0,000159;"0";0,0074438;"0";"20";0,00207807038462863;0,0371997479990553;"CRC"
"Anaerococcus_vaginalis";0,00208596717751712;6,28e-05;"0";0,0023707;"0";"65";0,00208596717751712;0,0371997479990553;"CRC"
"Ruminococcus_torques";0,0023601583453668;1,4909428;"0.949385";2,25653025;"1.39667";"615";0,0023601583453668;0,0409519366952834;"CRC"
"Lachnospiraceae_bacterium_5_1_63FAA";0,00255088527593748;0,26504935;"0.04123";0,1599139;"0.02201";"397";0,00255088527593748;0,0430965354513648;"Ctl"
"Bilophila_wadsworthia";0,00338679613522781;0,0286355;"0.00591";0,0499993;"0.015665";"144";0,00338679613522781;0,0557518748414424;"Nodiff"
"Alistipes_sp_AP11";0,00355824536921914;0,0819448;"0";0,1894666;"0";"54";0,00355824536921914;0,0571098381759672;"Nodiff"
"Bilophila_unclassified";0,00374907184109404;0,29437185;"0.112615";0,4093931;"0.21537";"143";0,00374907184109404;0,0581819424798854;"Nodiff"
"Bacteroides_stercoris";0,00390378944132613;1,65380915;"0.005595";2,0805949;"0.044055";"121";0,00390378944132613;0,0581819424798854;"Nodiff"
"Aggregatibacter_segnis";0,0039582716991724;8,305e-05;"0";0,0002176;"0";"42";0,0039582716991724;0,0581819424798854;"Nodiff"
"Bacteroides_salyersiae";0,00400470610612023;0,13758055;"0";0,2774548;"0";"107";0,00400470610612023;0,0581819424798854;"Nodiff"
"Atopobium_parvulum";0,00409479408533795;0,00276485;"0";0,0086594;"0";"78";0,00409479408533795;0,0581819424798854;"Nodiff"
"Aeromonas_unclassified";0,00435005177419704;0;"0";0,00053595;"0";"39";0,00435005177419704;0,0581819424798854;"Nodiff"
"Prevotella_buccalis";0,00435005177419704;0;"0";0,00104575;"0";"545";0,00435005177419704;0,0581819424798854;"Nodiff"
"Pseudomonas_fragi";0,00435005177419704;0,00125005;"0";0;"0";"580";0,00435005177419704;0,0581819424798854;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,00576020460823382;0,0346608;"0.01285";0,05506515;"0.023155";"399";0,00576020460823382;0,0754704358874717;"Nodiff"
"Alloprevotella_unclassified";0,00594763429881089;3,745e-05;"0";0,0016692;"0";"59";0,00594763429881089;0,0763676243967318;"Nodiff"
"Fusobacterium_mortiferum";0,00637798399172118;0,126345;"0";0,20436195;"0";"346";0,00637798399172118;0,0802875631899019;"Nodiff"
