"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";3,09334606283149e-11;0,00614855555555556;"0";0,151710333333333;"0.00533";"518";3,09334606283149e-11;1,68587360424316e-08;"CRC"
"Fusobacterium_nucleatum";7,69905188596564e-11;0,000215777777777778;"0";0,0483434444444444;"0";"348";7,69905188596564e-11;2,09799163892564e-08;"CRC"
"Peptostreptococcus_stomatis";1,71287777575663e-10;0,000118888888888889;"0";0,220464777777778;"0";"531";1,71287777575663e-10;3,11172795929121e-08;"CRC"
"Gemella_morbillorum";9,14169458930682e-10;0,000288333333333333;"0";0,0550957777777778;"0";"356";9,14169458930682e-10;1,14004621915312e-07;"CRC"
"Parvimonas_micra";1,0459139625258e-09;0,000806222222222222;"0";0,0373397777777778;"0";"515";1,0459139625258e-09;1,14004621915312e-07;"CRC"
"Solobacterium_moorei";1,12522242639543e-08;0,00226133333333333;"0";0,0756804444444445;"0.004695";"638";1,12522242639543e-08;1,02207703730918e-06;"CRC"
"Clostridium_hathewayi";2,54267515352374e-07;0,0212528888888889;"0";0,0817331111111111;"0.0226";"208";2,54267515352374e-07;1,97965422667205e-05;"CRC"
"Clostridium_symbiosum";2,95633779166727e-07;0,0270871111111111;"0";0,169572666666667;"0.012255";"228";2,95633779166727e-07;2,01400512057333e-05;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";1,04536370879119e-05;0,0401684444444444;"0";0,08169;"0.004165";"394";1,04536370879119e-05;0,000633025801434665;"CRC"
"Eubacterium_eligens";9,60083589820509e-05;1,915852;"0.69103";0,877253888888889;"0.039705";"326";9,60083589820509e-05;0,00523245556452177;"Ctl"
"Porphyromonas_asaccharolytica";0,00010572042137921;7,81111111111111e-05;"0";0,324182;"0";"534";0,00010572042137921;0,00523796633196995;"CRC"
"Slackia_unclassified";0,000194399507934956;0;"0";0,00483366666666667;"0";"636";0,000194399507934956;0,00882897765204592;"CRC"
"Ruminococcus_torques";0,000254476324923361;1,431014;"0.88806";2,74185844444444;"1.502995";"615";0,000254476324923361;0,0104596821706009;"CRC"
"Erysipelotrichaceae_bacterium_2_2_44A";0,000268689083281492;0,00630333333333333;"0";0,00919066666666667;"0.001565";"310";0,000268689083281492;0,0104596821706009;"CRC"
"Clostridium_bolteae";0,000373821085699678;0,195432777777778;"0.005035";0,593365555555556;"0.044475";"201";0,000373821085699678;0,0135746960275512;"CRC"
"Anaerococcus_vaginalis";0,000414778791061124;4,55555555555556e-06;"0";0,00378333333333333;"0";"65";0,000414778791061124;0,0135746960275512;"CRC"
"Lachnospiraceae_bacterium_7_1_58FAA";0,000423430885263066;0,0362936666666667;"0.009895";0,0686018888888889;"0.0285";"399";0,000423430885263066;0,0135746960275512;"CRC"
"Streptococcus_constellatus";0,000603205771354048;0,000256;"0";0,00285388888888889;"0";"656";0,000603205771354048;0,0178553888179153;"CRC"
"Clostridium_sp_KLE_1755";0,000655243626345516;0;"0";0,0473308888888889;"0";"224";0,000655243626345516;0,0178553888179153;"CRC"
"Eikenella_corrodens";0,000655243626345516;0;"0";0,00255533333333333;"0";"286";0,000655243626345516;0,0178553888179153;"CRC"
"Atopobium_parvulum";0,000787615484462419;0,000999666666666667;"0";0,00459144444444444;"0";"78";0,000787615484462419;0,0199803700848469;"CRC"
"Pseudoflavonifractor_capillosus";0,000806547049296573;0,012186;"0";0,010282;"0.00227";"578";0,000806547049296573;0,0199803700848469;"Ctl"
"Anaerococcus_obesiensis";0,00119716916493828;0;"0";0,00383211111111111;"0";"62";0,00119716916493828;0,0265187971012723;"CRC"
"Leptotrichia_unclassified";0,00119716916493828;0;"0";0,000728888888888889;"0";"450";0,00119716916493828;0,0265187971012723;"CRC"
"Anaerotruncus_colihominis";0,00121645858262717;0,0327537777777778;"0";0,0354174444444444;"0.005095";"72";0,00121645858262717;0,0265187971012723;"CRC"
"Subdoligranulum_sp_4_3_54A2FAA";0,0013657359490753;0,141772444444444;"0";0,312210444444444;"0";"685";0,0013657359490753;0,0286279266248476;"CRC"
"Clostridiales_bacterium_1_7_47FAA";0,00233877914602775;0,0115458888888889;"0";0,0198085555555556;"0.001635";"196";0,00233877914602775;0,046171393579923;"CRC"
"Streptococcus_anginosus";0,00241155745647158;0,0290217777777778;"0";0,0374018888888889;"0.00051";"654";0,00241155745647158;0,046171393579923;"CRC"
"Clostridium_clostridioforme";0,00245682644737205;0,0478067777777778;"0";0,175819888888889;"0";"205";0,00245682644737205;0,046171393579923;"CRC"
"Clostridium_leptum";0,00257332844787091;0,140624;"0.010915";0,219563111111111;"0.036275";"212";0,00257332844787091;0,0467488001363215;"CRC"
