"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS07277498ST.4.0","CRC_MR_SBJ18H_17","CCIS45571137ST.3.0","SID532802","SID31328","SZAXPI015271.93","SID31021","CCMD76409700ST.11.0","20.8380347940059","21.9285926517982","22.0447356711075","22.5845366298514","23.001744479765","23.4247032404895","23.5499940472774","CRC_MR_SBJ42C_17","CCMD95433940ST.21.0","CRC_MR_SBJ01C_17","CRC_MR_SBJ04C_17","MMRS93508324ST.27.0.0","CCIS53043478ST.4.0","MMRS65205033ST.27.0.0","19.7516517044727","20.2854713376273","22.0969787675623","22.2748740723444","23.6878518695428","23.8578366009724","24.1888543852163"
"CCIS29688262ST.20.0","SID532749","CRC_MR_SBJ18H_17","SID31021","SID31328","SZAXPI015271.93","CCIS90164298ST.4.0","CCIS07277498ST.4.0","28.0788857651314","31.6724330538088","33.7101441446102","33.80748375596","34.3254906833566","34.4672788221452","34.8204698971137","CCIS53043478ST.4.0","MMRS93508324ST.27.0.0","CCIS02379307ST.4.0","SZAXPI015210.17","CRC_MR_SBJ04C_17","CRC_MR_SBJ01C_17","MMRS65205033ST.27.0.0","32.210809924932","33.6808161358361","33.9130229601491","34.0857001865885","34.1735044056971","34.757060856075","34.780125962489"
"CCIS45571137ST.3.0","CCMD76409700ST.11.0","LILT_VF28_T016","CCIS94417875ST.3.0","CCIS07277498ST.4.0","SID31328","SZAXPI015271.93","CRC_MR_SBJ18H_17","18.344895751181","20.7158211272134","21.7728858674178","21.9285926517982","22.9716245092897","23.6269660848679","23.6689383626833","CRC_MR_SBJ33C_17","CCIS53043478ST.4.0","MMRS65205033ST.27.0.0","MMRS93508324ST.27.0.0","CCIS33816588ST.4.0","MMRS85382779ST.27.0.0","CCIS38765456ST.20.0","20.2085650383297","21.0421132039631","21.0843656910968","21.4147404694967","22.8574757749385","23.4592121419263","23.4864576136015"
"CCIS64773582ST.4.0","DRR127763","SZAXPI015265.88","CCMD53508245ST.11.0","SID31328","CRC_MR_SBJ63H_17","CCIS94417875ST.3.0","CCMD93755960ST.11.0","17.5747281634482","21.473056342887","22.5897062171136","23.6576438109018","24.2232883468925","24.7774818318711","24.8023817005505","CCMD35802077ST.21.0","CCIS02379307ST.4.0","CCMD12232071ST.21.0","MMRS65205033ST.27.0.0","CCMD95433940ST.21.0","MMRS85382779ST.27.0.0","CCIS53043478ST.4.0","21.450234005262","22.043579183726","23.924541116291","24.1365205864433","24.2154576333031","24.5638089733331","25.3698748250499"
"CCIS90164298ST.4.0","SZAXPI015252.43","SID31328","SZAXPI015271.93","DRR127616","MMRS67096717ST.27.0.0","CCIS94417875ST.3.0","SZAXPI015230.16","20.7810979373179","22.4968214168358","22.7306568528518","22.8123779070157","24.2005538859878","24.2109680674483","24.40375271489","CCIS53043478ST.4.0","SZAXPI015210.17","CCMD86114146ST.21.0","MMRS93508324ST.27.0.0","CCMD35802077ST.21.0","MMRS85382779ST.27.0.0","CRC_MR_SBJ01C_17","21.9906179592252","22.0236226578576","22.1738632592451","22.9759706822127","23.3938110507801","24.6972430584286","25.1182300051019"
"CCIS94417875ST.3.0","SID530295","SID530167","CCMD53508245ST.11.0","LILT_VF28_T016","CRC_MR_SBJ18H_17","CRC_MR_SBJ79H_17","SID31328","18.6662632843614","19.0921403322519","20.0927257387991","20.1096629906893","20.5574375595428","20.7004556643568","20.9681140609164","CCIS33816588ST.4.0","CCMD35802077ST.21.0","CCMD12232071ST.21.0","CCMD86114146ST.21.0","CCIS53043478ST.4.0","SID531382","MMRS65205033ST.27.0.0","16.3806820128254","16.4366630368454","17.8147265284146","19.6480651924483","19.9764063573457","20.1746894690848","21.0579713271269"
"CCMD17410933ST.11.0","CCMD74592084ST.11.0","CCMD10032470ST.11.0","CCIS07277498ST.4.0","SID532802","CCMD93755960ST.11.0","CCMD35801800ST.11.0","SID530331","21.5527088543204","23.7114909199274","26.5315822107408","27.0371453075819","28.9418492334146","30.2211698467118","30.616514499229","CCMD95433940ST.21.0","CRC_MR_SBJ42C_17","SZAXPI003437.3","CCMD18872694ST.21.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ01C_17","MMRS93508324ST.27.0.0","23.4815842190045","25.592088066844","30.3367701216906","31.2856503402119","31.3572468631336","31.8106626091724","35.5049341646439"
"CCMD28738636ST.11.0","CRC_MR_SBJ69H_17","DRR127619","SZAXPI015271.93","CCMD53508245ST.11.0","CCMD35801800ST.11.0","SZAXPI015230.16","CRC_MR_SBJ18H_17","25.0898983893857","28.9948207309926","34.2487552325512","34.3951811116776","37.651084288303","37.6524222553902","38.7890385892922","MMRS93508324ST.27.0.0","CCIS02379307ST.4.0","MMRS31306426ST.27.0.0","CCIS53043478ST.4.0","MMRS65205033ST.27.0.0","MMRS85382779ST.27.0.0","LILT_VF300_T016","31.7239437112633","36.4076448775968","36.5670237601148","36.6126672736869","38.7812935654447","39.34609554322","39.7123611069538"
"CCMD31134579ST.11.0","SZAXPI015252.43","CRC_MR_SBJ03H_17","DRR127524","CCIS94417875ST.3.0","SID530295","CCIS90164298ST.4.0","SID530167","29.2902789356025","29.6557164252307","31.5907942964481","32.656043750822","33.3661999334821","34.5622132884658","35.0971477046212","SZAXPI017468.88","CRC_MR_SBJ49C_17","MMRS78791111ST.27.0.0","DRR127557","MMRS34525504ST.27.0.0","SZAXPI003430.5","CRC_MR_SBJ51C_17","20.5681806127961","20.8242616303988","22.1959583670744","25.2619914695536","30.9826359069076","32.517628482966","32.9982689485843"
"CCMD35801800ST.11.0","CRC_MR_SBJ18H_17","CCIS07277498ST.4.0","SID31328","SZAXPI015271.93","SID532802","CCIS94417875ST.3.0","CCMD53508245ST.11.0","22.3649943782756","24.1062582099276","24.2221989449389","24.2477663099202","24.9660307689288","25.6667879187015","26.0639886776449","CCMD95433940ST.21.0","MMRS85382779ST.27.0.0","MMRS93508324ST.27.0.0","SID531382","CCIS53043478ST.4.0","CCIS02379307ST.4.0","CRC_MR_SBJ42C_17","20.271845258777","23.952595676851","23.9639797716802","23.9671745345003","24.4196508405833","24.6547963269888","25.0887637603231"
"CCMD53508245ST.11.0","CCIS94417875ST.3.0","SID532802","SZAXPI015265.88","SID31328","CCIS64773582ST.4.0","DRR127763","SZAXPI015271.93","20.0927257387991","21.2096109813287","21.2521279983747","21.4161195809698","22.5897062171136","23.5562809239956","23.9704554476109","CCMD35802077ST.21.0","CCIS02379307ST.4.0","MMRS93508324ST.27.0.0","CCMD12232071ST.21.0","CRC_MR_SBJ04C_17","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","18.9668538731546","21.4448814871871","21.6819165656936","23.5384565071502","23.9849942462386","24.4503609115223","24.7630377961126"
"CCMD76409700ST.11.0","CCIS45571137ST.3.0","CCIS07277498ST.4.0","CCMD93755960ST.11.0","LILT_VF28_T016","SID31328","SID532802","SID31021","18.344895751181","23.5499940472774","27.4626700968424","27.7790109841837","28.6866336455308","28.8411724446459","29.0461186843613","CRC_MR_SBJ33C_17","MMRS93508324ST.27.0.0","MMRS65205033ST.27.0.0","CRC_MR_SBJ42C_17","CCMD95433940ST.21.0","CCIS53043478ST.4.0","CRC_MR_SBJ04C_17","17.5208615329184","26.1762424523918","27.4983520599217","29.0768793532972","29.7342483024996","30.2102446026758","30.4562231498589"
"CRC_MR_SBJ03H_17","CCMD31134579ST.11.0","SZAXPI015252.43","CCIS90164298ST.4.0","CRC_MR_SBJ18H_17","CCIS94417875ST.3.0","CRC_MR_SBJ79H_17","CCIS07277498ST.4.0","29.6557164252307","31.0189792292638","32.5951871901129","33.52102063635","34.1554566277088","34.184418531388","34.4340418019262","CRC_MR_SBJ49C_17","DRR127557","SZAXPI015210.17","SZAXPI017468.88","MMRS78791111ST.27.0.0","CCIS53043478ST.4.0","MMRS93508324ST.27.0.0","26.460462293573","28.9922168375842","29.0865698807611","29.5986806512638","30.7651253042954","31.0694796025118","32.4845400141544"
"CRC_MR_SBJ17H_17","CRC_MR_SBJ77H_17","CCIS64773582ST.4.0","CRC_MR_SBJ79H_17","DRR127532","DRR127731","CCIS07277498ST.4.0","CCIS94417875ST.3.0","30.0832760511301","34.2918479070114","34.57811055121","35.0397928328665","35.2942887368226","37.1959487513358","37.3656397679432","CCIS53043478ST.4.0","SZAXPI015211.166","SID530373","LILT_VF234_T017","LILT_VF300_T016","MMRS65205033ST.27.0.0","CCIS02379307ST.4.0","33.9548416516835","34.6242983751281","35.9575320520528","37.2537933451226","37.2789616533682","37.501478512512","37.8045398895688"
"CRC_MR_SBJ18H_17","CCIS94417875ST.3.0","SID31328","CCIS07277498ST.4.0","SZAXPI015271.93","CCMD35801800ST.11.0","DRR127616","CCIS45571137ST.3.0","20.5574375595428","20.6831326228669","20.8380347940059","22.021719134559","22.3649943782756","23.5237808113109","23.6689383626833","CRC_MR_SBJ01C_17","CCIS02379307ST.4.0","CCMD95433940ST.21.0","CCIS53043478ST.4.0","MMRS93508324ST.27.0.0","MMRS85382779ST.27.0.0","CCIS33816588ST.4.0","19.2876156377532","20.2311948453966","20.2757650897691","20.5741142454323","21.5601052641401","22.112939106089","22.7389465767436"
"CRC_MR_SBJ57H_17","CRC_MR_SBJ79H_17","SID31328","SID31021","CCMD53508245ST.11.0","CCIS94417875ST.3.0","SID530295","CCIS34604008ST.4.0","20.4835816666251","23.7325172097251","24.1889859037827","26.1150098258243","26.1755483699941","27.5512516312998","27.6087818916717","CRC_MR_SBJ04C_17","CCIS33816588ST.4.0","CCMD86114146ST.21.0","CCIS53043478ST.4.0","CCMD35802077ST.21.0","SID31876","MMRS93508324ST.27.0.0","21.0121789966534","26.8171539782021","27.7010399220643","28.4086896600829","29.039714643369","29.4233748751516","29.4382476859102"
