"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"CCIS03473770ST.4.0","SID31700","SID530295","CCIS11354283ST.4.0","CCMD89967135ST.11.0","SID31512","17.200624363284","18.6984636242366","19.3183921759964","19.4959295296634","20.9015941144162","CRC_MR_SBJ01C_17","CCIS41548810ST.4.0","CCIS14449628ST.4.0","CCIS50148151ST.4.0","SID531382","15.7807067884236","17.2457216024497","20.665329152721","21.2692243562524","21.7130470028598"
"CCIS11354283ST.4.0","CCIS03473770ST.4.0","CCIS27304052ST.3.0","SID31512","CCIS88007743ST.4.0","CCMD89967135ST.11.0","19.3183921759964","20.12913257257","20.7046042678772","22.1197682453931","24.8032489892514","CRC_MR_SBJ39C_17","CCIS47284573ST.4.0","CCMD25963797ST.21.0","CRC_MR_SBJ01C_17","SZAXPI017453.19","19.627819768367","20.96472601074","22.9597952467678","23.370457435874","24.3981525870198"
"CCIS27304052ST.3.0","CCIS11354283ST.4.0","SID31512","CCIS88007743ST.4.0","SZAXPI015250.39","CCIS03473770ST.4.0","20.12913257257","25.2323130007437","26.4816152829883","26.8507083395485","26.9555808822014","CRC_MR_SBJ39C_17","CCIS47284573ST.4.0","SZAXPI017453.19","CCMD25963797ST.21.0","CCIS41548810ST.4.0","23.0870870404042","23.5748026699504","25.8777304711252","28.9034261916922","30.2259041879031"
"CCIS88007743ST.4.0","CCMD54057834ST.11.0","CCIS11354283ST.4.0","CCMD25475945ST.11.0","CCIS03473770ST.4.0","CCMD89967135ST.11.0","21.5177219099328","22.1197682453931","24.0071858407457","24.1659717188053","24.5904635298829","CCIS47284573ST.4.0","CRC_MR_SBJ39C_17","DRR127476","SZAXPI017453.19","CCIS41288781ST.4.0","18.6104992710808","20.2730829194575","23.2778004248533","24.1945036609185","25.7794567444176"
"CCMD17410933ST.11.0","CCIS11354283ST.4.0","CCMD25475945ST.11.0","CCIS03473770ST.4.0","CCIS88007743ST.4.0","SID31512","32.7372132054853","32.7898720395917","33.6808124994929","36.4922709185973","38.7193572918973","CRC_MR_SBJ01C_17","CCMD25963797ST.21.0","CCMD71242853ST.11.0","CRC_MR_SBJ39C_17","CCIS47284573ST.4.0","31.8106626091724","33.124098444083","36.454839745555","37.2240450970377","39.3893484175176"
"CCMD25475945ST.11.0","CCIS88007743ST.4.0","CCIS11354283ST.4.0","CCIS03473770ST.4.0","SID31700","CCMD54057834ST.11.0","24.0071858407457","26.5980236263937","27.8288911747845","31.5326962649279","32.2896688626084","DRR127476","CRC_MR_SBJ61C_17","CRC_MR_SBJ01C_17","CCMD25963797ST.21.0","CRC_MR_SBJ39C_17","25.7858061577295","26.7241552027842","28.7745145339448","29.6968030683288","30.2946467205033"
"CCMD46727384ST.11.0","CCMD89967135ST.11.0","CCIS03473770ST.4.0","CCMD54057834ST.11.0","CCIS11354283ST.4.0","SZAXPI015258.57","26.2595222003124","28.046100066257","29.7529481078766","30.8035507246048","30.8872496368324","SID531382","CCIS41548810ST.4.0","CCIS47284573ST.4.0","CRC_MR_SBJ61C_17","CRC_MR_SBJ39C_17","20.3222238472737","24.6459333836376","29.2068816729602","29.9829683656972","30.5581879004204"
"CCMD49025643ST.11.0","CCIS03473770ST.4.0","SID530295","SID31700","CCMD89967135ST.11.0","CCMD54057834ST.11.0","21.0245522938659","22.672997873594","23.2124329851504","23.493947200726","28.0554617162719","CCIS41548810ST.4.0","CCIS50148151ST.4.0","CCIS14449628ST.4.0","CRC_MR_SBJ01C_17","SID531382","19.8574912038681","25.4031655674938","25.6250452960575","25.8321837176709","25.9827022755505"
"CCMD54057834ST.11.0","CCIS88007743ST.4.0","CCIS03473770ST.4.0","SZAXPI015258.57","CCMD89967135ST.11.0","MMRS25211151ST.27.0.0","21.5177219099328","23.0661127843141","24.0960486025863","24.1858902271242","24.2530263538141","CCIS47284573ST.4.0","CCIS50148151ST.4.0","CCIS14449628ST.4.0","DRR127476","SZAXPI017453.19","20.0293925454193","21.7161712971348","21.8658554154554","22.4973124935691","24.291389593994"
"CCMD89967135ST.11.0","CCIS03473770ST.4.0","SID31700","SID530295","SID31512","CCMD49025643ST.11.0","19.4959295296634","20.8318282198083","22.6730262284438","23.4107989285885","23.493947200726","CCIS47284573ST.4.0","CCIS41548810ST.4.0","SID531382","CCIS14449628ST.4.0","CCIS50148151ST.4.0","18.4231190470289","18.6823034538517","23.761169511676","24.8538877769636","24.9176370349799"
"MMRS11288076ST.27.0.0","CCMD54057834ST.11.0","CCIS88007743ST.4.0","CCIS03473770ST.4.0","CCIS11354283ST.4.0","MMRS25211151ST.27.0.0","26.2548450742068","28.6657306933662","28.866628355745","29.8570399229679","29.900490738625","CCIS47284573ST.4.0","CCIS14449628ST.4.0","SID531382","CCIS50148151ST.4.0","CCIS41548810ST.4.0","27.1907512381747","27.3903156906889","28.5794443859061","29.4757641730236","29.50461776142"
