"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"MMPU68403337ST","MMRS51307502ST.27.0.0","CCIS03473770ST.4.0","SZAXPI015258.57","CCIS71578391ST.4.0","MMPU84450604ST","20.2588038051436","23.8640118622414","25.1469633973945","25.221602495252","25.6779476884447","DRR127485","CRC_MR_SBJ20C_17","SID31004","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","24.3141774435925","25.8927446876746","25.9581533401743","27.0266597015854","27.0793471603563"
"MMPU84450604ST","CCIS03473770ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ67H_17","MMPU68403337ST","DRR127731","22.0365552550325","23.7634664607586","24.8014306109748","25.6779476884447","26.0084618886123","DRR127485","CRC_MR_SBJ20C_17","CCMD95433940ST.21.0","MMRS85382779ST.27.0.0","CCMD90311071ST.21.0","20.4945525595803","21.1238400237504","22.5045623608436","24.9289717576959","25.107281066137"
"MMRS11288076ST.27.0.0","CCIS81139242ST.4.0","CCIS03473770ST.4.0","DRR127731","CCIS71578391ST.4.0","CCIS48174381ST.4.0","28.7753940469023","28.866628355745","29.0349572671151","29.1996879036232","29.5887316149679","MMRS65205033ST.27.0.0","DRR127485","CRC_MR_SBJ20C_17","CCMD64503764ST.21.0","MMRS85382779ST.27.0.0","27.8699377197187","28.0978355559712","28.5027828708988","28.5147423460129","28.5380718896705"
"MMRS25211151ST.27.0.0","CCMD32288175ST.11.0","CCIS03473770ST.4.0","CCIS48174381ST.4.0","MMRS85548821ST.27.0.0","MMPU68403337ST","27.3805213338826","27.5535972692405","28.5022666072648","29.6967534933349","29.7777048271773","MMRS65205033ST.27.0.0","DRR127481","DRR127559","MMRS85382779ST.27.0.0","LILT_VF65_16","23.2536775444186","24.1704806699391","25.713093580639","26.3179261905607","27.6673672837786"
"MMRS33294861ST.27.0.0","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","CCIS71578391ST.4.0","MMRS25211151ST.27.0.0","MMPU84450604ST","36.1111554190184","36.1205242577319","36.6094565019723","40.1173398274387","40.6113488768398","MMRS71762412ST.27.0.0","DRR127481","CCMD95433940ST.21.0","CRC_MR_SBJ02C_17","MMRS85382779ST.27.0.0","20.2293546986279","31.3307187354727","31.7278242006334","32.8206961960209","34.86731313404"
"MMRS85548821ST.27.0.0","CCMD32288175ST.11.0","MMRS25211151ST.27.0.0","CCIS03473770ST.4.0","CCIS27304052ST.3.0","CCIS48174381ST.4.0","27.0226623209539","29.6967534933349","37.7742172194898","38.8596400127317","39.5875299525684","CCMD52117727ST.11.0","DRR127559","DRR127789","MMRS65205033ST.27.0.0","DRR127481","21.6770493567506","30.4037305730169","32.8628326661169","34.6445915996639","34.9329263923823"
"SID31537","SZAXPI017592.142","CCIS27304052ST.3.0","CCIS81139242ST.4.0","SID31160","CCIS71578391ST.4.0","22.9302434868712","25.0773597093454","26.5533646069797","30.8387262806718","31.5324257375436","SID31871","SID531281","CRC_MR_SBJ02C_17","CRC_MR_SBJ20C_17","DRR127485","24.6859690046168","25.5401485333563","30.034398832279","31.8658819119305","32.9502983864987"
"SID532749","CCIS48174381ST.4.0","MMPU84450604ST","CCIS81139242ST.4.0","CCIS03473770ST.4.0","MMRS25211151ST.27.0.0","25.9729622774011","31.712688339611","32.0697614122338","32.2024299488004","32.3720894816924","SID31871","SID31004","CRC_MR_SBJ20C_17","SID531281","MMRS65205033ST.27.0.0","26.7100827706149","26.9713670688603","28.0997467630564","29.9010395175235","32.0619639683426"
"SZAXPI015212.113","MMPU84450604ST","CCIS03473770ST.4.0","SZAXPI015258.57","CCIS71578391ST.4.0","CCIS48174381ST.4.0","26.8919542972726","27.4696597373448","28.7027102916049","29.4018323128202","30.1681128837586","SID31004","CRC_MR_SBJ20C_17","MMRS65205033ST.27.0.0","DRR127485","MMRS85382779ST.27.0.0","25.786463494227","26.9254394390584","27.7489897941024","28.3411682837811","29.2183496730839"
"SZAXPI015228.14","DRR127731","CCIS48174381ST.4.0","CCIS03473770ST.4.0","SID532749","SZAXPI015258.57","32.0562153496822","37.6218127669521","38.9773066871673","39.3063500180683","39.4726198278199","CCMD90311071ST.21.0","MMRS81194191ST.27.0.0","CCMD86707194ST.21.0","SID31004","MMRS65205033ST.27.0.0","29.0885471317699","31.7385370408247","33.5122180281088","34.240072628873","36.4060552089484"
"SZAXPI015234.20","CCIS03473770ST.4.0","SID31160","MMPU84450604ST","CCIS27304052ST.3.0","CCIS71578391ST.4.0","27.3701911871693","30.5039923207701","31.7884706609094","33.5691008365893","33.8747067130138","SID31223","CCIS78318719ST.4.0","DRR127485","CRC_MR_SBJ02C_17","SID31871","20.6105774829892","24.2677609128716","30.9286144680052","33.0693133993344","33.3110025073864"
"SZAXPI015258.57","CCIS74239020ST.4.0","CCIS71578391ST.4.0","MMPU68403337ST","CCIS48174381ST.4.0","CCIS03473770ST.4.0","23.4745525471477","23.796403076482","25.1469633973945","25.1866317424383","25.356613121462","SID31004","MMRS65205033ST.27.0.0","DRR127485","MMRS81194191ST.27.0.0","CRC_MR_SBJ20C_17","20.5190582559605","22.1748851067779","23.4747557756029","25.4536230956341","25.5177381669693"
"CCIS21278152ST.4.0","CCIS74239020ST.4.0","CCIS48174381ST.4.0","SZAXPI015258.57","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","31.1620967783187","35.6399514010233","35.8860140494636","36.1282232205958","36.4319041673353","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","SID31004","DRR127485","MMRS81194191ST.27.0.0","24.1356916449622","35.3646675733181","35.740327888149","36.1400958208207","36.1541085118317"
"CCIS78318719ST.4.0","SZAXPI015234.20","CCIS03473770ST.4.0","MMPU84450604ST","SID31160","CCIS71578391ST.4.0","24.2677609128716","25.4615096876815","31.3201947097013","31.6677755863764","33.4306188630363","SID31223","DRR127485","MMRS85382779ST.27.0.0","CRC_MR_SBJ02C_17","CCMD95433940ST.21.0","15.3770833989479","29.2119095962144","32.73227909065","35.2508490434812","35.6311739431512"
"CCMD52117727ST.11.0","MMRS85548821ST.27.0.0","CCMD32288175ST.11.0","MMRS25211151ST.27.0.0","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","21.6770493567506","25.9036549132299","28.0109263180478","30.3861268688788","30.4670108031047","DRR127559","CCMD64503764ST.21.0","MMRS65205033ST.27.0.0","DRR127789","MMRS85382779ST.27.0.0","25.1831833004646","28.6556075260323","29.0657637470633","30.3222967722203","30.3448114568059"
"CCMD64503764ST.21.0","CCIS48174381ST.4.0","CCIS03473770ST.4.0","MMRS11288076ST.27.0.0","MMRS25211151ST.27.0.0","SZAXPI015258.57","27.6884585378547","28.2526622426702","28.5147423460129","28.9147121006089","29.7711733225867","DRR127481","MMRS81194191ST.27.0.0","MMRS85382779ST.27.0.0","MMRS71762412ST.27.0.0","CCMD90311071ST.21.0","26.0555863146505","27.9118292457463","27.9843065214827","28.1080531591855","28.4227184296559"
"CCMD86707194ST.21.0","CCIS71578391ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","DRR127731","MMPU84450604ST","19.2255619482526","22.2150123082073","22.6686412684064","25.0798848780831","25.3104747442655","CCMD90311071ST.21.0","CCMD95433940ST.21.0","DRR127485","MMRS81194191ST.27.0.0","SID31004","17.1205108398056","22.3528257903112","23.266909066292","24.1908082946044","24.3514433476622"
"CCMD95433940ST.21.0","CCIS71578391ST.4.0","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","MMPU84450604ST","CCMD32288175ST.11.0","17.8632483928176","20.5727193030722","21.8259033624613","22.5045623608436","25.7374779112115","CCMD90311071ST.21.0","DRR127485","CCMD86707194ST.21.0","MMRS85382779ST.27.0.0","CRC_MR_SBJ02C_17","19.8746909857864","20.8539183876868","22.3528257903112","22.5490921956583","22.7274742715375"
"CRC_MR_SBJ02C_17","CCIS03473770ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ67H_17","CCIS27304052ST.3.0","SID31160","17.9455177942739","18.1409708349884","21.340262097479","25.6659574942588","28.8790651927897","CCMD95433940ST.21.0","DRR127485","MMRS85382779ST.27.0.0","CCMD86707194ST.21.0","SID531281","22.7274742715375","22.8164261963372","25.6342184390923","25.8981114048921","26.9222177738035"
"CRC_MR_SBJ20C_17","MMPU84450604ST","CCIS03473770ST.4.0","DRR127731","CCIS81139242ST.4.0","CCIS71578391ST.4.0","21.1238400237504","24.4199263772293","25.1264204129677","25.3938144969892","25.4303772802096","DRR127485","SID31004","MMRS65205033ST.27.0.0","LILT_VF65_16","MMRS85382779ST.27.0.0","23.3834821038399","23.5533669686035","24.7514319820975","24.8309081674936","25.217737160122"
"DRR127485","CCIS03473770ST.4.0","CCIS71578391ST.4.0","MMPU84450604ST","CRC_MR_SBJ67H_17","SZAXPI015258.57","15.5201817488359","17.2608699559437","20.4945525595803","22.0044729243352","23.4747557756029","CCMD95433940ST.21.0","MMRS85382779ST.27.0.0","MMRS65205033ST.27.0.0","CCMD90311071ST.21.0","CRC_MR_SBJ02C_17","20.8539183876868","21.0086719837357","22.1577616802239","22.3156316340497","22.8164261963372"
"DRR127559","CCIS03473770ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ67H_17","MMRS25211151ST.27.0.0","CCMD32288175ST.11.0","23.325436590212","24.8339648397935","25.6105245983814","25.713093580639","26.1517191677813","MMRS65205033ST.27.0.0","CCMD95433940ST.21.0","CCMD90311071ST.21.0","MMRS85382779ST.27.0.0","CCMD52117727ST.11.0","22.0953755818248","23.7953542218686","24.5657460101683","24.7841362012336","25.1831833004646"
"DRR127789","MMRS25211151ST.27.0.0","CCMD32288175ST.11.0","CCIS03473770ST.4.0","CCIS48174381ST.4.0","CCIS27304052ST.3.0","29.0616101418607","29.7548111669508","30.391503888564","31.4267161169203","31.7671790901348","DRR127559","MMRS65205033ST.27.0.0","CCMD64503764ST.21.0","CCMD52117727ST.11.0","DRR127485","28.5000627266117","28.9980589371306","29.9670143004271","30.3222967722203","31.356345089259"
"LILT_VF65_16","CCIS48174381ST.4.0","MMRS25211151ST.27.0.0","CCIS03473770ST.4.0","MMRS11288076ST.27.0.0","MMPU68403337ST","27.4354267691155","27.6673672837786","28.5911361788929","29.2682945664058","29.6324959467575","CRC_MR_SBJ20C_17","MMRS65205033ST.27.0.0","MMRS81194191ST.27.0.0","CCMD90311071ST.21.0","MMRS85382779ST.27.0.0","24.8309081674936","27.3434462242692","28.0365195017409","28.1239833670997","28.4057364485785"
"MMRS41711735ST.27.0.0","SZAXPI015238.24","CCMD32288175ST.11.0","CCIS03473770ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ67H_17","24.4260021909747","33.7780738969217","37.4391701622432","38.9170221584373","39.408286360494","CCIS44757994ST.4.0","DRR127567","MMRS85382779ST.27.0.0","CCMD95433940ST.21.0","CCMD86707194ST.21.0","27.1946276641012","35.6156947947502","35.7902790798242","38.6232883838313","38.7403482992216"
"MMRS71762412ST.27.0.0","MMRS33294861ST.27.0.0","CCIS03473770ST.4.0","CRC_MR_SBJ67H_17","CCIS71578391ST.4.0","MMRS11288076ST.27.0.0","20.2293546986279","31.7872165676267","33.74886900554","34.6515480545372","35.7021480205477","DRR127481","CCMD64503764ST.21.0","MMRS85382779ST.27.0.0","CCMD95433940ST.21.0","CRC_MR_SBJ02C_17","24.8984958058916","28.1080531591855","31.643104471548","32.5384935190829","32.6164003482205"
"MMRS85382779ST.27.0.0","CCIS03473770ST.4.0","CCIS71578391ST.4.0","CCIS74239020ST.4.0","CRC_MR_SBJ67H_17","MMPU84450604ST","19.4453030747659","22.4158642839486","23.5810560722416","24.0383511331123","24.9289717576959","DRR127485","MMRS65205033ST.27.0.0","CCMD95433940ST.21.0","CCMD90311071ST.21.0","CCIS21278152ST.4.0","21.0086719837357","21.7987526675266","22.5490921956583","23.4846578294469","24.1356916449622"
"SID31004","CCIS48174381ST.4.0","SZAXPI015258.57","CCIS03473770ST.4.0","CCIS71578391ST.4.0","DRR127731","17.5567713015321","20.5190582559605","20.9001650434967","23.2917159759752","23.7790249853879","MMRS65205033ST.27.0.0","CCMD90311071ST.21.0","MMRS81194191ST.27.0.0","CRC_MR_SBJ20C_17","DRR127485","21.0856225835449","22.3320630274343","22.4668395848259","23.5533669686035","23.7522816113505"
"SID31223","SZAXPI015234.20","CCIS03473770ST.4.0","MMPU84450604ST","DRR127731","SID31160","20.6105774829892","25.4487499314308","32.0786681092716","32.9520100604106","33.0585523670759","CCIS78318719ST.4.0","DRR127485","MMRS85382779ST.27.0.0","SID31004","MMRS65205033ST.27.0.0","15.3770833989479","30.2075172290574","31.520623485331","34.4229670182554","34.4744665853817"
"SID31871","SID31537","SID532749","CCIS81139242ST.4.0","SID31160","SZAXPI017592.142","24.6859690046168","26.7100827706149","28.4169764519222","29.9139583053179","30.7976484175286","SID531281","CRC_MR_SBJ20C_17","CRC_MR_SBJ02C_17","SID31004","DRR127485","26.9037937488637","27.5703991645025","32.7948152590634","32.9596140795262","33.1236559913002"
"SID531281","SID31537","CCIS03473770ST.4.0","CCIS48174381ST.4.0","CCIS71578391ST.4.0","CCIS81139242ST.4.0","25.5401485333563","26.8657709229253","27.3757203357172","27.4180168660791","28.586781378667","SID31004","CRC_MR_SBJ20C_17","SID31871","CRC_MR_SBJ02C_17","DRR127485","25.5498798974066","25.8450465673212","26.9037937488637","26.9222177738035","27.8100480057622"
