"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";2,23908210783042e-18;0,00024845;"0";0,05115245;"0";"348";2,23908210783042e-18;9,62480446909708e-16;"CRC"
"Parvimonas_unclassified";3,02191663079971e-18;0,0041407;"0";0,2734273;"0.003375";"518";3,02191663079971e-18;9,62480446909708e-16;"CRC"
"Gemella_morbillorum";7,71732253368382e-18;0,0004245;"0";0,06365005;"0";"356";7,71732253368382e-18;1,63864481798553e-15;"CRC"
"Peptostreptococcus_stomatis";2,64278831417631e-16;0,0006602;"0";0,13780515;"0";"531";2,64278831417631e-16;4,20864039032577e-14;"CRC"
"Parvimonas_micra";2,15162022378213e-15;0,00064985;"0";0,0436096;"0";"515";2,15162022378213e-15;2,74116416509843e-13;"CRC"
"Solobacterium_moorei";5,9990732108706e-12;0,0033575;"0";0,0792639;"0.004565";"638";5,9990732108706e-12;6,36901605887429e-10;"CRC"
"Porphyromonas_asaccharolytica";1,35071250546073e-10;0,0007494;"0";0,3875789;"0";"534";1,35071250546073e-10;1,22914837996926e-08;"CRC"
"Clostridium_hathewayi";3,70473024751872e-09;0,03212325;"0.001255";0,07298685;"0.01762";"208";3,70473024751872e-09;2,94989145958678e-07;"CRC"
"Clostridium_symbiosum";6,76187461722317e-09;0,0514807;"0";0,11469965;"0.008175";"228";6,76187461722317e-09;4,78590459019018e-07;"CRC"
"Porphyromonas_uenonis";2,43054104094325e-07;8,16e-05;"0";0,0382167;"0";"539";2,43054104094325e-07;1,54825464308085e-05;"CRC"
"Prevotella_intermedia";4,59901689356263e-07;0;"0";0,1127091;"0";"551";4,59901689356263e-07;2,66324887381763e-05;"CRC"
"Bacteroides_fragilis";1,41938503515906e-06;0,39507815;"0.008865";1,379772;"0.10022";"96";1,41938503515906e-06;7,20247607728045e-05;"CRC"
"Eikenella_corrodens";1,46989307699601e-06;0;"0";0,00217465;"0";"286";1,46989307699601e-06;7,20247607728045e-05;"CRC"
"Peptostreptococcus_anaerobius";3,97311419364017e-06;5,515e-05;"0";0,03108245;"0";"530";3,97311419364017e-06;0,000180776695810628;"CRC"
"Anaerotruncus_colihominis";1,04310984301231e-05;0,0187545;"0";0,03737535;"0.003465";"72";1,04310984301231e-05;0,000430139707976464;"CRC"
"Porphyromonas_somerae";1,08041370920305e-05;2,055e-05;"0";0,12758905;"0";"538";1,08041370920305e-05;0,000430139707976464;"CRC"
"Ruminococcaceae_bacterium_D16";3,57536157148222e-05;0,0464849;"0.00042";0,08142555;"0.00409";"603";3,57536157148222e-05;0,00133970901237304;"CRC"
"Bilophila_unclassified";6,29127079958429e-05;0,2583353;"0.09475";0,4590545;"0.226875";"143";6,29127079958429e-05;0,002226410832964;"CRC"
"Subdoligranulum_sp_4_3_54A2FAA";9,36725314355901e-05;0,1252954;"0";0,29274165;"0";"685";9,36725314355901e-05;0,00314049486970899;"CRC"
"Clostridiales_bacterium_1_7_47FAA";0,000111852798398723;0,01397575;"0";0,0213916;"0.001215";"196";0,000111852798398723;0,00356251162899933;"CRC"
"Synergistes_sp_3_1_syn1";0,000143542003108126;0;"0";0,04148065;"0";"691";0,000143542003108126;0,00435410742761316;"CRC"
"Pseudoflavonifractor_capillosus";0,0002534988244801;0,009921;"0";0,0128909;"0.00293";"578";0,0002534988244801;0,00712759692226714;"CRC"
"Faecalibacterium_prausnitzii";0,000257354362970399;8,5366166;"6.2147";5,8429775;"4.186545";"340";0,000257354362970399;0,00712759692226714;"Ctl"
"Streptococcus_constellatus";0,000325052556012132;0,00074825;"0";0,0035789;"0";"656";0,000325052556012132;0,008627436590822;"CRC"
"Bacteroides_caccae";0,000358858636968289;0,68312165;"0.186365";1,20717995;"0.549135";"86";0,000358858636968289;0,009143718069952;"CRC"
"Desulfovibrio_desulfuricans";0,00042936959924744;0,00636925;"0";0,0276511;"0";"265";0,00042936959924744;0,0105195551815623;"CRC"
"Megamonas_hypermegale";0,000455420106843611;0,04475585;"0";0,1814679;"0";"467";0,000455420106843611;0,0107445410392363;"CRC"
"Prevotella_stercorea";0,000632621965310519;0,1944272;"0";0,54814355;"0";"566";0,000632621965310519;0,0140104903566047;"CRC"
"Coprococcus_comes";0,000637840220316382;0,9699145;"0.543635";0,59142715;"0.35238";"241";0,000637840220316382;0,0140104903566047;"Ctl"
"Leptotrichia_unclassified";0,000729723646901103;8,005e-05;"0";0,0030683;"0";"450";0,000729723646901103;0,0152080202731171;"CRC"
"Lactobacillus_crispatus";0,000744959865497234;0,00014145;"0";0,01793255;"0";"412";0,000744959865497234;0,0152080202731171;"CRC"
"Anaerococcus_vaginalis";0,000778977800999882;8,295e-05;"0";0,0036796;"0";"65";0,000778977800999882;0,0152080202731171;"CRC"
"Corynebacterium_casei";0,000787856623254102;0,0006568;"0";0;"0";"248";0,000787856623254102;0,0152080202731171;"Ctl"
"Alistipes_sp_AP11";0,00100612609616101;0,08647725;"0";0,19685055;"0";"54";0,00100612609616101;0,0188325220472375;"CRC"
"Actinomyces_turicensis";0,00105473184732951;0,00101855;"0";0,02006515;"0";"34";0,00105473184732951;0,0188325220472375;"CRC"
"Eubacterium_rectale";0,00106431835745769;5,81408245;"2.91007";3,69710325;"1.02763";"331";0,00106431835745769;0,0188325220472375;"Ctl"
"Anaerococcus_obesiensis";0,0011518262568398;6,65e-06;"0";0,0016542;"0";"62";0,0011518262568398;0,019830089881269;"CRC"
"Peptostreptococcus_unclassified";0,00123212206822902;0,00035475;"0";0,01814755;"0";"532";0,00123212206822902;0,0206542567753128;"CRC"
"Fusobacterium_ulcerans";0,00131232241113963;0,0009873;"0";0,004654;"0";"351";0,00131232241113963;0,0209889415205209;"CRC"
"Lachnospiraceae_bacterium_7_1_58FAA";0,00131798690866693;0,03617595;"0.011225";0,053858;"0.02462";"399";0,00131798690866693;0,0209889415205209;"CRC"
"Porphyromonas_endodontalis";0,00139047974292736;0;"0";0,1324223;"0";"536";0,00139047974292736;0,0216033072254812;"CRC"
"Bilophila_wadsworthia";0,00146544809646078;0,0266627;"0.00613";0,0447816;"0.01551";"144";0,00146544809646078;0,0222259627963218;"CRC"
"Streptococcus_salivarius";0,00154654541578217;0,8275127;"0.1513";0,60183355;"0.07658";"676";0,00154654541578217;0,022663406358957;"Ctl"
"Anaerotruncus_unclassified";0,00157024019537703;0,02523595;"0.00866";0,0527439;"0.019675";"73";0,00157024019537703;0,022663406358957;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00160942312292867;0,0479837;"0";0,1681678;"0.00223";"394";0,00160942312292867;0,022663406358957;"CRC"
