"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Parvimonas_unclassified";1,8296024071516e-17;0,00198115;"0";0,2757792;"0.001115";"518";1,8296024071516e-17;7,85441125943986e-15;"CRC"
"Gemella_morbillorum";2,49346389188567e-17;0,00048615;"0";0,0687067;"0";"356";2,49346389188567e-17;7,85441125943986e-15;"CRC"
"Peptostreptococcus_stomatis";7,67621442837315e-17;0,0011303;"0";0,1415298;"0";"531";7,67621442837315e-17;1,61200502995836e-14;"CRC"
"Fusobacterium_nucleatum";3,93150085124435e-16;0,00176035;"0";0,06488575;"0";"348";3,93150085124435e-16;6,19211384070985e-14;"CRC"
"Parvimonas_micra";4,56423866255184e-13;0,00036895;"0";0,04219835;"0";"515";4,56423866255184e-13;5,75094071481532e-11;"CRC"
"Clostridium_symbiosum";9,56997652276973e-12;0,03710475;"0";0,17124795;"0.009805";"228";9,56997652276973e-12;1,00484753489082e-09;"CRC"
"Clostridium_hathewayi";5,12083610660515e-10;0,032526;"0.001265";0,10846395;"0.016955";"208";5,12083610660515e-10;4,60875249594464e-08;"CRC"
"Solobacterium_moorei";6,11484721459287e-10;0,00350015;"0";0,07149065;"0.00322";"638";6,11484721459287e-10;4,81544218149189e-08;"CRC"
"Porphyromonas_asaccharolytica";7,03118497611166e-10;0,0011609;"0";0,15591805;"0";"534";7,03118497611166e-10;4,92182948327816e-08;"CRC"
"Anaerotruncus_colihominis";2,02783196130993e-07;0,0198675;"0";0,04169865;"0.00502";"72";2,02783196130993e-07;1,27753413562526e-05;"CRC"
"Porphyromonas_uenonis";6,45631725660841e-07;5,545e-05;"0";0,0280107;"0";"539";6,45631725660841e-07;3,69770897423936e-05;"CRC"
"Faecalibacterium_prausnitzii";7,99965681787639e-07;8,33635045;"6.38527";5,31749515;"3.68877";"340";7,99965681787639e-07;4,1998198293851e-05;"Ctl"
"Bacteroides_fragilis";2,27785406248903e-06;0,64050555;"0.00987";1,14761645;"0.09742";"96";2,27785406248903e-06;0,000106040451215308;"CRC"
"Peptostreptococcus_anaerobius";2,3564544714513e-06;0,00012815;"0";0,03554385;"0";"530";2,3564544714513e-06;0,000106040451215308;"CRC"
"Escherichia_coli";5,66449259525068e-06;1,49263055;"0.093845";4,4526832;"0.306485";"316";5,66449259525068e-06;0,000236965609565029;"CRC"
"Streptococcus_constellatus";6,01817421117534e-06;0,00028535;"0";0,00275305;"0";"656";6,01817421117534e-06;0,000236965609565029;"CRC"
"Pantoea_unclassified";6,4951832554523e-06;0,0011564;"0";0,0051942;"0";"502";6,4951832554523e-06;0,000240703850054997;"CRC"
"Eubacterium_eligens";1,81562333735195e-05;1,7745562;"0.54636";0,9172359;"0.051765";"326";1,81562333735195e-05;0,000635468168073183;"Ctl"
"Morganella_morganii";2,14998195645808e-05;0,00018495;"0";0,24774525;"0";"482";2,14998195645808e-05;0,000712888753983469;"CRC"
"Roseburia_intestinalis";3,00593052209118e-05;1,06169205;"0.209275";0,75695465;"0.03122";"596";3,00593052209118e-05;0,000946868114458722;"Ctl"
"Ruminococcaceae_bacterium_D16";3,67996360747597e-05;0,0425007;"0";0,1034367;"0.00235";"603";3,67996360747597e-05;0,00110398908224279;"CRC"
"Erysipelotrichaceae_bacterium_2_2_44A";7,3452598285315e-05;0,00503615;"0";0,0168372;"0.001595";"310";7,3452598285315e-05;0,00210341531453402;"CRC"
"Prevotella_intermedia";8,13109239693612e-05;0;"0";0,16275725;"0";"551";8,13109239693612e-05;0,00222721226524772;"CRC"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";9,86800433170837e-05;0,02874585;"0";0,17606105;"0.00433";"394";9,86800433170837e-05;0,00259035113707345;"CRC"
"Granulicatella_adiacens";0,000104241489327231;0,00323525;"0";0,01961685;"0";"360";0,000104241489327231;0,00262688553104622;"CRC"
"Clostridiales_bacterium_1_7_47FAA";0,000117541605179834;0,01135645;"0";0,02457505;"0.00193";"196";0,000117541605179834;0,00284812351012675;"CRC"
"Porphyromonas_somerae";0,000123448288497913;4,775e-05;"0";0,03496575;"0";"538";0,000123448288497913;0,0028804600649513;"CRC"
"Lachnospiraceae_bacterium_5_1_57FAA";0,000158173094362243;0,0151913;"0";0,018468;"0";"396";0,000158173094362243;0,00355889462315047;"CRC"
"Subdoligranulum_sp_4_3_54A2FAA";0,000167034856902682;0,0844778;"0";0,33410315;"0";"685";0,000167034856902682;0,00362868827064447;"CRC"
"Clostridium_sp_KLE_1755";0,000175482459740488;0,0155682;"0";0,0547224;"0";"224";0,000175482459740488;0,00368513165455025;"CRC"
"Clostridium_bolteae";0,000182107918820199;0,31408915;"0.009765";0,5214104;"0.039235";"201";0,000182107918820199;0,00370090286634598;"CRC"
"Eikenella_corrodens";0,000258033962209937;0,0001535;"0";0,02121535;"0";"286";0,000258033962209937;0,00508004363100813;"CRC"
