"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS36797902ST.4.0","MMRS88581325ST.27.0.0","CCIS94417875ST.3.0","LILT_VF31_16","SZAXPI015254.45","SID31360","CCIS79210440ST.3.0","MMPU68403337ST","20.787226129698","24.6443658997914","25.5152871313003","26.6855195563774","26.8224388880076","27.1842956548924","27.2525501405465","SZAXPI017454.20","CCMD82866709ST.21.0","LILT_VF65_16","CCIS98832363ST.4.0","DRR162778","MMRS54316675ST.27.0.0","CRC_MR_SBJ31C_17","20.6437153972583","21.9540996719018","25.3256139072284","26.4512460126324","27.180016734294","27.2312988842931","27.2474922791988"
"CCIS44093303ST.4.0","CCIS79210440ST.3.0","SZAXPI015254.45","MMRS88581325ST.27.0.0","CCIS36797902ST.4.0","CCIS94417875ST.3.0","CCIS41692898ST.4.0","MMRS39582183ST.27.0.0","28.8228910742052","29.9246839579852","30.1912837312973","31.0984735116645","31.5434455634843","32.6541239735673","33.0199175572578","CCMD64503764ST.21.0","SZAXPI017454.20","MMRS41266697ST.27.0.0","CCMD60079086ST.21.0","DRR127507","SZAXPI015237.23","DRR162778","25.530757327504","26.4047281549252","27.894044535395","29.7933608471015","29.8107224588687","30.4427938318562","31.0506077509378"
"CCIS79210440ST.3.0","CCIS94417875ST.3.0","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","CRC_MR_SBJ67H_17","MMRS39582183ST.27.0.0","CCMD73128545ST.11.0","CCMD45004878ST.11.0","20.8706981932948","22.3189867276227","23.3367174949542","23.528275257751","23.9555109684139","24.2241471128645","24.7972315016011","CCIS41548810ST.4.0","SZAXPI017454.20","DRR127517","MMRS85382779ST.27.0.0","CCMD82866709ST.21.0","MMRS54316675ST.27.0.0","MMRS41266697ST.27.0.0","20.1767914904427","21.4557600825093","21.7203082720435","21.9273479603234","22.142908153244","22.8583556229992","23.5080653724142"
"CCIS94417875ST.3.0","MMRS95277876ST.27.0.0","MMRS88581325ST.27.0.0","CCMD45004878ST.11.0","CCIS79210440ST.3.0","CCMD73128545ST.11.0","MMPU68403337ST","MMRS39582183ST.27.0.0","16.1382385631115","17.5475622289365","20.5440388445408","20.8706981932948","22.7138397615088","23.1506828953446","23.191439749856","CCIS41548810ST.4.0","CCMD52145360ST.11.0","CCMD82866709ST.21.0","CCMD86114146ST.21.0","SZAXPI017454.20","MMRS85382779ST.27.0.0","SID31004","14.9701580539686","17.1878556819837","19.2686428916829","19.6480651924483","19.9108947775985","21.9082858593707","22.2066058893925"
"CCMD25475945ST.11.0","SZAXPI015274.111","SID31219","CCIS79210440ST.3.0","CCIS41692898ST.4.0","CCIS07277498ST.4.0","CRC_MR_SBJ21H_17","SID530055","20.3675764570604","26.8326464497597","26.9340685975885","28.262597456897","29.0529213179725","29.7261102776801","29.7590158642251","CCMD13934959ST.21.0","SID31868","SZAXPI003437.3","MMRS85382779ST.27.0.0","CCIS34055159ST.4.0","DRR127517","MMRS41266697ST.27.0.0","24.5869383880466","27.1019703421172","27.6089925488146","29.654386099181","30.8759938967331","31.4501000283529","32.1487899932595"
"CCMD29706695ST.11.0","MMRS39582183ST.27.0.0","CRC_MR_SBJ60H_17","MMRS62666492ST.27.0.0","DRR127737","SZAXPI015273.95","CCIS79210440ST.3.0","MMRS88581325ST.27.0.0","23.32935323557","23.5474919591663","23.7047554863934","24.9930635495191","25.8358619652916","26.3514964947686","27.0119818163755","MMRS54316675ST.27.0.0","CCIS40244499ST.3.0","DRR127617","SZAXPI017454.20","SID31868","CCIS98832363ST.4.0","DRR127594","17.2665609400222","24.7292580355335","25.538685022532","25.6046586780804","26.0029652667614","26.0257551381089","26.4539376806308"
"CCMD45004878ST.11.0","CCMD73128545ST.11.0","CCIS94417875ST.3.0","CCMD85661207ST.11.0","MMRS95277876ST.27.0.0","SZAXPI015274.111","CRC_MR_SBJ67H_17","CCIS07277498ST.4.0","15.6075430133606","20.5440388445408","21.2046830757005","21.3220211959725","22.9806598045922","23.7750715806683","24.0123324213642","CCMD13934959ST.21.0","CCIS41548810ST.4.0","CCMD86114146ST.21.0","CCMD52145360ST.11.0","CCMD27463710ST.11.0","MMRS85382779ST.27.0.0","CCMD82866709ST.21.0","20.2711252541589","21.2543696712794","21.7227585702346","22.2221423970215","23.6563559810783","25.2759574351853","26.274398882768"
"CCMD73128545ST.11.0","CCMD45004878ST.11.0","CCMD85661207ST.11.0","MMRS95277876ST.27.0.0","CCIS94417875ST.3.0","SZAXPI015274.111","CCIS07277498ST.4.0","CCIS79210440ST.3.0","15.6075430133606","18.6879954398057","22.4147572119218","22.7138397615088","22.9433931482965","24.2127317383314","24.2241471128645","CCMD13934959ST.21.0","CCIS41548810ST.4.0","CCMD52145360ST.11.0","MMRS85382779ST.27.0.0","CCMD86114146ST.21.0","CCMD82866709ST.21.0","DRR127517","20.1550737909515","21.0984105975806","24.4088587475122","24.8674515032884","26.6234532882645","27.0404943603718","27.9791511698747"
"CCMD93755960ST.11.0","CRC_MR_SBJ21H_17","CCMD85661207ST.11.0","SZAXPI015242.30","SID530055","CCIS07277498ST.4.0","CRC_MR_SBJ67H_17","MMRS95277876ST.27.0.0","16.3205825653345","19.4233582871912","19.5125020455937","23.5250452871976","24.2970713112383","24.4141145981541","24.4779361242528","MMRS77018926ST.27.0.0","MMRS86178473ST.27.0.0","DRR127517","MMRS77321055ST.27.0.0","CCMD82866709ST.21.0","MMRS85382779ST.27.0.0","CCMD52145360ST.11.0","21.2512188195783","24.590499309095","24.9355218078086","25.3169374604789","25.3984114567093","25.5563530131629","26.3799926100975"
"CRC_MR_SBJ37H_17","CRC_MR_SBJ60H_17","MMRS62666492ST.27.0.0","MMRS39582183ST.27.0.0","LILT_VF189_T016","CCMD29706695ST.11.0","CRC_MR_SBJ67H_17","MMPU68403337ST","25.2178857116075","26.3720915311395","26.5999493684499","26.7381299942255","27.5688407657504","27.7179289140152","27.9246132155183","MMRS54316675ST.27.0.0","CCIS98832363ST.4.0","CRC_MR_SBJ31C_17","SID31004","MMRS86178473ST.27.0.0","MMRS85382779ST.27.0.0","DRR127517","24.8496544723342","25.5079618263926","26.0362610271771","26.4255335947016","26.7829827927697","26.9355726228829","27.5693916532429"
