"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","FeatureCount","Sampling","RepeatTimes"
0.728546409807356,0.457626807042487,0.690073726175938,0.764635434058369,0.502626970227671,2.99522720356875e-28,1.44188341372524e-05,0.823943661971831,0.634146341463415,0.690265486725664,0.78448275862069,0.690265486725664,0.823943661971831,0.751203852327448,0.497373029772329,0.409807355516637,0.59369527145359,0.729045001717623,50,200,3
0.709851551956815,0.42047252687292,0.675710112975981,0.742312542506597,0.502024291497976,1.09936140773602e-30,8.77180448004138e-17,0.875338753387534,0.545698924731183,0.65650406504065,0.815261044176707,0.65650406504065,0.875338753387534,0.750290360046458,0.497975708502024,0.435897435897436,0.663967611336032,0.710518839059358,50,200,2
0.728744939271255,0.458102753855725,0.695189066565188,0.760468082052567,0.502024291497976,2.24409986855248e-36,2.20739577162382e-13,0.869918699186992,0.588709677419355,0.677215189873418,0.820224719101124,0.677215189873418,0.869918699186992,0.761565836298932,0.497975708502024,0.433198380566802,0.639676113360324,0.729314188303173,50,200,1
0.72927241962775,0.458828377171898,0.691515384402791,0.764720071107905,0.50253807106599,2.20845032799858e-29,0.0142552913557001,0.782312925170068,0.676767676767677,0.705521472392638,0.758490566037736,0.705521472392638,0.782312925170068,0.741935483870968,0.49746192893401,0.38917089678511,0.55160744500846,0.729540300968872,50,180,10
0.708967851099831,0.4181006354113,0.670518965359453,0.745313227224619,0.50253807106599,1.62135540058946e-24,0.194893553876345,0.738095238095238,0.68013468013468,0.69551282051282,0.724014336917563,0.69551282051282,0.738095238095238,0.716171617161716,0.49746192893401,0.367174280879865,0.527918781725888,0.709114959114959,50,180,9
0.710659898477157,0.421950340614651,0.67226522751735,0.746933921738209,0.50253807106599,6.66974755016319e-25,9.87052544428761e-07,0.819727891156463,0.602693602693603,0.671309192200557,0.771551724137931,0.671309192200557,0.819727891156463,0.738131699846861,0.49746192893401,0.407783417935702,0.607445008460237,0.711210746925033,50,180,8
0.744500846023689,0.489681082842978,0.707324064238363,0.779213489868727,0.50253807106599,2.22388293886732e-33,2.18770918603667e-10,0.877551020408163,0.612794612794613,0.691689008042895,0.834862385321101,0.691689008042895,0.877551020408163,0.773613193403298,0.49746192893401,0.436548223350254,0.631133671742809,0.745172816601388,50,180,7
0.725888324873096,0.452439777640519,0.688009624706172,0.761491988245792,0.50253807106599,1.55347312127457e-28,2.42898900456768e-08,0.846938775510204,0.606060606060606,0.680327868852459,0.8,0.680327868852459,0.846938775510204,0.754545454545455,0.49746192893401,0.421319796954315,0.619289340101523,0.726499690785405,50,180,6
0.744500846023689,0.489558487911183,0.707324064238363,0.779213489868727,0.50253807106599,2.22388293886732e-33,1.90633939993153e-07,0.853741496598639,0.636363636363636,0.6991643454039,0.814655172413793,0.6991643454039,0.853741496598639,0.768759571209801,0.49746192893401,0.424703891708968,0.607445008460237,0.745052566481138,50,180,5
0.754653130287648,0.509958655710144,0.717894038957608,0.788844720503746,0.50253807106599,3.24058301249798e-36,9.32254744495323e-11,0.887755102040816,0.622895622895623,0.699731903485255,0.848623853211009,0.699731903485255,0.887755102040816,0.782608695652174,0.49746192893401,0.441624365482233,0.631133671742809,0.75532536246822,50,180,4
0.752961082910321,0.506536732663075,0.716130609745126,0.787241293832346,0.50253807106599,9.84276896609712e-36,1.52666251964773e-09,0.877551020408163,0.62962962962963,0.701086956521739,0.838565022421525,0.701086956521739,0.877551020408163,0.779456193353474,0.49746192893401,0.436548223350254,0.622673434856176,0.753590325018896,50,180,3
0.719298245614035,0.439114391143911,0.685440789202383,0.751399150628859,0.502024291497976,1.84807109314663e-33,3.77666338909128e-09,0.834688346883469,0.604838709677419,0.676923076923077,0.786713286713287,0.676923076923077,0.834688346883469,0.747572815533981,0.497975708502024,0.415654520917679,0.614035087719298,0.719763528280444,50,180,2
0.701754385964912,0.404104579444353,0.667383151482536,0.734510348109263,0.502024291497976,2.03685255191811e-28,6.07048592530729e-10,0.826558265582656,0.577956989247312,0.66017316017316,0.770609318996416,0.66017316017316,0.826558265582656,0.734055354993983,0.497975708502024,0.411605937921727,0.623481781376518,0.702257627414984,50,180,1
0.754500818330606,0.509257970207434,0.718375029635923,0.788145695999317,0.502454991816694,2.3304690033722e-37,0.00705072911042275,0.809210526315789,0.700325732899023,0.727810650887574,0.787545787545788,0.727810650887574,0.809210526315789,0.766355140186916,0.497545008183306,0.402618657937807,0.553191489361702,0.754768129607406,50,160,10
0.731587561374795,0.463455380760128,0.694567878578086,0.766351638143028,0.502454991816694,6.03397648771864e-31,0.00997002837597344,0.786184210526316,0.677524429967427,0.707100591715976,0.761904761904762,0.707100591715976,0.786184210526316,0.744548286604361,0.497545008183306,0.391162029459902,0.553191489361702,0.731854320246871,50,160,9
0.729950900163666,0.459932180145818,0.692872028975852,0.764790230976206,0.502454991816694,1.62654690530571e-30,0.755496874928883,0.736842105263158,0.723127035830619,0.724919093851133,0.735099337748344,0.724919093851133,0.736842105263158,0.730831973898858,0.497545008183306,0.366612111292962,0.505728314238953,0.729984570546888,50,160,8
0.72013093289689,0.440688854033393,0.682709457345725,0.755409193432052,0.502454991816694,5.25531239413504e-28,0.00024193279086066,0.799342105263158,0.641693811074919,0.688385269121813,0.763565891472868,0.688385269121813,0.799342105263158,0.73972602739726,0.497545008183306,0.397708674304419,0.577741407528642,0.720517958169038,50,160,7
0.713584288052373,0.427384847722124,0.675946103158626,0.749143413331834,0.502454991816694,2.10556121644225e-26,0.069642404798328,0.753289473684211,0.674267100977199,0.696048632218845,0.734042553191489,0.696048632218845,0.753289473684211,0.723538704581359,0.497545008183306,0.374795417348609,0.538461538461538,0.713778287330705,50,160,6
0.738134206219313,0.476693146050575,0.701357367234419,0.772591141877014,0.502454991816694,1.05170451099065e-32,5.53267842085379e-05,0.822368421052632,0.654723127035831,0.702247191011236,0.788235294117647,0.702247191011236,0.822368421052632,0.757575757575758,0.497545008183306,0.409165302782324,0.582651391162029,0.738545774044231,50,160,5
0.752864157119476,0.506121225422758,0.716670361220977,0.78659316105973,0.502454991816694,7.07558016369755e-37,4.72270411927939e-05,0.835526315789474,0.671009771986971,0.715492957746479,0.8046875,0.715492957746479,0.835526315789474,0.770864946889226,0.497545008183306,0.415711947626841,0.5810147299509,0.753268043888222,50,160,4
0.733224222585925,0.467231925535614,0.696264333667881,0.767912436411506,0.502454991816694,2.21998072725971e-31,5.76210353929685e-13,0.884868421052632,0.583061889250814,0.677581863979849,0.836448598130841,0.677581863979849,0.884868421052632,0.767475035663338,0.497545008183306,0.440261865793781,0.649754500818331,0.733965155151723,50,160,3
0.723346828609987,0.447330793830974,0.689616435405073,0.755288032148539,0.502024291497976,1.08296424833181e-34,1.32780004131527e-13,0.867208672086721,0.580645161290323,0.672268907563025,0.815094339622642,0.672268907563025,0.867208672086721,0.757396449704142,0.497975708502024,0.431848852901485,0.642375168690958,0.723926916688522,50,160,2
0.709851551956815,0.42087699974918,0.675710112975981,0.742312542506597,0.502024291497976,1.09936140773602e-30,7.15273356878486e-37,0.962059620596206,0.459677419354839,0.638489208633094,0.924324324324324,0.638489208633094,0.962059620596206,0.767567567567567,0.497975708502024,0.479082321187584,0.750337381916329,0.710868519975522,50,160,1
0.743264659270998,0.486904319717306,0.707299417894504,0.776935607969179,0.502377179080824,3.33400620498987e-35,0.000118212581710297,0.821656050955414,0.665615141955836,0.708791208791209,0.790262172284644,0.708791208791209,0.821656050955414,0.761061946902655,0.497622820919176,0.408874801901743,0.576862123613312,0.743635596455625,50,140,10
0.749603803486529,0.499467828741264,0.713887364348616,0.782965597151016,0.502377179080824,4.57023248869178e-37,0.00536185054302082,0.805732484076433,0.694006309148265,0.722857142857143,0.782918149466192,0.722857142857143,0.805732484076433,0.762048192771084,0.497622820919176,0.40095087163233,0.554675118858954,0.749869396612349,50,140,9
0.724247226624406,0.448897232288958,0.687590709439333,0.758790193021481,0.502377179080824,5.91321322187139e-30,0.000203460667943672,0.802547770700637,0.646687697160883,0.692307692307692,0.767790262172285,0.692307692307692,0.802547770700637,0.743362831858407,0.497622820919176,0.399366085578447,0.576862123613312,0.72461773393076,50,140,8
0.725832012678288,0.451411887089236,0.689230032607989,0.760305396846033,0.502377179080824,2.25700304185588e-30,0.0332707629670076,0.678343949044586,0.772870662460568,0.747368421052632,0.708092485549133,0.747368421052632,0.678343949044586,0.71118530884808,0.497622820919176,0.337559429477021,0.451664025356577,0.725607305752577,50,140,7
0.709984152139461,0.420313354986722,0.672860987168467,0.74512905009907,0.502377179080824,2.42130902075792e-26,0.00310763913573105,0.773885350318471,0.646687697160883,0.684507042253521,0.742753623188406,0.684507042253521,0.773885350318471,0.726457399103139,0.497622820919176,0.385103011093502,0.562599049128368,0.710286523739677,50,140,6
0.759112519809826,0.51872183695794,0.723787292038579,0.791992461353499,0.502377179080824,5.69919063194532e-40,2.18547075596368e-08,0.869426751592357,0.649842271293375,0.7109375,0.834008097165992,0.7109375,0.869426751592357,0.782234957020057,0.497622820919176,0.432646592709984,0.608557844690967,0.759634511442866,50,140,5
0.744849445324881,0.490156028084051,0.708945520915771,0.778443994158881,0.502377179080824,1.15509776125978e-35,2.26003772755357e-06,0.840764331210191,0.649842271293375,0.704,0.8046875,0.704,0.840764331210191,0.76632801161103,0.497622820919176,0.41838351822504,0.594294770206022,0.745303301251783,50,140,4
0.729001584786054,0.458276642852481,0.692510325339331,0.763334149423405,0.502377179080824,3.21101542916274e-31,0.00932115408995244,0.78343949044586,0.675078864353312,0.70487106017192,0.75886524822695,0.70487106017192,0.78343949044586,0.742081447963801,0.497622820919176,0.389857369255151,0.553090332805071,0.729259177399586,50,140,3
0.723346828609987,0.447451412608169,0.689616435405073,0.755288032148539,0.502024291497976,1.08296424833181e-34,1.36546098808718e-18,0.894308943089431,0.553763440860215,0.665322580645161,0.840816326530612,0.665322580645161,0.894308943089431,0.763005780346821,0.497975708502024,0.445344129554656,0.669365721997301,0.724036191974823,50,140,2
0.703103913630229,0.407079259776536,0.668770119547077,0.735811576036881,0.502024291497976,8.66918644713108e-29,8.89303079658633e-20,0.886178861788618,0.521505376344086,0.647524752475247,0.822033898305085,0.647524752475248,0.886178861788618,0.748283752860412,0.497975708502024,0.441295546558704,0.681511470985155,0.703842119066352,50,140,1
0.738863287250384,0.478144009053614,0.70331798031467,0.772226195620194,0.502304147465438,5.53664260230759e-35,1.23282599859664e-05,0.827160493827161,0.651376146788991,0.701570680628272,0.79182156133829,0.701570680628272,0.827160493827161,0.759206798866855,0.497695852534562,0.411674347158218,0.58678955453149,0.739268320308076,50,120,10
0.741935483870968,0.484137540682043,0.706504892102788,0.775155365307602,0.502304147465438,6.89997758118408e-36,0.00430894389594475,0.799382716049383,0.685015290519878,0.715469613259669,0.775086505190311,0.715469613259669,0.799382716049383,0.755102040816327,0.497695852534562,0.397849462365591,0.556067588325653,0.74219900328463,50,120,9
0.729646697388633,0.459419674451522,0.693769887603335,0.763425974624076,0.502304147465438,2.36842020284074e-32,0.200045054509329,0.756172839506173,0.703363914373089,0.716374269005848,0.744336569579288,0.716374269005848,0.756172839506173,0.735735735735736,0.497695852534562,0.376344086021505,0.525345622119816,0.729768376939631,50,120,8
0.706605222734255,0.413040091767805,0.669979327077942,0.741345346496614,0.502304147465438,2.68689492040862e-26,0.192767967201388,0.675925925925926,0.737003058103975,0.718032786885246,0.696531791907514,0.718032786885246,0.675925925925926,0.696343402225755,0.497695852534562,0.336405529953917,0.468509984639017,0.706464492014951,50,120,7
0.698924731182796,0.398194526983049,0.662073370097037,0.733960794806766,0.502304147465438,1.93310168720476e-24,0.00340523582129477,0.762345679012346,0.636085626911315,0.674863387978142,0.729824561403509,0.674863387978142,0.762345679012346,0.715942028985507,0.497695852534562,0.379416282642089,0.56221198156682,0.69921565296183,50,120,6
0.723502304147465,0.447618508881095,0.687414800400381,0.75754879845122,0.502304147465438,1.1515809142684e-30,3.90159230711239e-09,0.845679012345679,0.602446483180428,0.678217821782178,0.797570850202429,0.678217821782178,0.845679012345679,0.752747252747253,0.497695852534562,0.420890937019969,0.620583717357911,0.724062747763054,50,120,5
0.725038402457757,0.450306383821802,0.689002811366842,0.759018857209741,0.502304147465438,4.41142052174149e-31,0.0249416488591582,0.771604938271605,0.678899082568807,0.704225352112676,0.75,0.704225352112676,0.771604938271605,0.736377025036819,0.497695852534562,0.384024577572965,0.54531490015361,0.725252010420206,50,120,4
0.680491551459293,0.361295069904341,0.643146191264645,0.716190557456549,0.502304147465438,2.66011249387523e-20,0.0152320897538981,0.734567901234568,0.62691131498471,0.661111111111111,0.70446735395189,0.661111111111111,0.734567901234568,0.695906432748538,0.497695852534562,0.365591397849462,0.552995391705069,0.680739608109639,50,120,3
0.721997300944669,0.444749994543748,0.688224191568448,0.753992101653438,0.502024291497976,2.80680707256411e-34,3.06127669822251e-18,0.89159891598916,0.553763440860215,0.664646464646465,0.83739837398374,0.664646464646465,0.89159891598916,0.761574074074074,0.497975708502024,0.443994601889339,0.668016194331984,0.722681178424687,50,120,2
0.726045883940621,0.452877952970702,0.692402016499054,0.757878794883368,0.502024291497976,1.58009045438087e-35,1.95839669816633e-20,0.905149051490515,0.548387096774194,0.665338645418327,0.853556485355649,0.665338645418327,0.905149051490515,0.766934557979334,0.497975708502024,0.450742240215924,0.677462887989204,0.726768074132354,50,120,1
0.748137108792846,0.496686713566055,0.713499984258847,0.780574738803958,0.502235469448584,7.01293529361249e-39,1.8493071650576e-06,0.841317365269461,0.655786350148368,0.707808564231738,0.806569343065694,0.707808564231738,0.841317365269461,0.768809849521204,0.497764530551416,0.418777943368107,0.591654247391952,0.748551857708915,50,100,10
0.73919523099851,0.478873114423798,0.704221985860544,0.772048926997797,0.502235469448584,4.01701351965101e-36,1.21315450836607e-07,0.844311377245509,0.635014836795252,0.696296296296296,0.804511278195489,0.696296296296296,0.844311377245509,0.76319350473613,0.497764530551416,0.42026825633383,0.603576751117735,0.739663107020381,50,100,9
0.734724292101341,0.470327370129582,0.699589676351926,0.767779294897034,0.502235469448584,8.6639441084514e-35,7.31216761625522e-21,0.922155688622755,0.548961424332344,0.669565217391304,0.876777251184834,0.669565217391304,0.922155688622755,0.775818639798489,0.497764530551416,0.459016393442623,0.685543964232489,0.735558556477549,50,100,8
0.742175856929955,0.484787693454825,0.707312651415177,0.774892875941094,0.502235469448584,4.98934128383455e-37,1.13977518199847e-06,0.838323353293413,0.646884272997033,0.701754385964912,0.801470588235294,0.701754385964912,0.838323353293413,0.763983628922237,0.497764530551416,0.417287630402384,0.594634873323398,0.742603813145223,50,100,7
0.695976154992548,0.392215542274596,0.659618952050367,0.730599000115109,0.502235469448584,1.93345532110013e-24,0.0208625823327655,0.745508982035928,0.646884272997033,0.676630434782609,0.71947194719472,0.676630434782609,0.745508982035928,0.709401709401709,0.497764530551416,0.371087928464978,0.548435171385991,0.69619662751648,50,100,6
0.737704918032787,0.476013843286893,0.702677393540636,0.770626208055688,0.502235469448584,1.12674418895091e-35,5.45811195367282e-11,0.868263473053892,0.608308605341246,0.687203791469194,0.823293172690763,0.687203791469194,0.868263473053892,0.767195767195767,0.497764530551416,0.432190760059613,0.628912071535022,0.738286039197569,50,100,5
0.712369597615499,0.424720029496297,0.676492253119939,0.746366686396269,0.502235469448584,1.47162354378666e-28,1,0.709580838323353,0.71513353115727,0.711711711711712,0.71301775147929,0.711711711711712,0.709580838323353,0.710644677661169,0.497764530551416,0.353204172876304,0.496274217585693,0.712357184740312,50,100,4
0.727272727272727,0.454861465653871,0.691878822557216,0.760653528994656,0.502235469448584,1.24434402820834e-32,0.00114364976744709,0.793413173652695,0.661721068249258,0.699208443271768,0.763698630136986,0.699208443271768,0.793413173652695,0.743338008415147,0.497764530551416,0.394932935916542,0.564828614008942,0.727567120950976,50,100,3
0.715249662618084,0.430993634884762,0.681268375227898,0.74750702301183,0.502024291497976,2.97085487549339e-32,3.64116059791539e-08,0.823848238482385,0.60752688172043,0.675555555555556,0.776632302405498,0.675555555555556,0.823848238482385,0.742368742368743,0.497975708502024,0.41025641025641,0.607287449392713,0.715687560101407,50,100,2
0.692307692307692,0.385035380449026,0.657683833972133,0.725392258292741,0.502024291497976,6.73697383752851e-26,3.01570797268376e-05,0.777777777777778,0.60752688172043,0.662817551963048,0.733766233766234,0.662817551963048,0.777777777777778,0.71571072319202,0.497975708502024,0.387314439946019,0.584345479082321,0.692652329749104,50,100,1
0.739507959479016,0.479202431896025,0.705080578449562,0.771875141719134,0.502170767004341,2.91444618832334e-37,0.0306542386328744,0.781976744186046,0.697406340057637,0.719251336898396,0.763406940063092,0.719251336898396,0.781976744186046,0.749303621169916,0.497829232995658,0.389290882778582,0.541244573082489,0.739691542121842,50,80,10
0.716353111432706,0.432567181438064,0.681144802317255,0.749701753092959,0.502170767004341,1.83361007423102e-30,0.22463863892378,0.688953488372093,0.743515850144092,0.726993865030675,0.706849315068493,0.726993865030675,0.688953488372093,0.707462686567164,0.497829232995658,0.342981186685962,0.47178002894356,0.716234669258093,50,80,9
0.704775687409551,0.4095995979226,0.669218107836199,0.738573674261169,0.502170767004341,2.31927197721348e-27,0.62406453246517,0.715116279069767,0.694524495677233,0.698863636363636,0.710914454277286,0.698863636363636,0.715116279069767,0.706896551724138,0.497829232995658,0.356005788712012,0.509406657018813,0.7048203873735,50,80,8
0.703328509406657,0.407144979638984,0.667729129171115,0.737180798336424,0.502170767004341,5.48951450256092e-27,4.0336692360353e-06,0.799418604651163,0.60806916426513,0.669099756690998,0.753571428571429,0.669099756690998,0.799418604651163,0.728476821192053,0.497829232995658,0.397973950795948,0.59479015918958,0.703743884458146,50,80,7
0.700434153400868,0.400894655938614,0.664752391247855,0.734393822065044,0.502170767004341,3.01264506056941e-26,0.780997605701077,0.706395348837209,0.694524495677233,0.696275071633238,0.704678362573099,0.696275071633238,0.706395348837209,0.701298701298701,0.497829232995658,0.351664254703329,0.50506512301013,0.700459922257221,50,80,6
0.701881331403763,0.404439944437936,0.666240557540954,0.735787513697263,0.502170767004341,1.2904161915304e-26,2.2936220492593e-10,0.834302325581395,0.570605187319885,0.658256880733945,0.776470588235294,0.658256880733945,0.834302325581395,0.735897435897436,0.497829232995658,0.41534008683068,0.630969609261939,0.70245375645064,50,80,5
0.713458755426918,0.427898808279323,0.678160625735993,0.746922247268103,0.502170767004341,1.14036672000507e-29,2.11379321159791e-22,0.912790697674419,0.515850144092219,0.651452282157676,0.856459330143541,0.651452282157676,0.912790697674419,0.760290556900726,0.497829232995658,0.454413892908828,0.69753979739508,0.714320420883319,50,80,4
0.712011577424023,0.424482381942904,0.676669167824965,0.745531861180732,0.502170767004341,2.8140599222922e-29,5.71034736464425e-06,0.805232558139535,0.619596541786744,0.677261613691932,0.76241134751773,0.677261613691931,0.805232558139535,0.735723771580345,0.497829232995658,0.400868306801737,0.591895803183792,0.712414549963139,50,80,3
0.705802968960864,0.412456626584903,0.671545082205081,0.738413001403728,0.502024291497976,1.54046775663487e-29,2.10046197338549e-19,0.886178861788618,0.526881720430108,0.650099403578529,0.823529411764706,0.650099403578529,0.886178861788618,0.75,0.497975708502024,0.441295546558704,0.678812415654521,0.706530291109363,50,80,2
0.723346828609987,0.447342858078388,0.689616435405073,0.755288032148539,0.502024291497976,1.08296424833181e-34,4.59114906691502e-14,0.869918699186992,0.577956989247312,0.671548117154812,0.817490494296578,0.671548117154812,0.869918699186992,0.757969303423849,0.497975708502024,0.433198380566802,0.645074224021592,0.723937844217152,50,80,1
0.673699015471167,0.34740190376718,0.637865215460771,0.708083744335239,0.50210970464135,1.63860495165641e-20,0.947653919884631,0.675141242937853,0.672268907563025,0.671348314606742,0.676056338028169,0.671348314606742,0.675141242937853,0.673239436619718,0.49789029535865,0.336146272855134,0.50070323488045,0.673705075250439,50,60,10
0.648382559774965,0.297619612120063,0.612023602535561,0.683504220615409,0.50210970464135,2.59747060876501e-15,7.30333144384486e-11,0.793785310734463,0.504201680672269,0.61353711790393,0.711462450592885,0.61353711790393,0.793785310734463,0.692118226600985,0.49789029535865,0.39521800281294,0.644163150492264,0.648993495703366,50,60,9
0.69901547116737,0.3985770188545,0.663820607673157,0.732549117086538,0.50210970464135,1.32872295043957e-26,1.41252668921819e-07,0.807909604519774,0.591036414565826,0.662037037037037,0.756272401433692,0.662037037037037,0.807909604519774,0.727735368956743,0.49789029535865,0.40225035161744,0.607594936708861,0.6994730095428,50,60,8
0.662447257383966,0.324529735892077,0.626366400209758,0.697173206138023,0.50210970464135,4.29912117996373e-18,0.00550935019347671,0.598870056497175,0.725490196078431,0.683870967741935,0.645885286783042,0.683870967741935,0.598870056497175,0.63855421686747,0.49789029535865,0.29817158931083,0.436005625879044,0.662180126287803,50,60,7
0.684950773558369,0.370517928286853,0.649386483585423,0.718971756520833,0.50210970464135,4.1655246034952e-23,2.92829373156305e-08,0.80225988700565,0.568627450980392,0.648401826484018,0.743589743589744,0.648401826484018,0.80225988700565,0.717171717171717,0.49789029535865,0.39943741209564,0.616033755274262,0.685443668993021,50,60,6
0.675105485232067,0.350422989760444,0.639304133844786,0.709445990153452,0.50210970464135,7.9398496506983e-21,0.0654364338630846,0.714689265536723,0.635854341736695,0.660574412532637,0.692073170731707,0.660574412532637,0.714689265536723,0.686567164179105,0.49789029535865,0.355836849507736,0.538677918424754,0.675271803636709,50,60,5
0.704641350210971,0.40955250794856,0.669604661689451,0.737969617167002,0.50210970464135,4.41347878349883e-28,0.00711836162735313,0.759887005649718,0.649859943977591,0.682741116751269,0.73186119873817,0.682741116751269,0.759887005649718,0.719251336898396,0.49789029535865,0.378340365682138,0.554149085794655,0.704873474813654,50,60,4
0.707454289732771,0.415314545972104,0.672498965736621,0.740677581009322,0.50210970464135,7.72720247775959e-29,4.29676552194047e-05,0.790960451977401,0.624649859943978,0.676328502415459,0.750841750841751,0.676328502415459,0.790960451977401,0.729166666666667,0.49789029535865,0.393811533052039,0.582278481012658,0.707805155960689,50,60,3
