"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29"
"CCIS03857607ST.4.0","CCIS95409808ST.4.0","SID31750","CCIS90164298ST.4.0","CCIS10706551ST.3.0","SID31328","CCMD31009081ST.11.0","CCMD99929634ST.11.0","25.06008705852","27.515603564485","29.1175460487985","29.9660120605796","30.7297140782484","31.3024731102736","32.0285909303937","MMRS65205033ST.27.0.0","CCIS98512455ST.4.0","MMRS72802364ST.27.0.0","SZAXPI015210.17","CRC_MR_SBJ06C_17","DRR127603","CCMD19497912ST.21.0","25.5433364273894","26.5114437649895","29.9299133320129","30.3982594601072","30.9294601398149","31.3008601963764","31.7881971631532"
"CCIS10706551ST.3.0","CCIS03857607ST.4.0","CCMD99929634ST.11.0","SID530394","CCIS90164298ST.4.0","SID31328","DRR127616","CCMD93755960ST.11.0","29.9660120605796","31.0569769833012","32.3746721766785","32.5564894672276","32.580967315488","32.8412057742069","32.880219306647","SZAXPI017586.111","MMRS65205033ST.27.0.0","CCMD13934959ST.21.0","SZAXPI017585.109","LILT_VF270_T017","CCIS98512455ST.4.0","CCIS02379307ST.4.0","28.6073445613797","30.9445779742591","31.687149568153","32.1379222429656","33.3409206390091","33.5659830070773","33.7352397832741"
"CCIS16383318ST.4.0","CRC_MR_SBJ46H_17","SID31328","CCMD31009081ST.11.0","DRR127737","CCIS90164298ST.4.0","SID31700","SID31750","21.6177524319759","25.6317883987637","26.2735270762207","27.4113737330127","27.7169794074102","28.74625601816","28.8012137812454","MMRS72802364ST.27.0.0","CRC_MR_SBJ07C_17","CCIS98512455ST.4.0","CCIS55230578ST.4.0","MMRS65205033ST.27.0.0","SID31883","LILT_VF270_T017","23.8427067986691","24.1563705346623","24.9191833672675","25.290137564618","25.4646336331725","25.714756906473","26.8361421730285"
"CCIS27304052ST.3.0","SID31328","SID31537","SZAXPI015249.37","SID532802","CCIS41692898ST.4.0","SZAXPI015250.39","CCIS64773582ST.4.0","24.5463058406535","25.0773597093454","26.5439065010428","26.7437733955439","26.7676213367101","26.8507083395485","27.3604221722802","CRC_MR_SBJ25C_17","CCIS55230578ST.4.0","SZAXPI015216.169","SID531352","CCMD13934959ST.21.0","CCIS46047672ST.4.0","CRC_MR_SBJ02C_17","20.1897843133502","22.4963725795071","23.1903503382485","23.6977456166995","24.3331304089199","25.0805727431771","25.6659574942588"
"CCIS29688262ST.20.0","SID530364","CCIS16383318ST.4.0","SID31328","CCIS41692898ST.4.0","CCIS90164298ST.4.0","SID31750","DRR127532","32.7324758862815","33.7087899935803","33.80748375596","34.3951217894471","34.4672788221452","35.6078023837993","35.8343759717202","SID31446","CCIS98512455ST.4.0","MMRS72802364ST.27.0.0","CCIS02379307ST.4.0","SZAXPI015210.17","CRC_MR_SBJ07C_17","CCIS55230578ST.4.0","31.7187462182098","32.8981084000646","33.8962963581687","33.9130229601491","34.0857001865885","34.4516037210142","34.6311773591976"
"CCIS41692898ST.4.0","SID530055","SID31328","SID532802","SID530394","SID530364","CCIS20795251ST.4.0","SZAXPI015249.37","18.8077419215705","20.5788832429994","20.818624278542","23.8288294261069","24.4099351490228","24.8046671871122","25.7370245623732","CRC_MR_SBJ02C_17","CRC_MR_SBJ06C_17","CCMD13934959ST.21.0","SZAXPI017586.111","CCIS55230578ST.4.0","MMRS77321055ST.27.0.0","CCMD59583015ST.11.0","20.0784016191031","20.911743473539","21.0442165539514","22.5653284994125","23.4235049562806","23.6753570159417","24.5626846354485"
"CCIS51595129ST.4.0","CCIS95409808ST.4.0","CCMD66848156ST.11.0","CCMD31009081ST.11.0","SID31700","SID530167","SID31328","SID31750","20.9965338513598","27.8359957060673","29.4575406088068","29.6498258341967","30.5273277358337","30.7377707000101","31.0979159390947","CCIS55230578ST.4.0","SID531352","MMRS84954772ST.27.0.0","CCMD86114146ST.21.0","SID31881","CCMD13934959ST.21.0","CCIS98512455ST.4.0","26.7867376539231","28.0567353851352","29.1370407765905","30.4404605444973","31.4486643101039","31.6599892830209","32.4666944778876"
"CCIS64773582ST.4.0","DRR127763","CCMD32288175ST.11.0","MMRS11288076ST.27.0.0","SID31328","CRC_MR_SBJ63H_17","CCMD93755960ST.11.0","CRC_MR_SBJ77H_17","17.5747281634482","18.0447283599671","22.1048989403752","23.6576438109018","24.2232883468925","24.8023817005505","25.0574755971526","CCIS02379307ST.4.0","MMRS65205033ST.27.0.0","SZAXPI017586.111","MMRS97052561ST.27.0.0","CCIS55230578ST.4.0","MMRS72802364ST.27.0.0","CCMD13934959ST.21.0","22.043579183726","24.1365205864433","24.9507428684418","25.0171414290122","26.0062470788193","26.2390688466226","26.5152713885546"
"CCIS90164298ST.4.0","SID530055","SID31328","CCMD31009081ST.11.0","DRR127616","SID31700","CRC_MR_SBJ46H_17","LILT_VF263_T016","19.8459682917866","22.4968214168358","22.7617644740187","22.8123779070157","23.910808723295","26.2775942654612","26.4151039446507","CRC_MR_SBJ27C_17","CRC_MR_SBJ06C_17","SZAXPI015210.17","CCMD86114146ST.21.0","CCMD19497912ST.21.0","CCIS55230578ST.4.0","MMRS72802364ST.27.0.0","18.1162280030944","18.1984299996263","22.0236226578576","22.1738632592451","24.4087731201386","24.7475411117812","24.8971901357663"
"CCIS95409808ST.4.0","CCIS51595129ST.4.0","SID31750","CCIS03857607ST.4.0","SID31328","SID530167","SID31700","CCMD31009081ST.11.0","20.9965338513598","23.4790661153058","25.06008705852","26.4534149596097","27.9900114277808","28.5633485924165","29.1334487819311","CCIS55230578ST.4.0","SID531352","CCIS98512455ST.4.0","CCMD13934959ST.21.0","CRC_MR_SBJ02C_17","MMRS65205033ST.27.0.0","CCIS46047672ST.4.0","22.8956727116632","24.382609766315","26.7746738775657","27.2709601679644","28.0868867734304","28.3987482632809","28.5740107313027"
