"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";2,31099144359544e-08;0,00218025;"0";0,059671625;"0";"348";2,31099144359544e-08;1,2178924907748e-05;"CRC"
"Peptostreptococcus_stomatis";1,17136785140388e-07;0,03891975;"0";0,171415375;"0";"531";1,17136785140388e-07;3,08655428844922e-05;"CRC"
"Porphyromonas_asaccharolytica";1,88556949204648e-07;0,015825;"0";0,744771125;"0";"534";1,88556949204648e-07;3,31231707436165e-05;"CRC"
"Parvimonas_unclassified";6,13274731788855e-07;0,030853;"0";0,369106625;"0.000685";"518";6,13274731788855e-07;7,92923169057786e-05;"CRC"
"Gemella_morbillorum";7,52299021876457e-07;0,00810825;"0";0,043826125;"0";"356";7,52299021876457e-07;7,92923169057786e-05;"CRC"
"Clostridium_symbiosum";4,31350081948927e-06;0,04318125;"0";0,16669125;"0.01964";"228";4,31350081948927e-06;0,000378869155311808;"CRC"
"Parvimonas_micra";7,07058857501782e-06;0,00410575;"0";0,06155325;"0";"515";7,07058857501782e-06;0,000532314311290627;"CRC"
"Solobacterium_moorei";9,98386182216422e-06;0,011433875;"0";0,080798875;"0.004695";"638";9,98386182216422e-06;0,000657686897535068;"CRC"
"Porphyromonas_uenonis";1,45513941959591e-05;0;"0";0,046376375;"0";"539";1,45513941959591e-05;0,000852064971252272;"CRC"
"Lachnospiraceae_bacterium_9_1_43BFAA";4,23105103295756e-05;0,00048525;"0";0,004473125;"0";"401";4,23105103295756e-05;0,00222976389436863;"CRC"
"Clostridium_hathewayi";0,00017281604759513;0,023259625;"0.000895";0,08585775;"0.017575";"208";0,00017281604759513;0,00802475688959768;"CRC"
"Peptostreptococcus_anaerobius";0,000182726912097101;0;"0";0,0421035;"0";"530";0,000182726912097101;0,00802475688959768;"CRC"
"Eikenella_corrodens";0,000339432143514859;0;"0";0,002939625;"0";"286";0,000339432143514859;0,0137600568947947;"CRC"
"Bacteroides_fragilis";0,000753689093193235;0,500031625;"0.0018";1,31659925;"0.1057";"96";0,000753689093193235;0,0283710108652025;"CRC"
"Porphyromonas_somerae";0,0013667880473525;6,8e-05;"0";0,226768;"0";"538";0,0013667880473525;0,0480198200636512;"CRC"
"Bilophila_wadsworthia";0,00181277069338369;0,025369375;"0.00333";0,058975375;"0.021285";"144";0,00181277069338369;0,0597081347133253;"Nodiff"
"Clostridiales_bacterium_1_7_47FAA";0,00233207045651799;0,005608125;"0";0,01543;"0.001215";"196";0,00233207045651799;0,0722941841520577;"Nodiff"
"Bacteroides_eggerthii";0,00264542888998872;0,31593425;"0";0,81713075;"0.001565";"92";0,00264542888998872;0,0774522791680031;"Nodiff"
"Streptococcus_constellatus";0,00357416848258583;0,000209;"0";0,00305025;"0";"656";0,00357416848258583;0,0991361468590912;"Nodiff"
"Clostridium_ramosum";0,00476787796400628;0,010607;"0";0,02121725;"0";"216";0,00476787796400628;0,125633584351565;"Nodiff"
"Megasphaera_elsdenii";0,00503594833614146;0,000257;"0";0,0322335;"0";"470";0,00503594833614146;0,126378322530788;"Nodiff"
"Coprococcus_eutactus";0,00589926068335599;0,153953625;"0";0,02251275;"0";"242";0,00589926068335599;0,138593757111647;"Nodiff"
"Butyricicoccus_pullicaecorum";0,00614522547944421;0,002430125;"0";0,01120775;"0";"161";0,00614522547944421;0,138593757111647;"Nodiff"
"Coprobacillus_unclassified";0,00631167015309207;0,052409875;"0";0,132918;"0.00446";"238";0,00631167015309207;0,138593757111647;"Nodiff"
"Streptococcus_pasteurianus";0,00711455300391404;0;"0";0,058985625;"0";"673";0,00711455300391404;0,146579888797824;"Nodiff"
"Megasphaera_unclassified";0,00723164536763458;0,017462625;"0";0,437352625;"0";"474";0,00723164536763458;0,146579888797824;"Nodiff"
"Clostridium_bolteae";0,00751853464200908;0,274774375;"0.00712";0,341283125;"0.024715";"201";0,00751853464200908;0,146750657642177;"Nodiff"
"Prevotella_stercorea";0,00845762300955374;0,103559875;"0";0,526767;"0";"566";0,00845762300955374;0,154310322314205;"Nodiff"
"Faecalibacterium_prausnitzii";0,00863918730153093;10,395086875;"8.35113";6,5048175;"5.463595";"340";0,00863918730153093;0,154310322314205;"Nodiff"
"Clostridium_nexile";0,00883635536905502;0,088520625;"0";0,494312125;"0";"214";0,00883635536905502;0,154310322314205;"Nodiff"
"Adlercreutzia_equolifaciens";0,00907707778318855;0,249268;"0.065045";0,093307;"0.014245";"37";0,00907707778318855;0,154310322314205;"Nodiff"
"Pseudoflavonifractor_capillosus";0,0114216920332031;0,00980625;"0";0,007667;"0.003575";"578";0,0114216920332031;0,188100990671814;"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA";0,0118189747083735;0,07685775;"0";0,03009825;"0";"400";0,0118189747083735;0,188745444585237;"Nodiff"
"Leuconostoc_pseudomesenteroides";0,0130221311882949;0,00068525;"0";0;"0";"459";0,0130221311882949;0,196076089606612;"Nodiff"
"Slackia_exigua";0,0130221311882949;0;"0";0,001358;"0";"634";0,0130221311882949;0,196076089606612;"Nodiff"
"Fusobacterium_ulcerans";0,0153955398376587;5,275e-05;"0";0,03856475;"0";"351";0,0153955398376587;0,225373597067948;"Nodiff"
"Prevotella_intermedia";0,0161350959275612;0,0015635;"0";0,0894145;"0";"551";0,0161350959275612;0,229816096049318;"Nodiff"
"Fusobacterium_mortiferum";0,0166196306224047;0,014543875;"0";0,302651375;"0";"346";0,0166196306224047;0,230488035210718;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,0174339517967316;0,043261;"0.00013";0,125157875;"0.003085";"603";0,0174339517967316;0,232678675978595;"Nodiff"
"Atopobium_parvulum";0,0176606205676353;0,0022285;"0";0,003749375;"0";"78";0,0176606205676353;0,232678675978595;"Nodiff"
"Bacteroides_ovatus";0,0188408921918299;1,17631575;"0.43157";0,673579125;"0.15423";"102";0,0188408921918299;0,242174394758399;"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA";0,0212064426315103;0,036664375;"0.014805";0,062463875;"0.02706";"399";0,0212064426315103;0,259033909910662;"Nodiff"
