"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Fusobacterium_nucleatum";9,20423865390748e-07;8,66e-05;"0";0,0350714;"0";"348";9,20423865390748e-07;0,000462052780426156;"CRC"
"Parvimonas_unclassified";2,21392395324762e-06;0,0011368;"0";0,0967118;"0.009945";"518";2,21392395324762e-06;0,000471121073313348;"CRC"
"Parvimonas_micra";2,81546458155387e-06;0,0002082;"0";0,0223506;"0";"515";2,81546458155387e-06;0,000471121073313348;"CRC"
"Peptostreptococcus_stomatis";4,78457924544097e-06;0,0002692;"0";0,1793426;"0";"531";4,78457924544097e-06;0,000600464695302842;"CRC"
"Gemella_morbillorum";0,00025388580134283;0,0008646;"0";0,0242094;"0";"356";0,00025388580134283;0,0254901344548201;"CRC"
"Clostridium_hathewayi";0,000348303491118401;0,0965712;"0";0,1916054;"0.020535";"208";0,000348303491118401;0,0291413920902396;"CRC"
"Clostridium_symbiosum";0,000540093542737769;0,126043;"0";0,1344968;"0.01121";"228";0,000540093542737769;0,0387324226363371;"CRC"
"Solobacterium_moorei";0,00102744157411456;0,003829;"0";0,04197;"0.00512";"638";0,00102744157411456;0,0644719587756886;"Nodiff"
"Prevotella_stercorea";0,00235489563017121;0,0151422;"0";0,7421956;"0";"566";0,00235489563017121;0,13082043635493;"Nodiff"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1";0,00272941552768254;0,0160186;"0";0,1274678;"0.004925";"394";0,00272941552768254;0,13082043635493;"Nodiff"
"Ruminococcaceae_bacterium_D16";0,0028665832667415;0,034579;"0";0,1302328;"0.00328";"603";0,0028665832667415;0,13082043635493;"Nodiff"
"Eikenella_corrodens";0,00346244582563733;0;"0";0,0035368;"0";"286";0,00346244582563733;0,133703677266918;"Nodiff"
"Porphyromonas_somerae";0,00346244582563733;0;"0";0,0208948;"0";"538";0,00346244582563733;0,133703677266918;"Nodiff"
"Porphyromonas_asaccharolytica";0,00416813606737392;0,0008386;"0";0,0534726;"0";"534";0,00416813606737392;0,149457450415836;"Nodiff"
