"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Gemella_morbillorum";1,6769194020245e-06;0,008475125;"0";0,051331625;"0";"356";1,6769194020245e-06;0,000910314758442608;"CRC"
"Parvimonas_micra";3,29227760738737e-06;0,003955125;"0";0,014629;"0";"515";3,29227760738737e-06;0,000910314758442608;"CRC"
"Parvimonas_unclassified";5,55048120697984e-06;0,030525125;"0";0,064558125;"0";"518";5,55048120697984e-06;0,000915016085929064;"CRC"
"Fusobacterium_nucleatum";6,61856120021023e-06;0,005024625;"0";0,04552375;"0";"348";6,61856120021023e-06;0,000915016085929064;"CRC"
"Peptostreptococcus_stomatis";1,02292002329898e-05;0,040493375;"0";0,1991975;"0";"531";1,02292002329898e-05;0,00113134954576867;"CRC"
"Ruminococcaceae_bacterium_D16";8,62431084318115e-05;0,030970375;"0";0,152963;"0.00291";"603";8,62431084318115e-05;0,00719178354607257;"CRC"
"Porphyromonas_uenonis";9,78817166899616e-05;0;"0";0,035696875;"0";"539";9,78817166899616e-05;0,00719178354607257;"CRC"
"Pseudoflavonifractor_capillosus";0,000104040268297614;0,00852875;"0";0,009706625;"0.003595";"578";0,000104040268297614;0,00719178354607257;"CRC"
"Clostridium_hathewayi";0,000131868918617285;0,031147125;"0.00062";0,088104;"0.01339";"208";0,000131868918617285;0,00810261244392873;"CRC"
"Oscillibacter_unclassified";0,000179907465688214;0,39396025;"0.12884";0,7929825;"0.386965";"499";0,000179907465688214;0,00994888285255823;"CRC"
"Lachnospiraceae_bacterium_7_1_58FAA";0,000224013528159153;0,033918625;"0.01178";0,053163625;"0.023795";"399";0,000224013528159153;0,0112617710065465;"CRC"
"Porphyromonas_somerae";0,000380694339162863;6,8e-05;"0";0,119394125;"0";"538";0,000380694339162863;0,0175436641297553;"CRC"
