"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS00281083ST.3.0","LILT_VF43_16","LILT_VF261_T016","LILT_VF82_T016","MMRS54246132ST.27.0.0","MMRS64281551ST.27.0.0","DRR127535","DRR127737","MMRS35808664ST.27.0.0","CRC_MR_SBJ83H_17","CCMD50300306ST.11.0","CCMD41202658ST.11.0","CRC_MR_SBJ46H_17","CRC_MR_SBJ03H_17","SZAXPI015263.84","13.4378526173567","14.9923901578467","15.7708262910635","24.9620926910806","25.5324437440641","30.4990830753844","34.546270569623","36.8903710167396","37.2246143203687","37.71543108655","39.3517154110313","41.8336818466568","44.0086732611743","45.1425755881817","DRR127666","SID531361","MMRS34525504ST.27.0.0","SZAXPI017467.87","CCIS84543192ST.4.0","DRR127754","DRR127617","MMRS54316675ST.27.0.0","SID31883","CCIS77252613ST.4.0","MMRS43563715ST.27.0.0","SZAXPI017584.108","SZAXPI015215.20","LILT_VF176_T017","12.6225313879388","13.6229543945981","13.8112281967065","15.5859400137111","29.1926766761238","32.2022942250626","32.6771112254281","44.6157112359985","44.9621564057897","46.5653895154094","47.1995096386848","48.8088315842963","48.8869195168585","49.2673259020418"
"CCIS05314658ST.4.0","CCIS41692898ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ74H_17","SID531414","CRC_MR_SBJ84H_17","CCIS71578391ST.4.0","MMRS88581325ST.27.0.0","CCIS11354283ST.4.0","SID31021","SID530364","CCMD37575804ST.11.0","CCIS21126322ST.4.0","SID31360","CCIS81139242ST.4.0","15.8937341577428","18.2989779615912","19.0495656258404","19.315862846821","19.3288019998111","19.6598759903439","19.8453175764713","19.9134400871472","20.0088509725146","20.3573558716622","20.7794865742997","20.8865355465668","20.9837534340952","20.986600389296","MMRS86958796ST.27.0.0","CCIS47284573ST.4.0","CCMD63399960ST.21.0","CRC_MR_SBJ04C_17","SID531277","MMRS93508324ST.27.0.0","SID31004","MMRS16644320ST.27.0.0","CRC_MR_SBJ52C_17","CCIS53043478ST.4.0","SZAXPI017458.25","SZAXPI015218.16","SZAXPI017588.123","LILT_VF120_16","17.48259120336","17.9052886311056","18.1814069482507","18.1852281192648","19.0920846378283","19.5154762988685","19.6047292630375","19.6237953647097","19.6242346908637","20.1947273426358","20.4499057295553","20.5292953668873","20.6320594075822","20.7005050273007"
"CCIS07539127ST.4.0","DRR127649","MMRS88581325ST.27.0.0","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","CCMD66848156ST.11.0","SZAXPI015253.44","CCMD18579000ST.11.0","SID31700","MMRS73787048ST.27.0.0","CCMD54057834ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ34H_17","CCMD49025643ST.11.0","CCMD89967135ST.11.0","17.0736319481298","18.2523977087258","19.069340274139","19.3387570696206","19.7886184742973","20.0231022266781","20.5892231712175","20.5998230545143","20.7947937655967","20.7999973661873","20.8942722342775","21.077242996941","21.1063962886088","21.1332760369352","CCIS91228662ST.4.0","CCIS53043478ST.4.0","CCMD63399960ST.21.0","SZAXPI015218.16","CCIS62794166ST.4.0","MMRS14602194ST.27.0.0","SID531128","DRR127515","MMRS96422329ST.27.0.0","DRR127485","MMRS86958796ST.27.0.0","MMRS16644320ST.27.0.0","MMRS12272136ST.27.0.0","CCIS62605362ST.3.0","16.7901701939587","17.1135700453675","17.3295456543269","17.8365945481305","17.9469704847086","18.5230909913788","18.9910285836155","19.2822193524112","19.3343705995851","19.6264414748217","19.8940304964655","20.0169700596744","20.0298655845565","20.1589680244079"
"CCIS10706551ST.3.0","CCIS45571137ST.3.0","MMRS65862658ST.27.0.0","CCIS21126322ST.4.0","CRC_MR_SBJ21H_17","SZAXPI015257.56","CCMD76409700ST.11.0","CCMD18579000ST.11.0","CRC_MR_SBJ34H_17","CCIS45793747ST.4.0","CCIS79210440ST.3.0","CCIS32452666ST.4.0","SZAXPI015264.87","CCIS94603952ST.4.0","CRC_MR_SBJ84H_17","25.0699110326882","26.3712965243273","26.7664690589084","27.0394469669167","27.9799997198374","28.904771259773","29.2578047268451","29.3332380227226","29.6240265598365","29.9207114540062","30.0365338780709","30.2918767459826","30.5368528084657","30.875316442346","MMRS43939546ST.27.0.0","CCIS62605362ST.3.0","MMRS12272136ST.27.0.0","CRC_MR_SBJ12C_17","CCMD63399960ST.21.0","MMRS90191266ST.27.0.0","SZAXPI017594.166","DRR127485","CRC_MR_SBJ53C_17","MMRS14602194ST.27.0.0","SZAXPI017462.33","MMRS93508324ST.27.0.0","MMRS14379078ST.27.0.0","DRR127559","26.1136299607025","26.1227644786937","26.9255636102831","28.6802460256707","28.7154046137853","29.0258766599977","29.2741769464984","29.4270980348861","29.7674178837383","30.3908254548293","30.5049820625402","30.9301742386977","31.0345151343258","31.2523582542198"
"CCIS11354283ST.4.0","CCIS71578391ST.4.0","CCIS63910149ST.4.0","CCIS45793747ST.4.0","CRC_MR_SBJ80H_17","SID530258","CRC_MR_SBJ74H_17","CCIS41692898ST.4.0","CRC_MR_SBJ34H_17","CCIS32452666ST.4.0","SZAXPI015227.13","CCIS94603952ST.4.0","CCIS21126322ST.4.0","CCIS81139242ST.4.0","SID31021","15.1831382683061","15.4500948677929","16.2205012092352","16.2889489781078","16.7129908714718","16.8501025974384","17.184656062354","17.5115746986329","17.6176063462322","17.6783756199092","18.6117584789455","18.6668741262323","18.7531244445292","19.795603551938","CRC_MR_SBJ52C_17","CRC_MR_SBJ04C_17","CCIS76845094ST.20.0","CRC_MR_SBJ02C_17","CCMD13934959ST.21.0","SID531155","CCMD52145360ST.11.0","SID531277","CCIS41222843ST.4.0","CRC_MR_SBJ55C_17","CCIS53355328ST.4.0","CRC_MR_SBJ39C_17","MMRS96422329ST.27.0.0","CRC_MR_SBJ64C_17","13.9714498357436","15.4052545428597","16.0821605932692","16.9794917850152","17.3308719210489","17.8043503709936","17.9003490663367","19.0868688107715","19.1985110120212","19.3524714706184","19.4196792951532","19.627819768367","19.9233179122856","20.0172828616898"
"CCIS11558985ST.4.0","SZAXPI015265.88","CRC_MR_SBJ84H_17","MMRS57276462ST.27.0.0","CCIS45571137ST.3.0","CCMD54057834ST.11.0","MMRS65862658ST.27.0.0","CCIS07539127ST.4.0","CCMD10032470ST.11.0","MMRS17603756ST.27.0.0","DRR127713","MMRS95674036ST.27.0.0","SZAXPI003433.7","CCIS45793747ST.4.0","SZAXPI015244.32","29.3911444385107","31.6657406673174","32.1683613216216","32.7683726603214","32.8077815101936","33.1572873074925","33.259933526945","33.2645305718914","34.4064847313744","34.416618003296","34.429754449775","34.4648416891402","34.7140656845766","34.8619864827953","CCIS62605362ST.3.0","CCMD63399960ST.21.0","DRR127559","MMRS81194191ST.27.0.0","CCIS91228662ST.4.0","LILT_VF29_16","LILT_VF120_16","MMRS90191266ST.27.0.0","CCIS53043478ST.4.0","DRR127580","MMRS16644320ST.27.0.0","SZAXPI015218.16","CCIS87252800ST.4.0","MMRS93508324ST.27.0.0","24.1339393112749","28.7085176466776","30.1342067230963","30.6256583679111","30.9727438878686","31.823067968854","31.876147105458","31.9224159809686","32.1853909915182","32.6640649778744","32.6699659069136","32.7174290641334","32.8327595206784","33.2708097307805"
"CCIS13047523ST.4.0","CRC_MR_SBJ80H_17","SID31379","CRC_MR_SBJ74H_17","MMPU72854103ST","CCIS11354283ST.4.0","CCMD45812507ST.11.0","CCIS41692898ST.4.0","CCIS71578391ST.4.0","CCIS80834637ST.4.0","MMRS65862658ST.27.0.0","SZAXPI015272.108","CCIS45793747ST.4.0","CCMD74592084ST.11.0","CRC_MR_SBJ21H_17","15.9417187972282","17.245284550949","18.7782027634196","19.5439465234123","20.4075794188556","20.5645919099334","21.8469813816806","22.6343984964169","22.6698948508832","22.7543778349662","22.7852565909735","23.4818718413439","23.5532639656206","23.7469812414147","CRC_MR_SBJ22C_17","MMRS14379078ST.27.0.0","CRC_MR_SBJ02C_17","CCMD13934959ST.21.0","CRC_MR_SBJ04C_17","SID531155","MMRS43939546ST.27.0.0","SID531277","SZAXPI015213.15","CRC_MR_SBJ39C_17","CRC_MR_SBJ42C_17","CCIS76845094ST.20.0","CCMD51864103ST.21.0","CCIS41222843ST.4.0","18.3409462831992","18.9163610057194","19.5938788452542","21.3626715239995","21.3912741564639","21.7944339318689","22.7592339223731","23.570021477888","23.7225740864456","23.9891885091972","24.1663385470079","24.3464697354011","24.3728020452635","24.4426004954792"
"CCIS16326685ST.4.0","CCIS36797902ST.4.0","MMRS88581325ST.27.0.0","SZAXPI015263.84","CCIS90164298ST.4.0","SID31021","CRC_MR_SBJ75H_17","CCMD41202658ST.11.0","MMRS11932626ST.27.0.0","CCIS07539127ST.4.0","CCMD56948710ST.11.0","CCMD54057834ST.11.0","DRR127649","CRC_MR_SBJ84H_17","MMRS39582183ST.27.0.0","20.74227659454","21.0260619330011","21.249641790835","21.7349841883172","23.4025792018722","24.1895472680908","24.5655068644044","25.239167116989","25.4257142625001","25.4766245832979","25.7262129768239","25.9474014041349","26.4784725346176","26.5369917708922","SZAXPI015225.18","SZAXPI003413.4","MMRS72802364ST.27.0.0","DRR127708","CRC_MR_SBJ07C_17","MMRS93508324ST.27.0.0","MMRS54316675ST.27.0.0","DRR127720","LILT_VF120_16","LILT_VF192_T017","CCIS53043478ST.4.0","LILT_VF29_16","CCIS77252613ST.4.0","MMRS86958796ST.27.0.0","19.1921925292735","20.2874635456752","20.4569917295946","21.0521311038788","22.5908691251156","23.1448228233897","23.2437093586781","23.5249478485288","24.0889503983528","24.1206624640473","24.2897321218617","24.3300011895068","24.735077618162","24.802873260697"
"CCIS16383318ST.4.0","CCIS88317640ST.4.0","CCMD54057834ST.11.0","CRC_MR_SBJ46H_17","SZAXPI015244.32","CCIS45793747ST.4.0","CCMD41202658ST.11.0","SZAXPI015273.95","SZAXPI015263.84","CCIS07539127ST.4.0","CCIS79210440ST.3.0","MMRS39582183ST.27.0.0","SZAXPI015253.44","MMRS88581325ST.27.0.0","CCMD89967135ST.11.0","18.1632083546933","21.3929766068796","21.6177524319759","22.9133585720754","22.9174805810499","23.5984211958279","23.6281011957119","23.8837306734564","24.0731791404978","24.8399625014331","25.5582822697536","25.8431258140052","25.8688084341587","25.933680483703","SID31004","CRC_MR_SBJ53C_17","CCIS77252613ST.4.0","MMRS54316675ST.27.0.0","CCIS53043478ST.4.0","DRR162778","MMRS72802364ST.27.0.0","CRC_MR_SBJ07C_17","CCIS91228662ST.4.0","CCIS98512455ST.4.0","CRC_MR_SBJ31C_17","DRR127685","MMRS93508324ST.27.0.0","CCMD63399960ST.21.0","21.8038420006292","22.7560888222779","23.2934983049069","23.4901701826083","23.522859120294","23.7527125092335","23.8427067986691","24.1563705346623","24.4051910882173","24.9191833672675","24.9991032932103","25.101268861934","25.2522973310014","25.3881093590543"
"CCIS21126322ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ21H_17","CCIS94603952ST.4.0","CCMD18579000ST.11.0","MMRS65862658ST.27.0.0","CCIS45571137ST.3.0","CRC_MR_SBJ74H_17","CCIS32452666ST.4.0","SZAXPI015253.44","SZAXPI015227.13","CCIS45793747ST.4.0","CCIS63910149ST.4.0","CCIS11354283ST.4.0","CCMD76409700ST.11.0","11.6127638027345","12.4436595081752","13.9328037534374","14.6130161132635","16.2387851889573","16.5067855532142","16.8561390871338","17.7703161322245","18.0236962297776","18.4547253539466","18.5580735603834","18.6454295383989","18.6668741262323","19.0969087402307","SZAXPI017594.166","DRR127485","MMRS90191266ST.27.0.0","SID531277","SID531155","CCMD13934959ST.21.0","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ01C_17","CCIS76845094ST.20.0","CRC_MR_SBJ52C_17","MMRS14602194ST.27.0.0","SZAXPI017588.123","14.955723164167","15.7094859057991","16.0497641499525","18.049523216185","18.4263175705212","19.0542784594432","19.1834728803442","19.4283058914358","19.4401779096309","19.5262806455249","19.5699026296683","19.7210704264322","19.8278021239622","19.8378607414308"
