"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"DRR127546","SZAXPI015265.88","DRR127616","MMRS25211151ST.27.0.0","CCIS02124300ST.4.0","MMPU29365221ST","26.7488485408606","31.9595518628265","32.8543818804387","32.8811608958306","33.0531319099915","DRR127509","SID531277","LILT_VF300_T016","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","23.8576505181944","26.3830191348754","29.8076562511211","29.958158234239","30.4891715770025"
"DRR127616","CCIS11362406ST.4.0","CCIS02124300ST.4.0","CCIS15794887ST.4.0","MMPU29365221ST","SZAXPI015265.88","25.2073978800847","26.7261342335587","27.9240230630366","29.7989926178621","29.989610940444","MMRS90191266ST.27.0.0","CCMD49461418ST.11.0","SID531277","LILT_VF300_T016","CCIS98512455ST.4.0","24.5642754744772","26.3521886639858","27.4228034714414","27.7063009536477","30.7505472627692"
"DRR127762","SZAXPI015245.33","SZAXPI015269.94","DRR127535","MMPU29365221ST","CCIS02124300ST.4.0","14.809255602099","21.4819253254498","21.7648991122817","32.6771914573973","33.3420863177486","DRR127617","SZAXPI015220.136","SZAXPI003420.4","CCMD49461418ST.11.0","CCIS98512455ST.4.0","18.0354678728222","21.845130620168","27.503264822946","36.776110045293","37.6743674856287"
"LILT_GF06_16","CCMD15562448ST.11.0","SZAXPI015260.74","SID530315","CCIS11362406ST.4.0","CCMD49025643ST.11.0","31.1944059653281","33.9641928366375","36.0559171844525","36.3831753594886","36.9487168679753","CCIS72607085ST.4.0","DRR127476","SZAXPI003410.3","CCIS12656533ST.4.0","CCIS98512455ST.4.0","32.1840045383837","32.8795917742891","34.3688829659766","36.0424023660299","36.7771938421626"
"LILT_VF84_16","CCMD66848156ST.11.0","SID532779","CCMD49025643ST.11.0","MMRS51737257ST.27.0.0","CCIS15794887ST.4.0","20.3187651218277","22.8703277389481","27.9138724634598","32.8752596735189","34.9332333465985","LILT_VF73_16","CCMD72895164ST.21.0","SID531352","MMRS90191266ST.27.0.0","MMRS51410669ST.27.0.0","24.9052592729026","25.3976038530547","28.2431397763581","28.886936936368","29.7385766888431"
"MMPU29365221ST","SZAXPI015269.94","CCIS15794887ST.4.0","CCIS02124300ST.4.0","CCIS11362406ST.4.0","MMRS94549160ST.27.0.0","23.2370658791638","24.2197361447808","27.2586286791834","28.9541275960043","29.1978139379475","CCMD49461418ST.11.0","LILT_VF300_T016","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","SID531277","25.4110387924913","26.0080240326077","27.1176351003844","27.1545383001847","28.6606815662939"
"MMRS25211151ST.27.0.0","MMRS94549160ST.27.0.0","SZAXPI015265.88","CCIS11362406ST.4.0","CCIS02124300ST.4.0","MMPU29365221ST","27.2004344067554","27.891360351686","29.3263774228441","30.5911775859969","30.8504345454161","SZAXPI003410.3","CCMD72895164ST.21.0","MMRS97052561ST.27.0.0","CCIS98512455ST.4.0","SID531277","24.8430879181393","25.2541378791358","26.2679329499144","27.242650366453","28.5498431520087"
"MMRS51737257ST.27.0.0","MMRS94549160ST.27.0.0","CCIS02124300ST.4.0","SID532779","CCIS11362406ST.4.0","CCIS15794887ST.4.0","25.7356758019136","26.3643482931932","27.9851098486213","28.8389832763657","29.7837068534795","CCMD72895164ST.21.0","SID531277","MMRS90191266ST.27.0.0","CCMD49461418ST.11.0","MMRS51410669ST.27.0.0","25.7234423628604","25.7895563718591","25.8575969628734","26.6252468795258","27.5019761599798"
"MMRS94549160ST.27.0.0","CCIS02124300ST.4.0","MMRS51737257ST.27.0.0","MMRS25211151ST.27.0.0","SID532779","CCIS11362406ST.4.0","25.6519469648524","25.7356758019136","27.2004344067554","27.4039243199291","28.3378592704583","SID531277","CCMD72895164ST.21.0","CCMD87156761ST.21.0","MMRS90191266ST.27.0.0","CCMD49461418ST.11.0","25.5489658853015","25.7553626089947","26.5369179842404","27.7836095203161","28.4322025918623"
"SID530444","SID530315","CCIS11362406ST.4.0","CCIS15794887ST.4.0","CCIS02124300ST.4.0","CCMD49025643ST.11.0","24.7434423411174","24.8012797138373","26.4198499950605","31.1832665827283","31.4905476132521","CCIS98512455ST.4.0","SID531277","CCMD49461418ST.11.0","MMRS90191266ST.27.0.0","SID531352","28.3394043614734","30.2258098852686","31.4865392942159","31.5802650656751","31.5885629249717"
"SID532779","CCMD66848156ST.11.0","LILT_VF84_16","CCMD49025643ST.11.0","MMRS94549160ST.27.0.0","MMRS51737257ST.27.0.0","19.1982539097935","22.8703277389481","27.3091815923473","27.4039243199291","27.9851098486213","CCMD72895164ST.21.0","CCMD49461418ST.11.0","LILT_VF73_16","MMRS90191266ST.27.0.0","SID531277","24.5697775210766","25.8216281485173","25.9452483583372","26.4539949342854","27.875223715018"
"SZAXPI003417.4","SZAXPI015260.74","CCMD15562448ST.11.0","CCIS11362406ST.4.0","SZAXPI015228.14","SID530315","30.6943656408583","30.9440303785577","38.1952643427336","39.0964386145132","40.8555416388389","DRR127647","DRR127476","MMRS31306426ST.27.0.0","LILT_VF300_T016","CCIS98512455ST.4.0","31.7714766425248","35.2544593190975","36.5226904379182","36.9642620663513","38.0282943205424"
"SZAXPI015228.14","MMPU29365221ST","CCIS11362406ST.4.0","CCIS15794887ST.4.0","SZAXPI003417.4","MMRS25211151ST.27.0.0","35.9566913356721","37.9452317695004","38.9003622249639","39.0964386145132","39.7353560481317","DRR127647","MMRS31306426ST.27.0.0","LILT_VF300_T016","CCIS98512455ST.4.0","DRR127509","26.6189805393839","30.3526407552358","31.3937733565129","34.10583445962","35.4359822739542"
"SZAXPI015245.33","DRR127762","DRR127535","SZAXPI015269.94","CCIS02124300ST.4.0","MMPU29365221ST","14.809255602099","18.7145100705602","23.2150321082203","33.4071448151275","33.7212164081828","DRR127617","SZAXPI015220.136","SZAXPI003420.4","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","15.3122294019486","16.3949266816933","26.0773514486767","34.9244102519384","36.7896092660591"
"SZAXPI015260.74","CCMD15562448ST.11.0","SZAXPI003417.4","LILT_GF06_16","SID530315","CCIS11362406ST.4.0","16.067685736216","30.6943656408583","33.9641928366375","34.6440158817681","35.8219020123164","DRR127476","DRR127567","CCIS98512455ST.4.0","SID531277","MMRS90191266ST.27.0.0","31.0038981030934","32.403430102395","40.2741400914644","41.7006602967219","43.131967807909"
"SZAXPI015265.88","DRR127546","CCIS02124300ST.4.0","MMRS25211151ST.27.0.0","CCIS11362406ST.4.0","DRR127616","26.7488485408606","27.0635223003141","27.891360351686","29.723045999411","29.989610940444","MMRS97052561ST.27.0.0","SID531277","CRC_MR_SBJ64C_17","CCMD72895164ST.21.0","MMRS90191266ST.27.0.0","25.6992637157682","25.8463525327405","27.0921426322799","27.5841681259305","28.4066248418991"
"CCIS12656533ST.4.0","MMRS25211151ST.27.0.0","LILT_GF06_16","CCIS11362406ST.4.0","CCIS02124300ST.4.0","CCIS15794887ST.4.0","34.8924564311571","36.0424023660299","40.4930521494009","40.9404704563907","42.4801646281791","SZAXPI003410.3","CCIS72607085ST.4.0","CCIS98512455ST.4.0","SID531277","LILT_VF73_16","26.7627920035037","27.6936216094555","40.9566913143481","41.3224917178248","41.4480170477744"
"CCIS72607085ST.4.0","MMRS25211151ST.27.0.0","CCIS11362406ST.4.0","LILT_GF06_16","CCIS15794887ST.4.0","CCIS02124300ST.4.0","29.1402314192235","31.5645069263152","32.1840045383837","33.2809505395759","33.9209879388278","SZAXPI003410.3","CCIS12656533ST.4.0","CCIS98512455ST.4.0","DRR127476","LILT_VF300_T016","22.4802758292798","27.6936216094555","29.8491334658797","31.9227872573903","32.2371531163656"
"CCMD49461418ST.11.0","CCIS02124300ST.4.0","CCMD51154251ST.11.0","CCIS15794887ST.4.0","CCMD66848156ST.11.0","MMPU29365221ST","19.7638949134198","19.8152196337184","21.8810163552222","24.9293204840445","25.4110387924913","SID531277","MMRS90191266ST.27.0.0","LILT_VF300_T016","LILT_VF73_16","CCMD72895164ST.21.0","18.5473117337095","21.6388667185668","24.8312427068079","25.3698052706776","26.1227560714657"
"CCMD72895164ST.21.0","CCMD66848156ST.11.0","CCIS02124300ST.4.0","SID532779","MMRS25211151ST.27.0.0","CCMD49025643ST.11.0","21.0172323265053","24.327500866061","24.5697775210766","25.2541378791358","25.2615647893356","MMRS90191266ST.27.0.0","SID531277","SID531352","CCIS98512455ST.4.0","MMRS97052561ST.27.0.0","20.6854009274996","22.6910426951628","24.2033336773842","24.3862963521483","25.1147720721332"
"CCMD87156761ST.21.0","MMRS94549160ST.27.0.0","SID532779","CCIS02124300ST.4.0","CCMD66848156ST.11.0","SZAXPI015269.94","26.5369179842404","29.1271387760058","33.4846252449404","37.102083231851","37.4186488552954","CCMD72895164ST.21.0","SID531352","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","CCMD49461418ST.11.0","35.8417316325997","35.978712217906","36.0826117497958","36.4436321902647","37.9078976925416"
"CRC_MR_SBJ64C_17","CCIS34604008ST.4.0","SZAXPI015265.88","CCIS02124300ST.4.0","CCMD66848156ST.11.0","CCIS11362406ST.4.0","18.9957484025268","27.0921426322799","27.7600401204429","28.719118772283","28.9966888101573","SID531352","SID531277","CCMD49461418ST.11.0","MMRS90191266ST.27.0.0","CCIS98512455ST.4.0","21.5764693807119","29.2383821796778","29.8926885628292","30.2935052262395","30.8938635888229"
"DRR127476","CCIS11362406ST.4.0","CCMD15562448ST.11.0","MMRS51737257ST.27.0.0","CCIS02124300ST.4.0","SID530315","23.5892047185487","25.0961089122876","28.6145612764044","28.7723403508352","29.8818103806044","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","LILT_VF300_T016","SID531277","SID531352","23.8579573601283","28.1387932342753","28.3443127571194","28.3541125796665","28.9362429716489"
"DRR127509","DRR127546","CCIS11362406ST.4.0","CCIS02124300ST.4.0","MMPU29365221ST","CCIS15794887ST.4.0","23.8576505181944","29.0803049395343","31.1073815537567","31.6047817663277","32.0344133517378","MMRS31306426ST.27.0.0","LILT_VF300_T016","SID531277","CCIS98512455ST.4.0","DRR127476","25.2569936199145","28.0273389774074","28.5815466635782","28.7994296663528","30.6115803188352"
"DRR127617","SZAXPI015245.33","DRR127762","DRR127535","SZAXPI015269.94","CCIS02124300ST.4.0","15.3122294019486","18.0354678728222","18.4568644048982","25.1729069573301","33.3048383720204","SZAXPI015220.136","SZAXPI003420.4","CCIS98512455ST.4.0","DRR127476","CCMD49461418ST.11.0","22.5170273106376","26.2314734262927","34.252453240879","36.9550767487486","37.5979444358983"
"DRR127625","MMRS51737257ST.27.0.0","CCIS02124300ST.4.0","CCIS11362406ST.4.0","CCIS15794887ST.4.0","DRR127616","30.5181939352905","36.1681760414401","36.6953223811006","37.8789797855433","38.3851992840157","MMRS90191266ST.27.0.0","LILT_VF300_T016","CCIS98512455ST.4.0","SID531277","CCMD49461418ST.11.0","34.218255090013","35.8882564709474","36.3034411220975","36.3103762055297","36.8809879532192"
"DRR127647","SZAXPI015228.14","SZAXPI003417.4","MMPU29365221ST","CCIS11362406ST.4.0","CCMD49025643ST.11.0","26.6189805393839","31.7714766425248","34.743558086962","35.4112934835343","36.3303396732002","MMRS31306426ST.27.0.0","CCIS98512455ST.4.0","LILT_VF300_T016","DRR127476","MMRS90191266ST.27.0.0","24.776428781705","29.7915469748837","30.1170982868337","31.4346289877453","33.9807559643263"
"LILT_VF73_16","CCMD66848156ST.11.0","LILT_VF84_16","SID532779","CCMD51154251ST.11.0","CCIS15794887ST.4.0","23.6149821231374","24.9052592729026","25.9452483583372","26.0609239781402","27.9402923201029","CCMD49461418ST.11.0","SID531277","MMRS90191266ST.27.0.0","CCMD72895164ST.21.0","LILT_VF300_T016","25.3698052706776","25.9201073730203","27.1316082273867","28.1312200053819","29.2746024297564"
"MMRS14379078ST.27.0.0","CCMD17410933ST.11.0","CCIS02124300ST.4.0","MMRS51737257ST.27.0.0","CCMD51154251ST.11.0","MMRS94549160ST.27.0.0","20.623533966646","25.4065334926491","30.1935152962967","30.6051336496134","31.0847979393545","SID531277","CCMD49461418ST.11.0","CCMD72895164ST.21.0","MMRS90191266ST.27.0.0","MMRS97052561ST.27.0.0","21.8511938932727","28.1676827653536","30.2291690424381","31.5491925400112","31.9145305848559"
"MMRS51410669ST.27.0.0","MMRS51737257ST.27.0.0","LILT_VF84_16","MMRS94549160ST.27.0.0","SID532779","CCIS02124300ST.4.0","27.5019761599798","29.7385766888431","30.4009880668359","31.1887898557174","31.6178338123392","MMRS90191266ST.27.0.0","CCMD49461418ST.11.0","SID531277","CCMD72895164ST.21.0","DRR127476","27.7462175406829","29.8821006114396","31.0199548177846","31.5726927428799","31.8117838309831"
"MMRS97052561ST.27.0.0","SZAXPI015265.88","MMRS25211151ST.27.0.0","CCIS02124300ST.4.0","CCMD49025643ST.11.0","CCIS11362406ST.4.0","25.6992637157682","26.2679329499144","27.0371636288387","28.2660900210517","28.5580329392152","CCMD72895164ST.21.0","SID531277","SID531352","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","25.1147720721332","25.3797804386937","26.7180584881237","27.0649921346746","28.829852981186"
"SID531277","CCIS02124300ST.4.0","CCMD51154251ST.11.0","CCIS11362406ST.4.0","CCIS15794887ST.4.0","MMRS94549160ST.27.0.0","20.1282238364616","24.2000969253865","24.4092646679412","25.4941169189031","25.5489658853015","CCMD49461418ST.11.0","MMRS14379078ST.27.0.0","MMRS90191266ST.27.0.0","CCMD72895164ST.21.0","CCIS98512455ST.4.0","18.5473117337095","21.8511938932727","22.6448468628317","22.6910426951628","25.0076683003894"
"SID531352","CCMD49025643ST.11.0","CCMD66848156ST.11.0","CCIS02124300ST.4.0","LILT_VF84_16","CCIS11362406ST.4.0","21.5204687428736","22.7164422425542","25.4667884552607","28.2431397763581","28.250871810546","CRC_MR_SBJ64C_17","CCMD72895164ST.21.0","CCIS98512455ST.4.0","MMRS97052561ST.27.0.0","MMRS90191266ST.27.0.0","21.5764693807119","24.2033336773842","26.0126549638594","26.7180584881237","28.5499133530944"
"SZAXPI003410.3","MMRS25211151ST.27.0.0","MMPU29365221ST","MMRS94549160ST.27.0.0","CCIS02124300ST.4.0","CCIS15794887ST.4.0","24.8430879181393","29.7299219296755","31.5364031470204","31.8036669052108","31.8357504450672","CCIS72607085ST.4.0","CCIS12656533ST.4.0","LILT_VF300_T016","CCMD72895164ST.21.0","CCIS98512455ST.4.0","22.4802758292798","26.7627920035037","29.5133882043201","30.5596744631025","30.699336930328"
"SZAXPI003420.4","SZAXPI015245.33","DRR127762","DRR127535","SZAXPI015269.94","CCIS15794887ST.4.0","26.0773514486767","27.503264822946","29.661058856553","30.5600115264262","34.4020012669249","DRR127617","SZAXPI015220.136","CCIS98512455ST.4.0","LILT_VF300_T016","SID531277","26.2314734262927","33.3639676416415","36.1651520976934","38.715876269701","38.8847844989734"
"SZAXPI015220.136","SZAXPI015245.33","DRR127535","DRR127762","SZAXPI015269.94","MMPU29365221ST","16.3949266816933","20.8699414028406","21.845130620168","30.272084978052","42.1429876039063","DRR127617","SZAXPI003420.4","CCMD49461418ST.11.0","CCIS98512455ST.4.0","MMRS90191266ST.27.0.0","22.5170273106376","33.3639676416415","46.1115263409432","47.2591071214597","49.2942185274196"
