"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57"
"CCIS00146684ST.4.0","CCMD66848156ST.11.0","CCMD27867141ST.11.0","CCIS07539127ST.4.0","CCMD45004878ST.11.0","SID31700","SID530295","MMRS88581325ST.27.0.0","CRC_MR_SBJ78H_17","CRC_MR_SBJ34H_17","MMRS95277876ST.27.0.0","CCMD89967135ST.11.0","SID532915","SZAXPI015253.44","SZAXPI015227.13","18.9950840623594","19.1587253482323","19.3654797436934","19.5958964250962","19.9180306565659","19.9600477999728","20.1645089093313","20.9987613646829","21.4922861902102","21.5344410392144","21.6588450855926","21.8125014936504","22.2558226626112","22.4490896977383","SZAXPI017466.84","CCIS55230578ST.4.0","CCIS11015875ST.4.0","MMRS96422329ST.27.0.0","DRR127485","SID531352","SZAXPI017462.33","MMRS14602194ST.27.0.0","CRC_MR_SBJ47C_17","CCIS33816588ST.4.0","SID530890","CCMD46222674ST.21.0","MMRS78791111ST.27.0.0","CRC_MR_SBJ04C_17","18.025880953504","18.6026099749041","19.9727468798511","20.2830844090266","21.0464042479612","21.0648001378698","21.3089528841917","21.3603815417539","21.7751522598902","21.8142926198719","22.2728818082371","22.3519556837383","23.1281031449015","23.1798919463659"
"CCIS00281083ST.3.0","SZAXPI015231.17","LILT_VF43_16","LILT_VF82_T016","DRR127524","DRR127692","MMRS54246132ST.27.0.0","MMRS64281551ST.27.0.0","SZAXPI015245.33","DRR127535","DRR127737","MMRS35808664ST.27.0.0","CRC_MR_SBJ83H_17","CCMD50300306ST.11.0","CCMD41202658ST.11.0","11.5231106803979","13.4378526173567","15.7708262910635","19.075121251017","24.704792403048","24.9620926910806","25.5324437440641","28.1812737177917","30.4990830753844","34.546270569623","36.8903710167396","37.2246143203687","37.71543108655","39.3517154110313","DRR127666","MMRS34525504ST.27.0.0","CCMD48236717ST.21.0","DRR127557","CCIS84543192ST.4.0","SZAXPI003430.5","DRR127754","MMRS18295921ST.27.0.0","CCIS40244499ST.3.0","SZAXPI015226.14","SZAXPI017593.158","MMRS43563715ST.27.0.0","CCIS98832363ST.4.0","SZAXPI017584.108","12.6225313879388","13.8112281967065","20.0137338325611","26.2318652601392","29.1926766761238","29.822964026644","32.2022942250626","32.7481945174448","38.6955888898476","38.7055875945786","45.4035363533503","47.1995096386848","48.1851993670079","48.8088315842963"
"CCIS02124300ST.4.0","CCIS21126322ST.4.0","CCIS71578391ST.4.0","SZAXPI015271.93","SID532802","MMPU72854103ST","SZAXPI015227.13","CRC_MR_SBJ67H_17","SID31219","SZAXPI015255.46","CRC_MR_SBJ65H_17","SZAXPI015253.44","CCIS05314658ST.4.0","CRC_MR_SBJ84H_17","CCMD37575804ST.11.0","17.2099926238131","18.0812397714703","18.218751029261","18.6651313689189","18.8098819254082","18.8978070634584","19.0281948689832","19.4361164081331","19.55787116312","19.6699974632484","20.0959724056389","20.4683105961948","21.0888538269106","21.1244431150646","DRR127485","CCIS48725289ST.4.0","CRC_MR_SBJ36C_17","SID531416","CRC_MR_SBJ04C_17","SID531155","SID530890","CCIS47284573ST.4.0","SZAXPI017586.111","SZAXPI017458.25","SID531277","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","SZAXPI017593.158","14.2690396075419","16.1228066874598","17.0748770736688","18.247923861848","18.4085507420818","18.4421485746265","18.8294265473248","19.9081998342768","19.9804396127988","20.1104204194542","20.1282238364616","20.1535112622739","20.482957773537","20.6697184465391"
"CCIS02856720ST.4.0","CCIS63910149ST.4.0","CRC_MR_SBJ65H_17","CCIS71578391ST.4.0","CCIS41692898ST.4.0","SID532802","CCIS27304052ST.3.0","SZAXPI015255.46","CCIS88007743ST.4.0","CRC_MR_SBJ34H_17","SZAXPI015227.13","SID530258","CCIS21126322ST.4.0","SID31267","CCIS13047523ST.4.0","17.2595559866759","18.505405702078","18.976562852511","19.0428086942709","19.5329214070425","19.6170330595098","20.1856382010949","20.7435574867162","21.0218182720953","21.118133689628","21.1532332759344","22.0005094295155","22.0945446572542","22.2395853967717","SID530890","CRC_MR_SBJ55C_17","CCIS06260551ST.3.0","CCIS41222843ST.4.0","CRC_MR_SBJ10C_17","CCIS55230578ST.4.0","SID531155","SID531416","CRC_MR_SBJ25C_17","SID31685","CCMD98531134ST.11.0","CCIS53355328ST.4.0","CRC_MR_SBJ04C_17","CRC_MR_SBJ39C_17","16.7106726444569","18.0347373479987","18.3682658198971","19.9127001918298","19.9346798089711","20.0064602906086","20.1268633982173","20.2236577993918","20.8274742335719","20.9253887835639","21.0742862122374","21.1778393844226","21.2457588836102","21.6564045405626"
"CCIS03857607ST.4.0","CCIS45571137ST.3.0","MMRS62666492ST.27.0.0","CCIS21126322ST.4.0","CRC_MR_SBJ21H_17","SZAXPI015258.57","SID31750","SZAXPI015270.90","MMRS95277876ST.27.0.0","SZAXPI015263.84","CCIS71578391ST.4.0","LILT_VF28_T016","CCMD54057834ST.11.0","MMPU29365221ST","CRC_MR_SBJ84H_17","20.4025872706159","23.875755069547","25.2391148548815","25.3536376768483","27.0998944075987","27.515603564485","28.1801310124261","29.1339833250965","29.1599703919483","29.3614883578813","29.3982653674736","29.4815894002206","29.7486873129757","29.8654010016072","CRC_MR_SBJ53C_17","SZAXPI017594.166","MMRS90191266ST.27.0.0","MMRS65205033ST.27.0.0","LILT_VF29_16","MMRS85382779ST.27.0.0","MMRS93508324ST.27.0.0","CRC_MR_SBJ40C_17","SZAXPI017454.20","SZAXPI017588.123","CCIS38765456ST.20.0","DRR127485","SZAXPI017458.25","CCIS98832363ST.4.0","20.4274984251058","21.755420557445","22.7864307646634","25.5433364273894","27.1732416854357","27.5520696608404","27.8816557371222","28.3025790962361","28.3411854801965","28.5735701478779","29.0236900448582","29.1982974953918","29.682105861933","29.7487076037212"
"CCIS05314658ST.4.0","CCIS41692898ST.4.0","CCIS88007743ST.4.0","CRC_MR_SBJ84H_17","CCIS71578391ST.4.0","MMRS88581325ST.27.0.0","SID31021","CRC_MR_SBJ65H_17","CCIS02124300ST.4.0","CRC_MR_SBJ18H_17","CCMD37575804ST.11.0","CRC_MR_SBJ82H_17","CCIS21126322ST.4.0","CCIS81139242ST.4.0","SZAXPI015253.44","15.8937341577428","18.7273033588261","19.3288019998111","19.6598759903439","19.8453175764713","20.0088509725146","20.4592278509601","20.4683105961948","20.6971958669115","20.7794865742997","20.8357416819272","20.8865355465668","20.986600389296","21.1825457291068","MMRS86958796ST.27.0.0","CCIS47284573ST.4.0","CCMD63399960ST.21.0","CRC_MR_SBJ04C_17","SID530890","SID531416","CCIS11015875ST.4.0","SID531277","MMRS93508324ST.27.0.0","CCIS48725289ST.4.0","SZAXPI017458.25","SZAXPI015218.16","SZAXPI017588.123","LILT_VF120_16","17.48259120336","17.9052886311056","18.1814069482507","18.1852281192648","18.2395243086655","18.8495612763136","18.8637643027074","19.0920846378283","19.5154762988685","19.6349333582648","20.4499057295553","20.5292953668873","20.6320594075822","20.7005050273007"
"CCIS07539127ST.4.0","MMRS88581325ST.27.0.0","MMRS95277876ST.27.0.0","CRC_MR_SBJ18H_17","SZAXPI015251.41","CRC_MR_SBJ78H_17","MMRS11932626ST.27.0.0","CCIS00146684ST.4.0","CCMD66848156ST.11.0","SZAXPI015271.93","SZAXPI015253.44","SID31700","CCMD54057834ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ34H_17","18.2523977087258","18.286475907167","18.2981592960877","18.3727763904615","19.069340274139","19.3387570696206","19.3654797436934","19.7886184742973","19.8471426172031","20.0231022266781","20.5998230545143","20.7999973661873","20.8942722342775","21.077242996941","CCMD63399960ST.21.0","SZAXPI015218.16","CCIS62794166ST.4.0","LILT_VF270_T017","MMRS14602194ST.27.0.0","CCIS55230578ST.4.0","CCMD46222674ST.21.0","SZAXPI017466.84","SZAXPI017454.20","MMRS96422329ST.27.0.0","DRR127485","CCIS33816588ST.4.0","MMRS86958796ST.27.0.0","SID31874","17.3295456543269","17.8365945481305","17.9469704847086","18.2433351436764","18.5230909913788","18.6206012297616","18.7572783092164","18.7773973042938","18.8461776934184","19.3343705995851","19.6264414748217","19.7031304153376","19.8940304964655","19.9250926091348"
"CCIS09568613ST.4.0","CCMD85481373ST.11.0","CCIS79210440ST.3.0","CRC_MR_SBJ24H_17","CCIS88007743ST.4.0","SZAXPI015251.41","SZAXPI015253.44","SID31637","SID31700","CCMD54057834ST.11.0","MMRS88581325ST.27.0.0","CCIS05314658ST.4.0","CCMD32288175ST.11.0","MMRS11932626ST.27.0.0","CCIS07539127ST.4.0","18.7798609050387","22.6168446997896","23.9425599063321","24.0232422265043","24.4481792313334","25.3162316549541","25.8005044816356","25.961585229947","26.1537642052937","27.5842233228416","28.0111870654173","28.16200220128","28.3456062855022","28.4517949848424","SID31876","SZAXPI003426.11","CCIS06260551ST.3.0","CCIS62794166ST.4.0","LILT_VF234_T017","SZAXPI017595.169","SZAXPI017588.123","CCMD63399960ST.21.0","CCIS11015875ST.4.0","SZAXPI017454.20","SZAXPI015218.16","MMRS85382779ST.27.0.0","CCIS55230578ST.4.0","SID31874","17.0342989878421","17.1972346296519","22.079860070784","23.6734085453468","24.2353155956509","24.4874972474077","25.0931077340771","25.5061052287389","26.0022218645926","26.2517745970668","26.5169181004486","27.1025034100302","27.2465009931422","27.3047845235245"
"CCIS10706551ST.3.0","SZAXPI015270.90","CCIS45571137ST.3.0","CCMD41521570ST.11.0","CCIS21126322ST.4.0","SZAXPI015255.46","CRC_MR_SBJ21H_17","SZAXPI015271.93","CRC_MR_SBJ34H_17","CCIS79210440ST.3.0","CCIS03857607ST.4.0","MMPU29365221ST","SZAXPI015258.57","CRC_MR_SBJ84H_17","CCIS02124300ST.4.0","14.0742021829694","25.0699110326882","25.8842703402684","26.7664690589084","26.779761737256","27.0394469669167","27.813079650819","29.3332380227226","29.9207114540062","29.9660120605796","30.6123965646828","30.7196012238538","30.875316442346","30.946391924491","DRR127517","MMRS43939546ST.27.0.0","CCIS62605362ST.3.0","MMRS62376181ST.27.0.0","CCIS48725289ST.4.0","SZAXPI017586.111","CCMD63399960ST.21.0","MMRS90191266ST.27.0.0","SZAXPI017594.166","DRR127485","CRC_MR_SBJ53C_17","MMRS14602194ST.27.0.0","SZAXPI017462.33","MMRS85382779ST.27.0.0","25.0372497121169","26.1136299607025","26.1227644786937","28.2784707746706","28.5062471709097","28.6073445613797","28.7154046137853","29.0258766599977","29.2741769464984","29.4270980348861","29.7674178837383","30.3908254548293","30.5049820625402","30.8080405936762"
"CCIS11558985ST.4.0","DRR127546","SZAXPI015261.75","SZAXPI015265.88","DRR127616","SZAXPI015251.41","SZAXPI015247.35","CRC_MR_SBJ84H_17","CRC_MR_SBJ18H_17","LILT_VF28_T016","CCIS45571137ST.3.0","CCMD54057834ST.11.0","DRR127634","SZAXPI015271.93","CCIS07539127ST.4.0","24.2453802032944","29.1525454478078","29.3911444385107","31.2336643220132","31.333404657386","31.5789236742024","31.6657406673174","32.1667594766554","32.7489434992123","32.7683726603214","32.8077815101936","33.0656862443546","33.1268124930758","33.259933526945","CCIS62605362ST.3.0","CCMD63399960ST.21.0","MMRS62376181ST.27.0.0","DRR127559","LILT_VF270_T017","LILT_VF29_16","LILT_VF120_16","MMRS90191266ST.27.0.0","DRR127517","SZAXPI015218.16","MMRS93508324ST.27.0.0","SZAXPI017454.20","LILT_VF300_T016","SZAXPI017580.90","24.1339393112749","28.7085176466776","29.8183627923516","30.1342067230963","30.7908101632468","31.823067968854","31.876147105458","31.9224159809686","32.1639064100289","32.7174290641334","33.2708097307805","33.4643195127661","33.5076075841786","33.5198668271281"
"CCIS13047523ST.4.0","MMPU72854103ST","CRC_MR_SBJ65H_17","SID532802","CCIS41692898ST.4.0","CCIS02856720ST.4.0","CCIS71578391ST.4.0","CCIS80834637ST.4.0","CCMD18829815ST.11.0","CRC_MR_SBJ21H_17","CCIS02124300ST.4.0","CCIS21126322ST.4.0","CCIS05314658ST.4.0","SZAXPI015255.46","CCMD98702133ST.11.0","19.5439465234123","19.6156192394581","21.5892588833614","21.8469813816806","22.2395853967717","22.6343984964169","22.6698948508832","23.7009324792296","23.7469812414147","23.8990683048691","24.0657242230709","24.1505852599911","24.6168900210039","25.9675357997327","CRC_MR_SBJ04C_17","SID531155","SID531416","MMRS43939546ST.27.0.0","SZAXPI017586.111","SID531277","SZAXPI015213.15","CRC_MR_SBJ39C_17","CCIS48725289ST.4.0","CRC_MR_SBJ42C_17","CCMD51864103ST.21.0","CCIS41222843ST.4.0","CRC_MR_SBJ36C_17","SID530890","21.3912741564639","21.7944339318689","21.8759637246499","22.7592339223731","23.1308259362717","23.570021477888","23.7225740864456","23.9891885091972","24.039982078891","24.1663385470079","24.3728020452635","24.4426004954792","24.4936440659511","25.6618980618406"
"CCIS16383318ST.4.0","CCMD54057834ST.11.0","CRC_MR_SBJ46H_17","CCMD41202658ST.11.0","SZAXPI015263.84","CCIS07539127ST.4.0","DRR127756","CCIS79210440ST.3.0","SZAXPI015251.41","CRC_MR_SBJ18H_17","SZAXPI015253.44","MMRS88581325ST.27.0.0","SZAXPI015258.57","CCIS88007743ST.4.0","CCMD89967135ST.11.0","21.3929766068796","21.6177524319759","23.5984211958279","23.8837306734564","24.0731791404978","24.2327387166474","24.8399625014331","24.9876266992446","25.4734523514325","25.8431258140052","25.8688084341587","25.8888710123385","25.9228910780549","25.933680483703","SZAXPI017454.20","CRC_MR_SBJ53C_17","MMRS72802364ST.27.0.0","SZAXPI017593.158","CCIS06260551ST.3.0","DRR127517","CRC_MR_SBJ31C_17","MMRS93508324ST.27.0.0","CCIS55230578ST.4.0","CCMD63399960ST.21.0","MMRS65205033ST.27.0.0","SZAXPI003422.11","CCIS11015875ST.4.0","SZAXPI015218.16","20.1682264876216","22.7560888222779","23.8427067986691","24.0496294048474","24.6400753242071","24.8781296022189","24.9991032932103","25.2522973310014","25.290137564618","25.3881093590543","25.4646336331725","25.5930848770093","25.9562193229503","26.1436910411231"
"CCIS21126322ST.4.0","CCIS71578391ST.4.0","CRC_MR_SBJ21H_17","SZAXPI015255.46","CCIS45571137ST.3.0","CCIS02124300ST.4.0","SID532802","SZAXPI015253.44","SZAXPI015227.13","CCIS63910149ST.4.0","MMPU72854103ST","CRC_MR_SBJ65H_17","CCMD93755960ST.11.0","SZAXPI015271.93","CCMD39157124ST.11.0","11.6127638027345","12.4436595081752","16.0895897774089","16.5067855532142","17.2099926238131","17.715287221417","18.0236962297776","18.4547253539466","18.6454295383989","19.3196728556438","19.5365590250663","19.7723287848321","19.9594469767752","20.0768225759979","SZAXPI017594.166","CCIS48725289ST.4.0","DRR127485","MMRS90191266ST.27.0.0","SID531277","SID530890","SID531155","CCMD63399960ST.21.0","MMRS86958796ST.27.0.0","CRC_MR_SBJ04C_17","MMRS14602194ST.27.0.0","SZAXPI017588.123","MMRS43939546ST.27.0.0","SZAXPI017586.111","14.955723164167","15.1695802462857","15.7094859057991","16.0497641499525","18.049523216185","18.1551937386523","18.4263175705212","19.1834728803442","19.4283058914358","19.4401779096309","19.8278021239622","19.8378607414308","19.8440617129508","20.067955935436"
"CCIS23164343ST.4.0","SID31267","CCIS27304052ST.3.0","SZAXPI017592.142","CCIS02856720ST.4.0","CCIS63910149ST.4.0","SID530258","SID31766","CRC_MR_SBJ57H_17","SID31537","CCIS82944710ST.20.0","SID31512","CCIS64785924ST.20.0","SZAXPI015250.39","CRC_MR_SBJ34H_17","19.9899735350575","20.247438082355","20.7002642272098","22.4366154098808","22.8969226665965","24.4657592501929","24.5200771588753","24.7109712241547","25.0714006614688","26.7079433600586","26.9254181848175","26.9947764594153","27.7917627599456","27.9560607395409","CRC_MR_SBJ55C_17","SID31276","CRC_MR_SBJ25C_17","CCIS17669415ST.4.0","SID31685","CRC_MR_SBJ64C_17","CCMD98531134ST.11.0","CRC_MR_SBJ10C_17","SID530890","CCIS53355328ST.4.0","CRC_MR_SBJ04C_17","CCIS41222843ST.4.0","CCIS46047672ST.4.0","CCIS06260551ST.3.0","14.8258380473213","19.4644775951141","21.6957288943515","22.2068578654658","23.2994622126649","23.577034189062","24.656208951029","26.5172030865191","26.9065135491557","27.0191504925691","27.4344543454504","27.4676227939187","28.1893260189562","28.5462418722483"
