"Species";"Pvalue";"Ctlmean";"Ctlmedian";"CRCmean";"CRCmedian";"SamplingCountForEachGroup";"pvalue";"adj.fdr.p";"Enrichment"
"Clostridium_symbiosum";1,18368461289316e-07;0,079963375;"0";0,172626125;"0.01219";"228";1,18368461289316e-07;6,51026537091238e-05;"CRC"
"Fusobacterium_nucleatum";4,94790287086694e-06;0,00301925;"0";0,111102125;"0";"348";4,94790287086694e-06;0,00119357682283919;"CRC"
"Peptostreptococcus_stomatis";6,51041903366831e-06;0,039150625;"0";0,179571375;"0";"531";6,51041903366831e-06;0,00119357682283919;"CRC"
"Gemella_morbillorum";8,9100767727272e-06;0,00827125;"0";0,049257125;"0";"356";8,9100767727272e-06;0,00122513555624999;"CRC"
"Porphyromonas_asaccharolytica";3,47596832895635e-05;0,015919625;"0";0,322375125;"0";"534";3,47596832895635e-05;0,00382356516185198;"CRC"
"Solobacterium_moorei";0,00017744971115267;0,012170125;"0";0,07375925;"0.001965";"638";0,00017744971115267;0,0153950729318176;"CRC"
"Clostridium_hathewayi";0,000195937291859497;0,050579875;"0";0,096444;"0.015385";"208";0,000195937291859497;0,0153950729318176;"CRC"
"Faecalibacterium_prausnitzii";0,000278558105103296;8,195808625;"6.1458";4,557020875;"2.67789";"340";0,000278558105103296;0,0186687678933172;"Ctl"
"Parvimonas_unclassified";0,00031414632219623;0,031217875;"0";0,142668875;"0";"518";0,00031414632219623;0,0186687678933172;"CRC"
"Porphyromonas_somerae";0,000339432143514859;0;"0";0,061441625;"0";"538";0,000339432143514859;0,0186687678933172;"CRC"
"Porphyromonas_uenonis";0,00062770238105477;0;"0";0,02043;"0";"539";0,00062770238105477;0,0313851190527385;"CRC"
"Fusobacterium_ulcerans";0,000770679117242097;5,275e-05;"0";0,019671375;"0";"351";0,000770679117242097;0,0331740948895387;"CRC"
"Bacteroides_fragilis";0,000784114970116369;0,29780025;"0.0044";2,043618625;"0.12417";"96";0,000784114970116369;0,0331740948895387;"CRC"
"Parvimonas_micra";0,000943378551287386;0,00456825;"0";0,02147175;"0";"515";0,000943378551287386;0,0337471677365985;"CRC"
"Flavonifractor_plautii";0,000980854869121137;0,02212375;"0.003035";0,091246;"0.011145";"343";0,000980854869121137;0,0337471677365985;"CRC"
"Eubacterium_eligens";0,000981735788701047;1,57202775;"0.60947";0,80257175;"0.01669";"326";0,000981735788701047;0,0337471677365985;"Ctl"
"Adlercreutzia_equolifaciens";0,00138061185711677;0,154534625;"0.049475";0,135446125;"0.00776";"37";0,00138061185711677;0,0446668542008367;"Ctl"
"Anaerococcus_obesiensis";0,0038886488861506;0;"0";0,001704625;"0";"62";0,0038886488861506;0,112566151967517;"Nodiff"
"Fusobacterium_gonidiaformans";0,0038886488861506;0;"0";0,10544125;"0";"345";0,0038886488861506;0,112566151967517;"Nodiff"
"Escherichia_coli";0,00457471882420394;0,828098625;"0.0567";3,6409985;"0.24046";"316";0,00457471882420394;0,124023246566074;"Nodiff"
"Roseburia_intestinalis";0,00495821871681214;0,956473125;"0.18298";0,7532585;"0.022845";"596";0,00495821871681214;0,124023246566074;"Nodiff"
"Anaerococcus_vaginalis";0,00496092986264298;0,000115625;"0";0,00160225;"0";"65";0,00496092986264298;0,124023246566074;"Nodiff"
"Clostridium_clostridioforme";0,00525308984567744;0,008938875;"0";0,102266875;"0";"205";0,00525308984567744;0,125617365874895;"Nodiff"
"Lactobacillus_gasseri";0,00601723522978925;0,015815375;"0";0,01297375;"0";"417";0,00601723522978925;0,137894974016004;"Nodiff"
"Eikenella_corrodens";0,00711455300391404;0;"0";0,02121475;"0";"286";0,00711455300391404;0,150500159698182;"Nodiff"
"Slackia_exigua";0,00711455300391404;0;"0";0,00501025;"0";"634";0,00711455300391404;0,150500159698182;"Nodiff"
"Bacteroides_stercoris";0,00881229478959729;1,49174475;"0.00503";3,490790375;"0.242365";"121";0,00881229478959729;0,179509708676982;"Nodiff"
"Bilophila_wadsworthia";0,00917317495216479;0,026972875;"0.00499";0,06148775;"0.01988";"144";0,00917317495216479;0,180187365131808;"Nodiff"
"Clostridium_citroniae";0,0106405879148326;0,009033875;"0";0,03055625;"0.00318";"204";0,0106405879148326;0,20180425355717;"Nodiff"
"Pantoea_unclassified";0,0117970305573657;0,000669125;"0";0,002504375;"0";"502";0,0117970305573657;0,203740110511503;"Nodiff"
"Haemophilus_parainfluenzae";0,011912012763127;0,317074;"0.010795";0,071053125;"0";"367";0,011912012763127;0,203740110511503;"Nodiff"
"Peptostreptococcus_unclassified";0,0120407146809153;0,00022375;"0";0,040824125;"0";"532";0,0120407146809153;0,203740110511503;"Nodiff"
"Bacteroides_ovatus";0,0122244066306902;1,17178125;"0.262315";0,64666425;"0.07486";"102";0,0122244066306902;0,203740110511503;"Nodiff"
"Streptococcus_constellatus";0,0138842903351957;0,00059775;"0";0,001684375;"0";"656";0,0138842903351957;0,224598814245813;"Nodiff"
"Lachnospiraceae_bacterium_5_1_63FAA";0,01473614013128;0,138022625;"0.03526";0,15752275;"0.01409";"397";0,01473614013128;0,231567916348686;"Nodiff"
"Alloprevotella_unclassified";0,0157615029214456;2,15e-05;"0";0,003141375;"0";"59";0,0157615029214456;0,240800739077641;"Nodiff"
"Lactobacillus_delbrueckii";0,0175770739398683;0,099035125;"0";0,016399625;"0";"414";0,0175770739398683;0,26128082883588;"Nodiff"
"Burkholderia_unclassified";0,0191444128704913;0,001418875;"0";0,000436375;"0";"159";0,0191444128704913;0,277090186283427;"Nodiff"
"Lactococcus_garvieae";0,0199247734875244;0,002655375;"0";0,002219625;"0";"443";0,0199247734875244;0,280990395336883;"Nodiff"
"Eubacterium_hallii";0,0232242781774022;1,045753375;"0.22552";0,749303625;"0.10681";"327";0,0232242781774022;0,31933382493928;"Nodiff"
