"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9997,4,9998,5,9997.5,4.5,0.0004999500049995,0.00044995500449955,0.0003999600039996,"Ruminococcaceae_bacterium_D16",0.000694616528685296,0.359464053594641,0.323517648235176
9939,1,10001,63,9970,32,0.0062993700629937,0.0031996800319968,9.99900009999e-05,"Fusobacterium_nucleatum",0.000174074602225008,1,0.637762902155014
9719,1,10001,283,9860,142,0.0282971702829717,0.0141985801419858,9.99900009999e-05,"Streptococcus_constellatus",0.000174074602225008,1,0.637762902155014
9716,1,10001,286,9858.5,143.5,0.0285971402859714,0.0143485651434857,9.99900009999e-05,"Megamonas_hypermegale",0.000174074602225008,1,0.637762902155014
9795,171,9831,207,9813,189,0.0206979302069793,0.0188981101889811,0.0170982901709829,"Prevotella_copri",0.0295520928676363,1,0.637762902155014
9701,158,9844,301,9772.5,229.5,0.0300969903009699,0.0229477052294771,0.0157984201579842,"Acidaminococcus_unclassified",0.0273712387797365,1,0.637762902155014
9726,226,9776,276,9751,251,0.0275972402759724,0.0250974902509749,0.0225977402259774,"Peptostreptococcus_stomatis",0.0389634897421529,1,0.637762902155014
9593,345,9657,409,9625,377,0.0408959104089591,0.0376962303769623,0.0344965503449655,"Anaerotruncus_colihominis",0.0593373676986368,1,0.637762902155014
9582,366,9636,420,9609,393,0.041995800419958,0.0392960703929607,0.0365963403659634,"Lachnospiraceae_bacterium_7_1_58FAA",0.0625006382972154,1,0.637762902155014
9569,359,9643,433,9606,396,0.0432956704329567,0.0395960403959604,0.0358964103589641,"Parvimonas_unclassified",0.0615978974894873,1,0.637762902155014
9512,366,9636,490,9574,428,0.048995100489951,0.0427957204279572,0.0365963403659634,"Clostridium_scindens",0.0625006382972154,1,0.637762902155014
9143,1,10001,859,9572,430,0.0858914108589141,0.042995700429957,9.99900009999e-05,"Porphyromonas_somerae",0.000174074602225008,1,0.637762902155014
9507,377,9625,495,9566,436,0.0494950504949505,0.0435956404359564,0.0376962303769623,"Parvimonas_micra",0.0642265157370519,1,0.637762902155014
9127,1,10001,875,9564,438,0.0874912508749125,0.0437956204379562,9.99900009999e-05,"Peptostreptococcus_anaerobius",0.000174074602225008,1,0.637762902155014
9527,413,9589,475,9558,444,0.0474952504749525,0.0443955604439556,0.0412958704129587,"Bacteroides_thetaiotaomicron",0.0701932170849109,1,0.637762902155014
9489,446,9556,513,9522.5,479.5,0.0512948705129487,0.0479452054794521,0.0445955404459554,"Sutterella_wadsworthensis",0.0756230980675517,1,0.637762902155014
9357,583,9419,645,9388,614,0.0644935506449355,0.0613938606139386,0.0582941705829417,"Escherichia_unclassified",0.0986200203509061,1,0.637762902155014
9313,594,9408,689,9360.5,641.5,0.0688931106889311,0.0641435856414359,0.0593940605939406,"Bacteroides_stercoris",0.100244905086956,1,0.637762902155014
8559,1,10001,1443,9280,722,0.144285571442856,0.0721927807219278,9.99900009999e-05,"Porphyromonas_uenonis",0.000174074602225008,1,0.637762902155014
8542,1,10001,1460,9271.5,730.5,0.145985401459854,0.073042695730427,9.99900009999e-05,"Anaerofustis_stercorihominis",0.000174074602225008,1,0.637762902155014
