"Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Species","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR"
9931,1,10001,71,9966,36,0.0070992900709929,0.0035996400359964,9.99900009999e-05,"Parvimonas_unclassified",0.000153946061496634,1,0.635790199538921
9927,75,9927,75,9927,75,0.0074992500749925,0.0074992500749925,0.0074992500749925,"Clostridium_symbiosum",0.011521283769059,1,0.635790199538921
9787,168,9834,215,9810.5,191.5,0.0214978502149785,0.0191480851914809,0.0167983201679832,"Clostridium_hathewayi",0.0257526486157354,1,0.635790199538921
9590,340,9662,412,9626,376,0.0411958804119588,0.0375962403759624,0.033996600339966,"Clostridiales_bacterium_1_7_47FAA",0.0520075652009267,1,0.635790199538921
9506,426,9576,496,9541,461,0.0495950404959504,0.0460953904609539,0.0425957404259574,"Bacteroides_fragilis",0.0650240708413235,1,0.635790199538921
8820,1,10001,1182,9410.5,591.5,0.118188181181882,0.0591440855914409,9.99900009999e-05,"Fusobacterium_varium",0.000153946061496634,1,0.635790199538921
9312,509,9493,690,9402.5,599.5,0.068993100689931,0.0599440055994401,0.0508949105089491,"Clostridium_clostridioforme",0.0775284759659627,1,0.635790199538921
8779,1,10001,1223,9390,612,0.122287771222878,0.0611938806119388,9.99900009999e-05,"Bacteroides_finegoldii",0.000153946061496634,1,0.635790199538921
8777,1,10001,1225,9389,613,0.122487751224878,0.0612938706129387,9.99900009999e-05,"Lachnospiraceae_bacterium_5_1_57FAA",0.000153946061496634,1,0.635790199538921
8772,1,10001,1230,9386.5,615.5,0.122987701229877,0.0615438456154385,9.99900009999e-05,"Alistipes_unclassified",0.000153946061496634,1,0.635790199538921
9277,517,9485,725,9381,621,0.0724927507249275,0.0620937906209379,0.0516948305169483,"Bacteroides_nordii",0.0785805140416191,1,0.635790199538921
8754,1,10001,1248,9377.5,624.5,0.124787521247875,0.0624437556244376,9.99900009999e-05,"Oxalobacter_formigenes",0.000153946061496634,1,0.635790199538921
9146,627,9375,856,9260.5,741.5,0.0855914408559144,0.0741425857414259,0.0626937306269373,"Peptostreptococcus_stomatis",0.0948985101489851,1,0.635790199538921
9120,716,9286,882,9203,799,0.0881911808819118,0.0798920107989201,0.0715928407159284,"Clostridium_bolteae",0.107914575418768,1,0.635790199538921
9071,755,9247,931,9159,843,0.0930906909309069,0.0842915708429157,0.0754924507549245,"Clostridium_citroniae",0.113554544127177,1,0.635790199538921
